STATION_NAME,ELEVATION,DATE,PRCP,Measurement Flag,SNWD,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNOW,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN
HAGERSTOWN MD US,200.9,19850824,0, ,0,P, ,0,9999,0,P, ,0,9999,23.3, , ,0,1800,14.4
HAGERSTOWN MD US,200.9,19850825,21.6, ,0,P, ,0,9999,0,P, ,0,9999,22.2, , ,0,1800,16.7
HAGERSTOWN MD US,200.9,19850826,16.3, ,0,P, ,0,9999,0,P, ,0,9999,28.3, , ,0,1800,20
HAGERSTOWN MD US,200.9,19850827,33.3, ,0,P, ,0,9999,0,P, ,0,9999,27.8, , ,0,1800,17.2
HAGERSTOWN MD US,200.9,19850828,0, ,0,P, ,0,9999,0,P, ,0,9999,28.3, , ,0,1800,16.1
HAGERSTOWN MD US,200.9,19850829,0, ,0,P, ,0,9999,0,P, ,0,9999,28.9, , ,0,1800,16.1
HAGERSTOWN MD US,200.9,19850830,3.8, ,0,P, ,0,9999,0,P, ,0,9999,27.2, , ,0,1800,18.3
HAGERSTOWN MD US,200.9,19850831,11.7, ,0,P, ,0,9999,0,P, ,0,9999,26.7, , ,0,1800,17.2
HAGERSTOWN MD US,200.9,19850901,0, ,0, , ,0,9999,0,P, ,0,9999,23.9, , ,0,1800,10.6
HAGERSTOWN MD US,200.9,19850902,0, ,0,P, ,0,9999,0,P, ,0,9999,30, , ,0,1800,16.1
HAGERSTOWN MD US,200.9,19850903,0, ,0,P, ,0,9999,0,P, ,0,9999,32.2, , ,0,1800,18.3
HAGERSTOWN MD US,200.9,19850904,0, ,0,P, ,0,9999,0,P, ,0,9999,32.2, , ,0,1800,19.4
HAGERSTOWN MD US,200.9,19850905,0, ,0,P, ,0,9999,0,P, ,0,9999,33.9, , ,0,1800,20
HAGERSTOWN MD US,200.9,19850906,0, ,0,P, ,0,9999,0,P, ,0,9999,33.3, , ,0,1800,21.1
HAGERSTOWN MD US,200.9,19850907,0,T,0,P, ,0,9999,0,P, ,0,9999,33.3, , ,0,1800,21.1
HAGERSTOWN MD US,200.9,19850908,0, ,0,P, ,0,9999,0,P, ,0,9999,32.8, , ,0,1800,20.6
HAGERSTOWN MD US,200.9,19850909,2.5, ,0,P, ,0,9999,0,P, ,0,9999,32.2, , ,0,1800,20.6
HAGERSTOWN MD US,200.9,19850910,0.8, ,0,P, ,0,9999,0,P, ,0,9999,31.1, , ,0,1800,19.4
HAGERSTOWN MD US,200.9,19850911,0, ,0,P, ,0,9999,0,P, ,0,9999,30.6, , ,0,1800,17.2
HAGERSTOWN MD US,200.9,19850912,0, ,0,P, ,0,9999,0,P, ,0,9999,20.6, , ,0,1800,7.8
HAGERSTOWN MD US,200.9,19850913,0, ,0,P, ,0,9999,0,P, ,0,9999,18.9, , ,0,1800,5.6
HAGERSTOWN MD US,200.9,19850914,0, ,0,P, ,0,9999,0,P, ,0,9999,21.7, , ,0,1800,4.4
HAGERSTOWN MD US,200.9,19850915,0, ,0,P, ,0,9999,0,P, ,0,9999,23.3, , ,0,1800,5
HAGERSTOWN MD US,200.9,19850916,0, ,0,P, ,0,9999,0,P, ,0,9999,24.4, , ,0,1800,6.7
HAGERSTOWN MD US,200.9,19850917,0, ,0,P, ,0,9999,0,P, ,0,9999,25.6, , ,0,1800,7.8
HAGERSTOWN MD US,200.9,19850918,0, ,0,P, ,0,9999,0,P, ,0,9999,26.7, , ,0,1800,10
HAGERSTOWN MD US,200.9,19850919,0, ,0,P, ,0,9999,0,P, ,0,9999,28.9, , ,0,1800,11.7
HAGERSTOWN MD US,200.9,19850920,0, ,0,P, ,0,9999,0,P, ,0,9999,29.4, , ,0,1800,12.8
HAGERSTOWN MD US,200.9,19850921,0, ,0,P, ,0,9999,0,P, ,0,9999,28.3, , ,0,1800,13.9
HAGERSTOWN MD US,200.9,19850922,0, ,0,P, ,0,9999,0,P, ,0,9999,27.2, , ,0,1800,14.4
HAGERSTOWN MD US,200.9,19850923,1.8, ,0,P, ,0,9999,0,P, ,0,9999,25, , ,0,1800,16.1
HAGERSTOWN MD US,200.9,19850924,0,T,0,P, ,0,9999,0,P, ,0,9999,25.6, , ,0,1800,17.8
HAGERSTOWN MD US,200.9,19850925,0, ,0,P, ,0,9999,0,P, ,0,9999,24.4, , ,0,1800,7.2
HAGERSTOWN MD US,200.9,19850926,0, ,0,P, ,0,9999,0,P, ,0,9999,23.9, , ,0,1800,9.4
HAGERSTOWN MD US,200.9,19850927,41.7, ,0,P, ,0,9999,0,P, ,0,9999,21.1, , ,0,1800,13.9
HAGERSTOWN MD US,200.9,19850928,0, ,0,P, ,0,9999,0,P, ,0,9999,22.8, , ,0,1800,8.9
HAGERSTOWN MD US,200.9,19850929,0, ,0,P, ,0,9999,0,P, ,0,9999,23.9, , ,0,1800,6.7
HAGERSTOWN MD US,200.9,19850930,0, ,0,P, ,0,9999,0,P, ,0,9999,24.4, , ,0,1800,9.4
HAGERSTOWN MD US,200.9,19851001,0, ,0, , ,0,9999,0,P, ,0,9999,26.1, , ,0,1800,11.7
HAGERSTOWN MD US,200.9,19851002,14.2, ,0,P, ,0,9999,0,P, ,0,9999,23.3, , ,0,1800,10
HAGERSTOWN MD US,200.9,19851003,2, ,0,P, ,0,9999,0,P, ,0,9999,14.4, , ,0,1800,11.1
HAGERSTOWN MD US,200.9,19851004,2.5, ,0,P, ,0,9999,0,P, ,0,9999,20, , ,0,1800,12.8
HAGERSTOWN MD US,200.9,19851005,2.3, ,0,P, ,0,9999,0,P, ,0,9999,20.6, , ,0,1800,11.7
HAGERSTOWN MD US,200.9,19851006,0, ,0,P, ,0,9999,0,P, ,0,9999,18.9, , ,0,1800,7.8
HAGERSTOWN MD US,200.9,19851007,0, ,0,P, ,0,9999,0,P, ,0,9999,19.4, , ,0,1800,2.8
HAGERSTOWN MD US,200.9,19851008,0, ,0,P, ,0,9999,0,P, ,0,9999,21.1, , ,0,1800,4.4
HAGERSTOWN MD US,200.9,19851009,0, ,0,P, ,0,9999,0,P, ,0,9999,25.6, , ,0,1800,10
HAGERSTOWN MD US,200.9,19851010,0, ,0,P, ,0,9999,0,P, ,0,9999,27.8, , ,0,1800,12.8
HAGERSTOWN MD US,200.9,19851011,0, ,0,P, ,0,9999,0,P, ,0,9999,24.4, , ,0,1800,16.1
HAGERSTOWN MD US,200.9,19851012,0, ,0,P, ,0,9999,0,P, ,0,9999,20.6, , ,0,1800,7.2
HAGERSTOWN MD US,200.9,19851013,0, ,0,P, ,0,9999,0,P, ,0,9999,23.3, , ,0,1800,10.6
HAGERSTOWN MD US,200.9,19851014,7.9, ,0,P, ,0,9999,0,P, ,0,9999,22.8, , ,0,1800,11.1
HAGERSTOWN MD US,200.9,19851015,0.8, ,0,P, ,0,9999,0,P, ,0,9999,22.8, , ,0,1800,16.7
HAGERSTOWN MD US,200.9,19851016,0, ,0,P, ,0,9999,0,P, ,0,9999,23.9, , ,0,1800,9.4
HAGERSTOWN MD US,200.9,19851017,0, ,0,P, ,0,9999,0,P, ,0,9999,19.4, , ,0,1800,4.4
HAGERSTOWN MD US,200.9,19851018,0, ,0,P, ,0,9999,0,P, ,0,9999,21.7, , ,0,1800,6.7
HAGERSTOWN MD US,200.9,19851019,0, ,0,P, ,0,9999,0,P, ,0,9999,25.6, , ,0,1800,13.9
HAGERSTOWN MD US,200.9,19851020,2, ,0,P, ,0,9999,0,P, ,0,9999,23.9, , ,0,1800,11.7
HAGERSTOWN MD US,200.9,19851021,26.7, ,0,P, ,0,9999,0,P, ,0,9999,12.8, , ,0,1800,6.7
HAGERSTOWN MD US,200.9,19851022,19.8, ,0,P, ,0,9999,0,P, ,0,9999,14.4, , ,0,1800,8.3
HAGERSTOWN MD US,200.9,19851023,9.9, ,0,P, ,0,9999,0,P, ,0,9999,16.1, , ,0,1800,11.7
HAGERSTOWN MD US,200.9,19851024,8.4, ,0,P, ,0,9999,0,P, ,0,9999,17.2, , ,0,1800,12.2
HAGERSTOWN MD US,200.9,19851025,0,T,0,P, ,0,9999,0,P, ,0,9999,20, , ,0,1800,12.2
HAGERSTOWN MD US,200.9,19851026,0, ,0,P, ,0,9999,0,P, ,0,9999,19.4, , ,0,1800,1.7
HAGERSTOWN MD US,200.9,19851027,0, ,0,P, ,0,9999,0,P, ,0,9999,22.2, , ,0,1800,5
HAGERSTOWN MD US,200.9,19851028,0, ,0,P, ,0,9999,0,P, ,0,9999,17.8, , ,0,1800,7.2
HAGERSTOWN MD US,200.9,19851029,0, ,0,P, ,0,9999,0,P, ,0,9999,13.3, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19851030,0, ,0,P, ,0,9999,0,P, ,0,9999,11.7, , ,0,1800,1.7
HAGERSTOWN MD US,200.9,19851031,0,T,0,P, ,0,9999,0,P, ,0,9999,17.2, , ,0,1800,6.7
HAGERSTOWN MD US,200.9,19851101,4.6, ,0, , ,0,9999,0,P, ,0,9999,13.9, , ,0,1800,8.9
HAGERSTOWN MD US,200.9,19851102,0.5, ,0,P, ,0,9999,0,P, ,0,9999,13.9, , ,0,1800,8.3
HAGERSTOWN MD US,200.9,19851103,17.3, ,0,P, ,0,9999,0,P, ,0,9999,12.2, , ,0,1800,9.4
HAGERSTOWN MD US,200.9,19851104,25.9, ,0,P, ,0,9999,0,P, ,0,9999,15, , ,0,1800,10
HAGERSTOWN MD US,200.9,19851105,18.5, ,0,P, ,0,9999,0,P, ,0,9999,15, , ,0,1800,10.6
HAGERSTOWN MD US,200.9,19851106,2, ,0,P, ,0,9999,0,P, ,0,9999,12.8, , ,0,1800,8.9
HAGERSTOWN MD US,200.9,19851107,0, ,0,P, ,0,9999,0,P, ,0,9999,17.8, , ,0,1800,3.9
HAGERSTOWN MD US,200.9,19851108,0,T,0,P, ,0,9999,0,P, ,0,9999,15, , ,0,1800,3.3
HAGERSTOWN MD US,200.9,19851109,0, ,0,P, ,0,9999,0,P, ,0,9999,20.6, , ,0,1800,4.4
HAGERSTOWN MD US,200.9,19851110,0, ,0,P, ,0,9999,0,P, ,0,9999,22.8, , ,0,1800,10.6
HAGERSTOWN MD US,200.9,19851111,1, ,0,P, ,0,9999,0,P, ,0,9999,21.1, , ,0,1800,11.1
HAGERSTOWN MD US,200.9,19851112,1.5, ,0,P, ,0,9999,0,P, ,0,9999,17.2, , ,0,1800,8.3
HAGERSTOWN MD US,200.9,19851113,0.5, ,0,P, ,0,9999,0,P, ,0,9999,18.9, , ,0,1800,8.9
HAGERSTOWN MD US,200.9,19851114,8.1, ,0,P, ,0,9999,0,P, ,0,9999,20, , ,0,1800,13.3
HAGERSTOWN MD US,200.9,19851115,0.8, ,0,P, ,0,9999,0,P, ,0,9999,20, , ,0,1800,7.2
HAGERSTOWN MD US,200.9,19851116,14, ,0,P, ,0,9999,0,P, ,0,9999,8.9, , ,0,1800,2.8
HAGERSTOWN MD US,200.9,19851117,8.9, ,0,P, ,0,9999,0,P, ,0,9999,12.8, , ,0,1800,4.4
HAGERSTOWN MD US,200.9,19851118,0,T,0,P, ,0,9999,0,P, ,0,9999,15, , ,0,1800,2.8
HAGERSTOWN MD US,200.9,19851119,0, ,0,P, ,0,9999,0,P, ,0,9999,22.8, , ,0,1800,11.7
HAGERSTOWN MD US,200.9,19851120,0, ,0,P, ,0,9999,0,P, ,0,9999,25.6, , ,0,1800,15
HAGERSTOWN MD US,200.9,19851121,0, ,0,P, ,0,9999,0,P, ,0,9999,16.1, , ,0,1800,5.6
HAGERSTOWN MD US,200.9,19851122,26.7, ,0,P, ,0,9999,0,P, ,0,9999,7.2, , ,0,1800,0
HAGERSTOWN MD US,200.9,19851123,0.5, ,0,P, ,0,9999,0,P, ,0,9999,10, , ,0,1800,0.6
HAGERSTOWN MD US,200.9,19851124,0, ,0,P, ,0,9999,0,P, ,0,9999,12.2, , ,0,1800,0
HAGERSTOWN MD US,200.9,19851125,0,T,0,P, ,0,9999,0, , ,0,9999,7.8, , ,0,1800,0.6
HAGERSTOWN MD US,200.9,19851126,3.8, ,0,P, ,0,9999,0,P, ,0,9999,7.8, , ,0,1800,1.1
HAGERSTOWN MD US,200.9,19851127,9.1, ,0,P, ,0,9999,0,P, ,0,9999,11.7, , ,0,1800,5
HAGERSTOWN MD US,200.9,19851128,15.7, ,0,P, ,0,9999,0,P, ,0,9999,7.2, , ,0,1800,2.2
HAGERSTOWN MD US,200.9,19851129,4.1, ,0,P, ,0,9999,0,P, ,0,9999,7.2, , ,0,1800,2.8
HAGERSTOWN MD US,200.9,19851130,3, ,0,P, ,0,9999,0,P, ,0,9999,5.6, , ,0,1800,2.8
HAGERSTOWN MD US,200.9,19851201,3.6, ,0, , ,0,9999,0,P, ,0,9999,6.1, , ,0,1800,3.9
HAGERSTOWN MD US,200.9,19851202,9.1, ,0,P, ,0,9999,0,T, ,0,9999,8.9, , ,0,1800,-3.9
HAGERSTOWN MD US,200.9,19851203,0, ,0,P, ,0,9999,0,P, ,0,9999,1.1, , ,0,1800,-5
HAGERSTOWN MD US,200.9,19851204,0, ,0,P, ,0,9999,0,P, ,0,9999,0, , ,0,1800,-5
HAGERSTOWN MD US,200.9,19851205,2.3, ,25, , ,0,9999,38, , ,0,9999,4.4, , ,0,1800,-4.4
HAGERSTOWN MD US,200.9,19851206,5.6, ,25, , ,0,9999,38, , ,0,9999,4.4, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19851207,0, ,0, , ,0,9999,0, , ,0,9999,4.4, , ,0,1800,1.1
HAGERSTOWN MD US,200.9,19851208,0, ,0,P, ,0,9999,0,P, ,0,9999,8.3, , ,0,1800,-1.7
HAGERSTOWN MD US,200.9,19851209,0, ,0,P, ,0,9999,0,P, ,0,9999,12.2, , ,0,1800,-0.6
HAGERSTOWN MD US,200.9,19851210,0, ,0,P, ,0,9999,0,P, ,0,9999,9.4, , ,0,1800,0
HAGERSTOWN MD US,200.9,19851211,0,T,0,P, ,0,9999,0,P, ,0,9999,13.9, , ,0,1800,6.1
HAGERSTOWN MD US,200.9,19851212,0,T,0,P, ,0,9999,0,P, ,0,9999,13.9, , ,0,1800,6.7
HAGERSTOWN MD US,200.9,19851213,15.7, ,0,P, ,0,9999,0,P, ,0,9999,6.7, , ,0,1800,1.1
HAGERSTOWN MD US,200.9,19851214,0,T,0,P, ,0,9999,0,T, ,0,9999,3.3, , ,0,1800,-6.7
HAGERSTOWN MD US,200.9,19851215,0, ,0,P, ,0,9999,0,P, ,0,9999,3.3, , ,0,1800,-10
HAGERSTOWN MD US,200.9,19851216,0, ,0,P, ,0,9999,0,P, ,0,9999,7.2, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19851217,0, ,0,P, ,0,9999,0,P, ,0,9999,4.4, , ,0,1800,-3.9
HAGERSTOWN MD US,200.9,19851218,0, ,0,P, ,0,9999,0,P, ,0,9999,2.8, , ,0,1800,-9.4
HAGERSTOWN MD US,200.9,19851219,0, ,0,P, ,0,9999,0,P, ,0,9999,-1.1, , ,0,1800,-13.3
HAGERSTOWN MD US,200.9,19851220,0,T,0, , ,0,9999,5, , ,0,9999,-2.2, , ,0,1800,-10
HAGERSTOWN MD US,200.9,19851221,0,T,0, , ,0,9999,0, , ,0,9999,-2.8, , ,0,1800,-7.8
HAGERSTOWN MD US,200.9,19851222,0, ,0,P, ,0,9999,0,P, ,0,9999,-2.2, , ,0,1800,-11.7
HAGERSTOWN MD US,200.9,19851223,0, ,0,P, ,0,9999,0,P, ,0,9999,6.1, , ,0,1800,-2.8
HAGERSTOWN MD US,200.9,19851224,0, ,0,P, ,0,9999,0,P, ,0,9999,7.8, , ,0,1800,-0.6
HAGERSTOWN MD US,200.9,19851225,5.3, ,25, , ,0,9999,43, , ,0,9999,5.6, , ,0,1800,-7.8
HAGERSTOWN MD US,200.9,19851226,0, ,0,P, ,0,9999,0,P, ,0,9999,-7.8, , ,0,1800,-16.1
HAGERSTOWN MD US,200.9,19851227,0, ,0,P, ,0,9999,0,P, ,0,9999,5, , ,0,1800,-9.4
HAGERSTOWN MD US,200.9,19851228,0,T,0, , ,0,9999,5, , ,0,9999,2.8, , ,0,1800,-3.9
HAGERSTOWN MD US,200.9,19851229,0, ,0,P, ,0,9999,0,P, ,0,9999,6.1, , ,0,1800,-5
HAGERSTOWN MD US,200.9,19851230,0, ,0,P, ,0,9999,0,P, ,0,9999,3.9, , ,0,1800,-6.7
HAGERSTOWN MD US,200.9,19851231,0, ,0,P, ,0,9999,0,P, ,0,9999,4.4, , ,0,1800,-4.4
HAGERSTOWN MD US,200.9,19860101,0, ,0,P, ,0,9999,0,P, ,0,9999,4.4, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19860102,0, ,0,P, ,0,9999,0,P, ,0,9999,7.8, , ,0,1800,-4.4
HAGERSTOWN MD US,200.9,19860103,0,T,0,P, ,0,9999,0,P, ,0,9999,12.2, , ,0,1800,1.7
HAGERSTOWN MD US,200.9,19860104,0, ,0,P, ,0,9999,0,P, ,0,9999,6.1, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19860105,0, ,0, , ,0,9999,0, , ,0,9999,3.9, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19860106,0, ,0,P, ,0,9999,0,P, ,0,9999,4.4, , ,0,1800,-4.4
HAGERSTOWN MD US,200.9,19860107,0, ,0,P, ,0,9999,0,P, ,0,9999,-1.1, , ,0,1800,-7.8
HAGERSTOWN MD US,200.9,19860108,0, ,0,P, ,0,9999,0,P, ,0,9999,-2.2, , ,0,1800,-11.7
HAGERSTOWN MD US,200.9,19860109,0, ,0,P, ,0,9999,0,P, ,0,9999,8.3, , ,0,1800,-12.8
HAGERSTOWN MD US,200.9,19860110,0, ,0,P, ,0,9999,0,P, ,0,9999,8.9, , ,0,1800,-1.7
HAGERSTOWN MD US,200.9,19860111,0, ,0,P, ,0,9999,0,P, ,0,9999,6.7, , ,0,1800,-3.9
HAGERSTOWN MD US,200.9,19860112,0, ,0,P, ,0,9999,0,P, ,0,9999,15.6, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19860113,0,T,0, , ,0,9999,0, , ,0,9999,11.1, , ,0,1800,-5
HAGERSTOWN MD US,200.9,19860114,0,T,0, , ,0,9999,0, , ,0,9999,-3.9, , ,0,1800,-10
HAGERSTOWN MD US,200.9,19860115,0, ,0,P, ,0,9999,0,P, ,0,9999,-1.7, , ,0,1800,-12.2
HAGERSTOWN MD US,200.9,19860116,0, ,0,P, ,0,9999,0,P, ,0,9999,7.2, , ,0,1800,-12.8
HAGERSTOWN MD US,200.9,19860117,0, ,0,P, ,0,9999,0,P, ,0,9999,5, , ,0,1800,-6.7
HAGERSTOWN MD US,200.9,19860118,0,T,0,P, ,0,9999,0,P, ,0,9999,15.6, , ,0,1800,2.2
HAGERSTOWN MD US,200.9,19860119,4.6, ,0,P, ,0,9999,0,P, ,0,9999,14.4, , ,0,1800,8.9
HAGERSTOWN MD US,200.9,19860120,13.7, ,0, , ,0,9999,0, , ,0,9999,10, , ,0,1800,0
HAGERSTOWN MD US,200.9,19860121,0, ,0,P, ,0,9999,0,P, ,0,9999,9.4, , ,0,1800,0
HAGERSTOWN MD US,200.9,19860122,0, ,0,P, ,0,9999,0,P, ,0,9999,12.2, , ,0,1800,-1.7
HAGERSTOWN MD US,200.9,19860123,0, ,0,P, ,0,9999,0,P, ,0,9999,7.2, , ,0,1800,-3.3
HAGERSTOWN MD US,200.9,19860124,0, ,0,P, ,0,9999,0,P, ,0,9999,2.8, , ,0,1800,-6.7
HAGERSTOWN MD US,200.9,19860125,3.6, ,25, , ,0,9999,30, , ,0,9999,1.1, , ,0,1800,-6.7
HAGERSTOWN MD US,200.9,19860126,8.4, ,51, , ,0,9999,25, , ,0,9999,1.7, , ,0,1800,-2.2
HAGERSTOWN MD US,200.9,19860127,0,T,51, , ,0,9999,0, , ,0,9999,1.1, , ,0,1800,-7.8
HAGERSTOWN MD US,200.9,19860128,0, ,51, , ,0,9999,0,P, ,0,9999,-7.2, , ,0,1800,-15
HAGERSTOWN MD US,200.9,19860129,0,T,51, , ,0,9999,0, , ,0,9999,-6.1, , ,0,1800,-11.7
HAGERSTOWN MD US,200.9,19860130,0,P,-9999, , , ,9999,0, , ,0,9999,-1.1, , ,0,1800,-9.4
HAGERSTOWN MD US,200.9,19860131,0,P,-9999, , , ,9999,0, , ,0,9999,4.4, , ,0,1800,-7.2
HAGERSTOWN MD US,200.9,19860201,0, ,0, , ,0,9999,0,P, ,0,9999,3.3, , ,0,1800,-4.4
HAGERSTOWN MD US,200.9,19860202,0, ,0,P, ,0,9999,0,P, ,0,9999,13.3, , ,0,1800,1.1
HAGERSTOWN MD US,200.9,19860203,0, ,0,P, ,0,9999,0,P, ,0,9999,10, , ,0,1800,-1.7
HAGERSTOWN MD US,200.9,19860204,20.8, ,0,P, ,0,9999,0,P, ,0,9999,3.9, , ,0,1800,1.1
HAGERSTOWN MD US,200.9,19860205,4.3, ,0,P, ,0,9999,0,P, ,0,9999,11.7, , ,0,1800,0.6
HAGERSTOWN MD US,200.9,19860206,0, ,0,P, ,0,9999,0,P, ,0,9999,10.6, , ,0,1800,1.7
HAGERSTOWN MD US,200.9,19860207,5.6, ,76, , ,0,9999,76, , ,0,9999,2.8, , ,0,1800,-7.2
HAGERSTOWN MD US,200.9,19860208,0.3, ,51, , ,0,9999,0, , ,0,9999,1.1, , ,0,1800,-6.7
HAGERSTOWN MD US,200.9,19860209,0, ,25, , ,0,9999,0,P, ,0,9999,2.8, , ,0,1800,-2.8
HAGERSTOWN MD US,200.9,19860210,0.8, ,25, , ,0,9999,0, , ,0,9999,2.2, , ,0,1800,-1.7
HAGERSTOWN MD US,200.9,19860211,9.1, ,152, , ,0,9999,127, , ,0,9999,0.6, , ,0,1800,-6.7
HAGERSTOWN MD US,200.9,19860212,0, ,152, , ,0,9999,0, , ,0,9999,-1.7, , ,0,1800,-12.2
HAGERSTOWN MD US,200.9,19860213,0, ,127, , ,0,9999,0,P, ,0,9999,-3.9, , ,0,1800,-13.3
HAGERSTOWN MD US,200.9,19860214,4.1, ,178, , ,0,9999,51, , ,0,9999,-4.4, , ,0,1800,-12.2
HAGERSTOWN MD US,200.9,19860215,0,T,127, , ,0,9999,0, , ,0,9999,2.2, , ,0,1800,-9.4
HAGERSTOWN MD US,200.9,19860216,0, ,102, , ,0,9999,0,P, ,0,9999,3.3, , ,0,1800,-6.7
HAGERSTOWN MD US,200.9,19860217,15.7, ,51, , ,0,9999,0, , ,0,9999,1.7, , ,0,1800,-5
HAGERSTOWN MD US,200.9,19860218,12.2, ,51, , ,0,9999,0,P, ,0,9999,3.9, , ,0,1800,-0.6
HAGERSTOWN MD US,200.9,19860219,10.7, ,0, , ,0,9999,0,P, ,0,9999,4.4, , ,0,1800,0.6
HAGERSTOWN MD US,200.9,19860220,0,T,0,P, ,0,9999,0,P, ,0,9999,4.4, , ,0,1800,1.1
HAGERSTOWN MD US,200.9,19860221,0.8, ,0,P, ,0,9999,0,P, ,0,9999,7.2, , ,0,1800,1.7
HAGERSTOWN MD US,200.9,19860222,1.3, ,0, , ,0,9999,18, , ,0,9999,7.2, , ,0,1800,-2.8
HAGERSTOWN MD US,200.9,19860223,7.4, ,51, , ,0,9999,71, , ,0,9999,5.6, , ,0,1800,-2.2
HAGERSTOWN MD US,200.9,19860224,2.5, ,76, , ,0,9999,51, , ,0,9999,2.8, , ,0,1800,-3.3
HAGERSTOWN MD US,200.9,19860225,1.3, ,51, , ,0,9999,20, , ,0,9999,0.6, , ,0,1800,-8.3
HAGERSTOWN MD US,200.9,19860226,1.8, ,51, , ,0,9999,0, , ,0,9999,1.1, , ,0,1800,-9.4
HAGERSTOWN MD US,200.9,19860227,1.8, ,51, , ,0,9999,25, , ,0,9999,1.1, , ,0,1800,-3.9
HAGERSTOWN MD US,200.9,19860228,0, ,25, , ,0,9999,0,P, ,0,9999,1.1, , ,0,1800,-9.4
HAGERSTOWN MD US,200.9,19860301,0, ,0, , ,0,9999,0,P, ,0,9999,2.8, , ,0,1800,-8.3
HAGERSTOWN MD US,200.9,19860302,0, ,0,P, ,0,9999,0,P, ,0,9999,3.9, , ,0,1800,-7.2
HAGERSTOWN MD US,200.9,19860303,0, ,0, , ,0,9999,0, , ,0,9999,3.3, , ,0,1800,-3.9
HAGERSTOWN MD US,200.9,19860304,1, ,0, , ,0,9999,5, , ,0,9999,6.7, , ,0,1800,-0.6
HAGERSTOWN MD US,200.9,19860305,0, ,0,P, ,0,9999,0,P, ,0,9999,7.2, , ,0,1800,-2.2
HAGERSTOWN MD US,200.9,19860306,0,T,0, , ,0,9999,0, , ,0,9999,7.2, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19860307,0.8, ,0, , ,0,9999,13, , ,0,9999,3.9, , ,0,1800,-8.3
HAGERSTOWN MD US,200.9,19860308,0, ,0,P, ,0,9999,0,P, ,0,9999,2.8, , ,0,1800,-13.9
HAGERSTOWN MD US,200.9,19860309,0, ,0,P, ,0,9999,0,P, ,0,9999,21.1, , ,0,1800,-3.9
HAGERSTOWN MD US,200.9,19860310,0, ,0,P, ,0,9999,0,P, ,0,9999,23.9, , ,0,1800,3.9
HAGERSTOWN MD US,200.9,19860311,0.8, ,0,P, ,0,9999,0,P, ,0,9999,21.7, , ,0,1800,6.7
HAGERSTOWN MD US,200.9,19860312,0.5, ,0, , ,0,9999,0, , ,0,9999,7.2, , ,0,1800,-2.8
HAGERSTOWN MD US,200.9,19860313,14, ,0,P, ,0,9999,0,P, ,0,9999,5.6, , ,0,1800,2.2
HAGERSTOWN MD US,200.9,19860314,14.7, ,0,P, ,0,9999,0,P, ,0,9999,7.2, , ,0,1800,3.9
HAGERSTOWN MD US,200.9,19860315,28.4, ,0,P, ,0,9999,0,P, ,0,9999,17.8, , ,0,1800,6.1
HAGERSTOWN MD US,200.9,19860316,0, ,0,P, ,0,9999,0,P, ,0,9999,15, , ,0,1800,4.4
HAGERSTOWN MD US,200.9,19860317,0, ,0,P, ,0,9999,0,P, ,0,9999,8.3, , ,0,1800,2.8
HAGERSTOWN MD US,200.9,19860318,0, ,0,P, ,0,9999,0,P, ,0,9999,13.3, , ,0,1800,-2.2
HAGERSTOWN MD US,200.9,19860319,0, ,0,P, ,0,9999,0,P, ,0,9999,23.9, , ,0,1800,9.4
HAGERSTOWN MD US,200.9,19860320,0, ,0,P, ,0,9999,0,P, ,0,9999,22.2, , ,0,1800,2.2
HAGERSTOWN MD US,200.9,19860321,0, ,0,P, ,0,9999,0,P, ,0,9999,2.8, , ,0,1800,-10.6
HAGERSTOWN MD US,200.9,19860322,0, ,0,P, ,0,9999,0,P, ,0,9999,8.3, , ,0,1800,-6.7
HAGERSTOWN MD US,200.9,19860323,0, ,0,P, ,0,9999,0,P, ,0,9999,16.7, , ,0,1800,-2.8
HAGERSTOWN MD US,200.9,19860324,0, ,0,P, ,0,9999,0,P, ,0,9999,15, , ,0,1800,6.1
HAGERSTOWN MD US,200.9,19860325,0, ,0,P, ,0,9999,0,P, ,0,9999,20.6, , ,0,1800,3.3
HAGERSTOWN MD US,200.9,19860326,0, ,0,P, ,0,9999,0,P, ,0,9999,24.4, , ,0,1800,8.9
HAGERSTOWN MD US,200.9,19860327,0,T,0,P, ,0,9999,0,P, ,0,9999,21.1, , ,0,1800,10
HAGERSTOWN MD US,200.9,19860328,0, ,0,P, ,0,9999,0,P, ,0,9999,21.7, , ,0,1800,0
HAGERSTOWN MD US,200.9,19860329,0, ,0,P, ,0,9999,0,P, ,0,9999,26.1, , ,0,1800,6.7
HAGERSTOWN MD US,200.9,19860330,0, ,0,P, ,0,9999,0,P, ,0,9999,30, , ,0,1800,11.7
