STATION,NAME,DATE,DAPR,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/6/92,,,,,0,0,0,7.8,1.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/7/92,,,,,21.3,0,0,10,1.1
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/8/92,,,,,0,0,0,12.8,7.8
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/9/92,,,,,0.8,0,0,14.4,5
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/10/92,,,,,6.4,0,0,10.6,3.9
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/11/92,,,,,14.7,0,0,11.7,-6.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/12/92,,,,,0,0,0,2.8,-6.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/13/92,,,,,0,0,0,0,0
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/14/92,,,,,0,0,0,1.7,-7.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/15/92,,,,,0,0,0,-1.7,-7.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/16/92,,,,,0,0,0,0,-9.4
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/17/92,,,,,0,0,0,7.8,-4.4
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/18/92,,,,,0,0,0,-0.6,-1.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/19/92,,,,,15.5,152,152,4.4,-7.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/20/92,,,,,0,0,102,4.4,-7.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/21/92,,,,,0,0,76,2.8,-6.1
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/22/92,,,,,4.6,51,127,-0.6,-7.8
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/23/92,,,,,4.1,51,152,0.6,-3.3
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/24/92,,,,,0,0,76,2.8,-6.1
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/25/92,,,,,0,0,25,6.1,-6.1
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/26/92,,,,,21.3,0,0,12.2,2.8
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/27/92,,,,,1.3,0,0,11.1,3.3
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/28/92,,,,,0,0,0,3.9,-0.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/29/92,,,,,0,0,0,10,0.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/30/92,,,,,3.6,0,0,8.9,1.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/31/92,,,,,7.9,0,0,11.7,1.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/1/92,,,,,4.8,0,0,11.7,-2.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/2/92,,,,,2.5,0,0,8.3,-0.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/3/92,,,,,0,0,0,5,-1.1
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/4/92,,,,,0,0,0,9.4,-1.1
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/5/92,,,,,0,0,0,10,-0.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/6/92,,,,,0,0,0,12.2,1.1
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/7/92,,,,,0,0,0,12.2,2.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/8/92,,,,,0,0,0,15,3.9
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/9/92,,,,,0,0,0,13.3,0.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/10/92,,,,,1.5,0,0,18.9,3.9
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/11/92,,,,,4.8,0,0,8.9,2.8
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/12/92,,,,,0.8,0,0,11.7,1.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/13/92,,,,,0,0,0,9.4,-1.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/14/92,,,,,0,0,0,12.8,0
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/15/92,,,,,0,0,0,12.2,0.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/16/92,,,,,6.4,0,0,5,1.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/17/92,,,,,14,0,0,5,2.8
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/18/92,,,,,6.4,0,0,6.7,2.8
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/19/92,,,,,0,0,0,7.2,3.9
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/20/92,,,,,0.8,0,0,11.7,5.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/21/92,,,,,0,0,0,20.6,8.9
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/22/92,,,,,5.1,0,0,16.7,11.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/23/92,,,,,0,0,0,21.7,11.1
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/24/92,,,,,1.3,0,0,22.8,8.9
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/25/92,,,,,5.1,0,0,8.9,3.9
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/26/92,,,,,0.3,0,0,12.8,3.3
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/27/92,,,,,0,0,0,13.9,4.4
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/28/92,,,,,0,0,0,12.8,3.9
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/29/92,,,,,0,0,0,13.9,1.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/30/92,,,,,0,0,0,14.4,1.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/1/92,,,,,0,0,0,17.8,7.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/2/92,,,,,1.3,0,0,26.7,11.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/3/92,,,,,0,0,0,20,11.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/4/92,,,,,0,0,0,12.2,7.8
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/5/92,,,,,0,0,0,10,4.4
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/6/92,,,,,0,0,0,11.7,1.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/7/92,,,,,0,0,0,12.2,2.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/8/92,,,,,11.7,0,0,13.3,7.8
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/9/92,,,,,0.8,0,0,18.9,11.1
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/10/92,,,,,1.3,0,0,17.2,10
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/11/92,,,,,0,0,0,19.4,8.9
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/12/92,,,,,0,0,0,19.4,6.1
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/13/92,,,,,0,0,0,21.1,13.3
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/14/92,,,,,0,0,0,22.2,12.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/15/92,,,,,0.5,0,0,16.7,10.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/16/92,,,,,8.6,0,0,11.7,10
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/17/92,,,,,0,0,0,18.9,6.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/18/92,,,,,0,0,0,21.7,10
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/19/92,,,,,0,0,0,18.3,5.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/20/92,,,,,0,0,0,22.2,5
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/21/92,,,,,0,0,0,28.9,6.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/22/92,,,,,0,0,0,31.1,11.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/23/92,,,,,0,0,0,30.6,12.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/24/92,,,,,8.1,0,0,24.4,5.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/25/92,,,,,0,0,0,13.3,5.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/26/92,,,,,0.8,0,0,13.9,4.4
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/27/92,,,,,0.5,0,0,15,7.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/28/92,,,,,0,0,0,19.4,6.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/29/92,,,,,0,0,0,22.2,7.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/30/92,,,,,0,0,0,18.3,7.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/31/92,,,,,73.2,0,0,15,13.3
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/1/92,,,,,0,0,0,16.7,10.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/2/92,,,,,0,0,0,23.3,10
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/3/92,,,,,0,0,0,26.7,10
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/4/92,,,,,0,0,0,23.9,13.3
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/5/92,,,,,60.5,0,0,17.2,13.9
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/6/92,,,,,6.1,0,0,22.8,15.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/7/92,,,,,0,0,0,25.6,16.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/8/92,,,,,30.2,0,0,26.1,18.9
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/9/92,,,,,0,0,0,23.3,15.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/10/92,,,,,0,0,0,25,12.8
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/11/92,,,,,0,0,0,23.3,11.1
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/12/92,,,,,0,0,0,27.2,11.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/13/92,,,,,0,0,0,26.7,13.9
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/14/92,,,,,0,0,0,27.2,16.1
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/15/92,,,,,0,0,0,24.4,13.9
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/16/92,,,,,0,0,0,23.3,11.1
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/17/92,,,,,0,0,0,25.6,11.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/18/92,,,,,0,0,0,22.2,11.1
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/19/92,,,,,20.8,0,0,20.6,17.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/20/92,,,,,0,0,0,24.4,17.8
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/21/92,,,,,0,0,0,22.8,12.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/22/92,,,,,0,0,0,16.1,10.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/23/92,,,,,0,0,0,23.3,9.4
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/24/92,,,,,14,0,0,21.1,14.4
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/25/92,,,,,0,0,0,22.8,13.3
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/26/92,,,,,0,0,0,25,11.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/27/92,,,,,26.2,0,0,26.1,15.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/28/92,,,,,0,0,0,27.8,15.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/29/92,,,,,0,0,0,28.3,15.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/30/92,,,,,0,0,0,27.2,17.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/1/92,,,,,0,0,0,28.9,18.3
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/2/92,,,,,0,0,0,24.4,13.3
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/3/92,,,,,2.8,0,0,20,12.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/4/92,,,,,7.9,0,0,25.6,15
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/5/92,,,,,0,0,0,23.9,16.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/6/92,,,,,1.8,0,0,25.6,16.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/7/92,,,,,0,0,0,26.1,15
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/8/92,,,,,3,0,0,27.2,13.9
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/9/92,,,,,11.9,0,0,31.1,17.8
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/10/92,,,,,0,0,0,28.9,20.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/11/92,,,,,0,0,0,27.8,18.3
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/12/92,,,,,0,0,0,26.7,17.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/13/92,,,,,0,0,0,30,19.4
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/14/92,,,,,0.5,0,0,32.8,18.3
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/15/92,,,,,20.8,0,0,27.8,17.8
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/16/92,,,,,1,0,0,22.8,17.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/17/92,,,,,0,0,0,20,16.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/18/92,,,,,7.4,0,0,27.2,19.4
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/19/92,,,,,0,0,0,28.9,18.3
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/20/92,,,,,0,0,0,30,18.3
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/21/92,,,,,0,0,0,28.3,18.3
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/22/92,,,,,0,0,0,25,16.1
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/23/92,,,,,18.3,0,0,18.9,13.3
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/24/92,,,,,0,0,0,19.4,12.8
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/25/92,,,,,0,0,0,23.3,12.8
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/26/92,,,,,19.1,0,0,22.2,15
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/27/92,,,,,0,0,0,27.2,20
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/28/92,,,,,0,0,0,23.3,16.1
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/29/92,,,,,1,0,0,28.3,14.4
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/30/92,,,,,0,0,0,25,17.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/31/92,,,,,10.4,0,0,23.3,16.1
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/1/92,,,,,0,0,0,24.4,16.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/2/92,,,,,0,0,0,27.2,13.3
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/3/92,,,,,0.3,0,0,26.1,17.8
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/4/92,,,,,11.9,0,0,27.2,17.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/5/92,,,,,0,0,0,24.4,16.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/6/92,,,,,0,0,0,27.2,11.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/7/92,,,,,0,0,0,27.2,13.9
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/8/92,,,,,0,0,0,23.9,13.3
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/9/92,,,,,41.7,0,0,25,20.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/10/92,,,,,0,0,0,25.6,17.8
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/11/92,,,,,7.6,0,0,32.2,18.9
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/12/92,,,,,0,0,0,25.6,16.1
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/13/92,,,,,0.8,0,0,22.8,14.4
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/14/92,,,,,8.6,0,0,20,16.1
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/15/92,,,,,1,0,0,17.2,14.4
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/16/92,,,,,6.9,0,0,17.8,17.8
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/17/92,,,,,35.8,0,0,19.4,16.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/18/92,,,,,11.4,0,0,24.4,18.3
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/19/92,,,,,0,0,0,27.2,16.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/20/92,,,,,0,0,0,22.8,12.8
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/21/92,,,,,0,0,0,24.4,9.4
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/22/92,,,,,0,0,0,26.1,11.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/23/92,,,,,0,0,0,27.2,15.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/24/92,,,,,0,0,0,27.2,14.4
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/25/92,,,,,0,0,0,31.1,18.3
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/26/92,,,,,0,0,0,31.7,20.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/27/92,,,,,0,0,0,29.4,20.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/28/92,,,,,1.8,0,0,27.2,22.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/29/92,,,,,0,0,0,22.2,14.4
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/30/92,,,,,0,0,0,25,12.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/31/92,,,,,0,0,0,25.6,16.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/1/92,,,,,0,0,0,22.2,13.9
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/2/92,,,,,0,0,0,23.3,9.4
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/3/92,,,,,72.1,0,0,22.8,17.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/4/92,,,,,0,0,0,25,18.9
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/5/92,,,,,0,0,0,22.2,15.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/6/92,,,,,0,0,0,20.6,16.1
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/7/92,,,,,0,0,0,21.1,16.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/8/92,,,,,0,0,0,26.1,18.9
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/9/92,,,,,0,0,0,27.8,19.4
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/10/92,,,,,54.1,0,0,24.4,18.9
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/11/92,,,,,1,0,0,22.8,13.9
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/12/92,,,,,0,0,0,18.9,9.4
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/13/92,,,,,0,0,0,21.1,8.9
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/14/92,,,,,0,0,0,22.2,10
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/15/92,,,,,0,0,0,25,11.1
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/16/92,,,,,0,0,0,28.3,15.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/17/92,,,,,0,0,0,28.3,17.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/18/92,,,,,0,0,0,27.8,18.9
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/19/92,,,,,8.4,0,0,23.9,12.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/20/92,,,,,0,0,0,21.7,10
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/21/92,,,,,2,0,0,20.6,11.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/22/92,,,,,11.4,0,0,25.6,18.9
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/23/92,,,,,0.5,0,0,16.7,7.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/24/92,,,,,0,0,0,14.4,5
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/25/92,,,,,2,0,0,15.6,6.1
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/26/92,,,,,0,0,0,18.3,12.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/27/92,,,,,4.6,0,0,20,15
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/28/92,,,,,0,0,0,20,12.8
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/29/92,,,,,0,0,0,15,7.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/30/92,,,,,0,0,0,12.2,4.4
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/1/92,,,,,0,0,0,13.3,2.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/2/92,,,,,0,0,0,20.6,3.9
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/3/92,,,,,0,0,0,23.9,12.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/4/92,,,,,0,0,0,17.2,8.3
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/5/92,,,,,0,0,0,12.2,3.9
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/6/92,,,,,0,0,0,14.4,1.1
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/7/92,,,,,0,0,0,19.4,3.3
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/8/92,,,,,0,0,0,20,5
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/9/92,,,,,21.8,0,0,18.9,12.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/10/92,,,,,2.8,0,0,21.7,11.1
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/11/92,,,,,8.4,0,0,17.8,9.4
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/12/92,,,,,0,0,0,17.8,10
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/13/92,,,,,0,0,0,15,5.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/14/92,,,,,0.5,0,0,15,5.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/15/92,,,,,0,0,0,21.1,10
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/16/92,,,,,1,0,0,21.1,12.8
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/17/92,,,,,2,0,0,12.2,2.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/18/92,,,,,0,0,0,11.1,0.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/19/92,,,,,0.3,0,0,7.8,2.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/20/92,,,,,0,0,0,10,0.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/21/92,,,,,0,0,0,12.8,5.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/22/92,,,,,0,0,0,10.6,1.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/23/92,,,,,0,0,0,15.6,0.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/24/92,,,,,8.9,0,0,15.6,7.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/25/92,,,,,0,0,0,8.3,2.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/26/92,,,,,0,0,0,12.8,1.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/27/92,,,,,0,0,0,12.8,1.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/28/92,,,,,0,0,0,13.3,0.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/29/92,,,,,0,0,0,15.6,3.3
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/30/92,,,,,0,0,0,11.7,6.1
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/31/92,,,,,0.8,0,0,7.2,3.9
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/1/92,,,,,0,0,0,6.7,0.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/2/92,,,,,7.9,0,0,7.2,1.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/3/92,,,,,40.6,0,0,11.1,7.8
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/4/92,,,,,0,0,0,13.3,8.3
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/5/92,,,,,4.6,0,0,13.9,5
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/6/92,,,,,0,0,0,8.9,3.3
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/7/92,,,,,0,0,0,4.4,0.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/8/92,,,,,0,0,0,2.8,-3.3
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/9/92,,,,,0,0,0,3.3,-5
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/10/92,,,,,0,0,0,7.2,-1.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/11/92,,,,,2,0,0,11.1,7.2
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/12/92,,,,,17,0,0,15.6,7.8
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/13/92,,,,,12.7,0,0,15.6,5
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/14/92,,,,,0,0,0,6.7,-1.1
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/15/92,,,,,0,0,0,5,-1.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/16/92,,,,,0,0,0,3.9,-1.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/17/92,,,,,0,0,0,8.3,1.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/18/92,,,,,0,0,0,5.6,1.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/19/92,,,,,0,0,0,5.6,-2.8
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/20/92,,,,,0,0,0,6.1,-4.4
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/21/92,,,,,0,0,0,13.3,1.1
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/22/92,,,,,16.8,0,0,16.7,12.8
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/23/92,,,,,49.5,0,0,19.4,6.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/24/92,,,,,0.5,0,0,8.3,5.6
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/25/92,,,,,3,0,0,9.4,6.7
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/26/92,,,,,9.7,0,0,12.8,8.9
