"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"08/22/2006","31","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","11","29","1",".","31","19"
"08/23/2006","20","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","11","20","1",".","20","18"
"08/24/2006","24","Ozone","W CENTER EDGE OF ASPHALT PARKING LOT ON W SIDE OF ST. JOHN'S CHURCH","41-005-2002","AQS","8","24","1",".","21","20"
"08/25/2006","41","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","9","37","3",".","41","16"
"08/26/2006","54","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","8","54","3",".","51","22"
"08/27/2006","80","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","8","80","3","20","50","18"
"08/28/2006","67","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","10","67","4",".","46","26"
"08/29/2006","25","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","15","25","3",".","20","20"
"08/30/2006","27","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","13","27","1",".","24","22"
"08/31/2006","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","10","33","3",".","27","28"
"09/01/2006","64","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","10","45","3",".","64","12"
"09/02/2006","90","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","20","90","6","31","65","57"
"09/03/2006","87","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","17","87","3",".","83","42"
"09/04/2006","59","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","11","54","3",".","59","19"
"09/05/2006","55","NO2","Portland - SE Lafayette","41-051-0080","AQS","10","37","3",".","51","55"
"09/06/2006","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","10","36","3",".","28","18"
"09/07/2006","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","13","33","3",".","30","20"
"09/08/2006","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","13","35","3","14","28","19"
"09/09/2006","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","9","33","3",".","22","11"
"09/10/2006","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","7","34","3",".","26","33"
"09/11/2006","42","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","13","42","4",".","38","25"
"09/12/2006","30","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","10","30","3",".","30","20"
"09/13/2006","26","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","13","26","3",".","23","21"
"09/14/2006","20","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","13","20","1","18","19","20"
"09/15/2006","22","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","11","20","1",".","22","14"
"09/16/2006","30","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","10","25","1",".","30","21"
"09/17/2006","39","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","14","30","1",".","39","29"
"09/18/2006","30","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","13","30","1",".","23","15"
"09/19/2006","27","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","11","27","3",".","23","24"
"09/20/2006","23","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","15","23","1","17","23","16"
"09/21/2006","25","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","9","25","1",".","19","23"
"09/22/2006","38","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","14","21","3",".","38","22"
"09/23/2006","34","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","14","29","4",".","34","30"
"09/24/2006","33","Ozone","W CENTER EDGE OF ASPHALT PARKING LOT ON W SIDE OF ST. JOHN'S CHURCH","41-005-2002","AQS","15","33","7",".","27","31"
"09/25/2006","41","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","23","34","4",".","41","40"
"09/26/2006","70","CO","","41-051-0087","AQS","70","35","4","30","54","44"
"09/27/2006","77","CO","","41-051-0087","AQS","77","47","3",".","52","52"
"09/28/2006","55","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","34","42","4",".","55","40"
"09/29/2006","52","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","15","32","4",".","52","38"
"09/30/2006","32","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","13","29","3",".","32","21"
"10/01/2006","29","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","7",".","1",".","29","."
"10/02/2006","26","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","10",".","1","17","26","."
"10/03/2006","31","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","11",".","1",".","31","."
"10/04/2006","43","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","10",".","3",".","43","."
"10/05/2006","43","PM2.5","SAUVIE ISLAND-SIS","41-009-0004","AQS","17",".","1",".","43","."
"10/06/2006","32","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","18",".","1",".","32","."
"10/07/2006","45","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","14",".","3",".","45","."
"10/08/2006","69","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","19",".","4","19","69","."
"10/09/2006","33","PM2.5","SAUVIE ISLAND-SIS","41-009-0004","AQS","10",".","6",".","33","."
"10/10/2006","35","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","13",".","7",".","35","."
"10/11/2006","55","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","43",".","11",".","55","."
"10/12/2006","50","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","38",".","7",".","50","."
"10/13/2006","61","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","30",".","4",".","61","."
"10/14/2006","84","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","13",".","3","25","84","."
"10/15/2006","23","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","9",".","1",".","23","."
"10/16/2006","25","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","17",".","1",".","25","."
"10/17/2006","53","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","18",".","3",".","53","."
"10/18/2006","64","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","25",".","1",".","64","."
"10/19/2006","36","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","20",".","1",".","36","."
"10/20/2006","39","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","13",".","1","22","39","."
"10/21/2006","31","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","8",".","3",".","31","."
"10/22/2006","49","PM2.5","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","11",".","1",".","49","."
"10/23/2006","74","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","22",".","7",".","74","."
"10/24/2006","60","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","28",".","4",".","60","."
"10/25/2006","59","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","23",".","6",".","59","."
"10/26/2006","106","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","33",".","7","41","106","."
"10/27/2006","96","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","34",".","7",".","96","."
"10/28/2006","99","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","30",".","4",".","99","."
"10/29/2006","97","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","26",".","4",".","97","."
"10/30/2006","69","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","23",".","4",".","69","."
"10/31/2006","49","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","13",".","14",".","49","."
"11/01/2006","51","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","14",".","4","26","51","."
"11/02/2006","79","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","19",".","6",".","79","."
"11/03/2006","53","PM2.5","MT ZION - HWY 14","53-059-0001","AQS","17",".","7",".","53","."
"11/04/2006","32","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","9",".","1",".","32","."
"11/05/2006","35","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","9",".","1",".","35","."
"11/06/2006","17","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","9",".","1",".","17","."
"11/07/2006","20","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","13",".","1","8","20","."
"11/08/2006","63","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","15",".","4",".","63","."
"11/09/2006","54","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","15",".","1",".","54","."
"11/10/2006","39","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","15",".","4",".","39","."
"11/11/2006","36","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","14",".","1",".","36","."
"11/12/2006","28","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","10",".","3",".","28","."
"11/13/2006","38","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","16",".","1","13","38","."
"11/14/2006","64","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","22",".","9",".","64","."
"11/15/2006","51","PM2.5","BONNEVILLE DAM - HWY 14","53-059-0004","AQS","17",".","1",".","51","."
"11/16/2006","68","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","18",".","4",".","68","."
"11/17/2006","81","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","23",".","7",".","81","."
"11/18/2006","79","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","19",".","3",".","79","."
"11/19/2006","64","PM2.5","BONNEVILLE DAM - HWY 14","53-059-0004","AQS","15",".","4","14","64","."
"11/20/2006","32","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","14",".","17",".","32","."
"11/21/2006","25","PM2.5","BONNEVILLE DAM - HWY 14","53-059-0004","AQS","13",".","1",".","25","."
"11/22/2006","17","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","17",".","3",".","17","."
"11/23/2006","17","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","8",".","1",".","17","."
"11/24/2006","35","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","13",".","1",".","35","."
"11/25/2006","52","PM2.5","Beaverton - Highland Park","41-067-0111","AQS","14",".","3","11","52","."
"11/26/2006","17","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","13",".","3",".","17","."
"11/27/2006","40","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","13",".","1",".","40","."
"11/28/2006","64","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","13",".","4",".","64","."
"11/29/2006","60","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","17",".","7",".","60","."
"11/30/2006","60","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","23",".","6",".","60","."
"12/01/2006","59","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","19",".","1","20","59","."
"12/02/2006","48","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","13",".","3",".","48","."
"12/03/2006","78","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","9",".","3",".","78","."
"12/04/2006","89","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","22",".","7",".","89","."
"12/05/2006","89","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","19",".","9",".","89","."
"12/06/2006","116","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","15",".","7",".","116","."
"12/07/2006","100","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","14",".","4","33","100","."
"12/08/2006","90","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","14",".","4",".","90","."
"12/09/2006","70","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","15",".","6",".","70","."
"12/10/2006","44","PM2.5","BONNEVILLE DAM - HWY 14","53-059-0004","AQS","9",".","3",".","44","."
"12/11/2006","21","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","15",".","9",".","21","."
"12/12/2006","31","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","16",".","6",".","31","."
"12/13/2006","56","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","13",".","1","27","56","."
"12/14/2006","16","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","14",".",".",".","16","."
"12/15/2006","60","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","23",".",".",".","60","."
"12/16/2006","59","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","23",".","6",".","59","."
"12/17/2006","143","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","17",".",".",".","143","."
"12/18/2006","115","PM2.5","Beaverton - Highland Park","41-067-0111","AQS","27",".","10",".","115","."
"12/19/2006","83","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","20",".","4","39","83","."
"12/20/2006","76","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","18",".","7",".","76","."
"12/21/2006","58","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","28",".","10",".","58","."
"12/22/2006","84","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","17",".","4",".","84","."
"12/23/2006","103","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","24",".","6",".","103","."
"12/24/2006","59","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","24",".","4",".","59","."
"12/25/2006","61","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","8",".","4","15","61","."
"12/26/2006","40","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","13",".","3",".","40","."
"12/27/2006","66","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","11",".","4",".","66","."
"12/28/2006","62","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","15",".","10",".","62","."
"12/29/2006","44","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","16",".","4",".","44","."
"12/30/2006","78","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","13",".","4",".","78","."
"12/31/2006","109","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","11",".","7","18","109","."
