"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"11/27/1987","44","CO","","41-051-0075","AQS","44",".","11",".",".","."
"11/28/1987","33","CO","","41-051-0075","AQS","33",".","24",".",".","."
"11/29/1987","26","PM10","","41-051-0009","AQS","26",".","9","26",".","."
"11/30/1987","52","CO","","41-051-1002","AQS","52",".","17",".",".","."
"12/01/1987","51","CO","","41-051-1002","AQS","51",".","10",".",".","."
"12/02/1987","55","CO","","41-051-1002","AQS","55",".","16",".",".","."
"12/03/1987","60","CO","","41-051-0075","AQS","60",".","13",".",".","."
"12/04/1987","99","CO","","53-011-0010","AQS","99",".","13",".",".","."
"12/05/1987","91","CO","","53-011-0010","AQS","91",".","11","38",".","."
"12/06/1987","48","CO","","41-051-0078","AQS","48",".","4",".",".","."
"12/07/1987","38","CO","","41-051-1002","AQS","38",".","9",".",".","."
"12/08/1987","40","CO","","41-051-1002","AQS","40",".","4",".",".","."
"12/09/1987","28","CO","","41-051-1002","AQS","28",".","13",".",".","."
"12/10/1987","39","CO","","41-051-1002","AQS","39",".","4",".",".","."
"12/11/1987","58","CO","","41-051-1002","AQS","58",".","11","42",".","."
"12/12/1987","55","CO","","41-051-1002","AQS","55",".","11",".",".","."
"12/13/1987","32","CO","Portland - SE Lafayette","41-051-0080","AQS","32",".","14",".",".","."
"12/14/1987","48","CO","","41-051-1002","AQS","48",".","29",".",".","."
"12/15/1987","62","SO2","","41-051-0074","AQS","40",".","62",".",".","."
"12/16/1987","76","SO2","","41-051-0074","AQS","69",".","76",".",".","."
"12/17/1987","54","PM10","","41-051-0015","AQS","51",".","19","54",".","."
"12/18/1987","90","PM10","Portland - SE Lafayette","41-051-0080","AQS","48",".","24","90",".","."
"12/19/1987","81","PM10","Portland - SE Lafayette","41-051-0080","AQS","72",".","29","81",".","."
"12/20/1987","92","PM10","Portland - SE Lafayette","41-051-0080","AQS","75",".","19","92",".","."
"12/21/1987","53","CO","","41-051-0078","AQS","53",".","33","46",".","."
"12/22/1987","56","CO","","53-011-0010","AQS","56",".","9","27",".","."
"12/23/1987","85","CO","","53-011-0010","AQS","85",".","65","54",".","."
"12/24/1987","86","CO","","53-011-0010","AQS","86",".","21","68",".","."
"12/25/1987","52","CO","","53-011-0010","AQS","52",".","40","44",".","."
"12/26/1987","59","CO","","53-011-0010","AQS","59",".","3","26",".","."
"12/27/1987","50","CO","","53-011-0010","AQS","50",".","1","43",".","."
"12/28/1987","44","PM10","Portland - SE Lafayette","41-051-0080","AQS","40",".","7","44",".","."
"12/29/1987","71","CO","","53-011-0010","AQS","71",".","13","64",".","."
"12/30/1987","94","CO","","53-011-0010","AQS","94",".","16","58",".","."
"12/31/1987","56","CO","","41-051-0075","AQS","56",".","11","29",".","."
