"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"04/24/2015","32","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","32","0","6","21","25"
"04/25/2015","40","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","40","1",".","23","18"
"04/26/2015","33","Ozone","Portland - SE Lafayette","41-051-0080","AQS","7","33","1",".","25","16"
"04/27/2015","32","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","32","1","7","20","19"
"04/28/2015","31","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","31","1",".","16","26"
"04/29/2015","36","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","36","0",".","21","19"
"04/30/2015","47","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","47","1","11","28","26"
"05/01/2015","48","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","48","0",".","18","24"
"05/02/2015","58","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","58","1",".","23","20"
"05/03/2015","67","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","67","0","10","32","23"
"05/04/2015","44","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","5","44","1",".","28","22"
"05/05/2015","42","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","5","42","1",".","18","22"
"05/06/2015","43","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","43","0","10","16","25"
"05/07/2015","44","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","6","44","1",".","24","25"
"05/08/2015","48","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","5","48","1",".","18","26"
"05/09/2015","64","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","64","1","12","33","20"
"05/10/2015","42","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","42","1",".","25","12"
"05/11/2015","38","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","6","38","0",".","14","28"
"05/12/2015","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","35","0","4","14","22"
"05/13/2015","39","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","5","39",".",".","15","25"
"05/14/2015","42","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","42","0",".","19","24"
"05/15/2015","35","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","6","35","0","6","25","23"
"05/16/2015","32","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","5","32","0",".","24","16"
"05/17/2015","41","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","41","0",".","20","21"
"05/18/2015","40","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","6","40","0","20","33","26"
"05/19/2015","29","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","6","29","0",".","25","20"
"05/20/2015","35","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","6","35","0",".","30","25"
"05/21/2015","49","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","6","34","1","15","49","19"
"05/22/2015","33","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","5","33","0",".","30","17"
"05/23/2015","32","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","3","32","1",".","20","10"
"05/24/2015","34","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","3","34","1","6","18","9"
"05/25/2015","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","34","0",".","17","10"
"05/26/2015","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","37","0",".","29","25"
"05/27/2015","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","7","44","1","10","31","19"
"05/28/2015","50","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","6","50","1",".","33","22"
"05/29/2015","49","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","49","1",".","40","21"
"05/30/2015","47","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","47","1","15","34","13"
"05/31/2015","58","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","58","0",".","35","16"
"06/01/2015","33","PM2.5","Vancouver-NE 84th Ave","53-011-0024","AQS","6","30","0",".","33","19"
"06/02/2015","31","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","6","31","0","6","23","25"
"06/03/2015","30","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","6","30","1",".","24","22"
"06/04/2015","39","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","6","39","1",".","17","21"
"06/05/2015","42","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","6","42","0","16","23","16"
"06/06/2015","50","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","50","0",".","27","16"
"06/07/2015","54","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","54","1",".","40","17"
"06/08/2015","50","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","5","50","0","16","36","19"
"06/09/2015","71","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","71","1",".","32","24"
"06/10/2015","48","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","48","1",".","44","20"
"06/11/2015","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","44","0","24","25","16"
"06/12/2015","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","40","1",".","27","28"
"06/13/2015","43","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","43","0",".","35","15"
"06/14/2015","50","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","50","1","12","32","20"
"06/15/2015","58","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","5","58","0",".","37","23"
"06/16/2015","43","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","43","1",".","29","19"
"06/17/2015","49","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","5","49","1","10","21","20"
"06/18/2015","46","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","46","0",".","25","21"
"06/19/2015","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","34","1",".","19","15"
"06/20/2015","48","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","48","1","6","24","17"
"06/21/2015","48","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","5","48","3",".","33","18"
"06/22/2015","43","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","43","1",".","25","18"
"06/23/2015","48","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","48","1","23","24","22"
"06/24/2015","45","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","45","0",".","13","19"
"06/25/2015","44","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","5","44","1",".","13","23"
"06/26/2015","80","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","80","1","13","34","20"
"06/27/2015","105","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","7","105","3",".","43","32"
"06/28/2015","48","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","7","48","3",".","43","24"
"06/29/2015","50","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","50","3","16","36","19"
"06/30/2015","39","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","5","39","0",".","30","17"
"07/01/2015","84","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","84","1",".","37","8"
"07/02/2015","90","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","6","90","1","16","43","20"
"07/03/2015","100","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","100","1",".","40","11"
"07/04/2015","76","PM2.5","Vancouver-NE 84th Ave","53-011-0024","AQS","5","48","4",".","76","13"
"07/05/2015","67","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","5","67","1","24","57","19"
"07/06/2015","58","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","5","58","1",".","43","11"
"07/07/2015","47","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","47",".",".","20","8"
"07/08/2015","74","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","74","1","14","38","8"
"07/09/2015","70","PM2.5","SAUVIE ISLAND-SIS","41-009-0004","AQS","6","49","1",".","70","21"
"07/10/2015","42","PM2.5","SAUVIE ISLAND-SIS","41-009-0004","AQS","5","41","1",".","42","17"
"07/11/2015","36","PM2.5","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","5","28","1","9","36","11"
"07/12/2015","32","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","5","32","0",".","18","9"
"07/13/2015","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","31","1",".","13","13"
"07/14/2015","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","36","0","6","18","19"
"07/15/2015","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","37","0",".","13","13"
"07/16/2015","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","33","1",".","13","21"
"07/17/2015","43","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","5","43","1","28","22","16"
"07/18/2015","47","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","5","47","1",".","29","22"
"07/19/2015","64","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","5","64","1",".","31","21"
"07/20/2015","41","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","41","3","8","28","18"
"07/21/2015","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","31",".",".","26","17"
"07/22/2015","27","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","5","25",".",".","27","22"
"07/23/2015","42","PM10","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","5","37","0","42","27","17"
"07/24/2015","41","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","5","41","0",".","30","19"
"07/25/2015","26","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","5","26","0",".","26","15"
"07/26/2015","28","PM2.5","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","5","28","0","6","28","12"
"07/27/2015","28","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","28","0",".","25","15"
"07/28/2015","37","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","5","37","0",".","27","24"
"07/29/2015","48","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","48","1","24","28","24"
"07/30/2015","97","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","97","1",".","27","30"
"07/31/2015","54","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","54","0",".","28","25"
"08/01/2015","80","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","80","0","11","27","18"
"08/02/2015","38","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","6","38","0",".","38","24"
"08/03/2015","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","31","0",".","28","23"
"08/04/2015","41","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","41","0","36","26","16"
"08/05/2015","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","34","0",".","28","19"
"08/06/2015","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","31","0",".","26","18"
"08/07/2015","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","44","0","7","34","20"
"08/08/2015","28","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","3","27","0",".","28","13"
"08/09/2015","34","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","5","34","0",".","26","16"
"08/10/2015","43","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","5","43","0","20","37","16"
"08/11/2015","64","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","5","64","0",".","47","21"
