"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"12/11/1984","80","CO","","41-051-0075","AQS","80","24","13","53",".","25"
"12/12/1984","54","CO","","41-051-1002","AQS","54","25","11","21",".","31"
"12/13/1984","39","CO","","41-051-0078","AQS","39","22","9","29",".","23"
"12/14/1984","53","CO","","41-051-0078","AQS","53","26","7","31",".","30"
"12/15/1984","51","CO","","41-051-0075","AQS","51","19","17","43",".","32"
"12/16/1984","51","PM10","Portland - SE Lafayette","41-051-0080","AQS","35","15","9","51",".","29"
"12/17/1984","62","CO","","41-051-0075","AQS","62","28","16","23",".","24"
"12/18/1984","58","PM10","","41-051-0015","AQS","49","28","14","58",".","20"
"12/19/1984","61","CO","","41-051-0075","AQS","61","22","16","22",".","21"
"12/20/1984","72","PM10","Portland - SE Lafayette","41-051-0080","AQS","65","17","50","72",".","27"
"12/21/1984","161","CO","","53-011-0008","AQS","161","20","69","63",".","21"
"12/22/1984","57","CO","","53-011-0008","AQS","57","21","11","16",".","17"
"12/23/1984","66","CO","","41-051-0075","AQS","66","19","11","49",".","25"
"12/24/1984","69","CO","","41-051-0075","AQS","69","9","40","51",".","23"
"12/25/1984","54","PM10","Portland - SE Lafayette","41-051-0080","AQS","33","4","23","54",".","18"
"12/26/1984","49","CO","","41-051-1002","AQS","49","24","23","47",".","24"
"12/27/1984","58","CO","","41-051-1002","AQS","58","26","6","16",".","30"
"12/28/1984","52","CO","","41-051-1002","AQS","52","22","1","18",".","25"
"12/29/1984","33","CO","","41-051-1002","AQS","33","26","1","9",".","7"
"12/30/1984","57","PM10","","41-051-0085","AQS","34","27","9","57",".","23"
"12/31/1984","66","CO","","41-051-0078","AQS","66","12","24","52",".","19"
