"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"08/06/2005","74","Ozone","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","9","74","4",".","36","10"
"08/07/2005","67","Ozone","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","9","67","4",".","40","8"
"08/08/2005","45","Ozone","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","10","45","4","23","36","18"
"08/09/2005","43","Ozone","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","10","43","3",".","36","13"
"08/10/2005","41","Ozone","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","11","41","4",".","36","11"
"08/11/2005","36","Ozone","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","11","36","3",".","35","22"
"08/12/2005","45","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","10","40","3",".","45","15"
"08/13/2005","55","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","16","50","1",".","55","28"
"08/14/2005","58","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","16","58","4","34","45","23"
"08/15/2005","51","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","7","49","3",".","51","22"
"08/16/2005","37","Ozone","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","7","37","3",".","25","14"
"08/17/2005","28","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","10","22","4",".","28","15"
"08/18/2005","40","Ozone","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","8","40","3",".","31","22"
"08/19/2005","64","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","14","64","3",".","44","25"
"08/20/2005","87","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","7","87","4","17","40","22"
"08/21/2005","41","Ozone","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","6","41","3",".","29","12"
"08/22/2005","30","Ozone","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","7","30","3",".","29","11"
"08/23/2005","40","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","8","27","1",".","40","20"
"08/24/2005","55","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","10","35","1",".","55","20"
"08/25/2005","58","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","24","58","4",".","49","54"
"08/26/2005","77","Ozone","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","20","77","6","24","54","28"
"08/27/2005","50","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","9","50","9",".","35","24"
"08/28/2005","34","Ozone","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","8","34","3",".","21","11"
"08/29/2005","30","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","13","26","1",".","30","18"
"08/30/2005","32","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","13","27","4",".","32","15"
"08/31/2005","35","Ozone","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","8","35","3",".","34","16"
"09/01/2005","40","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","10","40","3","19","40","20"
"09/02/2005","28","Ozone","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","8","28","3",".","27","25"
"09/03/2005","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","8","33","1",".","28","14"
"09/04/2005","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","7","36","1",".","22","13"
"09/05/2005","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","8","35","1",".","27","25"
"09/06/2005","38","Ozone","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","11","38","3",".","32","23"
"09/07/2005","41","Ozone","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","10","41","1","26","33","25"
"09/08/2005","41","Ozone","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","11","41","3",".","28","24"
"09/09/2005","28","Ozone","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","8","28","1",".","25","19"
"09/10/2005","33","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","14","26","1",".","33","20"
"09/11/2005","39","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","14","27","3",".","39","25"
"09/12/2005","47","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","14","28","3",".","47","20"
"09/13/2005","37","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","10","31","3","18","37","27"
"09/14/2005","29","Ozone","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","14","29","3",".","27","19"
"09/15/2005","28","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","13","28","3",".","27","25"
"09/16/2005","45","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","17","26","1",".","45","25"
"09/17/2005","55","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","19","33","3",".","55","31"
"09/18/2005","45","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","13","37","3",".","45","29"
"09/19/2005","36","Ozone","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","18","36","3","16","32","21"
"09/20/2005","36","Ozone","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","13","36","7",".","30","23"
"09/21/2005","37","Ozone","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","16","37","7",".","29","23"
"09/22/2005","30","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","19","30","4",".","25","22"
"09/23/2005","31","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","14","28","6",".","31","25"
"09/24/2005","39","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","13","36","6",".","39","26"
"09/25/2005","48","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","14","37","4","15","48","32"
"09/26/2005","41","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","20","39","7",".","41","27"
"09/27/2005","45","Ozone","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","15","45","4",".","38","25"
"09/28/2005","60","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","19","44","9",".","60","45"
"09/29/2005","77","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","18","40","3",".","77","25"
"09/30/2005","38","Ozone","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","18","38","3",".","24","22"
"10/01/2005","45","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","17","31","1","11","45","."
"10/02/2005","32","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","15","32","1",".","32","."
"10/03/2005","39","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","19","31","6",".","39","."
"10/04/2005","54","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","19","30","7",".","54","."
"10/05/2005","60","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","19","26","11",".","60","."
"10/06/2005","71","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","23","30","7",".","71","."
"10/07/2005","53","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","27","31","4","19","53","."
"10/08/2005","62","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","22","31","1",".","62","."
"10/09/2005","51","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","15","31","3",".","51","."
"10/10/2005","65","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","19","32","6",".","65","."
"10/11/2005","52","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","23",".","3",".","52","."
"10/12/2005","73","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","24",".","6",".","73","."
"10/13/2005","66","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","20",".","3","27","66","."
"10/14/2005","58","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","22",".","4",".","58","."
"10/15/2005","31","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","13",".","3",".","31","."
"10/16/2005","45","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","15",".","1",".","45","."
"10/17/2005","56","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","20",".","6",".","56","."
"10/18/2005","68","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","18",".","4",".","68","."
"10/19/2005","35","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","14",".","3","15","35","."
"10/20/2005","55","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","28",".","7",".","55","."
"10/21/2005","59","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","31",".","6",".","59","."
"10/22/2005","75","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","34",".","4",".","75","."
"10/23/2005","72","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","24",".","7",".","72","."
"10/24/2005","70","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","19",".","9",".","70","."
"10/25/2005","60","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","22",".","4","25","60","."
"10/26/2005","53","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","28",".","6",".","53","."
"10/27/2005","101","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","31",".","7",".","101","."
"10/28/2005","55","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","17",".","4",".","55","."
"10/29/2005","67","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","26",".","7",".","67","."
"10/30/2005","76","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","24",".","7",".","76","."
"10/31/2005","30","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","22",".","1","10","30","."
"11/01/2005","36","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","23",".","7",".","36","."
"11/02/2005","63","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","20",".","13",".","63","."
"11/03/2005","32","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","15",".","4",".","32","."
"11/04/2005","33","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","19",".","1",".","33","."
"11/05/2005","29","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","16",".","3",".","29","."
"11/06/2005","55","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","15",".","1","14","55","."
"11/07/2005","68","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","28",".","6",".","68","."
"11/08/2005","91","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","31",".","13",".","91","."
"11/09/2005","100","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","43",".","7",".","100","."
"11/10/2005","81","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","41",".","10",".","81","."
"11/11/2005","52","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","15",".","4",".","52","."
"11/12/2005","35","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","15",".","1","10","35","."
"11/13/2005","21","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","13",".","1",".","21","."
"11/14/2005","43","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","30",".","10",".","43","."
"11/15/2005","82","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","47",".","14",".","82","."
"11/16/2005","107","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","50",".","10",".","107","."
"11/17/2005","72","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","17",".","4",".","72","."
"11/18/2005","76","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","22",".","10","28","76","."
"11/19/2005","105","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","22",".","4",".","105","."
"11/20/2005","93","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","24",".","3",".","93","."
"11/21/2005","75","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","30",".","9",".","75","."
"11/22/2005","79","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","34",".","3",".","79","."
"11/23/2005","73","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","28",".","3",".","73","."
"11/24/2005","87","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","23",".","3","19","87","."
"11/25/2005","50","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","22",".","6",".","50","."
"11/26/2005","49","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","16",".","7",".","49","."
"11/27/2005","64","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","28",".","11",".","64","."
"11/28/2005","54","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","30",".","9",".","54","."
"11/29/2005","55","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","28",".","7",".","55","."
"11/30/2005","70","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","26",".","11","25","70","."
"12/01/2005","29","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","20",".","6",".","29","."
"12/02/2005","28","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","16",".","4",".","28","."
"12/03/2005","67","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","19",".","3",".","67","."
"12/04/2005","62","PM2.5","Beaverton - Highland Park","41-067-0111","AQS","26",".","7",".","62","."
"12/05/2005","80","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","24",".","6",".","80","."
"12/06/2005","135","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","19",".","7","29","135","."
"12/07/2005","32","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","18",".","3",".","32","."
"12/08/2005","57","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","15",".","7",".","57","."
"12/09/2005","156","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","44",".","10",".","156","."
"12/10/2005","151","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","51",".","4",".","151","."
"12/11/2005","133","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","42",".","6",".","133","."
"12/12/2005","156","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","36",".","13","51","156","."
"12/13/2005","133","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","25",".","30","41","133","."
"12/14/2005","138","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","25",".","6",".","138","."
"12/15/2005","88","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","48",".","7",".","88","."
"12/16/2005","81","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","40",".",".",".","81","."
"12/17/2005","39","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","19",".",".",".","39","."
"12/18/2005","80","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","7",".","4","26","80","."
"12/19/2005","55","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","14",".","4",".","55","."
"12/20/2005","59","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","19",".","7",".","59","."
"12/21/2005","48","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","26",".","6",".","48","."
"12/22/2005","25","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","18",".","1",".","25","."
"12/23/2005","64","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","25",".","10",".","64","."
"12/24/2005","81","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","20",".","20","24","81","."
"12/25/2005","35","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","10",".","3",".","35","."
"12/26/2005","30","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","11",".","1",".","30","."
"12/27/2005","56","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","16",".","6",".","56","."
"12/28/2005","22","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","15",".","9",".","22","."
"12/29/2005","39","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","17",".","4",".","39","."
"12/30/2005","64","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","20",".","7","17","64","."
"12/31/2005","30","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","18",".","11",".","30","."
