"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"10/13/1996","19","CO","","41-051-0087","AQS","19",".","9",".","."
"10/14/1996","30","CO","","41-051-0087","AQS","30",".","18",".","."
"10/15/1996","35","CO","","41-051-0243","AQS","35","17","19",".","27"
"10/16/1996","43","CO","","53-011-0010","AQS","43","18","23",".","."
"10/17/1996","41","CO","","41-051-0087","AQS","41","22","24",".","."
"10/18/1996","40","CO","","41-051-0087","AQS","40","20","19",".","."
"10/19/1996","33","CO","","41-051-0087","AQS","33","21","17",".","."
"10/20/1996","45","CO","","53-011-0010","AQS","45","21","35",".","."
"10/21/1996","49","CO","","53-011-0010","AQS","49","18","22",".","."
"10/22/1996","35","CO","","41-051-0243","AQS","35","19","21",".","."
"10/23/1996","49","CO","","41-051-0087","AQS","49","19","24",".","."
"10/24/1996","34","CO","","41-051-0087","AQS","34","19","19",".","."
"10/25/1996","44","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","44","17","15",".","."
"10/26/1996","59","CO","","41-051-0243","AQS","59","10","50",".","."
"10/27/1996","61","CO","","41-051-0243","AQS","61","6","58",".","."
"10/28/1996","52","CO","","41-051-0243","AQS","52","4","34",".","."
"10/29/1996","47","CO","","41-051-0078","AQS","47","14","31",".","."
"10/30/1996","33","CO","","41-051-0078","AQS","33","22","28",".","."
"10/31/1996","58","CO","","53-011-0010","AQS","58","16","18",".","."
"11/01/1996","69","CO","","53-011-0010","AQS","69",".","23",".","."
"11/02/1996","74","CO","","53-011-0010","AQS","74",".","43",".","."
"11/03/1996","40","CO","","41-051-0243","AQS","40",".","18",".","."
"11/04/1996","38","CO","","41-051-0087","AQS","38",".","18",".","."
"11/05/1996","36","CO","","41-051-0087","AQS","36",".","32",".","."
"11/06/1996","44","CO","","41-051-0243","AQS","44",".","16",".","."
"11/07/1996","49","CO","","41-051-0087","AQS","49",".","32",".","."
"11/08/1996","67","CO","","41-051-0243","AQS","67",".","24",".","."
"11/09/1996","68","CO","","53-011-0010","AQS","68",".","28",".","."
"11/10/1996","64","CO","","53-011-0010","AQS","64",".","26",".","."
"11/11/1996","58","CO","","41-051-0087","AQS","58",".","47",".","."
"11/12/1996","55","CO","","41-051-0087","AQS","55",".","19",".","."
"11/13/1996","39","CO","","41-051-0087","AQS","39",".","12",".","."
"11/14/1996","41","CO","","41-051-0087","AQS","41",".","13",".","."
"11/15/1996","51","CO","","41-051-0087","AQS","51",".","15",".","."
"11/16/1996","28","CO","","41-051-0243","AQS","28",".","9",".","."
"11/17/1996","20","CO","","41-051-0243","AQS","20",".","11",".","."
"11/18/1996","49","CO","","41-051-0087","AQS","49",".","13",".","."
"11/19/1996","42","CO","","41-051-0243","AQS","42",".","17",".","."
"11/20/1996","49","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","49",".","22",".","."
"11/21/1996","51","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","51",".","13",".","."
"11/22/1996","45","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","45",".","24",".","."
"11/23/1996","40","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","40",".","30",".","."
"11/24/1996","41","CO","","41-051-0078","AQS","41",".","33",".","."
"11/25/1996","44","CO","","41-051-0243","AQS","44",".","31",".","."
"11/26/1996","43","CO","","41-051-0087","AQS","43",".","16",".","."
"11/27/1996","31","CO","","41-051-0087","AQS","31",".","8",".","."
"11/28/1996","24","CO","","41-051-0243","AQS","24",".","14",".","."
"11/29/1996","30","CO","","41-051-0087","AQS","30",".","18",".","."
"11/30/1996","23","CO","","41-051-0087","AQS","23",".","8",".","."
"12/01/1996","17","CO","","41-051-0078","AQS","17",".","12",".","."
"12/02/1996","38","CO","","41-051-0087","AQS","38",".","9",".","."
"12/03/1996","49","CO","","41-051-0243","AQS","49",".","36",".","."
"12/04/1996","43","CO","","41-051-0087","AQS","43",".","16",".","."
"12/05/1996","49","CO","","41-051-0087","AQS","49",".","12",".","."
"12/06/1996","41","CO","","41-051-0087","AQS","41",".","8",".","."
"12/07/1996","32","CO","","41-051-0087","AQS","32",".","25",".","."
"12/08/1996","25","CO","","41-051-0078","AQS","25",".","8",".","."
"12/09/1996","42","CO","","41-051-0087","AQS","42",".","13",".","."
"12/10/1996","34","CO","","41-051-0087","AQS","34",".","9",".","."
"12/11/1996","42","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","42",".","19",".","."
"12/12/1996","44","CO","","41-051-0087","AQS","44",".","10",".","."
"12/13/1996","44","CO","","41-051-0087","AQS","44",".","12",".","."
"12/14/1996","44","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","44",".","28",".","."
"12/15/1996","39","CO","","53-011-0010","AQS","39",".","23",".","."
"12/16/1996","39","CO","","41-051-0078","AQS","39",".","26",".","."
"12/17/1996","43","CO","","53-011-0010","AQS","43",".","26",".","."
"12/18/1996","42","CO","","41-051-0087","AQS","42",".","25",".","."
"12/19/1996","56","CO","","41-051-0087","AQS","56",".","52",".","."
"12/20/1996","41","CO","","41-051-0087","AQS","41",".","8",".","."
"12/21/1996","26","CO","","41-051-0078","AQS","26",".","6",".","."
"12/22/1996","30","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","30",".","18",".","."
"12/23/1996","53","CO","","41-051-0087","AQS","53",".","18",".","."
"12/24/1996","35","CO","","53-011-0010","AQS","35",".","8",".","."
"12/25/1996","42","PM10","Portland - SE Lafayette","41-051-0080","AQS","18",".","42",".","."
"12/26/1996","53","PM10","Portland - SE Lafayette","41-051-0080","AQS","33",".","53",".","."
"12/27/1996","30","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","30",".","15",".","."
"12/28/1996","31","PM10","Portland - SE Lafayette","41-051-0080","AQS","24",".","31",".","."
"12/29/1996","22","CO","","41-051-0078","AQS","22",".","10",".","."
"12/30/1996","51","CO","","41-051-0087","AQS","51",".","13",".","."
"12/31/1996","50","CO","","41-051-0087","AQS","50",".","11",".","."
