"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"09/02/2002","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","7","35",".","22","14"
"09/03/2002","37","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","11","37",".","20","24"
"09/04/2002","38","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","17","38",".","30","21"
"09/05/2002","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","15","37","21","34","20"
"09/06/2002","35","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","14","33",".","35","24"
"09/07/2002","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","13","31",".","29","23"
"09/08/2002","31","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","15","30",".","31","19"
"09/09/2002","36","NO2","Portland - SE Lafayette","41-051-0080","AQS","16","33",".","33","36"
"09/10/2002","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","16","40",".","36","19"
"09/11/2002","39","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","16","39","21","38","31"
"09/12/2002","43","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","17","43","14","43","23"
"09/13/2002","43","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","32","42",".","43","40"
"09/14/2002","43","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","32","42",".","43","30"
"09/15/2002","24","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","13","24",".","23","24"
"09/16/2002","25","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","18","20",".","25","19"
"09/17/2002","32","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","17","31","17","32","26"
"09/18/2002","32","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","17","31",".","32","27"
"09/19/2002","28","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","15","23",".","28","19"
"09/20/2002","29","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","14","29",".","20","25"
"09/21/2002","41","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","19","41",".","25","25"
"09/22/2002","41","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","20","40",".","41","35"
"09/23/2002","39","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","26","30","25","39","25"
"09/24/2002","36","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","14","27",".","36","22"
"09/25/2002","40","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","19","37",".","40","30"
"09/26/2002","37","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","19","33",".","37","30"
"09/27/2002","30","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","15","27",".","30","25"
"09/28/2002","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","15","37",".","31","25"
"09/29/2002","30","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","11","30","10","18","16"
"09/30/2002","24","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","18","24",".","22","22"
"10/01/2002","55","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","34",".",".","55","."
"10/02/2002","63","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","34",".","21","63","."
"10/03/2002","45","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","27",".",".","45","."
"10/04/2002","33","CO","","41-051-0243","AQS","33",".",".","32","."
"10/05/2002","42","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","30",".","13","42","."
"10/06/2002","52","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","26",".",".","52","."
"10/07/2002","55","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","28",".",".","55","."
"10/08/2002","48","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","25",".","12","48","."
"10/09/2002","29","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","24",".",".","29","."
"10/10/2002","32","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","23",".",".","32","."
"10/11/2002","54","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","30",".","25","54","."
"10/12/2002","41","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","31",".",".","41","."
"10/13/2002","58","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","27",".",".","58","."
"10/14/2002","56","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","31",".","22","56","."
"10/15/2002","48","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","35",".",".","48","."
"10/16/2002","50","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","33",".",".","50","."
"10/17/2002","62","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","50",".","31","62","."
"10/18/2002","58","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","43",".",".","58","."
"10/19/2002","67","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","32",".",".","67","."
"10/20/2002","32","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","20",".","8","32","."
"10/21/2002","52","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","26",".",".","52","."
"10/22/2002","56","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","28",".",".","56","."
"10/23/2002","57","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","40",".","32","57","."
"10/24/2002","77","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","40",".",".","77","."
"10/25/2002","84","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","38",".",".","84","."
"10/26/2002","93","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","43",".","32","93","."
"10/27/2002","90","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","44",".",".","90","."
"10/28/2002","80","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","31",".",".","80","."
"10/29/2002","58","PM2.5","Beaverton - Highland Park","41-067-0111","AQS","33",".","29","58","."
"10/30/2002","21","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","11",".",".","21","."
"10/31/2002","23","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","11",".",".","23","."
"11/01/2002","44","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","28",".","22","44","."
"11/02/2002","76","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","41",".",".","76","."
"11/03/2002","87","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","50",".",".","87","."
"11/04/2002","143","PM2.5","VACANT LOT SURROUNDED BY RESIDENCES","41-067-1003","AQS","42",".","66","143","."
"11/05/2002","80","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","47",".",".","80","."
"11/06/2002","85","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","43",".",".","85","."
"11/07/2002","67","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","38",".","21","67","."
"11/08/2002","30","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","20",".",".","30","."
"11/09/2002","29","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","23",".",".","29","."
"11/10/2002","46","PM2.5","","53-059-0002","AQS","15",".","17","46","."
"11/11/2002","38","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","23",".",".","38","."
"11/12/2002","37","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","22",".",".","37","."
"11/13/2002","76","PM2.5","VACANT LOT SURROUNDED BY RESIDENCES","41-067-1003","AQS","25",".",".","76","."
"11/14/2002","89","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","51",".",".","89","."
"11/15/2002","122","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","54",".",".","122","."
"11/16/2002","87","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","51",".","56","87","."
"11/17/2002","54","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","32",".",".","54","."
"11/18/2002","64","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","31",".",".","64","."
"11/19/2002","51","PM2.5","VACANT LOT SURROUNDED BY RESIDENCES","41-067-1003","AQS","31",".",".","51","."
"11/20/2002","63","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","50",".",".","63","."
"11/21/2002","79","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","54",".",".","79","."
"11/22/2002","75","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","36",".","38","75","."
"11/23/2002","60","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","26",".",".","60","."
"11/24/2002","52","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","25",".",".","52","."
"11/25/2002","101","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","59",".",".","101","."
"11/26/2002","75","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","63",".",".","75","."
"11/27/2002","85","PM2.5","VACANT LOT SURROUNDED BY RESIDENCES","41-067-1003","AQS","65",".",".","85","."
"11/28/2002","129","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","39",".","48","129","."
"11/29/2002","75","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","52",".",".","75","."
"11/30/2002","61","CO","","53-011-0010","AQS","61",".",".","58","."
"12/01/2002","156","PM2.5","VACANT LOT SURROUNDED BY RESIDENCES","41-067-1003","AQS","39",".",".","156","."
"12/02/2002","66","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","32",".",".","66","."
"12/03/2002","50","CO","","53-011-0010","AQS","50",".",".","35","."
"12/04/2002","70","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","27",".","29","70","."
"12/05/2002","35","CO","","53-011-0010","AQS","35",".",".","23","."
"12/06/2002","43","CO","","53-011-0010","AQS","43",".",".","19","."
"12/07/2002","102","PM2.5","VACANT LOT SURROUNDED BY RESIDENCES","41-067-1003","AQS","48",".",".","102","."
"12/08/2002","39","CO","","53-011-0010","AQS","39",".",".","33","."
"12/09/2002","34","CO","","53-011-0010","AQS","34",".",".","30","."
"12/10/2002","37","PM2.5","VACANT LOT SURROUNDED BY RESIDENCES","41-067-1003","AQS","16",".","15","37","."
"12/11/2002","28","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","18",".",".","28","."
"12/12/2002","45","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","30",".",".","45","."
"12/13/2002","46","PM2.5","VACANT LOT SURROUNDED BY RESIDENCES","41-067-1003","AQS","28",".",".","46","."
"12/14/2002","22","CO","","41-051-0087","AQS","22",".",".","21","."
"12/15/2002","20","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","17",".",".","20","."
"12/16/2002","53","PM2.5","VACANT LOT SURROUNDED BY RESIDENCES","41-067-1003","AQS","28",".","12","53","."
"12/17/2002","30","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","24",".",".","30","."
"12/18/2002","32","CO","","41-051-0087","AQS","32",".",".","31","."
"12/19/2002","25","PM2.5","VACANT LOT SURROUNDED BY RESIDENCES","41-067-1003","AQS","23",".",".","25","."
"12/20/2002","26","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","19",".",".","26","."
"12/21/2002","63","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","28",".",".","63","."
"12/22/2002","76","PM2.5","VACANT LOT SURROUNDED BY RESIDENCES","41-067-1003","AQS","30",".","19","76","."
"12/23/2002","36","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","19",".",".","36","."
"12/24/2002","48","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","26",".",".","48","."
"12/25/2002","39","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","18",".",".","39","."
"12/26/2002","55","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","24",".",".","55","."
"12/27/2002","31","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","22",".",".","31","."
"12/28/2002","52","PM2.5","Beaverton - Highland Park","41-067-0111","AQS","19",".","11","52","."
"12/29/2002","28","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","16",".",".","28","."
"12/30/2002","27","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","22",".",".","27","."
"12/31/2002","44","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","22",".",".","44","."
