"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"08/22/2000","43","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","34","43","19","35","21"
"08/23/2000","71","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","22","71",".","52","21"
"08/24/2000","40","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","17","28",".","40","25"
"08/25/2000","26","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","19","26",".","23","15"
"08/26/2000","30","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","15","30",".","18","14"
"08/27/2000","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","13","31",".","20","17"
"08/28/2000","35","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","23","35","19","26","18"
"08/29/2000","29","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","23","29",".","28","22"
"08/30/2000","27","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","18","19",".","27","16"
"08/31/2000","28","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","19","28",".","24","25"
"09/01/2000","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","17","31",".","25","22"
"09/02/2000","22","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","13","22",".","20","19"
"09/03/2000","26","PM2.5","Beaverton - Highland Park","41-067-0111","AQS","18","26","10","26","25"
"09/04/2000","30","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","18","26",".","30","19"
"09/05/2000","27","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","18","27",".","27","20"
"09/06/2000","31","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","18","31",".","20","28"
"09/07/2000","49","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","19","29",".","49","27"
"09/08/2000","26","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","18","26",".","17","19"
"09/09/2000","28","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","16","28","14","24","22"
"09/10/2000","20","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","16","17",".","20","18"
"09/11/2000","32","NO2","Portland - SE Lafayette","41-051-0080","AQS","24","25",".","27","32"
"09/12/2000","54","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","31","30",".","54","37"
"09/13/2000","55","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","36","28",".","55","33"
"09/14/2000","48","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","18","42",".","48","29"
"09/15/2000","26","NO2","Portland - SE Lafayette","41-051-0080","AQS","18","20","19","25","26"
"09/16/2000","29","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","14","29",".","25","18"
"09/17/2000","33","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","13","32",".","33","21"
"09/18/2000","30","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","24","20",".","30","12"
"09/19/2000","32","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","18","23",".","32","25"
"09/20/2000","34","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","18","19",".","34","21"
"09/21/2000","26","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","18","23","15","26","22"
"09/22/2000","31","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","18","31",".","21","26"
"09/23/2000","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","22","31",".","26","14"
"09/24/2000","41","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","30","34",".","41","23"
"09/25/2000","52","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","35","37",".","52","43"
"09/26/2000","57","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","40","36",".","57","50"
"09/27/2000","60","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","39","50","32","60","50"
"09/28/2000","45","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","19","39",".","45","40"
"09/29/2000","36","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","17","26",".","36","24"
"09/30/2000","18","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","15","14",".","18","9"
"10/01/2000","16","CO","","41-051-0087","AQS","16",".",".","14","."
"10/02/2000","28","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","23",".",".","28","."
"10/03/2000","50","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","24",".","27","50","."
"10/04/2000","46","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","25",".",".","46","."
"10/05/2000","43","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","27",".",".","43","."
"10/06/2000","42","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","23",".","19","42","."
"10/07/2000","64","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","31",".",".","64","."
"10/08/2000","59","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","34",".",".","59","."
"10/09/2000","60","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","35",".","28","60","."
"10/10/2000","54","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","33",".",".","54","."
"10/11/2000","70","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","28",".",".","70","."
"10/12/2000","76","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","22",".","23","76","."
"10/13/2000","33","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","24",".",".","33","."
"10/14/2000","58","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","39",".",".","58","."
"10/15/2000","93","PM2.5","VACANT LOT SURROUNDED BY RESIDENCES","41-067-1003","AQS","44",".","27","93","."
"10/16/2000","52","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","30",".",".","52","."
"10/17/2000","46","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","31",".",".","46","."
"10/18/2000","35","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","25",".","8","35","."
"10/19/2000","82","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","38",".",".","82","."
"10/20/2000","30","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","30",".",".","26","."
"10/21/2000","59","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","43",".","18","59","."
"10/22/2000","55","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","43",".",".","55","."
"10/23/2000","36","CO","","53-011-0010","AQS","36",".",".","35","."
"10/24/2000","73","PM2.5","VACANT LOT SURROUNDED BY RESIDENCES","41-067-1003","AQS","39",".","19","73","."
"10/25/2000","62","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","39",".",".","62","."
"10/26/2000","83","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","36",".",".","83","."
"10/27/2000","80","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","30",".","35","80","."
"10/28/2000","20","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","20",".",".","20","."
"10/29/2000","31","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","27",".",".","31","."
"10/30/2000","77","PM2.5","VACANT LOT SURROUNDED BY RESIDENCES","41-067-1003","AQS","31",".","19","77","."
"10/31/2000","88","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","28",".",".","88","."
"11/01/2000","86","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","35",".",".","86","."
"11/02/2000","56","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","34",".","22","56","."
"11/03/2000","74","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","39",".",".","74","."
"11/04/2000","39","CO","","53-011-0010","AQS","39",".",".","38","."
"11/05/2000","57","PM2.5","VACANT LOT SURROUNDED BY RESIDENCES","41-067-1003","AQS","17",".",".","57","."
"11/06/2000","62","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","33",".",".","62","."
"11/07/2000","92","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","33",".",".","92","."
"11/08/2000","49","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","30",".","20","49","."
"11/09/2000","38","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","26",".",".","38","."
"11/10/2000","58","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","24",".",".","58","."
"11/11/2000","119","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","58",".","36","119","."
"11/12/2000","122","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","59",".",".","122","."
"11/13/2000","55","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","47",".",".","55","."
"11/14/2000","86","PM2.5","VACANT LOT SURROUNDED BY RESIDENCES","41-067-1003","AQS","38",".","34","86","."
"11/15/2000","94","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","69",".","27","94","."
"11/16/2000","93","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","73",".","31","93","."
"11/17/2000","134","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","58",".","18","134","."
"11/18/2000","87","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","51",".","26","87","."
"11/19/2000","75","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","58",".","24","75","."
"11/20/2000","113","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","39",".","38","113","."
"11/21/2000","68","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","42",".","19","68","."
"11/22/2000","79","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","49",".","24","79","."
"11/23/2000","117","PM2.5","Beaverton - Highland Park","41-067-0111","AQS","31",".","21","117","."
"11/24/2000","66","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","27",".","19","66","."
"11/25/2000","51","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","22",".","10","51","."
"11/26/2000","38","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","16",".","9","38","."
"11/27/2000","62","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","58",".","19","62","."
"11/28/2000","58","CO","","53-011-0010","AQS","58",".","11","33","."
"11/29/2000","46","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","33",".","10","46","."
"11/30/2000","53","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","33",".","12","53","."
"12/01/2000","46","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","36",".","9","46","."
"12/02/2000","64","PM2.5","Beaverton - Highland Park","41-067-0111","AQS","26",".","14","64","."
"12/03/2000","45","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","45",".","9","45","."
"12/04/2000","50","CO","","53-011-0010","AQS","50",".","8","42","."
"12/05/2000","110","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","56",".","14","110","."
"12/06/2000","53","CO","","53-011-0010","AQS","53",".","12","38","."
"12/07/2000","44","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","44",".","11","44","."
"12/08/2000","106","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","55",".","35","106","."
"12/09/2000","87","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","33",".","27","87","."
"12/10/2000","85","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","40",".","27","85","."
"12/11/2000","54","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","33",".","11","54","."
"12/12/2000","38","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","25",".","12","38","."
"12/13/2000","52","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","26",".","14","52","."
"12/14/2000","58","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","32",".","23","58","."
"12/15/2000","44","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","33",".","16","44","."
"12/16/2000","30","CO","","41-051-0087","AQS","30",".","9","21","."
"12/17/2000","70","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","33",".","24","70","."
"12/18/2000","51","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","33",".","15","51","."
"12/19/2000","95","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","32",".","31","95","."
"12/20/2000","65","PM2.5","VACANT LOT SURROUNDED BY RESIDENCES","41-067-1003","AQS","33",".","21","65","."
"12/21/2000","40","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","30",".","9","40","."
"12/22/2000","35","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","34",".","8","35","."
"12/23/2000","54","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","27",".","13","54","."
"12/24/2000","54","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","23",".","16","54","."
"12/25/2000","26","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","23",".","9","26","."
"12/26/2000","70","PM2.5","VACANT LOT SURROUNDED BY RESIDENCES","41-067-1003","AQS","24",".","34","70","."
"12/27/2000","68","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","34",".","20","68","."
"12/28/2000","40","PM2.5","SE CORNER OF P.O. PARKING LOT AND SW CORNER OF NEIGHBORING BUILDING","41-051-0244","AQS","33",".","10","40","."
"12/29/2000","74","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","45",".","11","74","."
"12/30/2000","24","CO","","41-051-0087","AQS","24",".","6","22","."
"12/31/2000","45","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","19",".","12","45","."
