STATION,DATE,DAPR,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT07,WT08,WT11,WT14,WT16
USC00110203,1/8/1919,,,,,0,0,,-6.1,-16.1,-6.7,,,,,,,,,,
USC00110203,1/9/1919,,,,,0,0,,-6.7,-13.3,-12.2,,,,,,,,,,
USC00110203,1/10/1919,,,,,0,0,,-1.1,-15,-3.9,,,,,,,,,,
USC00110203,1/11/1919,,,,,0,0,,-1.1,-8.3,-4.4,,,,,,,,,,
USC00110203,1/12/1919,,,,,0,0,,3.3,-2.2,2.2,,,,,,,,,,
USC00110203,1/13/1919,,,,,0,0,,2.8,-2.2,-0.6,,,,,,,,,,
USC00110203,1/14/1919,,,,,0,0,,-0.6,-3.9,-2.8,,,,,,,,,,
USC00110203,1/15/1919,,,,,0,0,,0,-10,-1.7,,,,,,,,,,
USC00110203,1/16/1919,,,,,0,0,,1.7,-3.3,-1.1,,,,,,,,,,
USC00110203,1/17/1919,,,,,0,0,,2.8,-3.9,0.6,,,,,,,,,,
USC00110203,1/18/1919,,,,,0,0,,4.4,-2.2,1.7,,,,,,,,,,
USC00110203,1/19/1919,,,,,0,0,,2.8,-3.9,0.6,,,,,,,,,,
USC00110203,1/20/1919,,,,,0,0,,5.6,-3.9,1.7,,,,,,,,,,
USC00110203,1/21/1919,,,,,0,0,,5,-2.8,3.3,,,,,,,,,,
USC00110203,1/22/1919,,,,,0,0,,4.4,2.2,3.9,,,,,,,,,,
USC00110203,1/23/1919,,,,,0,0,,3.9,-0.6,0.6,,,,,,,,,,
USC00110203,1/24/1919,,,,,0,0,,7.2,-1.7,5.6,,,,,,,,,,
USC00110203,1/25/1919,,,,,0,0,,7.8,1.1,4.4,,,,,,,,,,
USC00110203,1/26/1919,,,,,0,0,,7.2,-2.2,4.4,,,,,,,,,,
USC00110203,1/27/1919,,,,,0,0,,7.8,-1.1,4.4,,,,,,,,,,
USC00110203,1/28/1919,,,,,0,0,,4.4,-2.8,-2.8,,,,,,,,,,
USC00110203,1/29/1919,,,,,0,0,,3.3,-7.2,1.1,,,,,,,,,,
USC00110203,1/30/1919,,,,,0,0,,5,-2.8,1.7,,,,,,,,,,
USC00110203,1/31/1919,,,,,0,0,,1.7,-5.6,-0.6,,,,,,,,,,
USC00110203,2/1/1919,,,,,0,0,,1.7,-6.7,-2.8,,,,,,,,,,
USC00110203,2/2/1919,,,,,0,0,,1.7,-5.6,-1.1,,,,,,,,,,
USC00110203,2/3/1919,,,,,0.5,0,,7.2,-6.1,5,,,,,,,,,,
USC00110203,2/4/1919,,,,,0,0,,5,-11.1,-8.3,,,,,,,,,,
USC00110203,2/5/1919,,,,,0,0,,-3.9,-11.7,-5,,,,,,,,,,
USC00110203,2/6/1919,,,,,0,0,,-3.3,-11.1,-3.9,,,,,,,,,,
USC00110203,2/7/1919,,,,,0,0,,-3.9,-13.9,-5.6,,,,,,,,,,
USC00110203,2/8/1919,,,,,0,0,,-2.8,-13.9,-5,,,,,,,,,,
USC00110203,2/9/1919,,,,,0,0,,-1.1,-9.4,-2.8,,,,,,,,,,
USC00110203,2/10/1919,,,,,0,0,,0,-12.2,-1.1,,,,,,,,,,
USC00110203,2/11/1919,,,,,0,0,,10,-6.1,7.2,,,,,,,,,,
USC00110203,2/12/1919,,,,,0,0,,8.3,-5.6,2.2,,,,,,,,,,
USC00110203,2/13/1919,,,,,17.3,0,,4.4,1.7,4.4,,,,,,,,,,
USC00110203,2/14/1919,,,,,19.6,0,,4.4,0.6,1.1,,,,,,,,,,
USC00110203,2/15/1919,,,,,1.3,13,,1.1,-3.9,-3.9,,,,,,,,,,
USC00110203,2/16/1919,,,,,0,0,,-1.7,-9.4,-3.9,,,,,,,,,,
USC00110203,2/17/1919,,,,,0,0,,1.1,-5.6,-1.7,,,,,,,,,,
USC00110203,2/18/1919,,,,,0,0,,1.1,-8.3,-0.6,,,,,,,,,,
USC00110203,2/19/1919,,,,,0,0,,1.7,-5,0,,,,,,,,,,
USC00110203,2/20/1919,,,,,5.6,51,,1.1,-5,-1.1,,,,,,,,,,
USC00110203,2/21/1919,,,,,7.4,64,,3.3,-1.1,1.1,,,,,,,,,,
USC00110203,2/22/1919,,,,,5.8,0,,1.1,-0.6,0.6,,,,,,,,,,
USC00110203,2/23/1919,,,,,0,0,,2.2,-4.4,0.6,,,,,,,,,,
USC00110203,2/24/1919,,,,,0,0,,3.3,-5.6,1.7,,,,,,,,,,
USC00110203,2/25/1919,,,,,0,0,,1.7,-11.7,-9.4,,,,,,,,,,
USC00110203,2/26/1919,,,,,2.3,25,,-9.4,-17.2,-12.2,,,,,,,,,,
USC00110203,2/27/1919,,,,,2.5,25,,-2.2,-15,-2.2,,,,,,,,,,
USC00110203,2/28/1919,,,,,13.5,0,,3.3,-5.6,-5.6,,,,,,,,,,
USC00110203,3/1/1919,,,,,1.5,13,,-5,-16.1,-5.6,,,,,,,,,,
USC00110203,3/2/1919,,,,,0,0,,-1.7,-7.2,-2.8,,,,,,,,,,
USC00110203,3/3/1919,,,,,0,0,,6.7,-5.6,5,,,,,,,,,,
USC00110203,3/4/1919,,,,,8.9,64,,5,-6.1,-6.1,,,,,,,,,,
USC00110203,3/5/1919,,,,,3.8,38,,-5.6,-13.9,-11.1,,,,,,,,,,
USC00110203,3/6/1919,,,,,0,0,,-1.1,-16.1,-5,,,,,,,,,,
USC00110203,3/7/1919,,,,,0,0,,1.1,-10,-2.8,,,,,,,,,,
USC00110203,3/8/1919,,,,,0,0,,4.4,-5.6,0,,,,,,,,,,
USC00110203,3/9/1919,,,,,7.1,64,,4.4,-2.2,3.3,,,,,,,,,,
USC00110203,3/10/1919,,,,,0.5,0,,4.4,-0.6,2.2,,,,,,,,,,
USC00110203,3/11/1919,,,,,0,0,,3.9,-4.4,1.7,,,,,,,,,,
USC00110203,3/12/1919,,,,,0,0,,10.6,0,7.2,,,,,,,,,,
USC00110203,3/13/1919,,,,,0,0,,7.2,-1.1,-1.1,,,,,,,,,,
USC00110203,3/14/1919,,,,,0,0,,1.7,-2.2,1.1,,,,,,,,,,
USC00110203,3/15/1919,,,,,24.9,0,,13.3,1.1,11.7,,,,,,,,,,
USC00110203,3/16/1919,,,,,28.7,0,,17.8,6.1,7.8,,,,,,,,,,
USC00110203,3/17/1919,,,,,18.5,0,,7.8,0.6,2.8,,,,,,,,,,
USC00110203,3/18/1919,,,,,0,0,,7.8,-1.1,5.6,,,,,,,,,,
USC00110203,3/19/1919,,,,,0,0,,13.3,1.1,11.1,,,,,,,,,,
USC00110203,3/20/1919,,,,,0,0,,19.4,2.8,10,,,,,,,,,,
USC00110203,3/21/1919,,,,,0,0,,10,-1.1,-1.1,,,,,,,,,,
USC00110203,3/22/1919,,,,,0,0,,7.2,-2.8,2.2,,,,,,,,,,
USC00110203,3/23/1919,,,,,0,0,,12.8,-3.9,6.7,,,,,,,,,,
USC00110203,3/24/1919,,,,,0,0,,13.3,-1.1,6.1,,,,,,,,,,
USC00110203,3/25/1919,,,,,0,0,,15.6,3.3,12.8,,,,,,,,,,
USC00110203,3/26/1919,,,,,4.3,0,,12.8,4.4,4.4,,,,,,,,,,
USC00110203,3/27/1919,,,,,0,0,,4.4,-1.1,1.7,,,,,,,,,,
USC00110203,3/28/1919,,,,,0,0,,7.8,-5,2.8,,,,,,,,,,
USC00110203,3/29/1919,,,,,0,0,,10,-1.1,7.8,,,,,,,,,,
USC00110203,3/30/1919,,,,,0,0,,7.8,-1.1,-1.1,,,,,,,,,,
USC00110203,3/31/1919,,,,,0,0,,3.3,-1.7,-1.1,,,,,,,,,,
USC00110203,4/1/1919,,,,,0,0,,5,-6.7,0.6,,,,,,,,,,
USC00110203,4/2/1919,,,,,0,0,,10,-3.9,8.9,,,,,,,,,,
USC00110203,4/3/1919,,,,,6.9,0,,9.4,4.4,7.8,,,,,,,,,,
USC00110203,4/4/1919,,,,,0,0,,14.4,10,4.4,,,,,,,,,,
USC00110203,4/5/1919,,,,,0,0,,20,6.1,18.9,,,,,,,,,,
USC00110203,4/6/1919,,,,,3.8,0,,24.4,7.8,17.8,,,,,,,,,,
USC00110203,4/7/1919,,,,,0,0,,17.8,5,10.6,,,,,,,,,,
USC00110203,4/8/1919,,,,,11.7,0,,16.1,6.7,13.3,,,,,,,,,,
USC00110203,4/9/1919,,,,,8.4,0,,13.3,5.6,10,,,,,,,,,,
USC00110203,4/10/1919,,,,,2.8,0,,17.2,4.4,4.4,,,,,,,,,,
USC00110203,4/11/1919,,,,,0,0,,6.7,3.9,5.6,,,,,,,,,,
USC00110203,4/12/1919,,,,,3.6,0,,7.2,3.9,6.7,,,,,,,,,,
USC00110203,4/13/1919,,,,,0,0,,18.9,1.7,18.9,,,,,,,,,,
USC00110203,4/14/1919,,,,,10.9,0,,18.9,5.6,5.6,,,,,,,,,,
USC00110203,4/15/1919,,,,,17,0,,7.8,1.7,2.2,,,,,,,,,,
USC00110203,4/16/1919,,,,,5.8,0,,3.3,1.7,2.2,,,,,,,,,,
USC00110203,4/17/1919,,,,,0,0,,7.8,0.6,7.2,,,,,,,,,,
USC00110203,4/18/1919,,,,,0,0,,12.8,-0.6,7.2,,,,,,,,,,
USC00110203,4/19/1919,,,,,0,0,,21.1,3.9,18.9,,,,,,,,,,
USC00110203,4/20/1919,,,,,0,0,,19.4,10,13.9,,,,,,,,,,
USC00110203,4/21/1919,,,,,0,0,,15.6,0,12.8,,,,,,,,,,
USC00110203,4/22/1919,,,,,0,0,,26.1,6.1,18.3,,,,,,,,,,
USC00110203,4/23/1919,,,,,29.2,0,,20,7.8,10,,,,,,,,,,
USC00110203,4/24/1919,,,,,0,0,,10,0,4.4,,,,,,,,,,
USC00110203,4/25/1919,,,,,0,0,,7.2,-2.8,6.7,,,,,,,,,,
USC00110203,4/26/1919,,,,,0,0,,14.4,-2.2,12.2,,,,,,,,,,
USC00110203,4/27/1919,,,,,0,0,,12.2,2.8,7.8,,,,,,,,,,
USC00110203,4/28/1919,,,,,13.5,0,,9.4,3.9,4.4,,,,,,,,,,
USC00110203,4/29/1919,,,,,0,0,,11.7,1.7,8.3,,,,,,,,,,
USC00110203,4/30/1919,,,,,0,0,,8.3,5,7.2,,,,,,,,,,
USC00110203,5/1/1919,,,,,6.9,0,,8.3,4.4,6.7,,,,,,,,,,
USC00110203,5/2/1919,,,,,0,0,,16.7,3.3,15,,,,,,,,,,
USC00110203,5/3/1919,,,,,47.5,0,,15,5,5,,,,,,,,,,
USC00110203,5/4/1919,,,,,14.2,0,,15.6,4.4,12.8,,,,,,,,,,
USC00110203,5/5/1919,,,,,0,0,,15.6,3.3,6.7,,,,,,,,,,
USC00110203,5/6/1919,,,,,0,0,,20,3.3,20,,,,,,,,,,
USC00110203,5/7/1919,,,,,9.4,0,,20,4.4,15.6,,,,,,,,,,
USC00110203,5/8/1919,,,,,0,0,,15.6,5,6.1,,,,,,,,,,
USC00110203,5/9/1919,,,,,0,0,,14.4,1.1,11.1,,,,,,,,,,
USC00110203,5/10/1919,,,,,0,0,,17.2,3.9,12.8,,,,,,,,,,
USC00110203,5/11/1919,,,,,0,0,,18.3,3.3,16.7,,,,,,,,,,
USC00110203,5/12/1919,,,,,0,0,,19.4,4.4,16.1,,,,,,,,,,
USC00110203,5/13/1919,,,,,0,0,,17.8,4.4,15.6,,,,,,,,,,
USC00110203,5/14/1919,,,,,0,0,,21.1,5,15.6,,,,,,,,,,
USC00110203,5/15/1919,,,,,1,0,,20,5.6,14.4,,,,,,,,,,
USC00110203,5/16/1919,,,,,10.7,0,,17.8,7.2,12.8,,,,,,,,,,
USC00110203,5/17/1919,,,,,0,0,,19.4,7.2,17.2,,,,,,,,,,
USC00110203,5/18/1919,,,,,0,0,,23.9,5,18.9,,,,,,,,,,
USC00110203,5/19/1919,,,,,0,0,,18.9,8.9,11.7,,,,,,,,,,
USC00110203,5/20/1919,,,,,0,0,,15.6,5.6,10.6,,,,,,,,,,
USC00110203,5/21/1919,,,,,3.8,0,,10.6,6.7,8.3,,,,,,,,,,
USC00110203,5/22/1919,,,,,3.3,0,,16.7,6.7,15.6,,,,,,,,,,
USC00110203,5/23/1919,,,,,0,0,,18.3,5.6,15,,,,,,,,,,
USC00110203,5/24/1919,,,,,0,0,,23.3,5,17.2,,,,,,,,,,
USC00110203,5/25/1919,,,,,0,0,,26.7,7.8,21.1,,,,,,,,,,
USC00110203,5/26/1919,,,,,0,0,,27.2,7.8,22.2,,,,,,,,,,
USC00110203,5/27/1919,,,,,0,0,,29.4,10.6,22.2,,,,,,,,,,
USC00110203,5/28/1919,,,,,0,0,,30,10.6,22.2,,,,,,,,,,
USC00110203,5/29/1919,,,,,0,0,,30.6,10,22.2,,,,,,,,,,
USC00110203,5/30/1919,,,,,0,0,,33.9,11.7,26.7,,,,,,,,,,
USC00110203,5/31/1919,,,,,0,0,,32.2,16.1,25.6,,,,,,,,,,
USC00110203,6/1/1919,,,,,0,0,,30.6,18.3,26.7,,,,,,,,,,
USC00110203,6/2/1919,,,,,7.9,0,,30.6,17.2,23.9,,,,,,,,,,
USC00110203,6/3/1919,,,,,0,0,,26.7,15.6,21.7,,,,,,,,,,
USC00110203,6/4/1919,,,,,8.9,0,,25.6,15.6,22.2,,,,,,,,,,
USC00110203,6/5/1919,,,,,5.3,0,,24.4,13.3,18.3,,,,,,,,,,
USC00110203,6/6/1919,,,,,16.8,0,,20.6,12.2,17.2,,,,,,,,,,
USC00110203,6/7/1919,,,,,3.8,0,,21.1,12.8,15.6,,,,,,,,,,
USC00110203,6/8/1919,,,,,0,0,,25,11.7,22.2,,,,,,,,,,
USC00110203,6/9/1919,,,,,0,0,,27.8,12.8,23.3,,,,,,,,,,
USC00110203,6/10/1919,,,,,0,0,,28.9,16.1,27.2,,,,,,,,,,
USC00110203,6/11/1919,,,,,0,0,,31.1,15.6,25.6,,,,,,,,,,
USC00110203,6/12/1919,,,,,11.4,0,,31.7,18.9,28.9,,,,,,,,,,
USC00110203,6/13/1919,,,,,15.7,0,,31.1,18.9,26.7,,,,,,,,,,
USC00110203,6/14/1919,,,,,14,0,,33.9,20,27.8,,,,,,,,,,
USC00110203,6/15/1919,,,,,5.3,0,,31.1,20,27.8,,,,,,,,,,
USC00110203,6/16/1919,,,,,16.5,0,,31.7,18.3,25.6,,,,,,,,,,
USC00110203,6/17/1919,,,,,0,0,,30.6,17.8,25.6,,,,,,,,,,
USC00110203,6/18/1919,,,,,0,0,,33.3,17.8,26.7,,,,,,,,,,
USC00110203,6/19/1919,,,,,0,0,,32.2,18.3,25.6,,,,,,,,,,
USC00110203,6/20/1919,,,,,0,0,,29.4,20,23.9,,,,,,,,,,
USC00110203,6/21/1919,,,,,0,0,,29.4,18.3,25.6,,,,,,,,,,
USC00110203,6/22/1919,,,,,0,0,,27.8,16.1,25,,,,,,,,,,
USC00110203,6/23/1919,,,,,0,0,,26.7,17.8,24.4,,,,,,,,,,
USC00110203,6/24/1919,,,,,5.3,0,,25.6,18.9,24.4,,,,,,,,,,
USC00110203,6/25/1919,,,,,6.9,0,,28.3,19.4,26.7,,,,,,,,,,
USC00110203,6/26/1919,,,,,0,0,,30,18.9,26.1,,,,,,,,,,
USC00110203,6/27/1919,,,,,0,0,,26.1,13.9,15.6,,,,,,,,,,
USC00110203,6/28/1919,,,,,0,0,,22.2,9.4,18.3,,,,,,,,,,
USC00110203,6/29/1919,,,,,0,0,,25.6,10.6,22.2,,,,,,,,,,
USC00110203,6/30/1919,,,,,0,0,,31.1,12.8,25.6,,,,,,,,,,
USC00110203,7/1/1919,,,,,0,0,,35,15.6,26.7,,,,,,,,,,
USC00110203,7/2/1919,,,,,0,0,,35,18.3,29.4,,,,,,,,,,
USC00110203,7/3/1919,,,,,0,0,,33.3,20,30,,,,,,,,,,
USC00110203,7/4/1919,,,,,0,0,,33.3,21.1,26.7,,,,,,,,,,
USC00110203,7/5/1919,,,,,14,0,,26.7,20,,,,,,,,,,,
USC00110203,7/6/1919,,,,,0,0,,27.2,13.3,23.3,,,,,,,,,,
USC00110203,7/7/1919,,,,,0,0,,28.3,12.8,22.2,,,,,,,,,,
USC00110203,7/8/1919,,,,,0,0,,26.7,13.3,22.2,,,,,,,,,,
USC00110203,7/9/1919,,,,,0,0,,31.1,16.7,25.6,,,,,,,,,,
USC00110203,7/10/1919,,,,,0,0,,27.8,16.7,22.2,,,,,,,,,,
USC00110203,7/11/1919,,,,,0,0,,28.3,11.7,23.9,,,,,,,,,,
USC00110203,7/12/1919,,,,,0,0,,34.4,20,23.9,,,,,,,,,,
USC00110203,7/13/1919,,,,,0,0,,28.3,16.1,25.6,,,,,,,,,,
USC00110203,7/14/1919,,,,,6.1,0,,34.4,17.8,25,,,,,,,,,,
USC00110203,7/15/1919,,,,,3.3,0,,27.8,18.9,21.1,,,,,,,,,,
USC00110203,7/16/1919,,,,,0,0,,29.4,11.7,23.9,,,,,,,,,,
USC00110203,7/17/1919,,,,,0,0,,31.1,13.9,22.2,,,,,,,,,,
USC00110203,7/18/1919,,,,,0,0,,33.3,15.6,26.7,,,,,,,,,,
USC00110203,7/19/1919,,,,,0,0,,34.4,15.6,26.7,,,,,,,,,,
USC00110203,7/20/1919,,,,,0,0,,34.4,18.3,27.2,,,,,,,,,,
USC00110203,7/21/1919,,,,,0,0,,31.1,15.6,25.6,,,,,,,,,,
USC00110203,7/22/1919,,,,,0,0,,33.3,14.4,26.7,,,,,,,,,,
USC00110203,7/23/1919,,,,,0,0,,32.2,15.6,28.9,,,,,,,,,,
USC00110203,7/24/1919,,,,,0,0,,31.7,18.3,25.6,,,,,,,,,,
USC00110203,7/25/1919,,,,,0,0,,35,17.2,32.2,,,,,,,,,,
USC00110203,7/26/1919,,,,,0,0,,36.1,23.3,33.9,,,,,,,,,,
USC00110203,7/27/1919,,,,,0,0,,36.1,23.3,32.8,,,,,,,,,,
USC00110203,7/28/1919,,,,,0,0,,34.4,20.6,26.7,,,,,,,,,,
USC00110203,7/29/1919,,,,,0,0,,32.2,18.9,26.7,,,,,,,,,,
USC00110203,7/30/1919,,,,,0,0,,36.1,18.9,26.7,,,,,,,,,,
USC00110203,7/31/1919,,,,,22.1,0,,28.3,18.9,23.9,,,,,,,,,,
USC00110203,8/1/1919,,,,,0,0,,23.9,15.6,23.3,,,,,,,,,,
USC00110203,8/2/1919,,,,,0,0,,28.3,10,22.8,,,,,,,,,,
USC00110203,8/3/1919,,,,,0,0,,27.2,12.8,26.1,,,,,,,,,,
USC00110203,8/4/1919,,,,,0,0,,36.7,16.7,28.3,,,,,,,,,,
USC00110203,8/5/1919,,,,,27.4,0,,35.6,21.7,29.4,,,,,,,,,,
USC00110203,8/6/1919,,,,,3,0,,30.6,17.8,22.2,,,,,,,,,,
USC00110203,8/7/1919,,,,,0,0,,31.1,20,26.7,,,,,,,,,,
USC00110203,8/8/1919,,,,,0,0,,26.7,12.8,18.9,,,,,,,,,,
USC00110203,8/9/1919,,,,,0,0,,25.6,10,21.1,,,,,,,,,,
USC00110203,8/10/1919,,,,,0,0,,28.9,11.1,24.4,,,,,,,,,,
USC00110203,8/11/1919,,,,,0,0,,26.7,14.4,21.1,,,,,,,,,,
USC00110203,8/12/1919,,,,,0,0,,31.1,15.6,25.6,,,,,,,,,,
USC00110203,8/13/1919,,,,,11.9,0,,28.3,17.8,25,,,,,,,,,,
USC00110203,8/14/1919,,,,,0,0,,32.2,18.9,29.4,,,,,,,,,,
USC00110203,8/15/1919,,,,,6.1,0,,30,19.4,25.6,,,,,,,,,,
USC00110203,8/16/1919,,,,,0,0,,30,17.2,25.6,,,,,,,,,,
USC00110203,8/17/1919,,,,,3.6,0,,25.6,15,19.4,,,,,,,,,,
USC00110203,8/18/1919,,,,,3,0,,27.8,14.4,23.9,,,,,,,,,,
USC00110203,8/19/1919,,,,,0,0,,31.1,12.8,26.7,,,,,,,,,,
USC00110203,8/20/1919,,,,,0,0,,28.9,15.6,27.2,,,,,,,,,,
USC00110203,8/21/1919,,,,,0,0,,30,15.6,25.6,,,,,,,,,,
USC00110203,8/22/1919,,,,,0,0,,32.8,15.6,28.3,,,,,,,,,,
USC00110203,8/23/1919,,,,,0,0,,31.7,21.7,28.9,,,,,,,,,,
USC00110203,8/24/1919,,,,,0,0,,28.9,20.6,23.9,,,,,,,,,,
USC00110203,8/25/1919,,,,,0,0,,27.8,13.9,23.3,,,,,,,,,,
USC00110203,8/26/1919,,,,,0,0,,27.8,10,22.8,,,,,,,,,,
USC00110203,8/27/1919,,,,,0,0,,25.6,9.4,22.2,,,,,,,,,,
USC00110203,8/28/1919,,,,,0,0,,27.8,8.9,22.8,,,,,,,,,,
USC00110203,8/29/1919,,,,,0,0,,26.7,12.8,24.4,,,,,,,,,,
USC00110203,8/30/1919,,,,,0,0,,27.8,12.8,21.1,,,,,,,,,,
USC00110203,8/31/1919,,,,,0,0,,27.2,10,22.2,,,,,,,,,,
USC00110203,9/1/1919,,,,,0,0,,28.3,9.4,22.8,,,,,,,,,,
USC00110203,9/2/1919,,,,,0,0,,27.8,8.9,22.8,,,,,,,,,,
USC00110203,9/3/1919,,,,,0,0,,26.1,14.4,21.1,,,,,,,,,,
USC00110203,9/4/1919,,,,,0,0,,27.8,9.4,23.3,,,,,,,,,,
USC00110203,9/5/1919,,,,,0,0,,31.1,12.2,28.3,,,,,,,,,,
USC00110203,9/6/1919,,,,,0,0,,33.9,17.2,30,,,,,,,,,,
USC00110203,9/7/1919,,,,,0,0,,32.8,20.6,30.6,,,,,,,,,,
USC00110203,9/8/1919,,,,,0,0,,35,21.1,30,,,,,,,,,,
USC00110203,9/9/1919,,,,,0,0,,30,18.3,18.3,,,,,,,,,,
USC00110203,9/10/1919,,,,,21.3,0,,26.7,16.7,22.8,,,,,,,,,,
USC00110203,9/11/1919,,,,,0,0,,25,16.1,,,,,,,,,,,
USC00110203,9/12/1919,,,,,0,0,,26.7,8.9,24.4,,,,,,,,,,
USC00110203,9/13/1919,,,,,0,0,,26.1,6.7,18.3,,,,,,,,,,
USC00110203,9/14/1919,,,,,0,0,,28.3,14.4,22.2,,,,,,,,,,
USC00110203,9/15/1919,,,,,0,0,,28.3,13.9,22.2,,,,,,,,,,
USC00110203,9/16/1919,,,,,0,0,,26.7,11.7,21.7,,,,,,,,,,
USC00110203,9/17/1919,,,,,0,0,,21.7,10.6,20.6,,,,,,,,,,
USC00110203,9/18/1919,,,,,3.8,0,,20.6,15,18.3,,,,,,,,,,
USC00110203,9/19/1919,,,,,10.4,0,,23.3,15.6,23.3,,,,,,,,,,
USC00110203,9/20/1919,,,,,14.2,0,,30.6,20,26.7,,,,,,,,,,
USC00110203,9/21/1919,,,,,11.9,0,,26.7,16.1,18.3,,,,,,,,,,
USC00110203,9/22/1919,,,,,0,0,,22.8,9.4,17.8,,,,,,,,,,
USC00110203,9/23/1919,,,,,0,0,,21.1,7.2,17.8,,,,,,,,,,
USC00110203,9/24/1919,,,,,0,0,,24.4,7.8,23.3,,,,,,,,,,
USC00110203,9/25/1919,,,,,0,0,,23.3,7.2,11.1,,,,,,,,,,
USC00110203,9/26/1919,,,,,0,0,,20,2.8,18.3,,,,,,,,,,
USC00110203,9/27/1919,,,,,0,0,,27.2,5.6,21.1,,,,,,,,,,
USC00110203,9/28/1919,,,,,13,0,,26.7,13.3,23.3,,,,,,,,,,
USC00110203,9/29/1919,,,,,37.3,0,,23.3,15.6,15.6,,,,,,,,,,
USC00110203,9/30/1919,,,,,11.4,0,,20.6,10,12.2,,,,,,,,,,
USC00110203,10/1/1919,,,,,26.4,0,,20.6,14.4,18.9,,,,,,,,,,
USC00110203,10/2/1919,,,,,0,0,,27.2,17.2,24.4,,,,,,,,,,
USC00110203,10/3/1919,,,,,0,0,,28.3,18.9,23.9,,,,,,,,,,
USC00110203,10/4/1919,,,,,0,0,,23.9,13.9,13.9,,,,,,,,,,
USC00110203,10/5/1919,,,,,27.9,0,,23.3,11.7,13.3,,,,,,,,,,
USC00110203,10/6/1919,,,,,0,0,,22.8,9.4,16.7,,,,,,,,,,
USC00110203,10/7/1919,,,,,0,0,,17.8,9.4,13.3,,,,,,,,,,
USC00110203,10/8/1919,,,,,0,0,,23.3,6.1,18.3,,,,,,,,,,
USC00110203,10/9/1919,,,,,3,0,,25.6,15,21.1,,,,,,,,,,
USC00110203,10/10/1919,,,,,3.3,0,,21.1,6.7,6.7,,,,,,,,,,
USC00110203,10/11/1919,,,,,0,0,,18.9,1.1,7.2,,,,,,,,,,
USC00110203,10/12/1919,,,,,0,0,,15.6,0.6,11.1,,,,,,,,,,
USC00110203,10/13/1919,,,,,0,0,,18.3,3.3,12.8,,,,,,,,,,
USC00110203,10/14/1919,,,,,0,0,,16.1,7.2,12.2,,,,,,,,,,
USC00110203,10/15/1919,,,,,0,0,,12.8,6.1,10,,,,,,,,,,
USC00110203,10/16/1919,,,,,8.9,0,,10.6,3.3,6.7,,,,,,,,,,
USC00110203,10/17/1919,,,,,0,0,,12.2,-1.1,7.2,,,,,,,,,,
USC00110203,10/18/1919,,,,,0,0,,14.4,2.2,12.2,,,,,,,,,,
USC00110203,10/19/1919,,,,,0,0,,12.2,5,7.8,,,,,,,,,,
USC00110203,10/20/1919,,,,,0,0,,12.8,3.3,10.6,,,,,,,,,,
USC00110203,10/21/1919,,,,,0,0,,13.9,3.3,8.9,,,,,,,,,,
USC00110203,10/22/1919,,,,,0,0,,15.6,1.1,12.2,,,,,,,,,,
USC00110203,10/23/1919,,,,,0,0,,20,6.1,14.4,,,,,,,,,,
USC00110203,10/24/1919,,,,,0,0,,20.6,9.4,18.3,,,,,,,,,,
USC00110203,10/25/1919,,,,,2.8,0,,18.3,7.8,7.8,,,,,,,,,,
USC00110203,10/26/1919,,,,,0,0,,8.9,5,6.1,,,,,,,,,,
USC00110203,10/27/1919,,,,,11.4,0,,9.4,4.4,6.7,,,,,,,,,,
USC00110203,10/28/1919,,,,,3.8,0,,6.7,0.6,0.6,,,,,,,,,,
USC00110203,10/29/1919,,,,,0,0,,,-3.9,6.1,,,,,,,,,,
USC00110203,10/30/1919,,,,,3.6,0,,,4.4,12.8,,,,,,,,,,
USC00110203,10/31/1919,,,,,67.1,0,,,10,10,,,,,,,,,,
USC00110203,11/1/1919,,,,,0,0,,,-1.1,-1.1,,,,,,,,,,
USC00110203,11/2/1919,,,,,0,0,,,-1.7,7.2,,,,,,,,,,
USC00110203,11/3/1919,,,,,0,0,,,4.4,8.9,,,,,,,,,,
USC00110203,11/4/1919,,,,,0,0,,8.9,-1.7,-1.7,,,,,,,,,,
USC00110203,11/5/1919,,,,,0,0,,5.6,-2.8,1.1,,,,,,,,,,
USC00110203,11/6/1919,,,,,6.1,0,,8.9,1.1,5,,,,,,,,,,
USC00110203,11/7/1919,,,,,7.9,0,,6.7,4.4,5.6,,,,,,,,,,
USC00110203,11/8/1919,,,,,0,0,,7.2,5.6,5.6,,,,,,,,,,
USC00110203,11/9/1919,,,,,5.8,0,,8.3,5,7.8,,,,,,,,,,
USC00110203,11/10/1919,,,,,14.2,0,,13.3,7.8,8.9,,,,,,,,,,
USC00110203,11/11/1919,,,,,0,0,,8.9,-1.7,3.9,,,,,,,,,,
USC00110203,11/12/1919,,,,,0,0,,3.9,-6.1,-6.1,,,,,,,,,,
USC00110203,11/13/1919,,,,,0,0,,-3.3,-10.6,-4.4,,,,,,,,,,
USC00110203,11/14/1919,,,,,0,0,,0,-9.4,-2.8,,,,,,,,,,
USC00110203,11/15/1919,,,,,0,0,,3.3,-10.6,2.2,,,,,,,,,,
USC00110203,11/16/1919,,,,,0,0,,10,2.2,7.8,,,,,,,,,,
USC00110203,11/17/1919,,,,,0,0,,11.1,-0.6,7.2,,,,,,,,,,
