STATION,STATION_NAME,DATE,TMAX,TMIN,TOBS
GHCND:USC00090430,ATHENS GA US,19221121,67,32,-9999
GHCND:USC00090430,ATHENS GA US,19221122,70,30,40
GHCND:USC00090430,ATHENS GA US,19221123,61,28,-9999
GHCND:USC00090430,ATHENS GA US,19221124,61,30,-9999
GHCND:USC00090430,ATHENS GA US,19221125,63,30,-9999
GHCND:USC00090430,ATHENS GA US,19221126,61,31,-9999
GHCND:USC00090430,ATHENS GA US,19221127,61,36,-9999
GHCND:USC00090430,ATHENS GA US,19221128,58,22,-9999
GHCND:USC00090430,ATHENS GA US,19221129,65,25,-9999
GHCND:USC00090430,ATHENS GA US,19221130,67,37,-9999
GHCND:USC00090430,ATHENS GA US,19221201,74,35,-9999
GHCND:USC00090430,ATHENS GA US,19221202,75,55,-9999
GHCND:USC00090430,ATHENS GA US,19221203,70,57,-9999
GHCND:USC00090430,ATHENS GA US,19221204,66,56,-9999
GHCND:USC00090430,ATHENS GA US,19221205,70,54,-9999
GHCND:USC00090430,ATHENS GA US,19221206,66,51,-9999
GHCND:USC00090430,ATHENS GA US,19221207,60,45,-9999
GHCND:USC00090430,ATHENS GA US,19221208,64,46,-9999
GHCND:USC00090430,ATHENS GA US,19221209,76,54,-9999
GHCND:USC00090430,ATHENS GA US,19221210,65,35,-9999
GHCND:USC00090430,ATHENS GA US,19221211,71,35,-9999
GHCND:USC00090430,ATHENS GA US,19221212,69,36,-9999
GHCND:USC00090430,ATHENS GA US,19221213,66,40,-9999
GHCND:USC00090430,ATHENS GA US,19221214,64,40,-9999
GHCND:USC00090430,ATHENS GA US,19221215,60,41,-9999
GHCND:USC00090430,ATHENS GA US,19221216,64,42,-9999
GHCND:USC00090430,ATHENS GA US,19221217,64,41,-9999
GHCND:USC00090430,ATHENS GA US,19221218,67,41,-9999
GHCND:USC00090430,ATHENS GA US,19221219,61,36,-9999
GHCND:USC00090430,ATHENS GA US,19221220,60,30,-9999
GHCND:USC00090430,ATHENS GA US,19221221,58,29,-9999
GHCND:USC00090430,ATHENS GA US,19221222,60,32,-9999
GHCND:USC00090430,ATHENS GA US,19221223,64,30,-9999
GHCND:USC00090430,ATHENS GA US,19221224,70,39,-9999
GHCND:USC00090430,ATHENS GA US,19221225,69,39,-9999
GHCND:USC00090430,ATHENS GA US,19221226,70,39,-9999
GHCND:USC00090430,ATHENS GA US,19221227,60,50,-9999
GHCND:USC00090430,ATHENS GA US,19221228,59,40,-9999
GHCND:USC00090430,ATHENS GA US,19221229,52,32,-9999
GHCND:USC00090430,ATHENS GA US,19221230,59,32,-9999
GHCND:USC00090430,ATHENS GA US,19221231,59,35,-9999
GHCND:USC00090430,ATHENS GA US,19230101,59,29,-9999
GHCND:USC00090430,ATHENS GA US,19230102,59,35,-9999
GHCND:USC00090430,ATHENS GA US,19230103,58,39,-9999
GHCND:USC00090430,ATHENS GA US,19230104,60,28,-9999
GHCND:USC00090430,ATHENS GA US,19230105,61,26,-9999
GHCND:USC00090430,ATHENS GA US,19230106,67,45,-9999
GHCND:USC00090430,ATHENS GA US,19230107,60,40,-9999
GHCND:USC00090430,ATHENS GA US,19230108,61,35,-9999
GHCND:USC00090430,ATHENS GA US,19230109,66,32,-9999
GHCND:USC00090430,ATHENS GA US,19230110,62,31,-9999
GHCND:USC00090430,ATHENS GA US,19230111,62,32,-9999
GHCND:USC00090430,ATHENS GA US,19230112,64,39,-9999
GHCND:USC00090430,ATHENS GA US,19230113,65,35,-9999
GHCND:USC00090430,ATHENS GA US,19230114,-9999,35,-9999
GHCND:USC00090430,ATHENS GA US,19230115,-9999,37,-9999
GHCND:USC00090430,ATHENS GA US,19230116,-9999,39,-9999
GHCND:USC00090430,ATHENS GA US,19230117,-9999,39,-9999
GHCND:USC00090430,ATHENS GA US,19230118,-9999,32,-9999
GHCND:USC00090430,ATHENS GA US,19230119,-9999,29,-9999
GHCND:USC00090430,ATHENS GA US,19230120,-9999,33,-9999
GHCND:USC00090430,ATHENS GA US,19230121,-9999,35,-9999
GHCND:USC00090430,ATHENS GA US,19230122,-9999,31,-9999
GHCND:USC00090430,ATHENS GA US,19230123,-9999,29,-9999
GHCND:USC00090430,ATHENS GA US,19230124,-9999,31,-9999
GHCND:USC00090430,ATHENS GA US,19230125,-9999,31,-9999
GHCND:USC00090430,ATHENS GA US,19230126,-9999,30,-9999
GHCND:USC00090430,ATHENS GA US,19230127,-9999,45,-9999
GHCND:USC00090430,ATHENS GA US,19230128,67,42,-9999
GHCND:USC00090430,ATHENS GA US,19230129,66,36,-9999
GHCND:USC00090430,ATHENS GA US,19230130,65,43,-9999
GHCND:USC00090430,ATHENS GA US,19230131,64,45,-9999
GHCND:USC00090430,ATHENS GA US,19230201,75,45,-9999
GHCND:USC00090430,ATHENS GA US,19230202,76,48,-9999
GHCND:USC00090430,ATHENS GA US,19230203,73,56,-9999
GHCND:USC00090430,ATHENS GA US,19230204,69,43,-9999
GHCND:USC00090430,ATHENS GA US,19230205,69,36,-9999
GHCND:USC00090430,ATHENS GA US,19230206,52,30,-9999
GHCND:USC00090430,ATHENS GA US,19230207,52,31,-9999
GHCND:USC00090430,ATHENS GA US,19230208,53,29,-9999
GHCND:USC00090430,ATHENS GA US,19230209,52,33,-9999
GHCND:USC00090430,ATHENS GA US,19230210,68,42,-9999
GHCND:USC00090430,ATHENS GA US,19230211,68,50,-9999
GHCND:USC00090430,ATHENS GA US,19230212,66,40,-9999
GHCND:USC00090430,ATHENS GA US,19230213,59,39,-9999
GHCND:USC00090430,ATHENS GA US,19230214,59,31,-9999
GHCND:USC00090430,ATHENS GA US,19230215,55,30,-9999
GHCND:USC00090430,ATHENS GA US,19230216,62,23,-9999
GHCND:USC00090430,ATHENS GA US,19230217,63,20,-9999
GHCND:USC00090430,ATHENS GA US,19230218,63,16,-9999
GHCND:USC00090430,ATHENS GA US,19230219,48,20,-9999
GHCND:USC00090430,ATHENS GA US,19230220,48,29,-9999
GHCND:USC00090430,ATHENS GA US,19230221,58,32,-9999
GHCND:USC00090430,ATHENS GA US,19230222,59,29,-9999
GHCND:USC00090430,ATHENS GA US,19230223,59,29,-9999
GHCND:USC00090430,ATHENS GA US,19230224,58,23,-9999
GHCND:USC00090430,ATHENS GA US,19230225,62,29,-9999
GHCND:USC00090430,ATHENS GA US,19230226,63,45,-9999
GHCND:USC00090430,ATHENS GA US,19230227,63,42,-9999
GHCND:USC00090430,ATHENS GA US,19230228,68,40,-9999
GHCND:USC00090430,ATHENS GA US,19230301,68,40,-9999
GHCND:USC00090430,ATHENS GA US,19230302,65,37,-9999
GHCND:USC00090430,ATHENS GA US,19230303,76,43,-9999
GHCND:USC00090430,ATHENS GA US,19230304,75,50,-9999
GHCND:USC00090430,ATHENS GA US,19230305,78,54,-9999
GHCND:USC00090430,ATHENS GA US,19230306,70,34,-9999
GHCND:USC00090430,ATHENS GA US,19230307,75,35,-9999
GHCND:USC00090430,ATHENS GA US,19230308,73,35,-9999
GHCND:USC00090430,ATHENS GA US,19230309,71,46,-9999
GHCND:USC00090430,ATHENS GA US,19230310,72,50,-9999
GHCND:USC00090430,ATHENS GA US,19230311,69,52,-9999
GHCND:USC00090430,ATHENS GA US,19230312,76,56,-9999
GHCND:USC00090430,ATHENS GA US,19230313,72,39,-9999
GHCND:USC00090430,ATHENS GA US,19230314,69,41,-9999
GHCND:USC00090430,ATHENS GA US,19230315,68,58,-9999
GHCND:USC00090430,ATHENS GA US,19230316,68,32,-9999
GHCND:USC00090430,ATHENS GA US,19230317,67,39,-9999
GHCND:USC00090430,ATHENS GA US,19230318,69,39,-9999
GHCND:USC00090430,ATHENS GA US,19230319,69,40,-9999
GHCND:USC00090430,ATHENS GA US,19230320,65,20,-9999
GHCND:USC00090430,ATHENS GA US,19230321,65,23,-9999
GHCND:USC00090430,ATHENS GA US,19230322,65,37,-9999
GHCND:USC00090430,ATHENS GA US,19230323,78,42,-9999
GHCND:USC00090430,ATHENS GA US,19230324,77,47,-9999
GHCND:USC00090430,ATHENS GA US,19230325,75,49,-9999
GHCND:USC00090430,ATHENS GA US,19230326,75,59,-9999
GHCND:USC00090430,ATHENS GA US,19230327,79,52,-9999
GHCND:USC00090430,ATHENS GA US,19230328,79,42,-9999
GHCND:USC00090430,ATHENS GA US,19230329,77,44,-9999
GHCND:USC00090430,ATHENS GA US,19230330,76,39,-9999
GHCND:USC00090430,ATHENS GA US,19230331,74,45,-9999
GHCND:USC00090430,ATHENS GA US,19230401,72,29,-9999
GHCND:USC00090430,ATHENS GA US,19230402,71,30,-9999
GHCND:USC00090430,ATHENS GA US,19230403,72,37,-9999
GHCND:USC00090430,ATHENS GA US,19230404,70,40,-9999
GHCND:USC00090430,ATHENS GA US,19230405,74,58,-9999
GHCND:USC00090430,ATHENS GA US,19230406,73,43,-9999
GHCND:USC00090430,ATHENS GA US,19230407,72,-9999,-9999
GHCND:USC00090430,ATHENS GA US,19230408,74,44,-9999
GHCND:USC00090430,ATHENS GA US,19230409,71,43,-9999
GHCND:USC00090430,ATHENS GA US,19230410,76,41,-9999
GHCND:USC00090430,ATHENS GA US,19230411,74,40,-9999
GHCND:USC00090430,ATHENS GA US,19230412,74,52,-9999
GHCND:USC00090430,ATHENS GA US,19230413,75,55,-9999
GHCND:USC00090430,ATHENS GA US,19230414,75,58,-9999
GHCND:USC00090430,ATHENS GA US,19230415,73,55,-9999
GHCND:USC00090430,ATHENS GA US,19230416,80,54,-9999
GHCND:USC00090430,ATHENS GA US,19230417,77,47,-9999
GHCND:USC00090430,ATHENS GA US,19230418,70,39,-9999
GHCND:USC00090430,ATHENS GA US,19230419,76,40,-9999
GHCND:USC00090430,ATHENS GA US,19230420,78,57,-9999
GHCND:USC00090430,ATHENS GA US,19230421,79,53,-9999
GHCND:USC00090430,ATHENS GA US,19230422,85,54,-9999
GHCND:USC00090430,ATHENS GA US,19230423,87,57,-9999
GHCND:USC00090430,ATHENS GA US,19230424,87,60,-9999
GHCND:USC00090430,ATHENS GA US,19230425,85,57,-9999
GHCND:USC00090430,ATHENS GA US,19230426,80,55,-9999
GHCND:USC00090430,ATHENS GA US,19230427,80,57,-9999
GHCND:USC00090430,ATHENS GA US,19230428,82,62,-9999
GHCND:USC00090430,ATHENS GA US,19230429,79,61,-9999
GHCND:USC00090430,ATHENS GA US,19230430,79,49,-9999
GHCND:USC00090430,ATHENS GA US,19230501,84,49,-9999
GHCND:USC00090430,ATHENS GA US,19230502,82,55,-9999
GHCND:USC00090430,ATHENS GA US,19230503,82,54,-9999
GHCND:USC00090430,ATHENS GA US,19230504,80,55,-9999
GHCND:USC00090430,ATHENS GA US,19230505,79,54,-9999
GHCND:USC00090430,ATHENS GA US,19230506,78,54,-9999
GHCND:USC00090430,ATHENS GA US,19230507,82,54,-9999
GHCND:USC00090430,ATHENS GA US,19230508,79,58,-9999
GHCND:USC00090430,ATHENS GA US,19230509,78,41,-9999
GHCND:USC00090430,ATHENS GA US,19230510,76,39,-9999
GHCND:USC00090430,ATHENS GA US,19230511,78,43,-9999
GHCND:USC00090430,ATHENS GA US,19230512,79,52,-9999
GHCND:USC00090430,ATHENS GA US,19230513,80,58,-9999
GHCND:USC00090430,ATHENS GA US,19230514,84,58,-9999
GHCND:USC00090430,ATHENS GA US,19230515,85,64,-9999
GHCND:USC00090430,ATHENS GA US,19230516,84,65,-9999
GHCND:USC00090430,ATHENS GA US,19230517,83,49,-9999
GHCND:USC00090430,ATHENS GA US,19230518,84,53,-9999
GHCND:USC00090430,ATHENS GA US,19230519,83,60,-9999
GHCND:USC00090430,ATHENS GA US,19230520,82,63,-9999
GHCND:USC00090430,ATHENS GA US,19230521,85,65,-9999
GHCND:USC00090430,ATHENS GA US,19230522,85,63,-9999
GHCND:USC00090430,ATHENS GA US,19230523,89,65,-9999
GHCND:USC00090430,ATHENS GA US,19230524,87,59,-9999
GHCND:USC00090430,ATHENS GA US,19230525,84,55,-9999
GHCND:USC00090430,ATHENS GA US,19230526,84,54,-9999
GHCND:USC00090430,ATHENS GA US,19230527,79,58,-9999
GHCND:USC00090430,ATHENS GA US,19230528,88,62,-9999
GHCND:USC00090430,ATHENS GA US,19230529,80,62,-9999
GHCND:USC00090430,ATHENS GA US,19230530,82,64,-9999
GHCND:USC00090430,ATHENS GA US,19230531,80,64,-9999
GHCND:USC00090430,ATHENS GA US,19230601,80,62,-9999
GHCND:USC00090430,ATHENS GA US,19230602,84,57,-9999
GHCND:USC00090430,ATHENS GA US,19230603,86,60,-9999
GHCND:USC00090430,ATHENS GA US,19230604,81,65,-9999
GHCND:USC00090430,ATHENS GA US,19230605,85,69,-9999
GHCND:USC00090430,ATHENS GA US,19230606,84,67,-9999
GHCND:USC00090430,ATHENS GA US,19230607,89,69,-9999
GHCND:USC00090430,ATHENS GA US,19230608,91,70,-9999
GHCND:USC00090430,ATHENS GA US,19230609,89,64,-9999
GHCND:USC00090430,ATHENS GA US,19230610,87,65,-9999
GHCND:USC00090430,ATHENS GA US,19230611,87,67,-9999
GHCND:USC00090430,ATHENS GA US,19230612,86,68,-9999
GHCND:USC00090430,ATHENS GA US,19230613,84,63,-9999
GHCND:USC00090430,ATHENS GA US,19230614,86,64,-9999
GHCND:USC00090430,ATHENS GA US,19230615,91,62,-9999
GHCND:USC00090430,ATHENS GA US,19230616,92,67,-9999
GHCND:USC00090430,ATHENS GA US,19230617,91,67,-9999
GHCND:USC00090430,ATHENS GA US,19230618,92,65,-9999
GHCND:USC00090430,ATHENS GA US,19230619,92,67,-9999
GHCND:USC00090430,ATHENS GA US,19230620,94,66,-9999
GHCND:USC00090430,ATHENS GA US,19230621,95,66,-9999
GHCND:USC00090430,ATHENS GA US,19230622,92,70,-9999
GHCND:USC00090430,ATHENS GA US,19230623,91,69,-9999
GHCND:USC00090430,ATHENS GA US,19230624,91,68,-9999
GHCND:USC00090430,ATHENS GA US,19230625,92,69,-9999
GHCND:USC00090430,ATHENS GA US,19230626,89,69,-9999
GHCND:USC00090430,ATHENS GA US,19230627,96,67,-9999
GHCND:USC00090430,ATHENS GA US,19230628,94,70,-9999
GHCND:USC00090430,ATHENS GA US,19230629,92,63,-9999
GHCND:USC00090430,ATHENS GA US,19230630,90,52,-9999
GHCND:USC00090430,ATHENS GA US,19230701,90,60,-9999
GHCND:USC00090430,ATHENS GA US,19230702,89,57,-9999
GHCND:USC00090430,ATHENS GA US,19230703,87,65,-9999
GHCND:USC00090430,ATHENS GA US,19230704,92,66,-9999
GHCND:USC00090430,ATHENS GA US,19230705,93,68,-9999
GHCND:USC00090430,ATHENS GA US,19230706,99,67,-9999
GHCND:USC00090430,ATHENS GA US,19230707,97,70,-9999
GHCND:USC00090430,ATHENS GA US,19230708,95,67,-9999
GHCND:USC00090430,ATHENS GA US,19230709,93,65,-9999
GHCND:USC00090430,ATHENS GA US,19230710,94,63,-9999
GHCND:USC00090430,ATHENS GA US,19230711,99,67,-9999
GHCND:USC00090430,ATHENS GA US,19230712,101,68,-9999
GHCND:USC00090430,ATHENS GA US,19230713,99,71,-9999
GHCND:USC00090430,ATHENS GA US,19230714,98,71,-9999
GHCND:USC00090430,ATHENS GA US,19230715,96,69,-9999
GHCND:USC00090430,ATHENS GA US,19230716,93,69,-9999
GHCND:USC00090430,ATHENS GA US,19230717,92,72,-9999
GHCND:USC00090430,ATHENS GA US,19230718,90,67,-9999
GHCND:USC00090430,ATHENS GA US,19230719,89,63,-9999
GHCND:USC00090430,ATHENS GA US,19230720,94,63,-9999
GHCND:USC00090430,ATHENS GA US,19230721,94,68,-9999
GHCND:USC00090430,ATHENS GA US,19230722,96,67,-9999
GHCND:USC00090430,ATHENS GA US,19230723,96,67,-9999
GHCND:USC00090430,ATHENS GA US,19230724,99,66,-9999
GHCND:USC00090430,ATHENS GA US,19230725,98,73,-9999
GHCND:USC00090430,ATHENS GA US,19230726,95,71,-9999
GHCND:USC00090430,ATHENS GA US,19230727,93,71,-9999
GHCND:USC00090430,ATHENS GA US,19230728,93,69,-9999
GHCND:USC00090430,ATHENS GA US,19230729,92,73,-9999
GHCND:USC00090430,ATHENS GA US,19230730,90,72,-9999
GHCND:USC00090430,ATHENS GA US,19230731,89,70,-9999
GHCND:USC00090430,ATHENS GA US,19230801,89,70,-9999
GHCND:USC00090430,ATHENS GA US,19230802,90,68,-9999
GHCND:USC00090430,ATHENS GA US,19230803,90,69,-9999
GHCND:USC00090430,ATHENS GA US,19230804,96,71,-9999
GHCND:USC00090430,ATHENS GA US,19230805,-9999,72,-9999
GHCND:USC00090430,ATHENS GA US,19230806,-9999,75,-9999
GHCND:USC00090430,ATHENS GA US,19230807,-9999,70,-9999
GHCND:USC00090430,ATHENS GA US,19230808,-9999,71,-9999
GHCND:USC00090430,ATHENS GA US,19230809,91,68,-9999
GHCND:USC00090430,ATHENS GA US,19230810,86,68,-9999
GHCND:USC00090430,ATHENS GA US,19230811,91,68,-9999
GHCND:USC00090430,ATHENS GA US,19230812,92,71,-9999
GHCND:USC00090430,ATHENS GA US,19230813,92,70,-9999
GHCND:USC00090430,ATHENS GA US,19230814,94,71,-9999
GHCND:USC00090430,ATHENS GA US,19230815,98,70,-9999
GHCND:USC00090430,ATHENS GA US,19230816,94,71,-9999
GHCND:USC00090430,ATHENS GA US,19230817,92,74,-9999
GHCND:USC00090430,ATHENS GA US,19230818,94,72,-9999
GHCND:USC00090430,ATHENS GA US,19230819,92,72,-9999
GHCND:USC00090430,ATHENS GA US,19230820,90,68,-9999
GHCND:USC00090430,ATHENS GA US,19230821,92,68,-9999
GHCND:USC00090430,ATHENS GA US,19230822,89,71,-9999
GHCND:USC00090430,ATHENS GA US,19230823,89,70,-9999
GHCND:USC00090430,ATHENS GA US,19230824,74,62,-9999
GHCND:USC00090430,ATHENS GA US,19230825,87,63,-9999
GHCND:USC00090430,ATHENS GA US,19230826,87,62,-9999
GHCND:USC00090430,ATHENS GA US,19230827,82,62,-9999
GHCND:USC00090430,ATHENS GA US,19230828,86,72,-9999
GHCND:USC00090430,ATHENS GA US,19230829,86,68,-9999
GHCND:USC00090430,ATHENS GA US,19230830,88,67,-9999
GHCND:USC00090430,ATHENS GA US,19230831,80,64,-9999
GHCND:USC00090430,ATHENS GA US,19230901,86,66,-9999
GHCND:USC00090430,ATHENS GA US,19230902,87,68,-9999
GHCND:USC00090430,ATHENS GA US,19230903,87,68,-9999
GHCND:USC00090430,ATHENS GA US,19230904,90,71,-9999
GHCND:USC00090430,ATHENS GA US,19230905,93,67,-9999
GHCND:USC00090430,ATHENS GA US,19230906,94,68,-9999
GHCND:USC00090430,ATHENS GA US,19230907,93,68,-9999
GHCND:USC00090430,ATHENS GA US,19230908,90,67,-9999
GHCND:USC00090430,ATHENS GA US,19230909,89,65,-9999
GHCND:USC00090430,ATHENS GA US,19230910,92,60,-9999
GHCND:USC00090430,ATHENS GA US,19230911,92,62,-9999
GHCND:USC00090430,ATHENS GA US,19230912,93,64,-9999
GHCND:USC00090430,ATHENS GA US,19230913,92,65,-9999
GHCND:USC00090430,ATHENS GA US,19230914,88,60,-9999
GHCND:USC00090430,ATHENS GA US,19230915,82,59,-9999
GHCND:USC00090430,ATHENS GA US,19230916,79,54,-9999
GHCND:USC00090430,ATHENS GA US,19230917,80,57,-9999
GHCND:USC00090430,ATHENS GA US,19230918,80,64,-9999
GHCND:USC00090430,ATHENS GA US,19230919,88,65,-9999
GHCND:USC00090430,ATHENS GA US,19230920,87,67,-9999
GHCND:USC00090430,ATHENS GA US,19230921,84,71,-9999
GHCND:USC00090430,ATHENS GA US,19230922,88,68,-9999
GHCND:USC00090430,ATHENS GA US,19230923,89,67,-9999
GHCND:USC00090430,ATHENS GA US,19230924,88,67,-9999
GHCND:USC00090430,ATHENS GA US,19230925,87,68,-9999
GHCND:USC00090430,ATHENS GA US,19230926,89,66,-9999
GHCND:USC00090430,ATHENS GA US,19230927,86,64,-9999
GHCND:USC00090430,ATHENS GA US,19230928,88,62,-9999
GHCND:USC00090430,ATHENS GA US,19230929,91,57,-9999
GHCND:USC00090430,ATHENS GA US,19230930,89,60,-9999
GHCND:USC00090430,ATHENS GA US,19231001,87,58,-9999
GHCND:USC00090430,ATHENS GA US,19231002,86,60,-9999
GHCND:USC00090430,ATHENS GA US,19231003,86,56,-9999
GHCND:USC00090430,ATHENS GA US,19231004,82,52,-9999
GHCND:USC00090430,ATHENS GA US,19231005,75,59,-9999
GHCND:USC00090430,ATHENS GA US,19231006,76,57,-9999
GHCND:USC00090430,ATHENS GA US,19231007,75,50,-9999
GHCND:USC00090430,ATHENS GA US,19231008,75,50,-9999
GHCND:USC00090430,ATHENS GA US,19231009,77,45,-9999
GHCND:USC00090430,ATHENS GA US,19231010,77,42,-9999
GHCND:USC00090430,ATHENS GA US,19231011,85,40,-9999
GHCND:USC00090430,ATHENS GA US,19231012,86,42,-9999
GHCND:USC00090430,ATHENS GA US,19231013,86,46,-9999
GHCND:USC00090430,ATHENS GA US,19231014,82,50,-9999
GHCND:USC00090430,ATHENS GA US,19231015,82,52,-9999
GHCND:USC00090430,ATHENS GA US,19231016,72,60,-9999
GHCND:USC00090430,ATHENS GA US,19231017,74,62,-9999
GHCND:USC00090430,ATHENS GA US,19231018,64,62,-9999
GHCND:USC00090430,ATHENS GA US,19231019,70,59,-9999
GHCND:USC00090430,ATHENS GA US,19231020,73,47,-9999
GHCND:USC00090430,ATHENS GA US,19231021,74,43,-9999
GHCND:USC00090430,ATHENS GA US,19231022,67,42,-9999
GHCND:USC00090430,ATHENS GA US,19231023,64,40,-9999
GHCND:USC00090430,ATHENS GA US,19231024,67,39,-9999
GHCND:USC00090430,ATHENS GA US,19231025,77,34,-9999
GHCND:USC00090430,ATHENS GA US,19231026,79,40,-9999
GHCND:USC00090430,ATHENS GA US,19231027,78,41,-9999
GHCND:USC00090430,ATHENS GA US,19231028,80,45,-9999
GHCND:USC00090430,ATHENS GA US,19231029,80,46,-9999
GHCND:USC00090430,ATHENS GA US,19231030,79,54,-9999
GHCND:USC00090430,ATHENS GA US,19231031,71,55,-9999
GHCND:USC00090430,ATHENS GA US,19231101,70,36,-9999
GHCND:USC00090430,ATHENS GA US,19231102,59,40,-9999
GHCND:USC00090430,ATHENS GA US,19231103,54,40,-9999
GHCND:USC00090430,ATHENS GA US,19231104,54,40,-9999
GHCND:USC00090430,ATHENS GA US,19231105,66,49,-9999
GHCND:USC00090430,ATHENS GA US,19231106,60,46,-9999
GHCND:USC00090430,ATHENS GA US,19231107,61,35,-9999
GHCND:USC00090430,ATHENS GA US,19231108,60,31,-9999
GHCND:USC00090430,ATHENS GA US,19231109,62,26,-9999
GHCND:USC00090430,ATHENS GA US,19231110,65,30,-9999
GHCND:USC00090430,ATHENS GA US,19231111,74,30,-9999
GHCND:USC00090430,ATHENS GA US,19231112,70,35,-9999
GHCND:USC00090430,ATHENS GA US,19231113,70,32,-9999
GHCND:USC00090430,ATHENS GA US,19231114,67,29,-9999
GHCND:USC00090430,ATHENS GA US,19231115,65,35,-9999
GHCND:USC00090430,ATHENS GA US,19231116,64,39,-9999
GHCND:USC00090430,ATHENS GA US,19231117,66,39,-9999
GHCND:USC00090430,ATHENS GA US,19231118,69,35,-9999
GHCND:USC00090430,ATHENS GA US,19231119,69,37,-9999
GHCND:USC00090430,ATHENS GA US,19231120,65,35,-9999
GHCND:USC00090430,ATHENS GA US,19231121,66,42,-9999
GHCND:USC00090430,ATHENS GA US,19231122,64,43,-9999
GHCND:USC00090430,ATHENS GA US,19231123,69,52,-9999
GHCND:USC00090430,ATHENS GA US,19231124,64,40,-9999
GHCND:USC00090430,ATHENS GA US,19231125,65,33,-9999
GHCND:USC00090430,ATHENS GA US,19231126,65,35,-9999
GHCND:USC00090430,ATHENS GA US,19231127,61,35,-9999
GHCND:USC00090430,ATHENS GA US,19231128,62,42,-9999
GHCND:USC00090430,ATHENS GA US,19231129,60,44,-9999
GHCND:USC00090430,ATHENS GA US,19231130,54,40,-9999
GHCND:USC00090430,ATHENS GA US,19231201,68,41,-9999
GHCND:USC00090430,ATHENS GA US,19231202,67,37,-9999
GHCND:USC00090430,ATHENS GA US,19231203,61,35,-9999
GHCND:USC00090430,ATHENS GA US,19231204,64,50,-9999
GHCND:USC00090430,ATHENS GA US,19231205,60,50,-9999
GHCND:USC00090430,ATHENS GA US,19231206,45,39,-9999
GHCND:USC00090430,ATHENS GA US,19231207,60,30,-9999
GHCND:USC00090430,ATHENS GA US,19231208,60,35,-9999
GHCND:USC00090430,ATHENS GA US,19231209,63,35,-9999
GHCND:USC00090430,ATHENS GA US,19231210,64,40,-9999
GHCND:USC00090430,ATHENS GA US,19231211,78,45,-9999
GHCND:USC00090430,ATHENS GA US,19231212,79,57,-9999
GHCND:USC00090430,ATHENS GA US,19231213,69,59,-9999
GHCND:USC00090430,ATHENS GA US,19231214,68,34,-9999
GHCND:USC00090430,ATHENS GA US,19231215,42,28,-9999
GHCND:USC00090430,ATHENS GA US,19231216,48,26,-9999
GHCND:USC00090430,ATHENS GA US,19231217,57,37,-9999
GHCND:USC00090430,ATHENS GA US,19231218,54,38,-9999
GHCND:USC00090430,ATHENS GA US,19231219,59,38,-9999
GHCND:USC00090430,ATHENS GA US,19231220,65,41,-9999
GHCND:USC00090430,ATHENS GA US,19231221,70,46,-9999
GHCND:USC00090430,ATHENS GA US,19231222,69,49,-9999
GHCND:USC00090430,ATHENS GA US,19231223,65,50,-9999
GHCND:USC00090430,ATHENS GA US,19231224,63,36,-9999
GHCND:USC00090430,ATHENS GA US,19231225,67,26,-9999
GHCND:USC00090430,ATHENS GA US,19231226,65,36,-9999
GHCND:USC00090430,ATHENS GA US,19231227,68,50,-9999
GHCND:USC00090430,ATHENS GA US,19231228,68,52,-9999
GHCND:USC00090430,ATHENS GA US,19231229,72,49,-9999
GHCND:USC00090430,ATHENS GA US,19231230,73,49,-9999
GHCND:USC00090430,ATHENS GA US,19231231,73,53,-9999
GHCND:USC00090430,ATHENS GA US,19240101,70,37,-9999
GHCND:USC00090430,ATHENS GA US,19240102,50,34,-9999
GHCND:USC00090430,ATHENS GA US,19240103,52,34,-9999
GHCND:USC00090430,ATHENS GA US,19240104,51,29,-9999
GHCND:USC00090430,ATHENS GA US,19240105,40,26,-9999
GHCND:USC00090430,ATHENS GA US,19240106,32,5,-9999
GHCND:USC00090430,ATHENS GA US,19240107,44,15,-9999
GHCND:USC00090430,ATHENS GA US,19240108,50,26,-9999
GHCND:USC00090430,ATHENS GA US,19240109,52,26,-9999
GHCND:USC00090430,ATHENS GA US,19240110,60,36,-9999
GHCND:USC00090430,ATHENS GA US,19240111,66,35,-9999
GHCND:USC00090430,ATHENS GA US,19240112,56,36,-9999
GHCND:USC00090430,ATHENS GA US,19240113,56,34,-9999
GHCND:USC00090430,ATHENS GA US,19240114,57,28,-9999
GHCND:USC00090430,ATHENS GA US,19240115,49,27,-9999
GHCND:USC00090430,ATHENS GA US,19240116,51,35,-9999
GHCND:USC00090430,ATHENS GA US,19240117,51,44,-9999
GHCND:USC00090430,ATHENS GA US,19240118,57,29,-9999
GHCND:USC00090430,ATHENS GA US,19240119,56,30,-9999
GHCND:USC00090430,ATHENS GA US,19240120,56,32,-9999
GHCND:USC00090430,ATHENS GA US,19240121,50,15,-9999
GHCND:USC00090430,ATHENS GA US,19240122,44,14,-9999
GHCND:USC00090430,ATHENS GA US,19240123,51,18,-9999
GHCND:USC00090430,ATHENS GA US,19240124,50,31,-9999
GHCND:USC00090430,ATHENS GA US,19240125,51,29,-9999
GHCND:USC00090430,ATHENS GA US,19240126,40,24,-9999
GHCND:USC00090430,ATHENS GA US,19240127,42,18,-9999
GHCND:USC00090430,ATHENS GA US,19240128,55,25,-9999
GHCND:USC00090430,ATHENS GA US,19240129,65,30,-9999
