STATION,NAME,DATE,PRCP,SNOW,TMAX,TMIN
USC00203858,"HOLLAND, MI US",4/12/2007,0,0,,
USC00203858,"HOLLAND, MI US",4/13/2007,0,0,3.9,-0.6
USC00203858,"HOLLAND, MI US",4/14/2007,0,0,9.4,-1.7
USC00203858,"HOLLAND, MI US",4/15/2007,0,0,9.4,-1.7
USC00203858,"HOLLAND, MI US",4/16/2007,0,0,12.2,1.1
USC00203858,"HOLLAND, MI US",4/17/2007,0,0,11.1,0
USC00203858,"HOLLAND, MI US",4/18/2007,0,0,15.6,3.9
USC00203858,"HOLLAND, MI US",4/19/2007,0,0,10,4.4
USC00203858,"HOLLAND, MI US",4/20/2007,0,0,19.4,3.9
USC00203858,"HOLLAND, MI US",4/21/2007,0,0,20,6.1
USC00203858,"HOLLAND, MI US",4/22/2007,0,0,23.9,12.8
USC00203858,"HOLLAND, MI US",4/23/2007,0,0,28.9,17.2
USC00203858,"HOLLAND, MI US",4/24/2007,0,0,17.8,6.7
USC00203858,"HOLLAND, MI US",4/25/2007,9.7,0,21.1,8.9
USC00203858,"HOLLAND, MI US",4/26/2007,,0,,
USC00203858,"HOLLAND, MI US",4/27/2007,,0,18.3,5
USC00203858,"HOLLAND, MI US",4/28/2007,0,0,17.8,3.9
USC00203858,"HOLLAND, MI US",4/29/2007,0,0,,
USC00203858,"HOLLAND, MI US",4/30/2007,0,0,22.8,4.4
USC00203858,"HOLLAND, MI US",5/1/2007,,0,22.2,10
USC00203858,"HOLLAND, MI US",5/2/2007,,0,,
USC00203858,"HOLLAND, MI US",5/3/2007,0,0,19.4,7.2
USC00203858,"HOLLAND, MI US",5/4/2007,0,0,21.7,6.1
USC00203858,"HOLLAND, MI US",5/5/2007,0,0,21.7,11.1
USC00203858,"HOLLAND, MI US",5/6/2007,0,0,,
USC00203858,"HOLLAND, MI US",5/7/2007,0,0,23.3,5
USC00203858,"HOLLAND, MI US",5/8/2007,0,0,,
USC00203858,"HOLLAND, MI US",5/9/2007,,0,26.7,14.4
USC00203858,"HOLLAND, MI US",5/10/2007,,0,,
USC00203858,"HOLLAND, MI US",5/11/2007,0,0,25.6,12.8
USC00203858,"HOLLAND, MI US",5/12/2007,0,0,,
USC00203858,"HOLLAND, MI US",5/13/2007,0,0,22.8,5
USC00203858,"HOLLAND, MI US",5/14/2007,0,0,22.8,8.9
USC00203858,"HOLLAND, MI US",5/15/2007,0,0,26.1,14.4
USC00203858,"HOLLAND, MI US",5/16/2007,10.2,0,25,6.7
USC00203858,"HOLLAND, MI US",5/17/2007,0,0,14.4,5.6
USC00203858,"HOLLAND, MI US",5/18/2007,0,0,16.7,3.9
USC00203858,"HOLLAND, MI US",5/19/2007,0,0,,
USC00203858,"HOLLAND, MI US",5/20/2007,0,0,23.9,8.3
USC00203858,"HOLLAND, MI US",5/21/2007,0,0,21.1,8.9
USC00203858,"HOLLAND, MI US",5/22/2007,0,0,31.1,12.8
USC00203858,"HOLLAND, MI US",5/23/2007,0,0,,
USC00203858,"HOLLAND, MI US",5/24/2007,0,0,32.2,19.4
USC00203858,"HOLLAND, MI US",5/25/2007,1.3,0,32.2,10
USC00203858,"HOLLAND, MI US",5/26/2007,8.4,0,18.9,11.1
USC00203858,"HOLLAND, MI US",5/27/2007,3,0,19.4,11.7
USC00203858,"HOLLAND, MI US",5/28/2007,0,0,22.2,9.4
USC00203858,"HOLLAND, MI US",5/29/2007,0,0,25.6,8.9
USC00203858,"HOLLAND, MI US",5/30/2007,0,0,31.1,18.3
USC00203858,"HOLLAND, MI US",5/31/2007,0,0,31.7,16.7
USC00203858,"HOLLAND, MI US",6/1/2007,0,0,32.2,17.8
USC00203858,"HOLLAND, MI US",6/2/2007,2.5,0,31.1,18.3
USC00203858,"HOLLAND, MI US",6/3/2007,4.6,0,31.1,16.7
USC00203858,"HOLLAND, MI US",6/4/2007,1.3,0,25.6,15.6
USC00203858,"HOLLAND, MI US",6/5/2007,0,0,21.1,9.4
USC00203858,"HOLLAND, MI US",6/6/2007,,0,,
USC00203858,"HOLLAND, MI US",6/7/2007,,0,23.9,
USC00203858,"HOLLAND, MI US",6/8/2007,7.6,0,34.4,17.2
USC00203858,"HOLLAND, MI US",6/9/2007,0,0,24.4,10.6
USC00203858,"HOLLAND, MI US",6/10/2007,0,0,24.4,11.1
USC00203858,"HOLLAND, MI US",6/11/2007,0,0,,
USC00203858,"HOLLAND, MI US",6/12/2007,0,0,29.4,13.9
USC00203858,"HOLLAND, MI US",6/13/2007,0,0,,
USC00203858,"HOLLAND, MI US",6/14/2007,0,0,32.8,15
USC00203858,"HOLLAND, MI US",6/15/2007,0,0,32.8,16.7
USC00203858,"HOLLAND, MI US",6/16/2007,0,0,31.7,17.2
USC00203858,"HOLLAND, MI US",6/17/2007,0,0,31.7,18.3
USC00203858,"HOLLAND, MI US",6/18/2007,0,0,32.2,20
USC00203858,"HOLLAND, MI US",6/19/2007,1.3,0,33.9,18.9
USC00203858,"HOLLAND, MI US",6/20/2007,0,0,25,14.4
USC00203858,"HOLLAND, MI US",6/21/2007,10.2,0,26.7,15.6
USC00203858,"HOLLAND, MI US",6/22/2007,0.5,0,27.8,12.8
USC00203858,"HOLLAND, MI US",6/23/2007,0,0,26.7,12.8
USC00203858,"HOLLAND, MI US",6/24/2007,0,0,27.2,13.3
USC00203858,"HOLLAND, MI US",6/25/2007,0,0,28.9,16.1
USC00203858,"HOLLAND, MI US",6/26/2007,0,0,31.1,20
USC00203858,"HOLLAND, MI US",6/27/2007,0.3,0,31.7,21.7
USC00203858,"HOLLAND, MI US",6/28/2007,6.9,0,30,16.7
USC00203858,"HOLLAND, MI US",6/29/2007,0,0,25.6,12.8
USC00203858,"HOLLAND, MI US",6/30/2007,0,0,25.6,10.6
USC00203858,"HOLLAND, MI US",7/1/2007,0,0,27.2,12.8
USC00203858,"HOLLAND, MI US",7/2/2007,0,0,26.1,11.7
USC00203858,"HOLLAND, MI US",7/3/2007,0,0,26.1,12.8
USC00203858,"HOLLAND, MI US",7/4/2007,1.5,0,26.7,17.2
USC00203858,"HOLLAND, MI US",7/5/2007,0,0,25.6,17.2
USC00203858,"HOLLAND, MI US",7/6/2007,0.3,0,27.8,15
USC00203858,"HOLLAND, MI US",7/7/2007,0,0,28.3,19.4
USC00203858,"HOLLAND, MI US",7/8/2007,0,0,31.1,21.7
USC00203858,"HOLLAND, MI US",7/9/2007,0,0,33.3,21.7
USC00203858,"HOLLAND, MI US",7/10/2007,,0,,
USC00203858,"HOLLAND, MI US",7/11/2007,,0,32.2,14.4
USC00203858,"HOLLAND, MI US",7/12/2007,0,0,,
USC00203858,"HOLLAND, MI US",7/13/2007,0,0,,
USC00203858,"HOLLAND, MI US",7/14/2007,0,0,,11.7
USC00203858,"HOLLAND, MI US",7/15/2007,3.8,0,26.1,11.1
USC00203858,"HOLLAND, MI US",7/16/2007,0,0,25.6,12.8
USC00203858,"HOLLAND, MI US",7/17/2007,,0,,
USC00203858,"HOLLAND, MI US",7/18/2007,,0,25,17.8
USC00203858,"HOLLAND, MI US",7/19/2007,0,0,,
USC00203858,"HOLLAND, MI US",7/20/2007,0,0,,
USC00203858,"HOLLAND, MI US",7/21/2007,0,0,,
USC00203858,"HOLLAND, MI US",7/22/2007,0,0,28.9,10
USC00203858,"HOLLAND, MI US",7/23/2007,0,0,28.3,12.8
USC00203858,"HOLLAND, MI US",7/24/2007,0.3,0,28.3,15
USC00203858,"HOLLAND, MI US",7/25/2007,0,0,27.8,15.6
USC00203858,"HOLLAND, MI US",7/26/2007,14,0,25.6,16.7
USC00203858,"HOLLAND, MI US",7/27/2007,50.8,0,23.9,18.3
USC00203858,"HOLLAND, MI US",7/28/2007,0,0,29.4,20
USC00203858,"HOLLAND, MI US",7/29/2007,0,0,30,15.6
USC00203858,"HOLLAND, MI US",7/30/2007,0,0,30.6,17.2
USC00203858,"HOLLAND, MI US",7/31/2007,0,0,31.1,17.8
USC00203858,"HOLLAND, MI US",8/1/2007,0,0,32.2,23.9
USC00203858,"HOLLAND, MI US",8/2/2007,0,0,32.8,18.3
USC00203858,"HOLLAND, MI US",8/3/2007,,0,,
USC00203858,"HOLLAND, MI US",8/4/2007,,0,,
USC00203858,"HOLLAND, MI US",8/5/2007,,0,31.1,13.3
USC00203858,"HOLLAND, MI US",8/6/2007,,0,,
USC00203858,"HOLLAND, MI US",8/7/2007,,0,28.3,16.7
USC00203858,"HOLLAND, MI US",8/8/2007,0,0,,
USC00203858,"HOLLAND, MI US",8/9/2007,0,0,32.8,18.9
USC00203858,"HOLLAND, MI US",8/10/2007,0,0,27.8,20
USC00203858,"HOLLAND, MI US",8/11/2007,0,0,31.1,16.7
USC00203858,"HOLLAND, MI US",8/12/2007,10.2,0,32.2,20
USC00203858,"HOLLAND, MI US",8/13/2007,0,0,,
USC00203858,"HOLLAND, MI US",8/14/2007,0,0,29.4,15.6
USC00203858,"HOLLAND, MI US",8/15/2007,0,0,,
USC00203858,"HOLLAND, MI US",8/16/2007,0,0,27.2,18.9
USC00203858,"HOLLAND, MI US",8/17/2007,0,0,,
USC00203858,"HOLLAND, MI US",8/18/2007,0,0,26.7,9.4
USC00203858,"HOLLAND, MI US",8/19/2007,39.4,0,22.2,12.2
USC00203858,"HOLLAND, MI US",8/20/2007,50.8,0,18.3,12.8
USC00203858,"HOLLAND, MI US",8/21/2007,4.6,0,17.8,15
USC00203858,"HOLLAND, MI US",8/22/2007,,0,,
USC00203858,"HOLLAND, MI US",8/23/2007,,0,31.7,15
USC00203858,"HOLLAND, MI US",8/24/2007,11.2,0,29.4,20.6
USC00203858,"HOLLAND, MI US",8/25/2007,5.3,0,26.1,18.9
USC00203858,"HOLLAND, MI US",8/26/2007,0,0,26.1,12.8
USC00203858,"HOLLAND, MI US",8/27/2007,0,0,27.2,12.8
USC00203858,"HOLLAND, MI US",8/28/2007,0,0,26.7,15.6
USC00203858,"HOLLAND, MI US",8/29/2007,0,0,33.3,19.4
USC00203858,"HOLLAND, MI US",8/30/2007,0,0,,
USC00203858,"HOLLAND, MI US",8/31/2007,0,0,25,12.2
USC00203858,"HOLLAND, MI US",9/1/2007,0,0,27.2,11.7
USC00203858,"HOLLAND, MI US",9/2/2007,0,0,27.8,14.4
USC00203858,"HOLLAND, MI US",9/3/2007,0,0,28.9,18.3
USC00203858,"HOLLAND, MI US",9/4/2007,0,0,,
USC00203858,"HOLLAND, MI US",9/5/2007,0,0,28.3,17.8
USC00203858,"HOLLAND, MI US",9/6/2007,0,0,33.9,18.9
USC00203858,"HOLLAND, MI US",9/7/2007,0,0,29.4,20
USC00203858,"HOLLAND, MI US",9/8/2007,1.3,0,27.8,13.9
USC00203858,"HOLLAND, MI US",9/9/2007,0,0,,
USC00203858,"HOLLAND, MI US",9/10/2007,0,0,27.8,15
USC00203858,"HOLLAND, MI US",9/11/2007,9.7,0,20,10.6
USC00203858,"HOLLAND, MI US",9/12/2007,0,0,21.1,10
USC00203858,"HOLLAND, MI US",9/13/2007,0,0,20,7.2
USC00203858,"HOLLAND, MI US",9/14/2007,0,0,24.4,7.8
USC00203858,"HOLLAND, MI US",9/15/2007,0,0,,
USC00203858,"HOLLAND, MI US",9/16/2007,0,0,18.3,5
USC00203858,"HOLLAND, MI US",9/17/2007,0,0,21.1,8.3
USC00203858,"HOLLAND, MI US",9/18/2007,0,0,,
USC00203858,"HOLLAND, MI US",9/19/2007,0,0,27.8,10.6
USC00203858,"HOLLAND, MI US",9/20/2007,0,0,,
USC00203858,"HOLLAND, MI US",9/21/2007,0,0,,
USC00203858,"HOLLAND, MI US",9/22/2007,0,0,27.8,12.8
USC00203858,"HOLLAND, MI US",9/23/2007,0,0,31.1,7.2
USC00203858,"HOLLAND, MI US",9/24/2007,0,0,27.8,14.4
USC00203858,"HOLLAND, MI US",9/25/2007,0,0,33.3,16.7
USC00203858,"HOLLAND, MI US",9/26/2007,7.4,0,27.8,14.4
USC00203858,"HOLLAND, MI US",9/27/2007,0,0,21.7,8.9
USC00203858,"HOLLAND, MI US",9/28/2007,3.8,0,21.1,10
USC00203858,"HOLLAND, MI US",9/29/2007,0,0,25.6,3.9
USC00203858,"HOLLAND, MI US",9/30/2007,0,0,27.8,6.7
USC00203858,"HOLLAND, MI US",10/1/2007,7.6,0,27.2,15.6
USC00203858,"HOLLAND, MI US",10/2/2007,2.3,0,19.4,13.3
USC00203858,"HOLLAND, MI US",10/3/2007,0.5,0,23.9,13.9
USC00203858,"HOLLAND, MI US",10/4/2007,0,0,,7.2
USC00203858,"HOLLAND, MI US",10/5/2007,0,0,27.2,8.3
USC00203858,"HOLLAND, MI US",10/6/2007,0,0,27.2,17.8
USC00203858,"HOLLAND, MI US",10/7/2007,0,0,,
USC00203858,"HOLLAND, MI US",10/8/2007,0,0,30,20.6
USC00203858,"HOLLAND, MI US",10/9/2007,6.4,0,30,11.1
USC00203858,"HOLLAND, MI US",10/10/2007,1.5,0,17.2,8.3
USC00203858,"HOLLAND, MI US",10/11/2007,7.6,0,11.1,6.7
USC00203858,"HOLLAND, MI US",10/12/2007,0,0,13.9,3.9
USC00203858,"HOLLAND, MI US",10/13/2007,0,0,10,6.1
USC00203858,"HOLLAND, MI US",10/14/2007,0,0,14.4,4.4
USC00203858,"HOLLAND, MI US",10/15/2007,0,0,13.3,8.9
USC00203858,"HOLLAND, MI US",10/16/2007,,0,,
USC00203858,"HOLLAND, MI US",10/17/2007,,0,,
USC00203858,"HOLLAND, MI US",10/18/2007,,0,21.7,9.4
USC00203858,"HOLLAND, MI US",10/19/2007,0,0,,
USC00203858,"HOLLAND, MI US",10/20/2007,0,0,26.1,12.8
USC00203858,"HOLLAND, MI US",10/21/2007,25.4,0,20.6,16.1
USC00203858,"HOLLAND, MI US",10/22/2007,,0,,
USC00203858,"HOLLAND, MI US",10/23/2007,,0,18.3,7.8
USC00203858,"HOLLAND, MI US",10/24/2007,0,0,12.8,7.8
USC00203858,"HOLLAND, MI US",10/25/2007,0,0,13.9,1.1
USC00203858,"HOLLAND, MI US",10/26/2007,,0,,
USC00203858,"HOLLAND, MI US",10/27/2007,,0,20,0.6
USC00203858,"HOLLAND, MI US",10/28/2007,3,0,12.8,0.6
USC00203858,"HOLLAND, MI US",10/29/2007,0,0,,
USC00203858,"HOLLAND, MI US",10/30/2007,0,0,18.3,2.2
USC00203858,"HOLLAND, MI US",10/31/2007,0,0,18.3,11.1
USC00203858,"HOLLAND, MI US",11/1/2007,0,0,15.6,6.1
USC00203858,"HOLLAND, MI US",11/2/2007,0,0,8.3,-1.1
USC00203858,"HOLLAND, MI US",11/3/2007,0,0,12.8,-1.7
USC00203858,"HOLLAND, MI US",11/4/2007,0,0,12.2,1.7
USC00203858,"HOLLAND, MI US",11/5/2007,,0,,
USC00203858,"HOLLAND, MI US",11/6/2007,,0,,
USC00203858,"HOLLAND, MI US",11/7/2007,,0,,
USC00203858,"HOLLAND, MI US",11/8/2007,,0,12.8,0.6
USC00203858,"HOLLAND, MI US",11/9/2007,0,0,8.3,-1.7
USC00203858,"HOLLAND, MI US",11/10/2007,0,0,8.9,-2.2
USC00203858,"HOLLAND, MI US",11/11/2007,2.5,0,6.7,0
USC00203858,"HOLLAND, MI US",11/12/2007,0,0,11.1,5
USC00203858,"HOLLAND, MI US",11/13/2007,0,0,15.6,-0.6
USC00203858,"HOLLAND, MI US",11/14/2007,0,0,15,-1.1
USC00203858,"HOLLAND, MI US",11/15/2007,2.5,0,12.8,3.3
USC00203858,"HOLLAND, MI US",11/16/2007,2,0,5,0.6
USC00203858,"HOLLAND, MI US",11/17/2007,0,0,5.6,-1.1
USC00203858,"HOLLAND, MI US",11/18/2007,0.8,0,5.6,0.6
USC00203858,"HOLLAND, MI US",11/19/2007,0,0,6.7,0.6
USC00203858,"HOLLAND, MI US",11/20/2007,,0,,
USC00203858,"HOLLAND, MI US",11/21/2007,,0,13.9,5
USC00203858,"HOLLAND, MI US",11/22/2007,7.6,0,6.1,-0.6
USC00203858,"HOLLAND, MI US",11/23/2007,0,0,2.8,-5
USC00203858,"HOLLAND, MI US",11/24/2007,0,0,,
USC00203858,"HOLLAND, MI US",11/25/2007,0,0,5.6,-3.3
USC00203858,"HOLLAND, MI US",11/26/2007,0,0,5.6,1.7
USC00203858,"HOLLAND, MI US",11/27/2007,0,0,5.6,1.7
USC00203858,"HOLLAND, MI US",11/28/2007,,0,,
USC00203858,"HOLLAND, MI US",11/29/2007,,0,7.8,-6.7
USC00203858,"HOLLAND, MI US",11/30/2007,0,0,5,-4.4
USC00203858,"HOLLAND, MI US",12/1/2007,0,0,1.1,-7.2
USC00203858,"HOLLAND, MI US",12/2/2007,8.6,,2.8,-7.8
USC00203858,"HOLLAND, MI US",12/3/2007,12.2,,6.7,-1.1
USC00203858,"HOLLAND, MI US",12/4/2007,0,0,,
USC00203858,"HOLLAND, MI US",12/5/2007,,3,6.7,-6.7
USC00203858,"HOLLAND, MI US",12/6/2007,0,0,-2.8,-7.2
USC00203858,"HOLLAND, MI US",12/7/2007,0,0,0,-5.6
USC00203858,"HOLLAND, MI US",12/8/2007,0,0,1.1,-5.6
USC00203858,"HOLLAND, MI US",12/9/2007,,5,-2.2,-6.1
USC00203858,"HOLLAND, MI US",12/10/2007,0,0,-1.7,-3.9
USC00203858,"HOLLAND, MI US",12/11/2007,,0,,
USC00203858,"HOLLAND, MI US",12/12/2007,,0,2.2,-3.9
USC00203858,"HOLLAND, MI US",12/13/2007,0,0,,
USC00203858,"HOLLAND, MI US",12/14/2007,0,0,2.2,-4.4
USC00203858,"HOLLAND, MI US",12/15/2007,0,0,-0.6,-7.2
USC00203858,"HOLLAND, MI US",12/16/2007,,127,-2.8,-6.1
USC00203858,"HOLLAND, MI US",12/17/2007,,0,0,-5.6
USC00203858,"HOLLAND, MI US",12/18/2007,0,0,0,-6.7
USC00203858,"HOLLAND, MI US",12/19/2007,0,0,3.9,-5.6
USC00203858,"HOLLAND, MI US",12/20/2007,0,0,,
USC00203858,"HOLLAND, MI US",12/21/2007,0,0,1.1,-4.4
USC00203858,"HOLLAND, MI US",12/22/2007,0.8,0,7.8,0.6
USC00203858,"HOLLAND, MI US",12/23/2007,0,0,11.7,-2.2
USC00203858,"HOLLAND, MI US",12/24/2007,,51,0.6,-2.2
USC00203858,"HOLLAND, MI US",12/25/2007,2.5,0,0.6,-1.7
USC00203858,"HOLLAND, MI US",12/26/2007,0,0,2.2,-3.9
USC00203858,"HOLLAND, MI US",12/27/2007,0,0,6.7,-3.9
USC00203858,"HOLLAND, MI US",12/28/2007,0,0,,
USC00203858,"HOLLAND, MI US",12/29/2007,0,0,,
USC00203858,"HOLLAND, MI US",12/30/2007,0,0,2.8,-3.3
USC00203858,"HOLLAND, MI US",12/31/2007,,8,1.1,-3.3
USC00203858,"HOLLAND, MI US",1/1/2008,,76,3.9,-2.2
USC00203858,"HOLLAND, MI US",1/2/2008,,114,0,-5.6
USC00203858,"HOLLAND, MI US",1/3/2008,0,0,,
USC00203858,"HOLLAND, MI US",1/4/2008,0,0,-0.6,-11.1
USC00203858,"HOLLAND, MI US",1/5/2008,0,0,3.3,-6.7
USC00203858,"HOLLAND, MI US",1/6/2008,0,0,7.2,1.1
USC00203858,"HOLLAND, MI US",1/7/2008,1.3,0,16.1,7.2
USC00203858,"HOLLAND, MI US",1/8/2008,5.6,0,18.3,11.1
USC00203858,"HOLLAND, MI US",1/9/2008,2.5,0,12.8,2.2
USC00203858,"HOLLAND, MI US",1/11/2008,,,6.7,0
USC00203858,"HOLLAND, MI US",1/12/2008,,0,,
USC00203858,"HOLLAND, MI US",1/13/2008,,0,2.8,0.6
USC00203858,"HOLLAND, MI US",1/15/2008,0,0,4.4,-2.2
USC00203858,"HOLLAND, MI US",1/16/2008,,13,0,-10
USC00203858,"HOLLAND, MI US",1/17/2008,0,0,2.2,-7.2
USC00203858,"HOLLAND, MI US",1/18/2008,0,0,,
USC00203858,"HOLLAND, MI US",1/19/2008,,,3.3,-11.7
USC00203858,"HOLLAND, MI US",1/20/2008,57.2,58,-10.6,-13.3
USC00203858,"HOLLAND, MI US",1/21/2008,0,0,-8.3,-12.2
USC00203858,"HOLLAND, MI US",1/22/2008,,,-1.1,-9.4
USC00203858,"HOLLAND, MI US",1/23/2008,,76,-1.7,-8.9
USC00203858,"HOLLAND, MI US",1/24/2008,,203,-9.4,-13.3
USC00203858,"HOLLAND, MI US",1/25/2008,,8,-6.1,-13.3
USC00203858,"HOLLAND, MI US",1/26/2008,0,0,-3.3,-8.9
USC00203858,"HOLLAND, MI US",1/27/2008,,,0,-15
USC00203858,"HOLLAND, MI US",1/28/2008,,,8.3,-9.4
USC00203858,"HOLLAND, MI US",1/29/2008,,,8.3,0
USC00203858,"HOLLAND, MI US",1/30/2008,0,0,6.7,-14.4
USC00203858,"HOLLAND, MI US",1/31/2008,,8,-8.9,-13.9
USC00203858,"HOLLAND, MI US",2/1/2008,,152,-3.3,-9.4
USC00203858,"HOLLAND, MI US",2/2/2008,,145,0,-3.9
USC00203858,"HOLLAND, MI US",2/3/2008,,0,1.1,-2.8
USC00203858,"HOLLAND, MI US",2/4/2008,,89,-1.1,-1.7
USC00203858,"HOLLAND, MI US",2/5/2008,,0,7.2,-1.1
USC00203858,"HOLLAND, MI US",2/6/2008,,0,2.8,-1.1
USC00203858,"HOLLAND, MI US",2/7/2008,,152,0.6,-6.7
USC00203858,"HOLLAND, MI US",2/8/2008,,0,1.1,-5.6
USC00203858,"HOLLAND, MI US",2/9/2008,,0,1.1,-0.6
USC00203858,"HOLLAND, MI US",2/10/2008,,64,1.1,-16.7
USC00203858,"HOLLAND, MI US",2/11/2008,,51,-12.2,-17.8
USC00203858,"HOLLAND, MI US",2/12/2008,,13,-8.9,-15
USC00203858,"HOLLAND, MI US",2/13/2008,,0,,
USC00203858,"HOLLAND, MI US",2/14/2008,,,-2.8,-15
USC00203858,"HOLLAND, MI US",2/15/2008,,0,-0.6,-10.6
USC00203858,"HOLLAND, MI US",2/16/2008,,0,-1.1,-7.8
USC00203858,"HOLLAND, MI US",2/17/2008,,0,5.6,-5.6
USC00203858,"HOLLAND, MI US",2/18/2008,,0,,-10
USC00203858,"HOLLAND, MI US",2/19/2008,,,-6.7,-12.2
USC00203858,"HOLLAND, MI US",2/20/2008,,,-5.6,-15.6
USC00203858,"HOLLAND, MI US",2/22/2008,,0,-3.3,-11.1
USC00203858,"HOLLAND, MI US",2/23/2008,,0,0,-13.3
USC00203858,"HOLLAND, MI US",2/24/2008,,0,0.6,-9.4
USC00203858,"HOLLAND, MI US",2/25/2008,,0,7.8,-6.7
USC00203858,"HOLLAND, MI US",2/26/2008,,0,1.7,-2.2
USC00203858,"HOLLAND, MI US",2/27/2008,,0,0,-8.3
USC00203858,"HOLLAND, MI US",2/28/2008,,,-2.2,-9.4
USC00203858,"HOLLAND, MI US",2/29/2008,,,-1.1,-7.8
USC00203858,"HOLLAND, MI US",3/1/2008,,18,0,-3.9
USC00203858,"HOLLAND, MI US",3/2/2008,0,0,1.1,-3.3
USC00203858,"HOLLAND, MI US",3/3/2008,,0,5,-6.7
USC00203858,"HOLLAND, MI US",3/4/2008,,0,,
USC00203858,"HOLLAND, MI US",3/5/2008,0,0,10,-8.9
USC00203858,"HOLLAND, MI US",3/6/2008,,13,2.2,-4.4
USC00203858,"HOLLAND, MI US",3/7/2008,0,0,2.8,-7.8
USC00203858,"HOLLAND, MI US",3/8/2008,0,0,-2.8,-12.8
USC00203858,"HOLLAND, MI US",3/9/2008,,0,-2.8,-11.1
USC00203858,"HOLLAND, MI US",3/10/2008,0,0,2.8,-6.1
USC00203858,"HOLLAND, MI US",3/11/2008,0,0,,
USC00203858,"HOLLAND, MI US",3/12/2008,0,0,5.6,-6.1
USC00203858,"HOLLAND, MI US",3/13/2008,0,0,7.2,-2.2
USC00203858,"HOLLAND, MI US",3/14/2008,0,0,10,-1.7
USC00203858,"HOLLAND, MI US",3/15/2008,0,0,11.7,-1.7
USC00203858,"HOLLAND, MI US",3/16/2008,0,0,,
USC00203858,"HOLLAND, MI US",3/17/2008,0,0,6.7,-3.9
USC00203858,"HOLLAND, MI US",3/18/2008,3.8,0,3.9,-2.2
USC00203858,"HOLLAND, MI US",3/19/2008,1.5,0,7.2,1.1
USC00203858,"HOLLAND, MI US",3/20/2008,0,0,6.7,-3.3
USC00203858,"HOLLAND, MI US",3/21/2008,0,0,3.9,-2.2
USC00203858,"HOLLAND, MI US",3/22/2008,,,-1.1,-5.6
USC00203858,"HOLLAND, MI US",3/23/2008,0,0,4.4,-5.6
USC00203858,"HOLLAND, MI US",3/24/2008,0,0,,
USC00203858,"HOLLAND, MI US",3/25/2008,0,0,4.4,-8.3
USC00203858,"HOLLAND, MI US",3/26/2008,0,0,11.1,-1.7
USC00203858,"HOLLAND, MI US",3/27/2008,0.8,0,7.8,0
USC00203858,"HOLLAND, MI US",3/28/2008,0,0,6.1,-2.2
USC00203858,"HOLLAND, MI US",3/29/2008,0,0,,
USC00203858,"HOLLAND, MI US",3/30/2008,0,0,9.4,-6.7
USC00203858,"HOLLAND, MI US",3/31/2008,0.3,0,6.1,5
USC00203858,"HOLLAND, MI US",4/1/2008,11.4,0,15.6,2.2
USC00203858,"HOLLAND, MI US",4/2/2008,0,0,4.4,-5
USC00203858,"HOLLAND, MI US",4/3/2008,0,0,11.1,-1.7
USC00203858,"HOLLAND, MI US",4/4/2008,,0,,
USC00203858,"HOLLAND, MI US",4/5/2008,,0,13.9,1.7
USC00203858,"HOLLAND, MI US",4/6/2008,0,0,,
USC00203858,"HOLLAND, MI US",4/7/2008,0,0,19.4,2.8
USC00203858,"HOLLAND, MI US",4/8/2008,0,0,15,4.4
USC00203858,"HOLLAND, MI US",4/9/2008,3.6,0,13.3,2.8
USC00203858,"HOLLAND, MI US",4/10/2008,0,0,7.2,2.8
USC00203858,"HOLLAND, MI US",4/11/2008,0,0,22.8,3.9
USC00203858,"HOLLAND, MI US",4/12/2008,0,0,21.7,3.9
USC00203858,"HOLLAND, MI US",4/13/2008,14,0,13.9,0.6
USC00203858,"HOLLAND, MI US",4/14/2008,0,0,13.9,-0.6
USC00203858,"HOLLAND, MI US",4/15/2008,0,0,11.1,-2.8
USC00203858,"HOLLAND, MI US",4/16/2008,0,0,14.4,7.2
USC00203858,"HOLLAND, MI US",4/17/2008,0,0,24.4,11.1
USC00203858,"HOLLAND, MI US",4/18/2008,0,0,25.6,14.4
USC00203858,"HOLLAND, MI US",4/19/2008,0,0,23.9,12.8
USC00203858,"HOLLAND, MI US",4/20/2008,0,0,21.7,5
USC00203858,"HOLLAND, MI US",4/21/2008,0,0,16.7,7.2
USC00203858,"HOLLAND, MI US",4/22/2008,0,0,23.9,11.7
USC00203858,"HOLLAND, MI US",4/23/2008,1,0,25.6,11.1
USC00203858,"HOLLAND, MI US",4/24/2008,0,0,25.6,11.1
USC00203858,"HOLLAND, MI US",4/25/2008,2.8,0,24.4,11.7
USC00203858,"HOLLAND, MI US",4/26/2008,16.8,0,28.9,4.4
USC00203858,"HOLLAND, MI US",4/27/2008,0,0,13.3,5
USC00203858,"HOLLAND, MI US",4/28/2008,0,0,11.1,0.6
USC00203858,"HOLLAND, MI US",4/29/2008,0,0,12.8,0
USC00203858,"HOLLAND, MI US",4/30/2008,0,0,7.2,-2.2
USC00203858,"HOLLAND, MI US",5/1/2008,0,0,18.3,2.8
USC00203858,"HOLLAND, MI US",5/2/2008,0,0,22.8,16.7
USC00203858,"HOLLAND, MI US",5/3/2008,17.8,0,23.3,11.7
USC00203858,"HOLLAND, MI US",5/4/2008,4.6,0,16.7,1.7
USC00203858,"HOLLAND, MI US",5/5/2008,0,0,,
USC00203858,"HOLLAND, MI US",5/6/2008,0,0,20.6,7.8
