STATION,NAME,DATE,PRCP,SNWD,TAVG,TMAX,TMIN
SZ000003700,"ZUERICH FLUNTERN, SZ",11/12/1901,0,,,9.5,0
SZ000003700,"ZUERICH FLUNTERN, SZ",11/13/1901,6.4,,,14.5,1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",11/14/1901,0.6,,,10.5,3
SZ000003700,"ZUERICH FLUNTERN, SZ",11/15/1901,12.3,,,7.5,3.5
SZ000003700,"ZUERICH FLUNTERN, SZ",11/16/1901,18.4,,,4,0
SZ000003700,"ZUERICH FLUNTERN, SZ",11/17/1901,0,,,2.5,-2
SZ000003700,"ZUERICH FLUNTERN, SZ",11/18/1901,0,,,3.5,-3
SZ000003700,"ZUERICH FLUNTERN, SZ",11/19/1901,0.6,,,3.5,-2.5
SZ000003700,"ZUERICH FLUNTERN, SZ",11/20/1901,0.1,,,5.5,2.5
SZ000003700,"ZUERICH FLUNTERN, SZ",11/21/1901,0,,,10,3.5
SZ000003700,"ZUERICH FLUNTERN, SZ",11/22/1901,2.7,,,10,2.5
SZ000003700,"ZUERICH FLUNTERN, SZ",11/23/1901,1.3,,,6.4,-2.5
SZ000003700,"ZUERICH FLUNTERN, SZ",11/24/1901,0.1,,,-2,-3.5
SZ000003700,"ZUERICH FLUNTERN, SZ",11/25/1901,0,,,-2.4,-3.5
SZ000003700,"ZUERICH FLUNTERN, SZ",11/26/1901,0,,,-2,-5.5
SZ000003700,"ZUERICH FLUNTERN, SZ",11/27/1901,0,,,-1,-5
SZ000003700,"ZUERICH FLUNTERN, SZ",11/28/1901,0.1,,,3,-3
SZ000003700,"ZUERICH FLUNTERN, SZ",11/29/1901,0.2,,,3.5,-2.5
SZ000003700,"ZUERICH FLUNTERN, SZ",11/30/1901,0,,,4,-0.5
SZ000003700,"ZUERICH FLUNTERN, SZ",12/1/1901,0.6,,,3.5,-3
SZ000003700,"ZUERICH FLUNTERN, SZ",12/2/1901,0.2,,,7,-0.5
SZ000003700,"ZUERICH FLUNTERN, SZ",12/3/1901,5,,,4.5,0
SZ000003700,"ZUERICH FLUNTERN, SZ",12/4/1901,0,,,5.5,0
SZ000003700,"ZUERICH FLUNTERN, SZ",12/5/1901,0,,,3.5,-3
SZ000003700,"ZUERICH FLUNTERN, SZ",12/6/1901,0,,,-2,-6
SZ000003700,"ZUERICH FLUNTERN, SZ",12/7/1901,0,,,-2,-4.5
SZ000003700,"ZUERICH FLUNTERN, SZ",12/8/1901,15.3,,,5.5,-4.5
SZ000003700,"ZUERICH FLUNTERN, SZ",12/9/1901,17.1,,,9.5,3.5
SZ000003700,"ZUERICH FLUNTERN, SZ",12/10/1901,4.5,,,7.5,0.5
SZ000003700,"ZUERICH FLUNTERN, SZ",12/11/1901,4.6,,,1.5,-1
SZ000003700,"ZUERICH FLUNTERN, SZ",12/12/1901,0,,,3.5,-3.5
SZ000003700,"ZUERICH FLUNTERN, SZ",12/13/1901,2,,,4,-4.5
SZ000003700,"ZUERICH FLUNTERN, SZ",12/14/1901,0.3,,,2.5,-2
SZ000003700,"ZUERICH FLUNTERN, SZ",12/15/1901,2.7,,,3.5,0
SZ000003700,"ZUERICH FLUNTERN, SZ",12/16/1901,0,,,4,-3.5
SZ000003700,"ZUERICH FLUNTERN, SZ",12/17/1901,0,,,-1,-4.5
SZ000003700,"ZUERICH FLUNTERN, SZ",12/18/1901,0.1,,,1.5,-4
SZ000003700,"ZUERICH FLUNTERN, SZ",12/19/1901,0,,,1,-4.5
SZ000003700,"ZUERICH FLUNTERN, SZ",12/20/1901,0,,,2,-2.5
SZ000003700,"ZUERICH FLUNTERN, SZ",12/21/1901,0,,,4.5,0.5
SZ000003700,"ZUERICH FLUNTERN, SZ",12/22/1901,0,,,1.2,-1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",12/23/1901,0,,,0,-1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",12/24/1901,1.1,,,5,-1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",12/25/1901,7.4,,,8,2
SZ000003700,"ZUERICH FLUNTERN, SZ",12/26/1901,0.1,,,6,2
SZ000003700,"ZUERICH FLUNTERN, SZ",12/27/1901,0,,,4.5,0
SZ000003700,"ZUERICH FLUNTERN, SZ",12/28/1901,0.3,,,5,-2
SZ000003700,"ZUERICH FLUNTERN, SZ",12/29/1901,10.5,,,3.5,-3
SZ000003700,"ZUERICH FLUNTERN, SZ",12/30/1901,0.1,,,8,0.5
SZ000003700,"ZUERICH FLUNTERN, SZ",12/31/1901,0,,,11,2
SZ000003700,"ZUERICH FLUNTERN, SZ",1/1/1902,0.1,,,9,-1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",1/2/1902,16.5,,,9.5,0.5
SZ000003700,"ZUERICH FLUNTERN, SZ",1/3/1902,0.5,,,9,6
SZ000003700,"ZUERICH FLUNTERN, SZ",1/4/1902,0,,,10.5,1.9
SZ000003700,"ZUERICH FLUNTERN, SZ",1/5/1902,0.3,,,6,1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",1/6/1902,0,,,6.5,0
SZ000003700,"ZUERICH FLUNTERN, SZ",1/7/1902,0,,,6.5,0.5
SZ000003700,"ZUERICH FLUNTERN, SZ",1/8/1902,0,,,1,-4
SZ000003700,"ZUERICH FLUNTERN, SZ",1/9/1902,0,,,2,-6.5
SZ000003700,"ZUERICH FLUNTERN, SZ",1/10/1902,0,,,4.5,-5.5
SZ000003700,"ZUERICH FLUNTERN, SZ",1/11/1902,0,,,5.5,-6
SZ000003700,"ZUERICH FLUNTERN, SZ",1/12/1902,0,,,4.5,-5.5
SZ000003700,"ZUERICH FLUNTERN, SZ",1/13/1902,0,,,5,-4
SZ000003700,"ZUERICH FLUNTERN, SZ",1/14/1902,0.6,,,2.5,-1.6
SZ000003700,"ZUERICH FLUNTERN, SZ",1/15/1902,0.9,,,0.5,-5.5
SZ000003700,"ZUERICH FLUNTERN, SZ",1/16/1902,0.1,,,2.5,-6.5
SZ000003700,"ZUERICH FLUNTERN, SZ",1/17/1902,0,,,6,-1
SZ000003700,"ZUERICH FLUNTERN, SZ",1/18/1902,0,,,-0.5,-3
SZ000003700,"ZUERICH FLUNTERN, SZ",1/19/1902,0,,,2,-1
SZ000003700,"ZUERICH FLUNTERN, SZ",1/20/1902,0,,,1.5,0.5
SZ000003700,"ZUERICH FLUNTERN, SZ",1/21/1902,0,,,4.5,-0.5
SZ000003700,"ZUERICH FLUNTERN, SZ",1/22/1902,0,,,4.5,1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",1/23/1902,0,,,4,-1
SZ000003700,"ZUERICH FLUNTERN, SZ",1/24/1902,0,,,8,-3.5
SZ000003700,"ZUERICH FLUNTERN, SZ",1/25/1902,11.2,,,6.5,0
SZ000003700,"ZUERICH FLUNTERN, SZ",1/26/1902,1.6,,,2.5,-2.5
SZ000003700,"ZUERICH FLUNTERN, SZ",1/27/1902,17.4,,,4.5,-2.5
SZ000003700,"ZUERICH FLUNTERN, SZ",1/28/1902,3.9,,,8,1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",1/29/1902,1.8,,,6,0
SZ000003700,"ZUERICH FLUNTERN, SZ",1/30/1902,0.2,,,0.5,-1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",1/31/1902,0.2,,,1,-1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",2/1/1902,0.6,,,0.5,-7
SZ000003700,"ZUERICH FLUNTERN, SZ",2/2/1902,0,,,2.5,-7
SZ000003700,"ZUERICH FLUNTERN, SZ",2/3/1902,1,,,4.5,-7
SZ000003700,"ZUERICH FLUNTERN, SZ",2/4/1902,9.2,,,1.5,-2
SZ000003700,"ZUERICH FLUNTERN, SZ",2/5/1902,0,,,3,-3
SZ000003700,"ZUERICH FLUNTERN, SZ",2/6/1902,1.6,,,4,-5
SZ000003700,"ZUERICH FLUNTERN, SZ",2/7/1902,11.8,,,8,2
SZ000003700,"ZUERICH FLUNTERN, SZ",2/8/1902,2.1,,,9,3.5
SZ000003700,"ZUERICH FLUNTERN, SZ",2/9/1902,14.7,,,7,0
SZ000003700,"ZUERICH FLUNTERN, SZ",2/10/1902,0.8,,,5.5,-0.6
SZ000003700,"ZUERICH FLUNTERN, SZ",2/11/1902,0,,,2,-1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",2/12/1902,0.6,,,1.5,-1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",2/13/1902,2.5,,,1,-1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",2/14/1902,7.6,,,0.5,-2.5
SZ000003700,"ZUERICH FLUNTERN, SZ",2/15/1902,5.4,,,-2.4,-5
SZ000003700,"ZUERICH FLUNTERN, SZ",2/16/1902,0,,,-3.8,-6.5
SZ000003700,"ZUERICH FLUNTERN, SZ",2/17/1902,2.9,,,0.5,-6
SZ000003700,"ZUERICH FLUNTERN, SZ",2/18/1902,0.8,,,4,-4
SZ000003700,"ZUERICH FLUNTERN, SZ",2/19/1902,0,,,3.5,-1
SZ000003700,"ZUERICH FLUNTERN, SZ",2/20/1902,0,,,3,0.5
SZ000003700,"ZUERICH FLUNTERN, SZ",2/21/1902,0,,,2.5,-0.5
SZ000003700,"ZUERICH FLUNTERN, SZ",2/22/1902,0,,,7,-0.5
SZ000003700,"ZUERICH FLUNTERN, SZ",2/23/1902,0,,,8,-4.5
SZ000003700,"ZUERICH FLUNTERN, SZ",2/24/1902,0,,,9,-3
SZ000003700,"ZUERICH FLUNTERN, SZ",2/25/1902,0.4,,,2.5,-2
SZ000003700,"ZUERICH FLUNTERN, SZ",2/26/1902,0.4,,,4,-2.5
SZ000003700,"ZUERICH FLUNTERN, SZ",2/27/1902,9.6,,,5.5,-1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",2/28/1902,0,,,4.5,-1
SZ000003700,"ZUERICH FLUNTERN, SZ",3/1/1902,4.6,,,12.5,1
SZ000003700,"ZUERICH FLUNTERN, SZ",3/2/1902,0,,,10,2.8
SZ000003700,"ZUERICH FLUNTERN, SZ",3/3/1902,0.1,,,11.5,-1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",3/4/1902,0,,,8.5,0.5
SZ000003700,"ZUERICH FLUNTERN, SZ",3/5/1902,0,,,11,-2.5
SZ000003700,"ZUERICH FLUNTERN, SZ",3/6/1902,0,,,11.5,-2.6
SZ000003700,"ZUERICH FLUNTERN, SZ",3/7/1902,0,,,14,-2.5
SZ000003700,"ZUERICH FLUNTERN, SZ",3/8/1902,0.7,,,9,-1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",3/9/1902,11.1,,,6,3.5
SZ000003700,"ZUERICH FLUNTERN, SZ",3/10/1902,0.1,,,6.5,-1
SZ000003700,"ZUERICH FLUNTERN, SZ",3/11/1902,0,,,8.5,-4
SZ000003700,"ZUERICH FLUNTERN, SZ",3/12/1902,0,,,10.5,-4
SZ000003700,"ZUERICH FLUNTERN, SZ",3/13/1902,0,,,11,-3
SZ000003700,"ZUERICH FLUNTERN, SZ",3/14/1902,0,,,13,-3.5
SZ000003700,"ZUERICH FLUNTERN, SZ",3/15/1902,6,,,8,2.5
SZ000003700,"ZUERICH FLUNTERN, SZ",3/16/1902,2.1,,,8.1,1
SZ000003700,"ZUERICH FLUNTERN, SZ",3/17/1902,0,,,9,1
SZ000003700,"ZUERICH FLUNTERN, SZ",3/18/1902,0,,,12.5,-2.5
SZ000003700,"ZUERICH FLUNTERN, SZ",3/19/1902,0,,,19.5,-2
SZ000003700,"ZUERICH FLUNTERN, SZ",3/20/1902,0,,,18,5.5
SZ000003700,"ZUERICH FLUNTERN, SZ",3/21/1902,0.1,,,17.5,7.5
SZ000003700,"ZUERICH FLUNTERN, SZ",3/22/1902,14.5,,,8.8,3
SZ000003700,"ZUERICH FLUNTERN, SZ",3/23/1902,4.8,,,5.5,0
SZ000003700,"ZUERICH FLUNTERN, SZ",3/24/1902,0.6,,,8,0.5
SZ000003700,"ZUERICH FLUNTERN, SZ",3/25/1902,9.8,,,8.5,0
SZ000003700,"ZUERICH FLUNTERN, SZ",3/26/1902,2.7,,,6.5,1
SZ000003700,"ZUERICH FLUNTERN, SZ",3/27/1902,6,,,9.5,1
SZ000003700,"ZUERICH FLUNTERN, SZ",3/28/1902,4.2,,,13,6.5
SZ000003700,"ZUERICH FLUNTERN, SZ",3/29/1902,7.1,,,11,6
SZ000003700,"ZUERICH FLUNTERN, SZ",3/30/1902,2.3,,,9,3.5
SZ000003700,"ZUERICH FLUNTERN, SZ",3/31/1902,0.4,,,6,2
SZ000003700,"ZUERICH FLUNTERN, SZ",4/1/1902,0,,,19,3
SZ000003700,"ZUERICH FLUNTERN, SZ",4/2/1902,3.1,,,19.5,8
SZ000003700,"ZUERICH FLUNTERN, SZ",4/3/1902,5.8,,,19.5,8
SZ000003700,"ZUERICH FLUNTERN, SZ",4/4/1902,0.5,,,14.6,7.5
SZ000003700,"ZUERICH FLUNTERN, SZ",4/5/1902,0,,,15.5,6
SZ000003700,"ZUERICH FLUNTERN, SZ",4/6/1902,0,,,13,4
SZ000003700,"ZUERICH FLUNTERN, SZ",4/7/1902,0,,,9,0.5
SZ000003700,"ZUERICH FLUNTERN, SZ",4/8/1902,0,,,13.5,-1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",4/9/1902,0,,,15.5,0.5
SZ000003700,"ZUERICH FLUNTERN, SZ",4/10/1902,0.5,,,14.5,6.5
SZ000003700,"ZUERICH FLUNTERN, SZ",4/11/1902,0.1,,,19.5,7.5
SZ000003700,"ZUERICH FLUNTERN, SZ",4/12/1902,0,,,20,7
SZ000003700,"ZUERICH FLUNTERN, SZ",4/13/1902,0.4,,,20.5,6.5
SZ000003700,"ZUERICH FLUNTERN, SZ",4/14/1902,0,,,20.5,7
SZ000003700,"ZUERICH FLUNTERN, SZ",4/15/1902,0,,,21,7.5
SZ000003700,"ZUERICH FLUNTERN, SZ",4/16/1902,1.7,,,13.6,8
SZ000003700,"ZUERICH FLUNTERN, SZ",4/17/1902,3,,,13.5,8
SZ000003700,"ZUERICH FLUNTERN, SZ",4/18/1902,0.2,,,14.5,7.5
SZ000003700,"ZUERICH FLUNTERN, SZ",4/19/1902,0,,,21,4.5
SZ000003700,"ZUERICH FLUNTERN, SZ",4/20/1902,2.9,,,23.5,8
SZ000003700,"ZUERICH FLUNTERN, SZ",4/21/1902,0,,,19.5,10.5
SZ000003700,"ZUERICH FLUNTERN, SZ",4/22/1902,0.5,,,22.5,5
SZ000003700,"ZUERICH FLUNTERN, SZ",4/23/1902,3.9,,,14,11
SZ000003700,"ZUERICH FLUNTERN, SZ",4/24/1902,0.1,,,17.5,9
SZ000003700,"ZUERICH FLUNTERN, SZ",4/25/1902,0,,,21.5,8
SZ000003700,"ZUERICH FLUNTERN, SZ",4/26/1902,9.9,,,20.5,9
SZ000003700,"ZUERICH FLUNTERN, SZ",4/27/1902,0.1,,,14,8
SZ000003700,"ZUERICH FLUNTERN, SZ",4/28/1902,0,,,9.5,1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",4/29/1902,0,,,13,3
SZ000003700,"ZUERICH FLUNTERN, SZ",4/30/1902,0.2,,,13.5,-0.5
SZ000003700,"ZUERICH FLUNTERN, SZ",5/1/1902,9.5,,,10,4
SZ000003700,"ZUERICH FLUNTERN, SZ",5/2/1902,1.3,,,10.5,2.5
SZ000003700,"ZUERICH FLUNTERN, SZ",5/3/1902,7.1,,,13,5
SZ000003700,"ZUERICH FLUNTERN, SZ",5/4/1902,4.8,,,11.7,6
SZ000003700,"ZUERICH FLUNTERN, SZ",5/5/1902,7,,,8.5,3.5
SZ000003700,"ZUERICH FLUNTERN, SZ",5/6/1902,2.8,,,8,1
SZ000003700,"ZUERICH FLUNTERN, SZ",5/7/1902,4.1,,,6,0
SZ000003700,"ZUERICH FLUNTERN, SZ",5/8/1902,6.5,,,4,1
SZ000003700,"ZUERICH FLUNTERN, SZ",5/9/1902,10.8,,,5.5,1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",5/10/1902,0,,,11,3.5
SZ000003700,"ZUERICH FLUNTERN, SZ",5/11/1902,4.6,,,14,1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",5/12/1902,0.5,,,12,4.5
SZ000003700,"ZUERICH FLUNTERN, SZ",5/13/1902,8.5,,,13.5,4.5
SZ000003700,"ZUERICH FLUNTERN, SZ",5/14/1902,3,,,8.5,3.5
SZ000003700,"ZUERICH FLUNTERN, SZ",5/15/1902,4.8,,,12,1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",5/16/1902,9,,,15.5,6.5
SZ000003700,"ZUERICH FLUNTERN, SZ",5/17/1902,49.8,,,13.5,7.5
SZ000003700,"ZUERICH FLUNTERN, SZ",5/18/1902,2.1,,,13,4.5
SZ000003700,"ZUERICH FLUNTERN, SZ",5/19/1902,5.4,,,7,3
SZ000003700,"ZUERICH FLUNTERN, SZ",5/20/1902,4.5,,,10,3
SZ000003700,"ZUERICH FLUNTERN, SZ",5/21/1902,2.7,,,14,2
SZ000003700,"ZUERICH FLUNTERN, SZ",5/22/1902,2.5,,,10.5,4
SZ000003700,"ZUERICH FLUNTERN, SZ",5/23/1902,0.7,,,13,3
SZ000003700,"ZUERICH FLUNTERN, SZ",5/24/1902,0.3,,,15,2.5
SZ000003700,"ZUERICH FLUNTERN, SZ",5/25/1902,0.5,,,13.5,7.5
SZ000003700,"ZUERICH FLUNTERN, SZ",5/26/1902,0,,,18.5,8
SZ000003700,"ZUERICH FLUNTERN, SZ",5/27/1902,0,,,21.5,5.5
SZ000003700,"ZUERICH FLUNTERN, SZ",5/28/1902,0,,,26,6.5
SZ000003700,"ZUERICH FLUNTERN, SZ",5/29/1902,0,,,28.5,12
SZ000003700,"ZUERICH FLUNTERN, SZ",5/30/1902,0,,,26.5,11
SZ000003700,"ZUERICH FLUNTERN, SZ",5/31/1902,0,,,28,10
SZ000003700,"ZUERICH FLUNTERN, SZ",6/1/1902,0,,,30.5,10.5
SZ000003700,"ZUERICH FLUNTERN, SZ",6/2/1902,0,,,30,11.5
SZ000003700,"ZUERICH FLUNTERN, SZ",6/3/1902,0,,,31,13
SZ000003700,"ZUERICH FLUNTERN, SZ",6/4/1902,35,,,26.5,13
SZ000003700,"ZUERICH FLUNTERN, SZ",6/5/1902,1.8,,,20,12.5
SZ000003700,"ZUERICH FLUNTERN, SZ",6/6/1902,0,,,21,10.5
SZ000003700,"ZUERICH FLUNTERN, SZ",6/7/1902,4.3,,,18.5,11.5
SZ000003700,"ZUERICH FLUNTERN, SZ",6/8/1902,1.4,,,14.5,8
SZ000003700,"ZUERICH FLUNTERN, SZ",6/9/1902,6.2,,,18.5,8.5
SZ000003700,"ZUERICH FLUNTERN, SZ",6/10/1902,1,,,15,8
SZ000003700,"ZUERICH FLUNTERN, SZ",6/11/1902,0,,,17,9
SZ000003700,"ZUERICH FLUNTERN, SZ",6/12/1902,23,,,23,10.5
SZ000003700,"ZUERICH FLUNTERN, SZ",6/13/1902,17.7,,,16.5,10.5
SZ000003700,"ZUERICH FLUNTERN, SZ",6/14/1902,1.2,,,14.5,7
SZ000003700,"ZUERICH FLUNTERN, SZ",6/15/1902,6.3,,,16.5,6
SZ000003700,"ZUERICH FLUNTERN, SZ",6/16/1902,0.1,,,16,7
SZ000003700,"ZUERICH FLUNTERN, SZ",6/17/1902,5.2,,,17,6
SZ000003700,"ZUERICH FLUNTERN, SZ",6/18/1902,4.3,,,15.5,7.5
SZ000003700,"ZUERICH FLUNTERN, SZ",6/19/1902,0,,,21.5,9
SZ000003700,"ZUERICH FLUNTERN, SZ",6/20/1902,7.3,,,16,8
SZ000003700,"ZUERICH FLUNTERN, SZ",6/21/1902,12.2,,,18.5,10.5
SZ000003700,"ZUERICH FLUNTERN, SZ",6/22/1902,0,,,22.5,9.5
SZ000003700,"ZUERICH FLUNTERN, SZ",6/23/1902,0,,,23,11
SZ000003700,"ZUERICH FLUNTERN, SZ",6/24/1902,0.3,,,25.5,11.5
SZ000003700,"ZUERICH FLUNTERN, SZ",6/25/1902,0,,,22,11
SZ000003700,"ZUERICH FLUNTERN, SZ",6/26/1902,0,,,24,8.5
SZ000003700,"ZUERICH FLUNTERN, SZ",6/27/1902,0,,,25,8.5
SZ000003700,"ZUERICH FLUNTERN, SZ",6/28/1902,0,,,28,10
SZ000003700,"ZUERICH FLUNTERN, SZ",6/29/1902,0,,,28,11.5
SZ000003700,"ZUERICH FLUNTERN, SZ",6/30/1902,0,,,30.5,14.5
SZ000003700,"ZUERICH FLUNTERN, SZ",7/1/1902,17.9,,,29.5,17
SZ000003700,"ZUERICH FLUNTERN, SZ",7/2/1902,10.9,,,21,13
SZ000003700,"ZUERICH FLUNTERN, SZ",7/3/1902,0,,,22.5,9.5
SZ000003700,"ZUERICH FLUNTERN, SZ",7/4/1902,0,,,28,9.5
SZ000003700,"ZUERICH FLUNTERN, SZ",7/5/1902,0,,,29,11.5
SZ000003700,"ZUERICH FLUNTERN, SZ",7/6/1902,0,,,28.5,13.5
SZ000003700,"ZUERICH FLUNTERN, SZ",7/7/1902,0,,,32,14.5
SZ000003700,"ZUERICH FLUNTERN, SZ",7/8/1902,0,,,32,16
SZ000003700,"ZUERICH FLUNTERN, SZ",7/9/1902,0.8,,,31,17.5
SZ000003700,"ZUERICH FLUNTERN, SZ",7/10/1902,50.2,,,25,17
SZ000003700,"ZUERICH FLUNTERN, SZ",7/11/1902,0,,,18.5,10.5
SZ000003700,"ZUERICH FLUNTERN, SZ",7/12/1902,0,,,20.5,7
SZ000003700,"ZUERICH FLUNTERN, SZ",7/13/1902,0.8,,,23.5,6.5
SZ000003700,"ZUERICH FLUNTERN, SZ",7/14/1902,0,,,31,14.5
SZ000003700,"ZUERICH FLUNTERN, SZ",7/15/1902,11.4,,,33.5,16.5
SZ000003700,"ZUERICH FLUNTERN, SZ",7/16/1902,4.9,,,30.5,14.5
SZ000003700,"ZUERICH FLUNTERN, SZ",7/17/1902,7.4,,,22.5,16
SZ000003700,"ZUERICH FLUNTERN, SZ",7/18/1902,9.1,,,27,14
SZ000003700,"ZUERICH FLUNTERN, SZ",7/19/1902,0.2,,,22.5,14.5
SZ000003700,"ZUERICH FLUNTERN, SZ",7/20/1902,5.2,,,17.5,12
SZ000003700,"ZUERICH FLUNTERN, SZ",7/21/1902,8.1,,,19,10
SZ000003700,"ZUERICH FLUNTERN, SZ",7/22/1902,0.1,,,18,10.5
SZ000003700,"ZUERICH FLUNTERN, SZ",7/23/1902,0,,,22,10.5
SZ000003700,"ZUERICH FLUNTERN, SZ",7/24/1902,6.2,,,24.5,8.5
SZ000003700,"ZUERICH FLUNTERN, SZ",7/25/1902,0.1,,,23,13
SZ000003700,"ZUERICH FLUNTERN, SZ",7/26/1902,0,,,31.5,11.5
SZ000003700,"ZUERICH FLUNTERN, SZ",7/27/1902,3.8,,,26.5,14
SZ000003700,"ZUERICH FLUNTERN, SZ",7/28/1902,0,,,20.5,12.5
SZ000003700,"ZUERICH FLUNTERN, SZ",7/29/1902,0,,,22.5,8
SZ000003700,"ZUERICH FLUNTERN, SZ",7/30/1902,0,,,24.5,10
SZ000003700,"ZUERICH FLUNTERN, SZ",7/31/1902,4.4,,,28.5,10.5
SZ000003700,"ZUERICH FLUNTERN, SZ",8/1/1902,10.5,,,24,14.5
SZ000003700,"ZUERICH FLUNTERN, SZ",8/2/1902,17.8,,,18,14
SZ000003700,"ZUERICH FLUNTERN, SZ",8/3/1902,0.2,,,18.5,13
SZ000003700,"ZUERICH FLUNTERN, SZ",8/4/1902,0,,,24,8.5
SZ000003700,"ZUERICH FLUNTERN, SZ",8/5/1902,4.3,,,23,14
SZ000003700,"ZUERICH FLUNTERN, SZ",8/6/1902,0.1,,,29,14
SZ000003700,"ZUERICH FLUNTERN, SZ",8/7/1902,6.9,,,27,17
SZ000003700,"ZUERICH FLUNTERN, SZ",8/8/1902,48.3,,,27.5,15.5
SZ000003700,"ZUERICH FLUNTERN, SZ",8/9/1902,0.4,,,21,13
SZ000003700,"ZUERICH FLUNTERN, SZ",8/10/1902,2.3,,,21,11
SZ000003700,"ZUERICH FLUNTERN, SZ",8/11/1902,2.6,,,15.5,9
SZ000003700,"ZUERICH FLUNTERN, SZ",8/12/1902,6.5,,,15,7.5
SZ000003700,"ZUERICH FLUNTERN, SZ",8/13/1902,6.6,,,18,8
SZ000003700,"ZUERICH FLUNTERN, SZ",8/14/1902,1.6,,,19.5,10.5
SZ000003700,"ZUERICH FLUNTERN, SZ",8/15/1902,0,,,23.5,11.5
SZ000003700,"ZUERICH FLUNTERN, SZ",8/16/1902,3.1,,,27,9.5
SZ000003700,"ZUERICH FLUNTERN, SZ",8/17/1902,9.8,,,23,15
SZ000003700,"ZUERICH FLUNTERN, SZ",8/18/1902,0,,,26,14
SZ000003700,"ZUERICH FLUNTERN, SZ",8/19/1902,13.9,,,30.5,13
SZ000003700,"ZUERICH FLUNTERN, SZ",8/20/1902,20,,,21,15
SZ000003700,"ZUERICH FLUNTERN, SZ",8/21/1902,1.8,,,20,13.5
SZ000003700,"ZUERICH FLUNTERN, SZ",8/22/1902,0,,,23,11.5
SZ000003700,"ZUERICH FLUNTERN, SZ",8/23/1902,0,,,24,8.5
SZ000003700,"ZUERICH FLUNTERN, SZ",8/24/1902,0,,,27,9.5
SZ000003700,"ZUERICH FLUNTERN, SZ",8/25/1902,19.3,,,22,13.5
SZ000003700,"ZUERICH FLUNTERN, SZ",8/26/1902,0.1,,,19,12.5
SZ000003700,"ZUERICH FLUNTERN, SZ",8/27/1902,0,,,22.5,13.5
SZ000003700,"ZUERICH FLUNTERN, SZ",8/28/1902,1,,,25,12
SZ000003700,"ZUERICH FLUNTERN, SZ",8/29/1902,0,,,26.5,12.5
SZ000003700,"ZUERICH FLUNTERN, SZ",8/30/1902,0,,,26,13.5
SZ000003700,"ZUERICH FLUNTERN, SZ",8/31/1902,1,,,25.5,15.5
SZ000003700,"ZUERICH FLUNTERN, SZ",9/1/1902,0.2,,,24.5,16
SZ000003700,"ZUERICH FLUNTERN, SZ",9/2/1902,0,,,25.5,13.5
SZ000003700,"ZUERICH FLUNTERN, SZ",9/3/1902,0,,,29,13.5
SZ000003700,"ZUERICH FLUNTERN, SZ",9/4/1902,0,,,29,14
SZ000003700,"ZUERICH FLUNTERN, SZ",9/5/1902,28,,,23.5,13
SZ000003700,"ZUERICH FLUNTERN, SZ",9/6/1902,26.8,,,14,10
SZ000003700,"ZUERICH FLUNTERN, SZ",9/7/1902,0,,,20.5,7
SZ000003700,"ZUERICH FLUNTERN, SZ",9/8/1902,0,,,21.5,8.5
SZ000003700,"ZUERICH FLUNTERN, SZ",9/9/1902,0,,,24.5,9.5
SZ000003700,"ZUERICH FLUNTERN, SZ",9/10/1902,8.9,,,26.5,10.5
SZ000003700,"ZUERICH FLUNTERN, SZ",9/11/1902,1.4,,,22.5,14
SZ000003700,"ZUERICH FLUNTERN, SZ",9/12/1902,12.6,,,21.5,14
SZ000003700,"ZUERICH FLUNTERN, SZ",9/13/1902,10.5,,,15.5,9
SZ000003700,"ZUERICH FLUNTERN, SZ",9/14/1902,0,,,17,4
SZ000003700,"ZUERICH FLUNTERN, SZ",9/15/1902,0,,,18,7.5
SZ000003700,"ZUERICH FLUNTERN, SZ",9/16/1902,0,,,19.5,9
SZ000003700,"ZUERICH FLUNTERN, SZ",9/17/1902,0.1,,,19.5,12
SZ000003700,"ZUERICH FLUNTERN, SZ",9/18/1902,0,,,17.5,9
SZ000003700,"ZUERICH FLUNTERN, SZ",9/19/1902,0,,,17,4.5
SZ000003700,"ZUERICH FLUNTERN, SZ",9/20/1902,0,,,18.5,3
