STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TMAX,TMIN,Time of Observation,TOBS
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180310,10,-3.3,9999,-3.3
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180311,10.6,-8.3,9999,10
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180312,10.6,-3.9,9999,8.3
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180313,13.3,7.8,9999,10
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180314,21.7,10,9999,18.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180315,19.4,2.2,9999,4.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180316,12.2,-6.7,9999,10.6
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180317,11.1,-2.2,9999,10
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180318,19.4,-0.6,9999,17.2
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180319,21.1,-1.1,9999,20.6
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180320,21.1,3.3,9999,17.2
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180321,17.2,11.7,9999,15.6
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180322,21.1,5.6,9999,20
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180323,20,5,9999,13.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180324,13.9,5,9999,5
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180325,10,-1.1,9999,8.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180326,14.4,1.1,9999,7.8
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180327,12.2,-6.1,9999,11.1
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180328,13.3,-2.2,9999,11.1
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180329,14.4,-3.3,9999,13.3
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180330,18.3,-2.8,9999,16.7
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180331,17.2,0,9999,16.1
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180401,19.4,3.3,9999,15.6
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180402,20,5,9999,19.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180403,21.7,7.8,9999,18.3
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180404,18.3,8.3,9999,8.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180405,12.8,-6.1,9999,12.2
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180406,13.3,-2.8,9999,12.8
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180407,11.1,6.1,9999,10.6
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180408,11.7,7.2,9999,10
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180409,10.6,-1.1,9999,0
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180410,3.3,-3.3,9999,2.8
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180411,3.3,-0.6,9999,1.1
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180412,3.9,-3.3,9999,1.7
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180413,5,0.6,9999,4.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180414,14.4,-4.4,9999,14.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180415,18.3,-1.7,9999,17.8
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180416,17.8,3.3,9999,15.6
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180417,21.1,6.1,9999,18.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180418,19.4,3.3,9999,18.3
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180419,20,3.9,9999,16.7
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180420,16.7,4.4,9999,7.2
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180421,19.4,5,9999,13.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180422,19.4,3.3,9999,15.6
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180423,19.4,1.7,9999,18.3
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180424,18.9,5,9999,17.2
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180425,17.8,4.4,9999,7.2
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180426,8.3,4.4,9999,4.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180427,16.7,4.4,9999,16.1
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180428,18.3,1.7,9999,16.7
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180429,22.2,6.1,9999,17.2
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180430,17.8,7.8,9999,12.8
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180501,13.9,4.4,9999,5.6
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180502,18.9,-1.7,9999,18.3
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180503,21.7,3.3,9999,21.1
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180504,25,10,9999,24.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180505,26.7,6.7,9999,26.7
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180506,27.2,7.2,9999,26.1
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180507,26.7,10,9999,20
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180508,25,5.6,9999,20
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180509,25.6,10,9999,19.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180510,26.7,12.8,9999,20
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180511,26.7,6.1,9999,21.1
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180512,24.4,11.1,9999,23.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180513,26.7,17.8,9999,17.8
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180514,22.2,9.4,9999,21.1
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180515,23.3,5,9999,20.6
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180516,21.7,10,9999,18.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180517,23.3,8.3,9999,21.7
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180518,23.9,8.3,9999,20.6
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180519,21.7,10,9999,20.6
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180520,23.9,12.8,9999,23.3
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180521,25.6,11.7,9999,23.3
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180522,25.6,12.8,9999,23.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180523,26.1,14.4,9999,25.6
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180524,26.7,12.8,9999,19.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180525,21.1,11.7,9999,16.7
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180526,29.4,13.9,9999,28.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180527,30,15,9999,20
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180528,27.8,14.4,9999,25
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180529,28.3,13.9,9999,23.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180530,26.7,14.4,9999,23.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180531,29.4,15.6,9999,28.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180601,30.6,15.6,9999,30
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180602,30,16.1,9999,29.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180603,29.4,17.2,9999,22.8
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180604,25.6,11.1,9999,25
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180605,26.1,11.7,9999,25.6
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180606,26.7,14.4,9999,18.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180607,22.8,16.7,9999,21.1
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180608,21.7,5.6,9999,21.1
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180609,25.6,6.7,9999,20
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180610,26.7,10.6,9999,26.1
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180611,26.7,12.8,9999,26.1
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180612,28.3,15,9999,26.1
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180613,26.1,11.1,9999,19.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180614,21.7,8.9,9999,20.6
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180615,24.4,9.4,9999,23.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180616,27.2,7.8,9999,22.8
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180617,26.1,15.6,9999,22.8
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180618,25.6,18.9,9999,19.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180619,20,15,9999,18.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180620,20.6,11.1,9999,19.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180621,20,11.1,9999,15
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180622,15.6,13.3,9999,14.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180623,15.6,6.1,9999,12.2
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180624,23.9,5,9999,23.3
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180625,23.3,13.3,9999,13.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180626,17.8,13.3,9999,16.7
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180627,20,14.4,9999,19.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180628,26.1,17.2,9999,23.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180629,25.6,16.7,9999,23.3
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180630,25,17.2,9999,22.2
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180701,24.4,13.3,9999,20.6
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180702,21.7,8.3,9999,21.1
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180703,24.4,6.1,9999,23.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180704,27.2,10.6,9999,27.2
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180705,28.3,12.8,9999,26.7
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180706,27.8,16.7,9999,25.6
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180707,25.6,13.3,9999,22.8
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180708,23.9,13.9,9999,18.3
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180709,21.1,5.6,9999,20.6
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180710,21.7,8.3,9999,20
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180711,22.8,8.3,9999,21.1
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180712,21.1,8.3,9999,15
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180713,20.6,11.7,9999,19.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180714,22.2,8.9,9999,21.7
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180715,25.6,9.4,9999,25
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180716,27.2,11.7,9999,26.7
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180717,26.7,16.1,9999,23.3
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180718,24.4,13.3,9999,22.8
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180719,23.3,15,9999,22.8
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180720,26.7,12.8,9999,26.7
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180721,26.7,12.8,9999,26.1
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180722,26.7,12.8,9999,26.1
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180723,28.9,17.2,9999,28.3
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180724,28.3,16.1,9999,27.2
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180725,27.8,16.1,9999,25.6
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180726,26.7,16.7,9999,26.7
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180727,26.7,15.6,9999,26.1
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180728,26.7,15.6,9999,23.3
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180729,27.2,18.9,9999,26.7
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180730,26.7,16.7,9999,21.7
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180731,25.6,16.1,9999,25
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180801,24.4,15.6,9999,24.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180802,25,13.9,9999,24.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180803,26.7,12.2,9999,26.1
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180804,27.8,15.6,9999,27.2
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180805,32.2,17.2,9999,31.7
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180806,32.8,19.4,9999,32.2
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180807,32.8,19.4,9999,32.2
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180808,32.8,18.3,9999,31.1
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180809,31.1,19.4,9999,29.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180810,29.4,18.3,9999,20.6
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180811,26.7,18.9,9999,26.7
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180812,30,18.9,9999,28.3
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180813,28.9,18.3,9999,22.2
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180814,28.9,16.7,9999,28.3
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180815,29.4,18.3,9999,25.6
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180816,26.1,12.8,9999,25.6
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180817,26.1,17.8,9999,23.3
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180818,23.3,16.7,9999,17.8
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180819,18.3,12.2,9999,18.3
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180820,21.1,7.2,9999,20.6
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180821,23.9,7.2,9999,23.3
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180822,28.9,11.7,9999,23.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180823,27.8,15,9999,27.2
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180824,27.8,16.1,9999,20.6
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180825,28.3,14.4,9999,27.8
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180826,27.8,15,9999,27.2
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180827,27.2,17.8,9999,23.3
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180828,23.9,18.3,9999,22.2
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180829,24.4,15.6,9999,23.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180830,25,13.9,9999,20.6
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180831,22.8,16.1,9999,18.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180901,22.2,8.9,9999,21.7
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180902,22.8,10,9999,22.2
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180903,23.3,12.2,9999,22.8
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180904,25.6,14.4,9999,24.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180905,25,18.9,9999,18.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180906,18.9,13.3,9999,14.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180907,17.2,7.8,9999,17.2
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180908,17.2,10,9999,13.3
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180909,20,5.6,9999,19.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180910,21.7,6.1,9999,21.1
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180911,21.1,8.9,9999,20
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180912,20,14.4,9999,18.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180913,19.4,7.8,9999,19.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180914,20,5.6,9999,20
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180915,20,6.7,9999,20
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180916,24.4,12.8,9999,23.3
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180917,23.3,15,9999,18.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180918,19.4,13.9,9999,19.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180919,22.8,8.3,9999,21.7
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180920,21.7,7.2,9999,7.2
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180921,10,1.7,9999,8.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180922,13.3,-1.1,9999,11.7
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180923,20,0.6,9999,18.3
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180924,20,3.9,9999,19.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180925,20.6,4.4,9999,20.6
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180926,20.6,7.2,9999,15
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180927,17.2,-0.6,9999,17.2
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180928,18.3,0,9999,18.3
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180929,21.1,5,9999,21.1
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19180930,20,12.2,9999,19.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181001,21.1,7.2,9999,20.6
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181002,22.8,4.4,9999,22.2
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181003,22.8,8.3,9999,21.1
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181004,21.1,3.9,9999,19.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181005,25,8.3,9999,24.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181006,24.4,12.2,9999,19.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181007,19.4,10,9999,13.3
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181008,17.2,0.6,9999,17.2
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181009,20,0,9999,20
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181010,21.1,3.3,9999,21.1
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181011,22.2,4.4,9999,22.2
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181012,22.2,10,9999,17.2
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181013,23.3,12.2,9999,22.2
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181014,22.2,2.8,9999,20.6
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181015,20.6,-1.7,9999,17.8
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181016,25,2.2,9999,25
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181017,25.6,5,9999,24.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181018,24.4,8.3,9999,19.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181019,20,3.9,9999,13.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181020,13.9,5.6,9999,13.3
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181021,15.6,7.8,9999,15.6
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181022,15.6,-1.1,9999,13.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181023,15,-1.1,9999,13.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181024,17.8,3.9,9999,16.1
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181025,16.1,13.3,9999,13.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181026,16.7,13.3,9999,16.7
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181027,16.7,15,9999,16.7
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181028,18.9,15,9999,17.8
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181029,19.4,13.9,9999,17.8
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181030,19.4,13.9,9999,18.3
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181031,18.9,5.6,9999,10
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181101,16.1,-1.1,9999,2.8
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181102,8.3,0,9999,6.1
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181103,9.4,-4.4,9999,8.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181104,12.8,0,9999,8.3
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181105,13.3,-0.6,9999,10.6
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181106,13.3,-2.2,9999,8.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181107,18.3,-2.8,9999,7.2
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181108,18.3,-5.6,9999,14.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181109,16.7,5.6,9999,13.3
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181110,13.3,5.6,9999,8.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181111,8.9,-4.4,9999,5.6
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181112,8.9,-6.1,9999,3.9
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181113,11.7,-6.1,9999,9.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181114,13.9,-2.2,9999,7.8
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181115,15.6,-3.3,9999,11.7
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181116,14.4,1.7,9999,13.3
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181117,17.8,12.2,9999,17.8
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181118,17.8,5.6,9999,6.7
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181119,6.7,3.3,9999,4.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181120,6.1,3.3,9999,4.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181121,4.4,2.2,9999,2.8
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181122,2.8,0,9999,1.1
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181123,1.1,-1.1,9999,0
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181124,0,-7.2,9999,-0.6
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181125,4.4,-4.4,9999,2.8
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181126,5,-7.8,9999,-0.6
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181127,11.1,-3.9,9999,4.4
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181128,8.9,-1.1,9999,6.7
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,19181129,8.3,1.7,9999,5.6
