STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TOBS,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411108,5.6, , ,0,9999,2.2, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411109,4.4, , ,0,9999,0.6, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411110,2.2, , ,0,9999,-0.6, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411111,2.2, , ,0,9999,-2.8, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411112,7.8, , ,0,9999,0.6, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411113,15.6, , ,0,9999,2.2, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411114,17.8, , ,0,9999,-0.6, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411115,18.9, , ,0,9999,-1.1, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411116,16.7, , ,0,9999,5, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411117,21.1, , ,0,9999,1.1, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411118,23.3, , ,0,9999,5, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411119,22.2, , ,0,9999,6.7, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411120,18.9, , ,0,9999,5, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411121,5, , ,0,9999,-1.7, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411122,7.8, , ,0,9999,-2.8, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411123,8.9, , ,0,9999,3.3, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411124,3.3, , ,0,9999,-4.4, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411125,7.2, , ,0,9999,-6.7, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411126,11.7, , ,0,9999,2.2, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411127,16.1, , ,0,9999,0.6, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411128,17.8, , ,0,9999,0.6, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411129,20, , ,0,9999,-0.6, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411130,16.7, , ,0,9999,1.7, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411201,18.3, , ,0,9999,3.9, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411202,15, , ,0,9999,9.4, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411203,11.7, , ,0,9999,5, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411204,18.3, , ,0,9999,6.1, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411205,18.3, , ,0,9999,7.2, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411206,7.2, , ,0,9999,-1.1, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411207,3.3, , ,0,9999,-4.4, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411208,8.3, , ,0,9999,-1.1, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411209,2.2, , ,0,9999,-3.3, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411210,5, , ,0,9999,-6.1, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411211,-0.6, , ,0,9999,-8.3, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411212,6.1, , ,0,9999,-2.2, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411213,8.3, , ,0,9999,1.7, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411214,1.7, , ,0,9999,-5.6, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411215,5, , ,0,9999,-8.3, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411216,8.9, , ,0,9999,-0.6, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411217,6.7, , ,0,9999,1.1, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411218,13.3, , ,0,9999,1.1, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411219,9.4, , ,0,9999,-2.2, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411220,5.6, , ,0,9999,-2.8, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411221,10.6, , ,0,9999,-4.4, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411222,19.4, , ,0,9999,0.6, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411223,17.8, , ,0,9999,10.6, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411224,15.6, , ,0,9999,5.6, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411225,5.6, , ,0,9999,4.4, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411226,15, , ,0,9999,4.4, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411227,6.7, , ,0,9999,1.7, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411228,1.7, , ,0,9999,-0.6, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411229,0.6, , ,0,9999,-2.2, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411230,2.2, , ,0,9999,-3.3, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19411231,5.6, , ,0,9999,-0.6, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420101,13.3, , ,0,9999,3.3, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420102,11.7, , ,0,9999,-3.9, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420103,1.1, , ,0,9999,-3.9, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420104,-1.1, , ,0,9999,-6.1, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420105,-6.1, , ,0,9999,-13.3, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420106,-6.7, , ,0,9999,-19.4, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420107,-7.8, , ,0,9999,-16.1, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420108,-11.7, , ,0,9999,-21.7, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420109,-5, , ,0,9999,-15, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420110,-7.8, , ,0,9999,-13.9, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420111,-2.8, , ,0,9999,-13.3, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420112,6.1, , ,0,9999,-9.4, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420113,3.3, , ,0,9999,-3.3, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420114,9.4, , ,0,9999,-3.3, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420115,6.7, , ,0,9999,-1.7, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420116,3.3, , ,0,9999,-3.9, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420117,13.9, , ,0,9999,-6.1, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420118,16.7, , ,0,9999,6.1, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420119,11.7, , ,0,9999,2.2, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420120,2.8, , ,0,9999,1.1, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420121,6.1, , ,0,9999,0, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420122,5, , ,0,9999,0, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420123,11.7, , ,0,9999,-0.6, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420124,15.6, , ,0,9999,2.8, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420125,11.7, , ,0,9999,4.4, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420126,4.4, , ,0,9999,-1.1, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420127,6.1, , ,0,9999,-1.7, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420128,5.6, , ,0,9999,-2.8, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420129,2.8, , ,0,9999,-2.8, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420130,14.4, , ,0,9999,-3.3, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420131,11.7, , ,0,9999,-0.6, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420201,-0.6, , ,0,9999,-4.4, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420202,-4.4, , ,0,9999,-10.6, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420203,-2.2, , ,0,9999,-12.8, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420204,6.7, , ,0,9999,-7.8, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420205,7.8, , ,0,9999,0.6, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420206,13.9, , ,0,9999,-1.1, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420207,6.1, , ,0,9999,0, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420208,0, , ,0,9999,-7.8, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420209,0, , ,0,9999,-10, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420210,5, , ,0,9999,-1.1, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420211,1.1, , ,0,9999,-3.3, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420212,-0.6, , ,0,9999,-6.7, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420213,2.8, , ,0,9999,-9.4, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420214,7.8, , ,0,9999,-4.4, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420215,12.8, , ,0,9999,1.1, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420216,14.4, , ,0,9999,7.2, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420217,13.3, , ,0,9999,0.6, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420218,3.9, , ,0,9999,-10.6, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420219,-5.6, , ,0,9999,-12.2, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420220,-3.9, , ,0,9999,-10.6, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420221,-1.7, , ,0,9999,-7.8, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420222,2.8, , ,0,9999,-9.4, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420223,3.9, , ,0,9999,-9.4, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420224,3.9, , ,0,9999,-5, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420225,-0.6, , ,0,9999,-3.3, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420226,0.6, , ,0,9999,-2.2, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420227,0.6, , ,0,9999,-1.7, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420228,1.1, , ,0,9999,-1.1, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420301,2.8, , ,0,9999,-1.1, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420302,1.7, , ,0,9999,-2.2, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420303,0, , ,0,9999,-2.2, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420304,5.6, , ,0,9999,-3.3, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420305,10, , ,0,9999,1.7, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420306,11.1, , ,0,9999,0, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420307,21.1, , ,0,9999,1.7, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420308,18.9, , ,0,9999,2.2, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420309,10, , ,0,9999,-1.1, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420310,11.1, , ,0,9999,0.6, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420311,16.1, , ,0,9999,4.4, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420312,8.9, , ,0,9999,2.2, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420313,9.4, , ,0,9999,1.1, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420314,18.9, , ,0,9999,9.4, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420315,19.4, , ,0,9999,5.6, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420316,27.2, , ,0,9999,8.9, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420317,20.6, , ,0,9999,7.2, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420318,7.8, , ,0,9999,4.4, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420319,11.7, , ,0,9999,1.7, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420320,17.8, , ,0,9999,-0.6, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420321,14.4, , ,0,9999,5, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420322,11.1, , ,0,9999,2.8, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420323,12.8, , ,0,9999,1.7, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420324,16.7, , ,0,9999,-0.6, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420325,22.2, , ,0,9999,1.7, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420326,20, , ,0,9999,6.1, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420327,18.9, , ,0,9999,2.8, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420328,6.7, , ,0,9999,0, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420329,10.6, , ,0,9999,-2.8, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420330,11.1, , ,0,9999,2.2, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420331,3.9, , ,0,9999,0, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420401,10.6, , ,0,9999,1.7, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420402,20.6, , ,0,9999,4.4, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420403,18.3, , ,0,9999,10.6, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420404,22.8, , ,0,9999,4.4, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420405,28.9, , ,0,9999,13.9, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420406,27.8, , ,0,9999,8.9, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420407,27.2, , ,0,9999,14.4, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420408,14.4, , ,0,9999,5.6, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420409,13.9, , ,0,9999,6.7, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420410,13.3, , ,0,9999,5.6, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420411,6.7, , ,0,9999,1.1, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420412,11.1, , ,0,9999,0, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420413,15, , ,0,9999,-0.6, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420414,21.7, , ,0,9999,1.1, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420415,25.6, , ,0,9999,7.2, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420416,28.3, , ,0,9999,8.9, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420417,25.6, , ,0,9999,10.6, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420418,12.2, , ,0,9999,5, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420419,5.6, , ,0,9999,3.3, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420420,15, , ,0,9999,1.1, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420421,17.8, , ,0,9999,3.3, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420422,20.6, , ,0,9999,3.3, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420423,25, , ,0,9999,4.4, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420424,27.8, , ,0,9999,6.7, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420425,29.4, , ,0,9999,7.2, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420426,30.6, , ,0,9999,9.4, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420427,30, , ,0,9999,15.6, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420428,28.3, , ,0,9999,13.9, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420429,29.4, , ,0,9999,15.6, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420430,32.8, , ,0,9999,11.7, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420501,33.9, , ,0,9999,13.9, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420502,29.4, , ,0,9999,16.1, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420503,32.2, , ,0,9999,18.3, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420504,20.6, , ,0,9999,8.9, , ,0,9999,-9999, , , ,9999
GHCND:USW00013867,PARKERSBURG WV US,187.5,39.26667,-81.56667,19420505,21.1, , ,0,9999,5, , ,0,9999,-9999, , , ,9999
