STATION,STATION_NAME,DATE,PRCP
GHCND:USC00444128,HOT SPRINGS VA US,19621111,0.8
GHCND:USC00444128,HOT SPRINGS VA US,19621112,0
GHCND:USC00444128,HOT SPRINGS VA US,19621113,0
GHCND:USC00444128,HOT SPRINGS VA US,19621114,0
GHCND:USC00444128,HOT SPRINGS VA US,19621115,0
GHCND:USC00444128,HOT SPRINGS VA US,19621116,0
GHCND:USC00444128,HOT SPRINGS VA US,19621117,2
GHCND:USC00444128,HOT SPRINGS VA US,19621118,6.4
GHCND:USC00444128,HOT SPRINGS VA US,19621119,9.1
GHCND:USC00444128,HOT SPRINGS VA US,19621120,0
GHCND:USC00444128,HOT SPRINGS VA US,19621121,0
GHCND:USC00444128,HOT SPRINGS VA US,19621122,17.5
GHCND:USC00444128,HOT SPRINGS VA US,19621123,0
GHCND:USC00444128,HOT SPRINGS VA US,19621124,0
GHCND:USC00444128,HOT SPRINGS VA US,19621125,0
GHCND:USC00444128,HOT SPRINGS VA US,19621126,1.3
GHCND:USC00444128,HOT SPRINGS VA US,19621127,0
GHCND:USC00444128,HOT SPRINGS VA US,19621128,0
GHCND:USC00444128,HOT SPRINGS VA US,19621129,0
GHCND:USC00444128,HOT SPRINGS VA US,19621130,0
GHCND:USC00444128,HOT SPRINGS VA US,19621201,0
GHCND:USC00444128,HOT SPRINGS VA US,19621202,0
GHCND:USC00444128,HOT SPRINGS VA US,19621203,0
GHCND:USC00444128,HOT SPRINGS VA US,19621204,0.5
GHCND:USC00444128,HOT SPRINGS VA US,19621205,0
GHCND:USC00444128,HOT SPRINGS VA US,19621206,15
GHCND:USC00444128,HOT SPRINGS VA US,19621207,1.5
GHCND:USC00444128,HOT SPRINGS VA US,19621208,0
GHCND:USC00444128,HOT SPRINGS VA US,19621209,0
GHCND:USC00444128,HOT SPRINGS VA US,19621210,4.1
GHCND:USC00444128,HOT SPRINGS VA US,19621211,0.5
GHCND:USC00444128,HOT SPRINGS VA US,19621212,0.8
GHCND:USC00444128,HOT SPRINGS VA US,19621213,0
GHCND:USC00444128,HOT SPRINGS VA US,19621214,0
GHCND:USC00444128,HOT SPRINGS VA US,19621215,0
GHCND:USC00444128,HOT SPRINGS VA US,19621216,0
GHCND:USC00444128,HOT SPRINGS VA US,19621217,0
GHCND:USC00444128,HOT SPRINGS VA US,19621218,0
GHCND:USC00444128,HOT SPRINGS VA US,19621219,0
GHCND:USC00444128,HOT SPRINGS VA US,19621220,0
GHCND:USC00444128,HOT SPRINGS VA US,19621221,14
GHCND:USC00444128,HOT SPRINGS VA US,19621222,18.5
GHCND:USC00444128,HOT SPRINGS VA US,19621223,0
GHCND:USC00444128,HOT SPRINGS VA US,19621224,0
GHCND:USC00444128,HOT SPRINGS VA US,19621225,19.6
GHCND:USC00444128,HOT SPRINGS VA US,19621226,0.5
GHCND:USC00444128,HOT SPRINGS VA US,19621227,0
GHCND:USC00444128,HOT SPRINGS VA US,19621228,0
GHCND:USC00444128,HOT SPRINGS VA US,19621229,2.5
GHCND:USC00444128,HOT SPRINGS VA US,19621230,19.3
GHCND:USC00444128,HOT SPRINGS VA US,19621231,0
GHCND:USC00444128,HOT SPRINGS VA US,19630101,0
GHCND:USC00444128,HOT SPRINGS VA US,19630102,0
GHCND:USC00444128,HOT SPRINGS VA US,19630103,0
GHCND:USC00444128,HOT SPRINGS VA US,19630104,0
GHCND:USC00444128,HOT SPRINGS VA US,19630105,0
GHCND:USC00444128,HOT SPRINGS VA US,19630106,0.5
GHCND:USC00444128,HOT SPRINGS VA US,19630107,0
GHCND:USC00444128,HOT SPRINGS VA US,19630108,0.3
GHCND:USC00444128,HOT SPRINGS VA US,19630109,1
GHCND:USC00444128,HOT SPRINGS VA US,19630110,0
GHCND:USC00444128,HOT SPRINGS VA US,19630111,3.8
GHCND:USC00444128,HOT SPRINGS VA US,19630112,10.2
GHCND:USC00444128,HOT SPRINGS VA US,19630113,0.5
GHCND:USC00444128,HOT SPRINGS VA US,19630114,0
GHCND:USC00444128,HOT SPRINGS VA US,19630115,0
GHCND:USC00444128,HOT SPRINGS VA US,19630116,0
GHCND:USC00444128,HOT SPRINGS VA US,19630117,0
GHCND:USC00444128,HOT SPRINGS VA US,19630118,0
GHCND:USC00444128,HOT SPRINGS VA US,19630119,0
GHCND:USC00444128,HOT SPRINGS VA US,19630120,7.6
GHCND:USC00444128,HOT SPRINGS VA US,19630121,0
GHCND:USC00444128,HOT SPRINGS VA US,19630122,0
GHCND:USC00444128,HOT SPRINGS VA US,19630123,0
GHCND:USC00444128,HOT SPRINGS VA US,19630124,5.6
GHCND:USC00444128,HOT SPRINGS VA US,19630125,0
GHCND:USC00444128,HOT SPRINGS VA US,19630128,0
GHCND:USC00444128,HOT SPRINGS VA US,19630129,0
GHCND:USC00444128,HOT SPRINGS VA US,19630130,0
GHCND:USC00444128,HOT SPRINGS VA US,19630131,0.8
GHCND:USC00444128,HOT SPRINGS VA US,19630201,14
GHCND:USC00444128,HOT SPRINGS VA US,19630202,0.5
GHCND:USC00444128,HOT SPRINGS VA US,19630203,1.8
GHCND:USC00444128,HOT SPRINGS VA US,19630204,0
GHCND:USC00444128,HOT SPRINGS VA US,19630205,0
GHCND:USC00444128,HOT SPRINGS VA US,19630206,0
GHCND:USC00444128,HOT SPRINGS VA US,19630207,0
GHCND:USC00444128,HOT SPRINGS VA US,19630208,0
GHCND:USC00444128,HOT SPRINGS VA US,19630209,0
GHCND:USC00444128,HOT SPRINGS VA US,19630210,0
GHCND:USC00444128,HOT SPRINGS VA US,19630211,1.8
GHCND:USC00444128,HOT SPRINGS VA US,19630212,13.5
GHCND:USC00444128,HOT SPRINGS VA US,19630213,6.4
GHCND:USC00444128,HOT SPRINGS VA US,19630214,0
GHCND:USC00444128,HOT SPRINGS VA US,19630215,0
GHCND:USC00444128,HOT SPRINGS VA US,19630216,0
GHCND:USC00444128,HOT SPRINGS VA US,19630217,0
GHCND:USC00444128,HOT SPRINGS VA US,19630218,0
GHCND:USC00444128,HOT SPRINGS VA US,19630219,15.7
GHCND:USC00444128,HOT SPRINGS VA US,19630220,11.2
GHCND:USC00444128,HOT SPRINGS VA US,19630221,0
GHCND:USC00444128,HOT SPRINGS VA US,19630222,0
GHCND:USC00444128,HOT SPRINGS VA US,19630223,0
GHCND:USC00444128,HOT SPRINGS VA US,19630224,0.8
GHCND:USC00444128,HOT SPRINGS VA US,19630225,0
GHCND:USC00444128,HOT SPRINGS VA US,19630226,0
GHCND:USC00444128,HOT SPRINGS VA US,19630227,1.8
GHCND:USC00444128,HOT SPRINGS VA US,19630228,0
GHCND:USC00444128,HOT SPRINGS VA US,19630301,0
GHCND:USC00444128,HOT SPRINGS VA US,19630302,9.7
GHCND:USC00444128,HOT SPRINGS VA US,19630303,0
GHCND:USC00444128,HOT SPRINGS VA US,19630304,0
GHCND:USC00444128,HOT SPRINGS VA US,19630305,3.6
GHCND:USC00444128,HOT SPRINGS VA US,19630306,16
GHCND:USC00444128,HOT SPRINGS VA US,19630307,0
GHCND:USC00444128,HOT SPRINGS VA US,19630308,0
GHCND:USC00444128,HOT SPRINGS VA US,19630309,0
GHCND:USC00444128,HOT SPRINGS VA US,19630310,0
GHCND:USC00444128,HOT SPRINGS VA US,19630311,0
GHCND:USC00444128,HOT SPRINGS VA US,19630312,57.2
GHCND:USC00444128,HOT SPRINGS VA US,19630313,0
GHCND:USC00444128,HOT SPRINGS VA US,19630314,0
GHCND:USC00444128,HOT SPRINGS VA US,19630315,0
GHCND:USC00444128,HOT SPRINGS VA US,19630316,0
GHCND:USC00444128,HOT SPRINGS VA US,19630317,26.7
GHCND:USC00444128,HOT SPRINGS VA US,19630318,0
GHCND:USC00444128,HOT SPRINGS VA US,19630319,11.4
GHCND:USC00444128,HOT SPRINGS VA US,19630320,22.9
GHCND:USC00444128,HOT SPRINGS VA US,19630321,2.5
GHCND:USC00444128,HOT SPRINGS VA US,19630322,0.3
GHCND:USC00444128,HOT SPRINGS VA US,19630323,0
GHCND:USC00444128,HOT SPRINGS VA US,19630324,0
GHCND:USC00444128,HOT SPRINGS VA US,19630325,0
GHCND:USC00444128,HOT SPRINGS VA US,19630326,0
GHCND:USC00444128,HOT SPRINGS VA US,19630327,5.6
GHCND:USC00444128,HOT SPRINGS VA US,19630328,0
GHCND:USC00444128,HOT SPRINGS VA US,19630329,0
GHCND:USC00444128,HOT SPRINGS VA US,19630330,0
GHCND:USC00444128,HOT SPRINGS VA US,19630331,0
GHCND:USC00444128,HOT SPRINGS VA US,19630401,0
GHCND:USC00444128,HOT SPRINGS VA US,19630402,0
GHCND:USC00444128,HOT SPRINGS VA US,19630403,0
GHCND:USC00444128,HOT SPRINGS VA US,19630404,0
GHCND:USC00444128,HOT SPRINGS VA US,19630405,0
GHCND:USC00444128,HOT SPRINGS VA US,19630406,0
GHCND:USC00444128,HOT SPRINGS VA US,19630407,0
GHCND:USC00444128,HOT SPRINGS VA US,19630408,0
GHCND:USC00444128,HOT SPRINGS VA US,19630409,0.3
GHCND:USC00444128,HOT SPRINGS VA US,19630410,0.5
GHCND:USC00444128,HOT SPRINGS VA US,19630411,0
GHCND:USC00444128,HOT SPRINGS VA US,19630412,0
GHCND:USC00444128,HOT SPRINGS VA US,19630413,0
GHCND:USC00444128,HOT SPRINGS VA US,19630414,0
GHCND:USC00444128,HOT SPRINGS VA US,19630415,0
GHCND:USC00444128,HOT SPRINGS VA US,19630416,0
GHCND:USC00444128,HOT SPRINGS VA US,19630417,2.3
GHCND:USC00444128,HOT SPRINGS VA US,19630418,1.8
GHCND:USC00444128,HOT SPRINGS VA US,19630419,0.5
GHCND:USC00444128,HOT SPRINGS VA US,19630420,0
GHCND:USC00444128,HOT SPRINGS VA US,19630421,0
GHCND:USC00444128,HOT SPRINGS VA US,19630422,0.8
GHCND:USC00444128,HOT SPRINGS VA US,19630423,4.3
GHCND:USC00444128,HOT SPRINGS VA US,19630424,0
GHCND:USC00444128,HOT SPRINGS VA US,19630425,0
GHCND:USC00444128,HOT SPRINGS VA US,19630426,0
GHCND:USC00444128,HOT SPRINGS VA US,19630427,0
GHCND:USC00444128,HOT SPRINGS VA US,19630428,0
GHCND:USC00444128,HOT SPRINGS VA US,19630429,0
GHCND:USC00444128,HOT SPRINGS VA US,19630430,14.2
GHCND:USC00444128,HOT SPRINGS VA US,19630501,0.3
GHCND:USC00444128,HOT SPRINGS VA US,19630502,0
GHCND:USC00444128,HOT SPRINGS VA US,19630503,0
GHCND:USC00444128,HOT SPRINGS VA US,19630504,0
GHCND:USC00444128,HOT SPRINGS VA US,19630505,0
GHCND:USC00444128,HOT SPRINGS VA US,19630506,0
GHCND:USC00444128,HOT SPRINGS VA US,19630507,0
GHCND:USC00444128,HOT SPRINGS VA US,19630508,0
GHCND:USC00444128,HOT SPRINGS VA US,19630509,0
GHCND:USC00444128,HOT SPRINGS VA US,19630510,0
GHCND:USC00444128,HOT SPRINGS VA US,19630511,0.8
GHCND:USC00444128,HOT SPRINGS VA US,19630512,0
GHCND:USC00444128,HOT SPRINGS VA US,19630513,0
GHCND:USC00444128,HOT SPRINGS VA US,19630514,1
GHCND:USC00444128,HOT SPRINGS VA US,19630515,0
GHCND:USC00444128,HOT SPRINGS VA US,19630516,0
GHCND:USC00444128,HOT SPRINGS VA US,19630517,8.9
GHCND:USC00444128,HOT SPRINGS VA US,19630518,18.8
GHCND:USC00444128,HOT SPRINGS VA US,19630519,0
GHCND:USC00444128,HOT SPRINGS VA US,19630520,0
GHCND:USC00444128,HOT SPRINGS VA US,19630521,0
GHCND:USC00444128,HOT SPRINGS VA US,19630522,3
GHCND:USC00444128,HOT SPRINGS VA US,19630523,0
GHCND:USC00444128,HOT SPRINGS VA US,19630524,0
GHCND:USC00444128,HOT SPRINGS VA US,19630525,0
GHCND:USC00444128,HOT SPRINGS VA US,19630526,0
GHCND:USC00444128,HOT SPRINGS VA US,19630527,0
GHCND:USC00444128,HOT SPRINGS VA US,19630528,5.1
GHCND:USC00444128,HOT SPRINGS VA US,19630529,8.9
GHCND:USC00444128,HOT SPRINGS VA US,19630530,1.8
GHCND:USC00444128,HOT SPRINGS VA US,19630531,0
GHCND:USC00444128,HOT SPRINGS VA US,19630601,0
GHCND:USC00444128,HOT SPRINGS VA US,19630602,0
GHCND:USC00444128,HOT SPRINGS VA US,19630603,30.5
GHCND:USC00444128,HOT SPRINGS VA US,19630604,9.9
GHCND:USC00444128,HOT SPRINGS VA US,19630605,0
GHCND:USC00444128,HOT SPRINGS VA US,19630606,0
GHCND:USC00444128,HOT SPRINGS VA US,19630607,0
GHCND:USC00444128,HOT SPRINGS VA US,19630608,7.6
GHCND:USC00444128,HOT SPRINGS VA US,19630609,0
GHCND:USC00444128,HOT SPRINGS VA US,19630610,0
GHCND:USC00444128,HOT SPRINGS VA US,19630611,0.5
GHCND:USC00444128,HOT SPRINGS VA US,19630612,0
GHCND:USC00444128,HOT SPRINGS VA US,19630613,0
GHCND:USC00444128,HOT SPRINGS VA US,19630614,0
GHCND:USC00444128,HOT SPRINGS VA US,19630615,0
GHCND:USC00444128,HOT SPRINGS VA US,19630616,0
GHCND:USC00444128,HOT SPRINGS VA US,19630617,0
GHCND:USC00444128,HOT SPRINGS VA US,19630618,0
GHCND:USC00444128,HOT SPRINGS VA US,19630619,0
GHCND:USC00444128,HOT SPRINGS VA US,19630620,0
GHCND:USC00444128,HOT SPRINGS VA US,19630621,19.3
GHCND:USC00444128,HOT SPRINGS VA US,19630622,0
GHCND:USC00444128,HOT SPRINGS VA US,19630623,0
GHCND:USC00444128,HOT SPRINGS VA US,19630624,0
GHCND:USC00444128,HOT SPRINGS VA US,19630625,0
GHCND:USC00444128,HOT SPRINGS VA US,19630626,0
GHCND:USC00444128,HOT SPRINGS VA US,19630627,0
GHCND:USC00444128,HOT SPRINGS VA US,19630628,0
GHCND:USC00444128,HOT SPRINGS VA US,19630629,0.8
GHCND:USC00444128,HOT SPRINGS VA US,19630630,0
GHCND:USC00444128,HOT SPRINGS VA US,19630701,5.8
GHCND:USC00444128,HOT SPRINGS VA US,19630702,15.7
GHCND:USC00444128,HOT SPRINGS VA US,19630703,16.3
GHCND:USC00444128,HOT SPRINGS VA US,19630704,0
GHCND:USC00444128,HOT SPRINGS VA US,19630705,0
GHCND:USC00444128,HOT SPRINGS VA US,19630706,0
GHCND:USC00444128,HOT SPRINGS VA US,19630707,0
GHCND:USC00444128,HOT SPRINGS VA US,19630708,0
GHCND:USC00444128,HOT SPRINGS VA US,19630709,0
GHCND:USC00444128,HOT SPRINGS VA US,19630710,0
GHCND:USC00444128,HOT SPRINGS VA US,19630711,0
GHCND:USC00444128,HOT SPRINGS VA US,19630712,0
GHCND:USC00444128,HOT SPRINGS VA US,19630713,0
GHCND:USC00444128,HOT SPRINGS VA US,19630714,12.2
GHCND:USC00444128,HOT SPRINGS VA US,19630715,6.4
GHCND:USC00444128,HOT SPRINGS VA US,19630716,0
GHCND:USC00444128,HOT SPRINGS VA US,19630717,0
GHCND:USC00444128,HOT SPRINGS VA US,19630718,0
GHCND:USC00444128,HOT SPRINGS VA US,19630719,0
GHCND:USC00444128,HOT SPRINGS VA US,19630720,19.1
GHCND:USC00444128,HOT SPRINGS VA US,19630721,1.3
GHCND:USC00444128,HOT SPRINGS VA US,19630722,0
GHCND:USC00444128,HOT SPRINGS VA US,19630723,0.3
GHCND:USC00444128,HOT SPRINGS VA US,19630724,1.5
GHCND:USC00444128,HOT SPRINGS VA US,19630725,0
GHCND:USC00444128,HOT SPRINGS VA US,19630726,0
GHCND:USC00444128,HOT SPRINGS VA US,19630727,0
GHCND:USC00444128,HOT SPRINGS VA US,19630728,0
GHCND:USC00444128,HOT SPRINGS VA US,19630729,0
GHCND:USC00444128,HOT SPRINGS VA US,19630730,21.3
GHCND:USC00444128,HOT SPRINGS VA US,19630731,0
GHCND:USC00444128,HOT SPRINGS VA US,19630801,0
GHCND:USC00444128,HOT SPRINGS VA US,19630802,0
GHCND:USC00444128,HOT SPRINGS VA US,19630803,0
GHCND:USC00444128,HOT SPRINGS VA US,19630804,9.1
GHCND:USC00444128,HOT SPRINGS VA US,19630805,0.5
GHCND:USC00444128,HOT SPRINGS VA US,19630806,0
GHCND:USC00444128,HOT SPRINGS VA US,19630807,0
GHCND:USC00444128,HOT SPRINGS VA US,19630808,7.4
GHCND:USC00444128,HOT SPRINGS VA US,19630809,0
GHCND:USC00444128,HOT SPRINGS VA US,19630810,0.5
GHCND:USC00444128,HOT SPRINGS VA US,19630811,0.5
GHCND:USC00444128,HOT SPRINGS VA US,19630812,0
GHCND:USC00444128,HOT SPRINGS VA US,19630813,6.4
GHCND:USC00444128,HOT SPRINGS VA US,19630814,0
GHCND:USC00444128,HOT SPRINGS VA US,19630815,1.3
GHCND:USC00444128,HOT SPRINGS VA US,19630816,0
GHCND:USC00444128,HOT SPRINGS VA US,19630817,0
GHCND:USC00444128,HOT SPRINGS VA US,19630818,0
GHCND:USC00444128,HOT SPRINGS VA US,19630819,0
GHCND:USC00444128,HOT SPRINGS VA US,19630820,35.8
GHCND:USC00444128,HOT SPRINGS VA US,19630821,0
GHCND:USC00444128,HOT SPRINGS VA US,19630822,0
GHCND:USC00444128,HOT SPRINGS VA US,19630823,0
GHCND:USC00444128,HOT SPRINGS VA US,19630824,0
GHCND:USC00444128,HOT SPRINGS VA US,19630825,0
GHCND:USC00444128,HOT SPRINGS VA US,19630826,1.8
GHCND:USC00444128,HOT SPRINGS VA US,19630827,0
GHCND:USC00444128,HOT SPRINGS VA US,19630828,0
GHCND:USC00444128,HOT SPRINGS VA US,19630829,0
GHCND:USC00444128,HOT SPRINGS VA US,19630830,1.8
GHCND:USC00444128,HOT SPRINGS VA US,19630831,0
GHCND:USC00444128,HOT SPRINGS VA US,19630901,0
GHCND:USC00444128,HOT SPRINGS VA US,19630902,0
GHCND:USC00444128,HOT SPRINGS VA US,19630903,0
GHCND:USC00444128,HOT SPRINGS VA US,19630904,11.4
GHCND:USC00444128,HOT SPRINGS VA US,19630905,6.1
GHCND:USC00444128,HOT SPRINGS VA US,19630906,14
GHCND:USC00444128,HOT SPRINGS VA US,19630907,0
GHCND:USC00444128,HOT SPRINGS VA US,19630908,0
GHCND:USC00444128,HOT SPRINGS VA US,19630909,0
GHCND:USC00444128,HOT SPRINGS VA US,19630910,0
GHCND:USC00444128,HOT SPRINGS VA US,19630911,0
GHCND:USC00444128,HOT SPRINGS VA US,19630912,0
GHCND:USC00444128,HOT SPRINGS VA US,19630913,4.8
GHCND:USC00444128,HOT SPRINGS VA US,19630914,4.8
GHCND:USC00444128,HOT SPRINGS VA US,19630915,0
GHCND:USC00444128,HOT SPRINGS VA US,19630916,0
GHCND:USC00444128,HOT SPRINGS VA US,19630917,0
GHCND:USC00444128,HOT SPRINGS VA US,19630918,0
GHCND:USC00444128,HOT SPRINGS VA US,19630919,0
GHCND:USC00444128,HOT SPRINGS VA US,19630920,0
GHCND:USC00444128,HOT SPRINGS VA US,19630921,0
GHCND:USC00444128,HOT SPRINGS VA US,19630922,0
GHCND:USC00444128,HOT SPRINGS VA US,19630923,0
GHCND:USC00444128,HOT SPRINGS VA US,19630924,0
GHCND:USC00444128,HOT SPRINGS VA US,19630925,0
GHCND:USC00444128,HOT SPRINGS VA US,19630926,0
GHCND:USC00444128,HOT SPRINGS VA US,19630927,0
GHCND:USC00444128,HOT SPRINGS VA US,19630928,0
GHCND:USC00444128,HOT SPRINGS VA US,19630929,34.3
GHCND:USC00444128,HOT SPRINGS VA US,19630930,0
GHCND:USC00444128,HOT SPRINGS VA US,19631001,0
GHCND:USC00444128,HOT SPRINGS VA US,19631002,0
GHCND:USC00444128,HOT SPRINGS VA US,19631003,0
GHCND:USC00444128,HOT SPRINGS VA US,19631004,0
GHCND:USC00444128,HOT SPRINGS VA US,19631005,0
GHCND:USC00444128,HOT SPRINGS VA US,19631006,0
GHCND:USC00444128,HOT SPRINGS VA US,19631007,0
GHCND:USC00444128,HOT SPRINGS VA US,19631008,0
GHCND:USC00444128,HOT SPRINGS VA US,19631009,0
GHCND:USC00444128,HOT SPRINGS VA US,19631010,0
GHCND:USC00444128,HOT SPRINGS VA US,19631011,0
GHCND:USC00444128,HOT SPRINGS VA US,19631012,0
GHCND:USC00444128,HOT SPRINGS VA US,19631013,0
GHCND:USC00444128,HOT SPRINGS VA US,19631014,0
GHCND:USC00444128,HOT SPRINGS VA US,19631015,0
GHCND:USC00444128,HOT SPRINGS VA US,19631016,0
GHCND:USC00444128,HOT SPRINGS VA US,19631017,0
GHCND:USC00444128,HOT SPRINGS VA US,19631018,0
GHCND:USC00444128,HOT SPRINGS VA US,19631019,0
GHCND:USC00444128,HOT SPRINGS VA US,19631020,0
GHCND:USC00444128,HOT SPRINGS VA US,19631021,0
GHCND:USC00444128,HOT SPRINGS VA US,19631022,0
GHCND:USC00444128,HOT SPRINGS VA US,19631023,0
GHCND:USC00444128,HOT SPRINGS VA US,19631024,0
GHCND:USC00444128,HOT SPRINGS VA US,19631025,0
GHCND:USC00444128,HOT SPRINGS VA US,19631026,0
GHCND:USC00444128,HOT SPRINGS VA US,19631027,0
GHCND:USC00444128,HOT SPRINGS VA US,19631028,2
GHCND:USC00444128,HOT SPRINGS VA US,19631029,2
GHCND:USC00444128,HOT SPRINGS VA US,19631030,1.3
GHCND:USC00444128,HOT SPRINGS VA US,19631031,0
GHCND:USC00444128,HOT SPRINGS VA US,19631101,3.3
GHCND:USC00444128,HOT SPRINGS VA US,19631102,3.3
GHCND:USC00444128,HOT SPRINGS VA US,19631103,3.3
GHCND:USC00444128,HOT SPRINGS VA US,19631104,0
GHCND:USC00444128,HOT SPRINGS VA US,19631105,0.3
GHCND:USC00444128,HOT SPRINGS VA US,19631106,11.2
GHCND:USC00444128,HOT SPRINGS VA US,19631107,9.9
GHCND:USC00444128,HOT SPRINGS VA US,19631108,0
GHCND:USC00444128,HOT SPRINGS VA US,19631109,0
GHCND:USC00444128,HOT SPRINGS VA US,19631110,0
GHCND:USC00444128,HOT SPRINGS VA US,19631111,0
GHCND:USC00444128,HOT SPRINGS VA US,19631112,0
GHCND:USC00444128,HOT SPRINGS VA US,19631113,0
GHCND:USC00444128,HOT SPRINGS VA US,19631114,0
GHCND:USC00444128,HOT SPRINGS VA US,19631115,0
GHCND:USC00444128,HOT SPRINGS VA US,19631116,0
GHCND:USC00444128,HOT SPRINGS VA US,19631117,0
GHCND:USC00444128,HOT SPRINGS VA US,19631118,0
GHCND:USC00444128,HOT SPRINGS VA US,19631119,0.8
GHCND:USC00444128,HOT SPRINGS VA US,19631120,0
GHCND:USC00444128,HOT SPRINGS VA US,19631121,0.3
GHCND:USC00444128,HOT SPRINGS VA US,19631122,0
GHCND:USC00444128,HOT SPRINGS VA US,19631123,1.3
GHCND:USC00444128,HOT SPRINGS VA US,19631124,14.5
GHCND:USC00444128,HOT SPRINGS VA US,19631125,0
GHCND:USC00444128,HOT SPRINGS VA US,19631126,0
GHCND:USC00444128,HOT SPRINGS VA US,19631127,1.5
GHCND:USC00444128,HOT SPRINGS VA US,19631128,0
GHCND:USC00444128,HOT SPRINGS VA US,19631129,21.6
GHCND:USC00444128,HOT SPRINGS VA US,19631130,21.3
GHCND:USC00444128,HOT SPRINGS VA US,19631201,0.5
GHCND:USC00444128,HOT SPRINGS VA US,19631202,0
GHCND:USC00444128,HOT SPRINGS VA US,19631203,3.8
GHCND:USC00444128,HOT SPRINGS VA US,19631204,25.4
GHCND:USC00444128,HOT SPRINGS VA US,19631205,0
GHCND:USC00444128,HOT SPRINGS VA US,19631206,0
GHCND:USC00444128,HOT SPRINGS VA US,19631207,0
GHCND:USC00444128,HOT SPRINGS VA US,19631208,0
GHCND:USC00444128,HOT SPRINGS VA US,19631209,10.2
GHCND:USC00444128,HOT SPRINGS VA US,19631210,0
GHCND:USC00444128,HOT SPRINGS VA US,19631211,0
GHCND:USC00444128,HOT SPRINGS VA US,19631212,5.1
GHCND:USC00444128,HOT SPRINGS VA US,19631213,1.5
GHCND:USC00444128,HOT SPRINGS VA US,19631214,0.5
GHCND:USC00444128,HOT SPRINGS VA US,19631215,0
GHCND:USC00444128,HOT SPRINGS VA US,19631216,0
GHCND:USC00444128,HOT SPRINGS VA US,19631217,0
GHCND:USC00444128,HOT SPRINGS VA US,19631218,0
GHCND:USC00444128,HOT SPRINGS VA US,19631219,0.5
GHCND:USC00444128,HOT SPRINGS VA US,19631220,0
GHCND:USC00444128,HOT SPRINGS VA US,19631221,0
GHCND:USC00444128,HOT SPRINGS VA US,19631222,0
GHCND:USC00444128,HOT SPRINGS VA US,19631223,16.8
GHCND:USC00444128,HOT SPRINGS VA US,19631224,13
GHCND:USC00444128,HOT SPRINGS VA US,19631225,0
GHCND:USC00444128,HOT SPRINGS VA US,19631226,0
GHCND:USC00444128,HOT SPRINGS VA US,19631227,0
GHCND:USC00444128,HOT SPRINGS VA US,19631228,0
GHCND:USC00444128,HOT SPRINGS VA US,19631229,0
GHCND:USC00444128,HOT SPRINGS VA US,19631230,0
GHCND:USC00444128,HOT SPRINGS VA US,19631231,0
GHCND:USC00444128,HOT SPRINGS VA US,19640101,14.7
GHCND:USC00444128,HOT SPRINGS VA US,19640102,4.6
GHCND:USC00444128,HOT SPRINGS VA US,19640103,0
GHCND:USC00444128,HOT SPRINGS VA US,19640104,0
GHCND:USC00444128,HOT SPRINGS VA US,19640105,0
GHCND:USC00444128,HOT SPRINGS VA US,19640106,0
GHCND:USC00444128,HOT SPRINGS VA US,19640107,10.2
GHCND:USC00444128,HOT SPRINGS VA US,19640108,0
GHCND:USC00444128,HOT SPRINGS VA US,19640109,19.6
GHCND:USC00444128,HOT SPRINGS VA US,19640110,7.4
GHCND:USC00444128,HOT SPRINGS VA US,19640111,0
GHCND:USC00444128,HOT SPRINGS VA US,19640112,0
GHCND:USC00444128,HOT SPRINGS VA US,19640113,24.9
GHCND:USC00444128,HOT SPRINGS VA US,19640114,1
GHCND:USC00444128,HOT SPRINGS VA US,19640115,0
GHCND:USC00444128,HOT SPRINGS VA US,19640116,0
GHCND:USC00444128,HOT SPRINGS VA US,19640117,0
GHCND:USC00444128,HOT SPRINGS VA US,19640118,0
GHCND:USC00444128,HOT SPRINGS VA US,19640119,0
GHCND:USC00444128,HOT SPRINGS VA US,19640120,3.6
GHCND:USC00444128,HOT SPRINGS VA US,19640121,8.1
GHCND:USC00444128,HOT SPRINGS VA US,19640122,0
GHCND:USC00444128,HOT SPRINGS VA US,19640123,0
GHCND:USC00444128,HOT SPRINGS VA US,19640124,0
GHCND:USC00444128,HOT SPRINGS VA US,19640125,10.7
GHCND:USC00444128,HOT SPRINGS VA US,19640126,0
GHCND:USC00444128,HOT SPRINGS VA US,19640127,0
GHCND:USC00444128,HOT SPRINGS VA US,19640128,0
GHCND:USC00444128,HOT SPRINGS VA US,19640129,0
GHCND:USC00444128,HOT SPRINGS VA US,19640130,0
GHCND:USC00444128,HOT SPRINGS VA US,19640131,0
GHCND:USC00444128,HOT SPRINGS VA US,19640201,0.8
GHCND:USC00444128,HOT SPRINGS VA US,19640202,0.3
GHCND:USC00444128,HOT SPRINGS VA US,19640203,0
GHCND:USC00444128,HOT SPRINGS VA US,19640204,0
GHCND:USC00444128,HOT SPRINGS VA US,19640205,0
GHCND:USC00444128,HOT SPRINGS VA US,19640206,23.4
GHCND:USC00444128,HOT SPRINGS VA US,19640207,5.1
GHCND:USC00444128,HOT SPRINGS VA US,19640208,1.8
GHCND:USC00444128,HOT SPRINGS VA US,19640209,0
GHCND:USC00444128,HOT SPRINGS VA US,19640210,1
GHCND:USC00444128,HOT SPRINGS VA US,19640211,24.6
GHCND:USC00444128,HOT SPRINGS VA US,19640212,0
