Sample Name,Date and Time Acquired,Dilution Factor,Data File Name,Batch Name,Data Path,Operator,Instrument Name,Misc. Info or Comment,Sample Weihgt or Volume,Final Weight or Volume,Dilution Multiplier,Tune Step,Analyte,Element Full Name,Mass,ISTD Ref Mass,Concentration,Conc RSD,Min Conc,CPS Mean,CPS Rep1,CPS Rep2,CPS Rep3,Conc Rep1,Conc Rep2,Conc Rep3,CPS RSD,Units
40C,10/27/2017 1:07:44 PM,1,021SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ba,barium,137,115,2.878,11.8,0.000,2137749.39,2095567.31,2000954.97,2316725.90,2.766,2.608,3.259,7.6,ppm
40C,10/27/2017 1:07:44 PM,1,021SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Tb,terbium,159,,,,0.000,2970461.10,2962327.77,3122103.08,2826952.46,,,,5.0,
40C,10/27/2017 1:07:44 PM,1,021SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Lu,lutetium,175,,,,0.000,3632951.61,3803824.94,3548757.45,3546272.45,,,,4.1,
40C,10/27/2017 1:07:44 PM,1,021SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Pb,lead,208,209,4.594,3.9,0.000,10932416.50,10152433.60,11157384.83,11487431.08,4.386,4.689,4.707,6.4,ppm
40C,10/27/2017 1:07:44 PM,1,021SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Bi,bismuth,209,,,,0.000,2148036.12,2090353.41,2149312.00,2204442.94,,,,2.7,
27A,10/27/2017 1:09:56 PM,1,022SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Li,lithium,6,,,,0.000,34488.60,37729.53,36606.54,29129.72,,,,13.6,
27A,10/27/2017 1:09:56 PM,1,022SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Sc,scandium,45,,,,0.000,1364146.70,1457178.26,1414965.60,1220296.23,,,,9.3,
27A,10/27/2017 1:09:56 PM,1,022SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Cr,chromium,52,45,0.647,30.4,0.000,1299963.21,1136550.14,1184812.95,1578526.54,0.513,0.554,0.873,18.7,ppm
27A,10/27/2017 1:09:56 PM,1,022SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ge,germanium,72,,,,0.000,428552.00,453640.42,442660.70,389354.88,,,,8.0,
27A,10/27/2017 1:09:56 PM,1,022SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,As,arsenic,75,72,,,0.000,183631.32,168724.53,170032.36,212137.07,,,,13.4,ppm
27A,10/27/2017 1:09:56 PM,1,022SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Se,selenium,78,72,0.021,37.0,0.000,7328.63,6811.69,7632.14,7542.07,0.013,0.021,0.029,6.1,ppm
27A,10/27/2017 1:09:56 PM,1,022SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Rh,rhodium,103,,,,0.000,1552828.88,1718242.47,1758693.26,1181550.92,,,,20.7,
27A,10/27/2017 1:09:56 PM,1,022SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ag,silver,107,103,0.007,24.3,0.000,7208.63,6791.75,7662.21,7171.93,0.006,0.006,0.009,6.1,ppm
27A,10/27/2017 1:09:56 PM,1,022SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,In,indium,115,,,,0.000,2291522.52,2672814.96,2422139.96,1779612.63,,,,20.1,
27A,10/27/2017 1:09:56 PM,1,022SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ba,barium,137,115,4.298,27.5,0.000,2649432.36,2598563.09,2542979.96,2806754.02,3.482,3.760,5.653,5.2,ppm
27A,10/27/2017 1:09:56 PM,1,022SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Tb,terbium,159,,,,0.000,2472060.38,2692451.21,2673503.40,2050226.53,,,,14.8,
27A,10/27/2017 1:09:56 PM,1,022SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Lu,lutetium,175,,,,0.000,3014127.45,3392379.95,3202809.95,2447192.46,,,,16.6,
27A,10/27/2017 1:09:56 PM,1,022SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Pb,lead,208,209,4.408,29.4,0.000,8518344.04,7921868.01,8605698.00,9027466.12,3.534,3.793,5.897,6.5,ppm
27A,10/27/2017 1:09:56 PM,1,022SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Bi,bismuth,209,,,,0.000,1818726.32,2024358.56,2048916.84,1382903.57,,,,20.8,
27B,10/27/2017 1:12:06 PM,1,023SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Li,lithium,6,,,,0.000,36760.03,37087.45,36586.22,36606.42,,,,0.8,
27B,10/27/2017 1:12:06 PM,1,023SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Sc,scandium,45,,,,0.000,1492401.80,1505488.26,1524707.95,1447009.20,,,,2.7,
27B,10/27/2017 1:12:06 PM,1,023SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Cr,chromium,52,45,0.512,4.4,0.000,1159638.26,1183661.31,1131118.11,1164135.37,0.518,0.487,0.531,2.3,ppm
27B,10/27/2017 1:12:06 PM,1,023SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ge,germanium,72,,,,0.000,445571.06,447071.09,453927.02,435715.07,,,,2.1,
27B,10/27/2017 1:12:06 PM,1,023SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,As,arsenic,75,72,,,0.000,164552.66,169037.85,165301.11,159319.02,,,,3.0,ppm
27B,10/27/2017 1:12:06 PM,1,023SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Se,selenium,78,72,0.016,20.2,0.000,7021.81,6851.72,6891.73,7321.98,0.014,0.014,0.020,3.7,ppm
27B,10/27/2017 1:12:06 PM,1,023SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Rh,rhodium,103,,,,0.000,1784760.29,1833246.69,1767984.04,1753050.13,,,,2.4,
27B,10/27/2017 1:12:06 PM,1,023SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ag,silver,107,103,0.005,7.6,0.000,6701.70,7011.84,7041.88,6051.38,0.005,0.006,0.005,8.4,ppm
27B,10/27/2017 1:12:06 PM,1,023SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,In,indium,115,,,,0.000,2575214.81,2499615.28,2629335.90,2596693.24,,,,2.6,
27B,10/27/2017 1:12:06 PM,1,023SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ba,barium,137,115,3.349,2.3,0.000,2407172.05,2400212.93,2422467.00,2398836.21,3.439,3.299,3.308,0.6,ppm
27B,10/27/2017 1:12:06 PM,1,023SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Tb,terbium,159,,,,0.000,2860135.37,2865882.14,2839082.46,2875441.52,,,,0.7,
27B,10/27/2017 1:12:06 PM,1,023SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Lu,lutetium,175,,,,0.000,3444446.62,3487342.45,3488229.95,3357767.45,,,,2.2,
27B,10/27/2017 1:12:06 PM,1,023SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Pb,lead,208,209,3.485,2.9,0.000,7840274.67,7956999.88,7904397.38,7659426.76,3.531,3.554,3.370,2.0,ppm
27B,10/27/2017 1:12:06 PM,1,023SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Bi,bismuth,209,,,,0.000,2031842.68,2034809.97,2008412.78,2052305.28,,,,1.1,
27C,10/27/2017 1:14:14 PM,1,024SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Li,lithium,6,,,,0.000,37007.89,37799.46,39393.87,33830.35,,,,7.7,
27C,10/27/2017 1:14:14 PM,1,024SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Sc,scandium,45,,,,0.000,1430961.91,1406527.79,1556591.07,1329766.86,,,,8.1,
27C,10/27/2017 1:14:14 PM,1,024SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Cr,chromium,52,45,0.594,18.9,0.000,1270207.27,1155423.42,1220126.86,1435071.54,0.542,0.516,0.723,11.5,ppm
27C,10/27/2017 1:14:14 PM,1,024SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ge,germanium,72,,,,0.000,424619.94,447884.37,428349.84,397625.62,,,,6.0,
27C,10/27/2017 1:14:14 PM,1,024SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,As,arsenic,75,72,,,0.000,167311.26,156500.12,158749.53,186684.14,,,,10.1,ppm
27C,10/27/2017 1:14:14 PM,1,024SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Se,selenium,78,72,0.020,32.3,0.000,7108.53,6761.68,7151.87,7412.05,0.014,0.019,0.026,4.6,ppm
27C,10/27/2017 1:14:14 PM,1,024SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Rh,rhodium,103,,,,0.000,1612754.67,1749142.32,1698285.76,1390835.92,,,,12.0,
27C,10/27/2017 1:14:14 PM,1,024SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ag,silver,107,103,0.006,21.8,0.000,7025.19,6251.49,7291.97,7532.12,0.005,0.006,0.008,9.7,ppm
27C,10/27/2017 1:14:14 PM,1,024SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,In,indium,115,,,,0.000,2432370.43,2509569.34,2641293.71,2146248.25,,,,10.5,
27C,10/27/2017 1:14:14 PM,1,024SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ba,barium,137,115,3.591,21.4,0.000,2403242.52,2235756.53,2291123.56,2682847.46,3.190,3.106,4.479,10.1,ppm
27C,10/27/2017 1:14:14 PM,1,024SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Tb,terbium,159,,,,0.000,2654391.21,2836114.02,2735808.71,2391250.90,,,,8.8,
27C,10/27/2017 1:14:14 PM,1,024SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Lu,lutetium,175,,,,0.000,3201863.29,3489649.95,3273454.95,2842484.96,,,,10.3,
27C,10/27/2017 1:14:14 PM,1,024SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Pb,lead,208,209,4.191,20.7,0.000,8706851.74,8064863.00,8541132.37,9514559.86,3.618,3.763,5.191,8.5,ppm
27C,10/27/2017 1:14:14 PM,1,024SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Bi,bismuth,209,,,,0.000,1906056.12,2012953.56,2049597.94,1655616.85,,,,11.4,
Rinse,10/27/2017 1:16:27 PM,1,025SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Li,lithium,6,,,,0.000,39827.24,36216.18,41283.53,41982.01,,,,7.9,
Rinse,10/27/2017 1:16:27 PM,1,025SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Sc,scandium,45,,,,0.000,1317786.72,1164677.40,1401630.60,1387052.17,,,,10.1,
Rinse,10/27/2017 1:16:27 PM,1,025SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Cr,chromium,52,45,-0.009,,0.000,43316.91,43166.31,43998.88,42785.54,-0.006,-0.010,-0.011,1.4,ppm
Rinse,10/27/2017 1:16:27 PM,1,025SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ge,germanium,72,,,,0.000,420465.20,407027.81,405739.37,448628.43,,,,5.8,
Rinse,10/27/2017 1:16:27 PM,1,025SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,As,arsenic,75,72,,,0.000,27520.79,28920.20,26896.31,26745.87,,,,4.4,ppm
Rinse,10/27/2017 1:16:27 PM,1,025SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Se,selenium,78,72,0.001,126.5,0.000,4880.89,4900.90,4670.81,5070.96,0.003,0.001,0.000,4.1,ppm
Rinse,10/27/2017 1:16:27 PM,1,025SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Rh,rhodium,103,,,,0.000,1816845.81,1708364.66,1566165.29,2176007.47,,,,17.6,
Rinse,10/27/2017 1:16:27 PM,1,025SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ag,silver,107,103,0.001,23.0,0.000,1350.08,1300.07,1400.08,1350.08,0.001,0.001,0.001,3.7,ppm
Rinse,10/27/2017 1:16:27 PM,1,025SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,In,indium,115,,,,0.000,2698855.63,2655395.27,2505463.24,2935708.39,,,,8.1,
Rinse,10/27/2017 1:16:27 PM,1,025SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ba,barium,137,115,-0.007,,0.000,530.01,680.02,540.01,370.01,-0.006,-0.007,-0.007,29.3,ppm
Rinse,10/27/2017 1:16:27 PM,1,025SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Tb,terbium,159,,,,0.000,2866327.15,2737857.15,2667187.46,3193936.83,,,,10.0,
Rinse,10/27/2017 1:16:27 PM,1,025SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Lu,lutetium,175,,,,0.000,3479741.30,3046432.45,3423974.95,3968816.50,,,,13.3,
Rinse,10/27/2017 1:16:27 PM,1,025SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Pb,lead,208,209,-0.002,,0.000,3043.71,2950.35,3140.41,3040.37,-0.002,-0.002,-0.002,3.1,ppm
Rinse,10/27/2017 1:16:27 PM,1,025SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Bi,bismuth,209,,,,0.000,2209919.03,1932432.00,2282607.15,2414717.93,,,,11.3,
Rinse 2,10/27/2017 1:18:36 PM,1,026SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Li,lithium,6,,,,0.000,36850.63,37248.31,36075.27,37228.32,,,,1.8,
Rinse 2,10/27/2017 1:18:36 PM,1,026SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Sc,scandium,45,,,,0.000,1285491.88,1319428.26,1238566.23,1298481.15,,,,3.3,
Rinse 2,10/27/2017 1:18:36 PM,1,026SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Cr,chromium,52,45,-0.009,,0.000,42745.03,43176.33,41992.78,43065.98,-0.009,-0.008,-0.009,1.5,ppm
Rinse 2,10/27/2017 1:18:36 PM,1,026SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ge,germanium,72,,,,0.000,438380.31,439660.77,436687.77,438792.38,,,,0.3,
Rinse 2,10/27/2017 1:18:36 PM,1,026SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,As,arsenic,75,72,,,0.000,28205.50,27747.86,27868.23,29000.41,,,,2.5,ppm
Rinse 2,10/27/2017 1:18:36 PM,1,026SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Se,selenium,78,72,-0.002,,0.000,4707.48,4490.74,4740.82,4890.88,-0.004,-0.002,-0.001,4.3,ppm
Rinse 2,10/27/2017 1:18:36 PM,1,026SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Rh,rhodium,103,,,,0.000,1873911.74,1767369.97,1924619.50,1929745.75,,,,4.9,
Rinse 2,10/27/2017 1:18:36 PM,1,026SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ag,silver,107,103,0.001,16.1,0.000,1600.10,1410.08,1500.08,1890.14,0.001,0.001,0.001,15.9,ppm
Rinse 2,10/27/2017 1:18:36 PM,1,026SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,In,indium,115,,,,0.000,2604930.17,2597496.21,2510967.78,2706326.52,,,,3.8,
Rinse 2,10/27/2017 1:18:36 PM,1,026SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ba,barium,137,115,-0.007,,0.000,453.34,430.01,530.01,400.01,-0.007,-0.007,-0.007,15.0,ppm
Rinse 2,10/27/2017 1:18:36 PM,1,026SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Tb,terbium,159,,,,0.000,2824478.39,2692850.58,2826109.02,2954475.58,,,,4.6,
Rinse 2,10/27/2017 1:18:36 PM,1,026SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Lu,lutetium,175,,,,0.000,3196419.95,3087257.45,3263869.95,3238132.45,,,,3.0,
Rinse 2,10/27/2017 1:18:36 PM,1,026SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Pb,lead,208,209,-0.003,,0.000,1956.82,1970.16,1910.15,1990.16,-0.003,-0.003,-0.003,2.1,ppm
Rinse 2,10/27/2017 1:18:36 PM,1,026SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Bi,bismuth,209,,,,0.000,2195243.41,2134531.69,2212285.28,2238913.25,,,,2.5,
16.3,10/27/2017 1:20:45 PM,1,027SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Li,lithium,6,,,,0.000,36757.09,36847.43,34972.43,38451.41,,,,4.7,
16.3,10/27/2017 1:20:45 PM,1,027SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Sc,scandium,45,,,,0.000,1266355.94,1310430.61,1235683.18,1252954.04,,,,3.1,
16.3,10/27/2017 1:20:45 PM,1,027SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Cr,chromium,52,45,0.006,23.8,0.000,69049.65,68506.94,69561.88,69080.14,0.004,0.007,0.006,0.8,ppm
16.3,10/27/2017 1:20:45 PM,1,027SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ge,germanium,72,,,,0.000,411783.35,416571.40,410249.99,408528.67,,,,1.0,
16.3,10/27/2017 1:20:45 PM,1,027SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,As,arsenic,75,72,,,0.000,42929.90,42736.01,42304.61,43749.07,,,,1.7,ppm
16.3,10/27/2017 1:20:45 PM,1,027SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Se,selenium,78,72,0.004,21.5,0.000,5094.29,5261.03,5030.93,4990.92,0.005,0.003,0.003,2.9,ppm
16.3,10/27/2017 1:20:45 PM,1,027SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Rh,rhodium,103,,,,0.000,1743827.27,1654239.82,1845027.32,1732214.66,,,,5.5,
16.3,10/27/2017 1:20:45 PM,1,027SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ag,silver,107,103,0.028,3.4,0.000,33241.03,32148.43,33832.48,33742.19,0.028,0.027,0.028,2.8,ppm
16.3,10/27/2017 1:20:45 PM,1,027SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,In,indium,115,,,,0.000,2486841.01,2577090.59,2398914.03,2484518.40,,,,3.6,
16.3,10/27/2017 1:20:45 PM,1,027SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ba,barium,137,115,0.522,4.5,0.000,366747.54,363146.75,369204.99,367890.89,0.498,0.545,0.524,0.9,ppm
16.3,10/27/2017 1:20:45 PM,1,027SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Tb,terbium,159,,,,0.000,2686476.57,2755098.08,2724201.21,2580130.43,,,,3.5,
16.3,10/27/2017 1:20:45 PM,1,027SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Lu,lutetium,175,,,,0.000,3330491.62,3360252.45,3355814.95,3275407.45,,,,1.4,
16.3,10/27/2017 1:20:45 PM,1,027SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Pb,lead,208,209,0.725,2.9,0.000,1532062.84,1547469.35,1544386.70,1504332.48,0.732,0.741,0.701,1.6,ppm
16.3,10/27/2017 1:20:45 PM,1,027SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Bi,bismuth,209,,,,0.000,1901784.76,1901384.35,1873955.91,1930014.03,,,,1.5,
17.2,10/27/2017 1:22:58 PM,1,028SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Li,lithium,6,,,,0.000,35156.23,35092.78,34190.49,36185.43,,,,2.8,
17.2,10/27/2017 1:22:58 PM,1,028SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Sc,scandium,45,,,,0.000,1296159.15,1381525.60,1261558.89,1245392.95,,,,5.7,
17.2,10/27/2017 1:22:58 PM,1,028SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Cr,chromium,52,45,0.001,169.5,0.000,61387.51,61293.77,61836.22,61032.53,-0.001,0.002,0.002,0.7,ppm
17.2,10/27/2017 1:22:58 PM,1,028SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ge,germanium,72,,,,0.000,407544.94,408589.45,408285.54,405759.84,,,,0.4,
17.2,10/27/2017 1:22:58 PM,1,028SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,As,arsenic,75,72,,,0.000,44658.68,45635.20,44491.48,43849.37,,,,2.0,ppm
17.2,10/27/2017 1:22:58 PM,1,028SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Se,selenium,78,72,0.000,296.4,0.000,4654.14,4750.83,4520.76,4690.82,0.001,-0.001,0.001,2.6,ppm
17.2,10/27/2017 1:22:58 PM,1,028SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Rh,rhodium,103,,,,0.000,1779425.60,1981627.94,1618746.38,1737902.47,,,,10.4,
17.2,10/27/2017 1:22:58 PM,1,028SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,Ag,silver,107,103,0.009,8.8,0.000,10657.59,10884.41,10564.22,10524.13,0.008,0.009,0.009,1.9,ppm
17.2,10/27/2017 1:22:58 PM,1,028SMPL.d,10272017_MLH-HVR3.b,D:\Agilent\ICPMH\1\DATA,admin,G3665A,,1.0,1.0,1,1,In,indium,115,,,,0.000,2497417.10,2526325.12,2407209.03,2558717.15,,,,3.2,
