STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/21/51,15.5,0,0,,16.1,1.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/22/51,0,0,0,,6.1,-2.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/23/51,0,0,0,,7.2,-3.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/24/51,0,0,0,,11.1,-0.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/25/51,2,0,0,,3.9,-0.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/26/51,0,0,0,,8.3,0
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/27/51,0,0,0,,0.6,-4.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/28/51,0,0,0,,1.7,-6.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/29/51,0,0,0,,8.9,1.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/30/51,0.8,0,0,,11.1,7.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/31/51,0.3,0,0,,11.7,6.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/1/52,0,0,0,,16.1,8.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/2/52,8.1,0,0,,12.2,5.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/3/52,0.3,0,0,,7.2,1.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/4/52,18.3,36,25,,4.4,-0.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/5/52,5.8,0,0,,6.7,1.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/6/52,0,0,0,,3.3,-1.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/7/52,0,0,0,,3.3,-3.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/8/52,0,0,0,,2.2,-2.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/9/52,0,0,0,,8.3,2.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/10/52,18.8,0,0,,6.1,0.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/11/52,0,0,0,,6.1,-1.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/12/52,0,0,0,,7.2,0.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/13/52,0,0,0,,8.9,-0.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/14/52,0,0,0,,18.3,6.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/15/52,0.5,0,0,,23.3,7.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/16/52,0,0,0,,13.9,3.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/17/52,8.6,0,0,,8.3,1.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/18/52,1,0,0,,12.8,7.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/19/52,0,0,0,,8.3,1.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/20/52,0.3,0,0,,15.6,5.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/21/52,0,0,0,,6.7,-0.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/22/52,17.3,0,0,,6.1,0.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/23/52,0,0,0,,6.7,-0.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/24/52,0,0,0,,3.9,-2.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/25/52,0,0,0,,5,-2.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/26/52,11.2,0,0,,17.2,3.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/27/52,4.8,0,0,,17.2,10.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/28/52,18.8,5,0,,13.3,0
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/29/52,0,0,0,,0,-7.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/30/52,0,0,0,,-2.8,-9.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/31/52,0,0,0,,5,-7.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/1/52,0,0,0,,13.9,-2.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/2/52,0,0,0,,15.6,6.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/3/52,12.7,0,0,,10,5.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/4/52,11.4,0,0,,12.8,8.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/5/52,0,0,0,,10.6,3.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/6/52,0,0,0,,8.3,1.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/7/52,0,0,0,,6.7,-0.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/8/52,0,0,0,,11.7,-1.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/9/52,0,0,0,,10.6,2.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/10/52,0,0,0,,12.8,0
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/11/52,0,0,0,,13.3,1.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/12/52,0,0,0,,10.6,-0.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/13/52,0,0,0,,7.2,1.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/14/52,0,0,0,,5.6,-1.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/15/52,0,0,0,,6.7,-3.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/16/52,20.8,0,0,,4.4,1.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/17/52,0,0,0,,5,1.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/18/52,0,0,0,,8.9,2.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/19/52,0,0,0,,9.4,-0.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/20/52,0,0,0,,7.8,-1.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/21/52,0,0,0,,10.6,1.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/22/52,0,0,0,,5.6,0
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/23/52,0,0,0,,6.7,-1.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/24/52,0,0,0,,6.1,1.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/25/52,0,0,0,,9.4,0.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/26/52,0,0,0,,4.4,-1.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/27/52,0,0,0,,9.4,0
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/28/52,0,0,0,,11.1,-0.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/29/52,0,0,0,,10.6,1.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/1/52,13.2,64,0,,4.4,-1.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/2/52,0,0,0,,4.4,-1.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/3/52,8.9,33,0,,2.8,0.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/4/52,2.3,0,0,,4.4,1.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/5/52,0,0,0,,6.7,0
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/6/52,0,0,0,,5.6,-1.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/7/52,0,0,0,,3.3,-2.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/8/52,0,0,0,,3.3,-1.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/9/52,0,0,0,,3.9,-3.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/10/52,3.8,0,0,,12.2,1.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/11/52,13.5,0,0,,21.1,5.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/12/52,0,0,0,,13.3,2.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/13/52,2.5,0,0,,12.2,2.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/14/52,0,0,0,,8.3,1.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/15/52,0,0,0,,6.7,-2.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/16/52,0,0,0,,3.9,-1.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/17/52,0,0,0,,10,0.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/18/52,2,0,0,,11.1,0.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/19/52,20.1,0,0,,12.8,3.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/20/52,0,0,0,,22.2,2.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/21/52,0,0,0,,28.3,6.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/22/52,0.3,0,0,,15,8.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/23/52,9.4,0,0,,11.7,6.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/24/52,9.4,0,0,,10.6,2.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/25/52,0,0,0,,12.8,0
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/26/52,0,0,0,,17.2,5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/27/52,8.1,0,0,,15.6,3.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/28/52,2,0,0,,10.6,2.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/29/52,0,0,0,,11.7,2.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/30/52,0,0,0,,13.3,1.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/31/52,0,0,0,,20.6,5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/1/52,5.6,0,0,,23.3,11.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/2/52,0.3,0,0,,19.4,10
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/3/52,0,0,0,,16.7,6.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/4/52,0,0,0,,20,6.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/5/52,16.5,0,0,,22.2,7.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/6/52,0,0,0,,11.1,6.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/7/52,0,0,0,,10,3.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/8/52,0,0,0,,10.6,2.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/9/52,0,0,0,,15,2.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/10/52,0,0,0,,18.3,3.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/11/52,0,0,0,,16.7,8.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/12/52,0,0,0,,13.9,7.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/13/52,5.3,0,0,,18.9,7.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/14/52,18,0,0,,23.3,10.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/15/52,2,0,0,,12.8,5.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/16/52,4.6,0,0,,17.2,5.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/17/52,0,0,0,,23.9,9.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/18/52,0,0,0,,25.6,11.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/19/52,0,0,0,,27.8,12.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/20/52,0,0,0,,30,11.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/21/52,0,0,0,,28.9,14.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/22/52,0,0,0,,30,12.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/23/52,5.3,0,0,,31.1,12.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/24/52,11.2,0,0,,12.2,7.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/25/52,35.6,0,0,,11.1,7.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/26/52,23.4,0,0,,11.1,8.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/27/52,19.1,0,0,,13.9,10.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/28/52,4.3,0,0,,16.1,12.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/29/52,0.5,0,0,,17.8,10.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/30/52,0,0,0,,25.6,11.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/1/52,0,0,0,,23.9,7.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/2/52,0,0,0,,25,12.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/3/52,0,0,0,,20.6,8.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/4/52,5.6,0,0,,26.1,10
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/5/52,4.3,0,0,,18.9,13.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/6/52,0,0,0,,30,12.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/7/52,0,0,0,,21.7,12.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/8/52,0,0,0,,18.3,11.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/9/52,0,0,0,,23.9,13.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/10/52,4.3,0,0,,23.9,13.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/11/52,16.3,0,0,,23.9,13.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/12/52,12.4,0,0,,17.8,9.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/13/52,0,0,0,,18.9,7.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/14/52,0,0,0,,25,8.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/15/52,0,0,0,,28.9,16.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/16/52,0.8,0,0,,21.7,13.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/17/52,0.3,0,0,,21.7,11.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/18/52,0,0,0,,18.3,12.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/19/52,7.1,0,0,,14.4,11.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/20/52,13.5,0,0,,15,11.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/21/52,0,0,0,,23.9,14.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/22/52,0,0,0,,25.6,13.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/23/52,0,0,0,,26.7,16.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/24/52,8.6,0,0,,21.7,13.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/25/52,40.6,0,0,,27.2,17.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/26/52,0,0,0,,25,17.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/27/52,0,0,0,,26.7,13.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/28/52,0,0,0,,30,13.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/29/52,3.3,0,0,,27.8,16.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/30/52,0.3,0,0,,18.3,15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/31/52,2.8,0,0,,21.7,13.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/1/52,17.8,0,0,,28.9,18.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/2/52,0,0,0,,26.1,15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/3/52,0,0,0,,27.8,12.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/4/52,0.5,0,0,,31.7,18.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/5/52,0,0,0,,26.1,19.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/6/52,0,0,0,,33.9,18.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/7/52,0,0,0,,32.2,22.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/8/52,0,0,0,,31.1,17.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/9/52,9.4,0,0,,34.4,22.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/10/52,0,0,0,,30.6,20
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/11/52,0,0,0,,23.9,17.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/12/52,0,0,0,,24.4,14.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/13/52,0,0,0,,27.8,14.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/14/52,0,0,0,,30.6,15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/15/52,0,0,0,,32.2,21.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/16/52,0,0,0,,33.9,22.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/17/52,0,0,0,,34.4,24.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/18/52,0,0,0,,33.9,23.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/19/52,0,0,0,,36.1,20
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/20/52,0,0,0,,26.7,19.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/21/52,4.3,0,0,,21.1,16.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/22/52,7.4,0,0,,25,16.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/23/52,6.1,0,0,,20,18.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/24/52,0,0,0,,30,18.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/25/52,0,0,0,,36.7,23.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/26/52,0,0,0,,38.3,25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/27/52,0,0,0,,36.7,26.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/28/52,0,0,0,,34.4,23.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/29/52,27.9,0,0,,35,20.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",6/30/52,4.3,0,0,,27.8,18.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/1/52,0,0,0,,25.6,16.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/2/52,0,0,0,,27.8,13.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/3/52,0,0,0,,31.7,19.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/4/52,3.8,0,0,,31.1,22.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/5/52,0,0,0,,31.1,22.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/6/52,0,0,0,,31.7,20
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/7/52,0.5,0,0,,28.3,22.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/8/52,17,0,0,,29.4,22.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/9/52,69.1,0,0,,29.4,20
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/10/52,0,0,0,,26.7,18.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/11/52,0,0,0,,30,18.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/12/52,0,0,0,,31.7,18.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/13/52,0,0,0,,33.3,20
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/14/52,0,0,0,,33.9,21.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/15/52,0,0,0,,33.9,22.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/16/52,6.6,0,0,,33.9,23.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/17/52,4.1,0,0,,32.2,22.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/18/52,0,0,0,,34.4,25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/19/52,3,0,0,,33.9,25.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/20/52,9.1,0,0,,32.2,24.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/21/52,0,0,0,,36.7,25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/22/52,0,0,0,,36.7,26.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/23/52,0,0,0,,36.7,25.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/24/52,0,0,0,,30,22.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/25/52,0,0,0,,30,20
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/26/52,0,0,0,,32.2,20
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/27/52,0,0,0,,34.4,23.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/28/52,0,0,0,,37.2,23.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/29/52,0,0,0,,33.9,26.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/30/52,0,0,0,,32.8,22.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",7/31/52,0,0,0,,30,23.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/1/52,0,0,0,,30.6,21.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/2/52,8.1,0,0,,27.2,20.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/3/52,1.3,0,0,,32.2,20.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/4/52,0,0,0,,32.2,22.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/5/52,0.8,0,0,,31.7,23.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/6/52,9.9,0,0,,28.3,21.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/7/52,1.3,0,0,,28.3,21.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/8/52,19.6,0,0,,23.9,21.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/9/52,3.8,0,0,,27.2,21.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/10/52,5.6,0,0,,31.1,21.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/11/52,0,0,0,,31.1,20
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/12/52,16,0,0,,30.6,22.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/13/52,0,0,0,,31.1,22.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/14/52,0,0,0,,30,18.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/15/52,0,0,0,,31.1,21.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/16/52,7.1,0,0,,31.7,21.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/17/52,0,0,0,,31.1,20
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/18/52,8.4,0,0,,29.4,20
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",8/19/52,0,0,0,,28.9,19.4
