STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/14/1957,0,0,0,17.2,8.9,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/15/1957,0,0,0,18.9,6.1,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/16/1957,0,0,0,16.7,7.8,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/17/1957,0,0,0,19.4,3.9,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/18/1957,0,0,0,20,4.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/19/1957,0,0,0,20.6,6.7,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/20/1957,0,0,0,27.8,9.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/21/1957,0,0,0,23.3,10,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/22/1957,0,0,0,21.1,10.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/23/1957,0,0,0,23.9,8.3,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/24/1957,0,0,0,27.2,6.7,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/25/1957,0,0,0,28.3,8.9,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/26/1957,0,0,0,22.8,7.8,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/27/1957,0,0,0,22.2,7.2,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/28/1957,0,0,0,22.2,6.7,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/29/1957,0,0,0,25.6,7.2,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",11/30/1957,0,0,0,22.8,3.9,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/1/1957,0,0,0,25,6.1,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/2/1957,0,0,0,26.1,7.2,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/3/1957,0,0,0,26.7,6.1,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/4/1957,11.9,0,0,20,10,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/5/1957,20.3,0,0,13.3,7.2,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/6/1957,0,0,0,19.4,5,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/7/1957,0,0,0,24.4,5.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/8/1957,0,0,0,27.8,10.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/9/1957,0,0,0,28.3,9.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/10/1957,0,0,0,27.8,8.9,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/11/1957,0,0,0,27.2,8.9,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/12/1957,0,0,0,25,7.8,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/13/1957,0,0,0,22.8,7.8,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/14/1957,0,0,0,17.2,7.8,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/15/1957,34.8,0,0,17.2,11.7,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/16/1957,12.2,0,0,17.8,13.9,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/17/1957,8.4,0,0,18.3,10,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/18/1957,0.3,0,0,13.9,6.7,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/19/1957,0,0,0,18.9,5.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/20/1957,0,0,0,21.7,5.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/21/1957,0,0,0,18.9,5.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/22/1957,0,0,0,18.3,6.7,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/23/1957,0,0,0,21.1,5,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/24/1957,0,0,0,20.6,4.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/25/1957,0,0,0,25.6,5.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/26/1957,0,0,0,22.8,6.7,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/27/1957,0,0,0,19.4,5.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/28/1957,0,0,0,20.6,5.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/29/1957,0,0,0,21.7,6.1,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/30/1957,0,0,0,22.8,6.1,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",12/31/1957,0,0,0,23.9,8.3,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/1/1958,0,0,0,21.7,6.1,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/2/1958,0,0,0,17.8,4.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/3/1958,0,0,0,21.1,10.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/4/1958,0,0,0,23.3,10.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/5/1958,0,0,0,25.6,11.1,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/6/1958,0,0,0,21.1,7.2,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/7/1958,0,0,0,25,7.2,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/8/1958,0,0,0,23.3,6.7,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/9/1958,0,0,0,21.7,7.2,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/10/1958,1.3,0,0,18.9,10,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/11/1958,0,0,0,19.4,9.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/12/1958,0,0,0,20,4.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/13/1958,0,0,0,19.4,5.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/14/1958,0,0,0,21.1,4.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/15/1958,0,0,0,23.9,6.1,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/16/1958,0,0,0,27.8,8.3,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/17/1958,0,0,0,26.7,7.8,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/18/1958,0,0,0,23.9,5.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/19/1958,0,0,0,20,7.8,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/20/1958,0,0,0,20,4.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/21/1958,0,0,0,17.2,3.9,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/22/1958,0,0,0,18.3,5.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/23/1958,0,0,0,19.4,2.8,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/24/1958,2.8,0,0,12.2,5.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/25/1958,17.5,0,0,17.8,8.3,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/26/1958,4.3,0,0,16.1,11.7,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/27/1958,0,0,0,20.6,8.3,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/28/1958,0,0,0,21.1,7.2,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/29/1958,0,0,0,17.8,7.2,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/30/1958,4.1,0,0,19.4,8.3,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",1/31/1958,0,0,0,21.7,5,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/1/1958,0,0,0,23.9,10.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/2/1958,12.4,0,0,19.4,6.1,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/3/1958,43.9,0,0,17.8,11.7,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/4/1958,38.9,0,0,16.1,11.1,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/5/1958,0.3,0,0,18.3,9.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/6/1958,0,0,0,19.4,7.2,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/7/1958,0,0,0,18.3,9.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/8/1958,1.8,0,0,16.7,11.1,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/9/1958,0,0,0,20,6.7,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/10/1958,0,0,0,20,8.3,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/11/1958,0,0,0,21.7,7.2,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/12/1958,0.5,0,0,15,7.8,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/13/1958,0,0,0,21.1,8.9,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/14/1958,0,0,0,20,5.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/15/1958,0,0,0,21.7,6.1,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/16/1958,0,0,0,27.8,6.1,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/17/1958,0,0,0,26.7,6.7,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/18/1958,0,0,0,17.2,12.2,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/19/1958,63.8,0,0,17.8,10,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/20/1958,0,0,0,22.2,6.7,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/21/1958,0,0,0,24.4,9.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/22/1958,0,0,0,18.3,11.1,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/23/1958,0,0,0,18.9,12.8,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/24/1958,0,0,0,17.8,12.2,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/25/1958,14.7,0,0,19.4,10.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/26/1958,0,0,0,19.4,8.3,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/27/1958,0,0,0,20,6.1,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",2/28/1958,0.3,0,0,18.9,5,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/1/1958,0,0,0,18.9,8.3,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/2/1958,0,0,0,18.3,5.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/3/1958,0,0,0,18.3,3.3,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/4/1958,0,0,0,21.7,5,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/5/1958,0,0,0,21.7,5,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/6/1958,2.8,0,0,11.1,6.7,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/7/1958,0,0,0,16.1,5,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/8/1958,0,0,0,16.7,5,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/9/1958,0,0,0,18.3,7.8,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/10/1958,2,0,0,17.8,4.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/11/1958,0.3,0,0,15,6.7,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/12/1958,3.6,0,0,13.3,5.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/13/1958,1.3,0,0,13.9,2.8,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/14/1958,1.3,0,0,14.4,8.9,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/15/1958,27.4,0,0,12.2,9.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/16/1958,6.1,0,0,18.9,11.7,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/17/1958,2,0,0,18.3,12.2,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/18/1958,0,0,0,19.4,10.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/19/1958,0,0,0,23.9,6.7,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/20/1958,13,0,0,16.7,10,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/21/1958,11.4,0,0,18.9,10.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/22/1958,2.8,0,0,20,10,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/23/1958,0,0,0,17.2,9.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/24/1958,0,0,0,18.3,9.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/25/1958,0,0,0,20.6,7.8,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/26/1958,0,0,0,19.4,6.7,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/27/1958,17,0,0,15,8.3,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/28/1958,0,0,0,16.1,7.8,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/29/1958,0,0,0,18.3,7.2,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/30/1958,0.3,0,0,16.1,6.1,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",3/31/1958,2.3,0,0,16.7,9.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/1/1958,34,0,0,13.9,9.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/2/1958,3.3,0,0,16.1,6.7,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/3/1958,23.9,0,0,16.7,9.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/4/1958,2.3,0,0,17.2,5.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/5/1958,0,0,0,17.2,5.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/6/1958,17.5,0,0,13.9,6.1,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/7/1958,10.9,0,0,17.8,6.7,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/8/1958,0,0,0,21.7,7.2,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/9/1958,0,0,0,25,8.3,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/10/1958,0,0,0,28.3,10.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/11/1958,0,0,0,29.4,12.2,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/12/1958,0,0,0,29.4,12.2,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/13/1958,0,0,0,27.8,10.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/14/1958,0,0,0,29.4,11.7,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/15/1958,0,0,0,31.7,13.3,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/16/1958,0,0,0,25.6,15.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/17/1958,0,0,0,23.3,15,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/18/1958,0,0,0,23.9,13.3,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/19/1958,0,0,0,36.7,13.9,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/20/1958,0,0,0,37.8,17.2,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/21/1958,0,0,0,32.8,17.8,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/22/1958,0,0,0,24.4,14.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/23/1958,0,0,0,25.6,12.8,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/24/1958,0,0,0,22.2,8.9,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/25/1958,0,0,0,22.2,10.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/26/1958,0,0,0,23.3,9.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/27/1958,0,0,0,22.8,10,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/28/1958,0,0,0,21.7,12.8,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/29/1958,0,0,0,19.4,12.2,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",4/30/1958,0,0,0,19.4,11.7,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/1/1958,0,0,0,20,13.3,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/2/1958,0,0,0,20.6,14.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/3/1958,0,0,0,23.3,12.8,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/4/1958,0,0,0,31.1,11.7,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/5/1958,0,0,0,28.3,13.3,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/6/1958,0,0,0,24.4,13.3,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/7/1958,0,0,0,19.4,13.9,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/8/1958,0,0,0,20.6,14.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/9/1958,0,0,0,18.3,12.8,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/10/1958,0,0,0,18.9,12.8,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/11/1958,0,0,0,18.9,11.7,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/12/1958,0,0,0,21.7,11.1,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/13/1958,0,0,0,22.8,9.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/14/1958,0,0,0,30,11.1,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/15/1958,0,0,0,29.4,12.8,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/16/1958,0,0,0,28.3,12.8,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/17/1958,0,0,0,27.2,13.9,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/18/1958,0,0,0,26.7,13.3,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/19/1958,0,0,0,27.8,13.9,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/20/1958,0,0,0,27.8,15,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/21/1958,0,0,0,28.3,12.8,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/22/1958,0,0,0,30.6,14.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/23/1958,0,0,0,27.2,16.1,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/24/1958,0,0,0,26.7,14.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/25/1958,0,0,0,27.2,11.7,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/26/1958,0,0,0,28.3,12.8,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/27/1958,0,0,0,28.3,12.2,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/28/1958,0,0,0,30.6,14.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/29/1958,0,0,0,28.9,14.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/30/1958,0,0,0,26.1,16.1,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",5/31/1958,0,0,0,24.4,15.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",6/1/1958,0,0,0,23.9,12.8,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",6/2/1958,0,0,0,23.3,15,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",6/3/1958,0,0,0,25.6,13.9,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",6/4/1958,0,0,0,26.7,13.9,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",6/5/1958,0,0,0,24.4,15,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",6/6/1958,0,0,0,24.4,13.9,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",6/7/1958,0,0,0,23.9,12.8,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",6/8/1958,0,0,0,25,13.9,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",6/9/1958,0,0,0,25,13.9,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",6/10/1958,0,0,0,23.9,15,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",6/11/1958,0,0,0,22.8,13.9,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",6/12/1958,0,0,0,23.3,14.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",6/13/1958,0,0,0,25,12.8,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",6/14/1958,0,0,0,30.6,14.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",6/15/1958,0,0,0,28.9,13.9,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",6/16/1958,0,0,0,30.6,14.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",6/17/1958,0,0,0,28.3,15.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",6/18/1958,0,0,0,29.4,15,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",6/19/1958,0,0,0,27.2,15.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",6/20/1958,0,0,0,29.4,13.9,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",6/21/1958,0,0,0,29.4,14.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",6/22/1958,0,0,0,31.1,16.7,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",6/23/1958,0,0,0,29.4,16.1,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",6/24/1958,0,0,0,27.2,16.1,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",6/25/1958,0,0,0,28.9,15,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",6/26/1958,0,0,0,28.3,17.8,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",6/27/1958,0,0,0,32.2,16.1,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",6/28/1958,0,0,0,31.7,16.1,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",6/29/1958,0,0,0,26.1,15.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",6/30/1958,0,0,0,27.2,14.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/1/1958,0,0,0,26.1,14.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/2/1958,0,0,0,26.1,15,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/3/1958,0,0,0,27.2,14.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/4/1958,0,0,0,27.2,15,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/5/1958,0,0,0,27.8,15,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/6/1958,0,0,0,28.3,15,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/7/1958,0,0,0,31.7,15,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/8/1958,0,0,0,34.4,14.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/9/1958,0,0,0,37.2,17.2,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/10/1958,0,0,0,38.3,18.9,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/11/1958,0,0,0,33.9,17.8,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/12/1958,0,0,0,32.2,16.7,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/13/1958,0,0,0,27.8,16.7,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/14/1958,0,0,0,25.6,17.2,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/15/1958,0,0,0,26.7,17.2,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/16/1958,0,0,0,26.7,16.1,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/17/1958,0,0,0,26.7,14.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/18/1958,0,0,0,27.8,13.9,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/19/1958,0,0,0,28.3,15,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/20/1958,0,0,0,28.9,13.9,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/21/1958,0,0,0,27.2,15.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/22/1958,0,0,0,26.7,15.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/23/1958,0,0,0,26.7,15,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/24/1958,0,0,0,28.3,15,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/25/1958,0,0,0,28.9,15,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/26/1958,0,0,0,28.3,16.1,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/27/1958,0,0,0,28.3,16.1,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/28/1958,0,0,0,29.4,16.1,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/29/1958,0,0,0,30.6,16.1,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/30/1958,0,0,0,34.4,18.9,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",7/31/1958,0,0,0,33.9,20.6,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/1/1958,0,0,0,30.6,19.4,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/2/1958,0,0,0,31.1,18.3,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/3/1958,0,0,0,32.2,18.3,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/4/1958,0,0,0,31.7,16.7,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/5/1958,0,0,0,30,17.8,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/6/1958,0,0,0,30.6,18.3,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/7/1958,0,0,0,30,18.3,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/8/1958,0,0,0,32.2,17.2,
USC00041194,"BURBANK VALLEY PUMP PLANT, CA US",8/9/1958,0,0,0,33.9,17.8,
