STATION,STATION_NAME,DATE,MDPR,MDSF,DAPR,DASF,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS
GHCND:USC00052557,EDGEWATER CO US,19211003,-9999,-9999,-9999,-9999,0.00,-9999,-9999,76,35,61
GHCND:USC00052557,EDGEWATER CO US,19211004,-9999,-9999,-9999,-9999,0.00,-9999,-9999,83,43,58
GHCND:USC00052557,EDGEWATER CO US,19211005,-9999,-9999,-9999,-9999,0.00,-9999,-9999,86,45,67
GHCND:USC00052557,EDGEWATER CO US,19211006,-9999,-9999,-9999,-9999,0.28,-9999,1.0,70,30,35
GHCND:USC00052557,EDGEWATER CO US,19211007,-9999,-9999,-9999,-9999,0.00,-9999,-9999,63,34,56
GHCND:USC00052557,EDGEWATER CO US,19211008,-9999,-9999,-9999,-9999,0.00,-9999,-9999,81,38,63
GHCND:USC00052557,EDGEWATER CO US,19211009,-9999,-9999,-9999,-9999,0.00,-9999,-9999,78,43,53
GHCND:USC00052557,EDGEWATER CO US,19211010,-9999,-9999,-9999,-9999,0.00,-9999,-9999,71,31,46
GHCND:USC00052557,EDGEWATER CO US,19211011,-9999,-9999,-9999,-9999,0.00,-9999,-9999,64,32,50
GHCND:USC00052557,EDGEWATER CO US,19211012,-9999,-9999,-9999,-9999,0.00,-9999,-9999,73,38,57
GHCND:USC00052557,EDGEWATER CO US,19211013,-9999,-9999,-9999,-9999,0.00,-9999,-9999,80,37,58
GHCND:USC00052557,EDGEWATER CO US,19211014,-9999,-9999,-9999,-9999,0.00,-9999,-9999,78,41,55
GHCND:USC00052557,EDGEWATER CO US,19211015,-9999,-9999,-9999,-9999,0.00,-9999,-9999,83,48,50
GHCND:USC00052557,EDGEWATER CO US,19211016,-9999,-9999,-9999,-9999,0.00,-9999,-9999,70,39,63
GHCND:USC00052557,EDGEWATER CO US,19211017,-9999,-9999,-9999,-9999,0.00,-9999,-9999,73,39,61
GHCND:USC00052557,EDGEWATER CO US,19211018,-9999,-9999,-9999,-9999,0.00,-9999,-9999,80,39,46
GHCND:USC00052557,EDGEWATER CO US,19211019,-9999,-9999,-9999,-9999,0.00,-9999,-9999,73,33,56
GHCND:USC00052557,EDGEWATER CO US,19211020,-9999,-9999,-9999,-9999,0.00,-9999,-9999,86,41,51
GHCND:USC00052557,EDGEWATER CO US,19211021,-9999,-9999,-9999,-9999,0.00,-9999,-9999,84,28,37
GHCND:USC00052557,EDGEWATER CO US,19211022,-9999,-9999,-9999,-9999,0.00,-9999,-9999,63,33,58
GHCND:USC00052557,EDGEWATER CO US,19211023,-9999,-9999,-9999,-9999,0.00,-9999,-9999,75,40,54
GHCND:USC00052557,EDGEWATER CO US,19211024,-9999,-9999,-9999,-9999,0.50,-9999,-9999,75,40,43
GHCND:USC00052557,EDGEWATER CO US,19211025,-9999,-9999,-9999,-9999,0.00,-9999,-9999,50,33,31
GHCND:USC00052557,EDGEWATER CO US,19211026,-9999,-9999,-9999,-9999,0.00,-9999,-9999,63,28,43
GHCND:USC00052557,EDGEWATER CO US,19211027,-9999,-9999,-9999,-9999,0.00,-9999,-9999,66,23,43
GHCND:USC00052557,EDGEWATER CO US,19211028,-9999,-9999,-9999,-9999,0.00,-9999,-9999,56,41,47
GHCND:USC00052557,EDGEWATER CO US,19211029,-9999,-9999,-9999,-9999,0.00,-9999,-9999,66,32,62
GHCND:USC00052557,EDGEWATER CO US,19211030,-9999,-9999,-9999,-9999,0.00,-9999,-9999,66,27,34
GHCND:USC00052557,EDGEWATER CO US,19211031,-9999,-9999,-9999,-9999,0.00,-9999,-9999,67,24,34
GHCND:USC00052557,EDGEWATER CO US,19211101,-9999,-9999,-9999,-9999,0.00,-9999,0.0,70,23,33
GHCND:USC00052557,EDGEWATER CO US,19211102,-9999,-9999,-9999,-9999,0.00,-9999,0.0,67,31,45
GHCND:USC00052557,EDGEWATER CO US,19211103,-9999,-9999,-9999,-9999,0.00,-9999,0.0,76,32,38
GHCND:USC00052557,EDGEWATER CO US,19211104,-9999,-9999,-9999,-9999,0.00,-9999,0.0,77,26,35
GHCND:USC00052557,EDGEWATER CO US,19211105,-9999,-9999,-9999,-9999,0.00,-9999,0.0,77,28,51
GHCND:USC00052557,EDGEWATER CO US,19211106,-9999,-9999,-9999,-9999,0.00,-9999,0.0,64,28,43
GHCND:USC00052557,EDGEWATER CO US,19211107,-9999,-9999,-9999,-9999,0.00,-9999,0.0,63,23,32
GHCND:USC00052557,EDGEWATER CO US,19211108,-9999,-9999,-9999,-9999,0.00,-9999,0.0,47,15,18
GHCND:USC00052557,EDGEWATER CO US,19211109,-9999,-9999,-9999,-9999,0.00,-9999,0.0,53,18,38
GHCND:USC00052557,EDGEWATER CO US,19211110,-9999,-9999,-9999,-9999,0.00,-9999,0.0,53,20,31
GHCND:USC00052557,EDGEWATER CO US,19211111,-9999,-9999,-9999,-9999,0.00,-9999,0.0,61,26,55
GHCND:USC00052557,EDGEWATER CO US,19211112,-9999,-9999,-9999,-9999,0.00,-9999,0.0,67,27,47
GHCND:USC00052557,EDGEWATER CO US,19211113,-9999,-9999,-9999,-9999,0.00,-9999,0.0,59,20,28
GHCND:USC00052557,EDGEWATER CO US,19211114,-9999,-9999,-9999,-9999,0.00,-9999,0.0,56,26,41
GHCND:USC00052557,EDGEWATER CO US,19211115,-9999,-9999,-9999,-9999,0.00,-9999,0.0,70,32,32
GHCND:USC00052557,EDGEWATER CO US,19211116,-9999,-9999,-9999,-9999,0.00,-9999,0.0,33,25,27
GHCND:USC00052557,EDGEWATER CO US,19211117,-9999,-9999,-9999,-9999,0.45,-9999,4.0,31,12,15
GHCND:USC00052557,EDGEWATER CO US,19211118,-9999,-9999,-9999,-9999,0.00,-9999,0.0,38,5,18
GHCND:USC00052557,EDGEWATER CO US,19211119,-9999,-9999,-9999,-9999,0.00,-9999,0.0,43,18,32
GHCND:USC00052557,EDGEWATER CO US,19211120,-9999,-9999,-9999,-9999,0.00,-9999,0.0,52,31,37
GHCND:USC00052557,EDGEWATER CO US,19211121,-9999,-9999,-9999,-9999,0.00,-9999,0.0,48,27,35
GHCND:USC00052557,EDGEWATER CO US,19211122,-9999,-9999,-9999,-9999,0.00,-9999,0.0,60,33,43
GHCND:USC00052557,EDGEWATER CO US,19211123,-9999,-9999,-9999,-9999,0.00,-9999,0.0,60,23,26
GHCND:USC00052557,EDGEWATER CO US,19211124,-9999,-9999,-9999,-9999,0.00,-9999,0.0,56,25,36
GHCND:USC00052557,EDGEWATER CO US,19211125,-9999,-9999,-9999,-9999,0.00,-9999,0.0,63,34,46
GHCND:USC00052557,EDGEWATER CO US,19211126,-9999,-9999,-9999,-9999,0.00,-9999,0.0,61,31,41
GHCND:USC00052557,EDGEWATER CO US,19211127,-9999,-9999,-9999,-9999,0.00,-9999,0.0,63,23,39
GHCND:USC00052557,EDGEWATER CO US,19211128,-9999,-9999,-9999,-9999,0.00,-9999,0.0,68,25,30
GHCND:USC00052557,EDGEWATER CO US,19211129,-9999,-9999,-9999,-9999,0.00,-9999,0.0,65,29,37
GHCND:USC00052557,EDGEWATER CO US,19211130,-9999,-9999,-9999,-9999,0.00,-9999,0.0,60,37,46
GHCND:USC00052557,EDGEWATER CO US,19211201,-9999,-9999,-9999,-9999,0.00,-9999,0.0,56,28,32
GHCND:USC00052557,EDGEWATER CO US,19211202,-9999,-9999,-9999,-9999,0.72,-9999,4.0,33,9,9
GHCND:USC00052557,EDGEWATER CO US,19211203,-9999,-9999,-9999,-9999,0.00,-9999,0.0,36,2,26
GHCND:USC00052557,EDGEWATER CO US,19211204,-9999,-9999,-9999,-9999,0.00,-9999,0.0,44,16,20
GHCND:USC00052557,EDGEWATER CO US,19211205,-9999,-9999,-9999,-9999,0.00,-9999,0.0,56,18,25
GHCND:USC00052557,EDGEWATER CO US,19211206,-9999,-9999,-9999,-9999,0.00,-9999,0.0,48,24,29
GHCND:USC00052557,EDGEWATER CO US,19211207,-9999,-9999,-9999,-9999,0.00,-9999,0.0,40,10,16
GHCND:USC00052557,EDGEWATER CO US,19211208,-9999,-9999,-9999,-9999,0.00,-9999,0.0,48,14,24
GHCND:USC00052557,EDGEWATER CO US,19211209,-9999,-9999,-9999,-9999,0.00,-9999,0.0,55,23,32
GHCND:USC00052557,EDGEWATER CO US,19211210,-9999,-9999,-9999,-9999,0.00,-9999,0.0,58,32,48
GHCND:USC00052557,EDGEWATER CO US,19211211,-9999,-9999,-9999,-9999,0.00,-9999,0.0,63,40,58
GHCND:USC00052557,EDGEWATER CO US,19211212,-9999,-9999,-9999,-9999,0.00,-9999,0.0,63,48,54
GHCND:USC00052557,EDGEWATER CO US,19211213,-9999,-9999,-9999,-9999,0.00,-9999,0.0,75,32,35
GHCND:USC00052557,EDGEWATER CO US,19211214,-9999,-9999,-9999,-9999,0.00,-9999,0.0,53,31,40
GHCND:USC00052557,EDGEWATER CO US,19211215,-9999,-9999,-9999,-9999,0.00,-9999,0.0,70,21,24
GHCND:USC00052557,EDGEWATER CO US,19211216,-9999,-9999,-9999,-9999,0.00,-9999,0.0,28,6,18
GHCND:USC00052557,EDGEWATER CO US,19211217,-9999,-9999,-9999,-9999,0.00,-9999,0.0,41,14,23
GHCND:USC00052557,EDGEWATER CO US,19211218,-9999,-9999,-9999,-9999,0.00,-9999,0.0,34,12,18
GHCND:USC00052557,EDGEWATER CO US,19211219,-9999,-9999,-9999,-9999,0.00,-9999,0.0,37,14,18
GHCND:USC00052557,EDGEWATER CO US,19211220,-9999,-9999,-9999,-9999,0.00,-9999,0.0,27,15,20
GHCND:USC00052557,EDGEWATER CO US,19211221,-9999,-9999,-9999,-9999,0.00,-9999,0.0,34,14,19
GHCND:USC00052557,EDGEWATER CO US,19211222,-9999,-9999,-9999,-9999,0.37,-9999,3.0,48,18,20
GHCND:USC00052557,EDGEWATER CO US,19211223,-9999,-9999,-9999,-9999,0.00,-9999,0.0,20,3,3
GHCND:USC00052557,EDGEWATER CO US,19211224,-9999,-9999,-9999,-9999,0.00,-9999,0.0,40,3,20
GHCND:USC00052557,EDGEWATER CO US,19211225,-9999,-9999,-9999,-9999,0.00,-9999,0.0,43,17,21
GHCND:USC00052557,EDGEWATER CO US,19211226,-9999,-9999,-9999,-9999,0.00,-9999,0.0,56,17,23
GHCND:USC00052557,EDGEWATER CO US,19211227,-9999,-9999,-9999,-9999,0.00,-9999,0.0,53,23,41
GHCND:USC00052557,EDGEWATER CO US,19211228,-9999,-9999,-9999,-9999,0.00,-9999,0.0,55,23,27
GHCND:USC00052557,EDGEWATER CO US,19211229,-9999,-9999,-9999,-9999,0.00,-9999,0.0,58,25,53
GHCND:USC00052557,EDGEWATER CO US,19211230,-9999,-9999,-9999,-9999,0.00,-9999,0.0,55,22,27
GHCND:USC00052557,EDGEWATER CO US,19211231,-9999,-9999,-9999,-9999,0.00,-9999,0.0,51,22,24
GHCND:USC00052557,EDGEWATER CO US,19220101,-9999,-9999,-9999,-9999,0.00,-9999,0.0,57,15,34
GHCND:USC00052557,EDGEWATER CO US,19220102,-9999,-9999,-9999,-9999,0.00,-9999,0.0,61,27,29
GHCND:USC00052557,EDGEWATER CO US,19220103,-9999,-9999,-9999,-9999,0.09,-9999,1.5,30,1,6
GHCND:USC00052557,EDGEWATER CO US,19220104,-9999,-9999,-9999,-9999,0.00,-9999,0.0,32,-2,5
GHCND:USC00052557,EDGEWATER CO US,19220105,-9999,-9999,-9999,-9999,0.00,-9999,0.0,38,1,6
GHCND:USC00052557,EDGEWATER CO US,19220106,-9999,-9999,-9999,-9999,0.00,-9999,0.0,45,6,14
GHCND:USC00052557,EDGEWATER CO US,19220107,-9999,-9999,-9999,-9999,0.00,-9999,0.0,48,14,23
GHCND:USC00052557,EDGEWATER CO US,19220108,-9999,-9999,-9999,-9999,0.00,-9999,0.0,47,17,27
GHCND:USC00052557,EDGEWATER CO US,19220109,-9999,-9999,-9999,-9999,0.00,-9999,0.0,51,16,32
GHCND:USC00052557,EDGEWATER CO US,19220110,-9999,-9999,-9999,-9999,0.00,-9999,0.0,46,21,25
GHCND:USC00052557,EDGEWATER CO US,19220111,-9999,-9999,-9999,-9999,0.00,-9999,0.0,45,19,24
GHCND:USC00052557,EDGEWATER CO US,19220112,-9999,-9999,-9999,-9999,0.00,-9999,0.0,38,15,36
GHCND:USC00052557,EDGEWATER CO US,19220113,-9999,-9999,-9999,-9999,0.00,-9999,0.0,53,36,45
GHCND:USC00052557,EDGEWATER CO US,19220114,-9999,-9999,-9999,-9999,0.00,-9999,0.0,55,17,23
GHCND:USC00052557,EDGEWATER CO US,19220115,-9999,-9999,-9999,-9999,0.00,-9999,0.0,31,13,21
GHCND:USC00052557,EDGEWATER CO US,19220116,-9999,-9999,-9999,-9999,0.00,-9999,0.0,50,12,20
GHCND:USC00052557,EDGEWATER CO US,19220117,-9999,-9999,-9999,-9999,0.10,-9999,1.4,25,-5,2
GHCND:USC00052557,EDGEWATER CO US,19220118,-9999,-9999,-9999,-9999,0.00,-9999,0.0,20,8,15
GHCND:USC00052557,EDGEWATER CO US,19220119,-9999,-9999,-9999,-9999,0.00,-9999,0.0,27,-15,7
GHCND:USC00052557,EDGEWATER CO US,19220120,-9999,-9999,-9999,-9999,0.00,-9999,0.0,25,1,25
GHCND:USC00052557,EDGEWATER CO US,19220121,-9999,-9999,-9999,-9999,0.00,-9999,0.0,43,3,24
GHCND:USC00052557,EDGEWATER CO US,19220122,-9999,-9999,-9999,-9999,0.00,-9999,0.0,48,1,9
GHCND:USC00052557,EDGEWATER CO US,19220123,-9999,-9999,-9999,-9999,0.00,-9999,0.0,37,5,11
GHCND:USC00052557,EDGEWATER CO US,19220124,-9999,-9999,-9999,-9999,0.00,-9999,0.0,50,11,28
GHCND:USC00052557,EDGEWATER CO US,19220125,-9999,-9999,-9999,-9999,0.00,-9999,0.0,48,14,35
GHCND:USC00052557,EDGEWATER CO US,19220126,-9999,-9999,-9999,-9999,0.00,-9999,0.0,42,10,17
GHCND:USC00052557,EDGEWATER CO US,19220127,-9999,-9999,-9999,-9999,0.00,-9999,0.0,60,16,40
GHCND:USC00052557,EDGEWATER CO US,19220128,-9999,-9999,-9999,-9999,0.00,-9999,0.0,55,15,17
GHCND:USC00052557,EDGEWATER CO US,19220129,-9999,-9999,-9999,-9999,0.05,-9999,0.7,25,1,10
GHCND:USC00052557,EDGEWATER CO US,19220130,-9999,-9999,-9999,-9999,0.00,-9999,0.0,21,7,12
GHCND:USC00052557,EDGEWATER CO US,19220131,-9999,-9999,-9999,-9999,0.00,-9999,0.0,27,11,14
GHCND:USC00052557,EDGEWATER CO US,19220201,-9999,-9999,-9999,-9999,0.00,-9999,0.0,32,17,20
GHCND:USC00052557,EDGEWATER CO US,19220202,-9999,-9999,-9999,-9999,0.00,-9999,0.0,36,20,24
GHCND:USC00052557,EDGEWATER CO US,19220203,-9999,-9999,-9999,-9999,0.00,-9999,0.0,42,8,15
GHCND:USC00052557,EDGEWATER CO US,19220204,-9999,-9999,-9999,-9999,0.00,-9999,0.0,39,5,14
GHCND:USC00052557,EDGEWATER CO US,19220205,-9999,-9999,-9999,-9999,0.00,-9999,0.0,32,10,10
GHCND:USC00052557,EDGEWATER CO US,19220206,-9999,-9999,-9999,-9999,0.00,-9999,0.0,76,10,17
GHCND:USC00052557,EDGEWATER CO US,19220207,-9999,-9999,-9999,-9999,0.00,-9999,0.0,60,17,18
GHCND:USC00052557,EDGEWATER CO US,19220208,-9999,-9999,-9999,-9999,0.00,-9999,0.0,62,18,40
GHCND:USC00052557,EDGEWATER CO US,19220209,-9999,-9999,-9999,-9999,0.00,-9999,0.0,65,30,48
GHCND:USC00052557,EDGEWATER CO US,19220210,-9999,-9999,-9999,-9999,0.00,-9999,0.0,48,30,38
GHCND:USC00052557,EDGEWATER CO US,19220211,-9999,-9999,-9999,-9999,0.00,-9999,0.0,58,8,10
GHCND:USC00052557,EDGEWATER CO US,19220212,-9999,-9999,-9999,-9999,0.00,-9999,0.0,19,9,10
GHCND:USC00052557,EDGEWATER CO US,19220213,-9999,-9999,-9999,-9999,0.00,-9999,0.0,44,10,27
GHCND:USC00052557,EDGEWATER CO US,19220214,-9999,-9999,-9999,-9999,0.00,-9999,0.0,27,9,15
GHCND:USC00052557,EDGEWATER CO US,19220215,-9999,-9999,-9999,-9999,0.00,-9999,0.0,44,15,24
GHCND:USC00052557,EDGEWATER CO US,19220216,-9999,-9999,-9999,-9999,0.00,-9999,0.0,35,24,36
GHCND:USC00052557,EDGEWATER CO US,19220217,-9999,-9999,-9999,-9999,0.00,-9999,0.0,44,26,22
GHCND:USC00052557,EDGEWATER CO US,19220218,-9999,-9999,-9999,-9999,0.00,-9999,0.0,60,22,28
GHCND:USC00052557,EDGEWATER CO US,19220219,-9999,-9999,-9999,-9999,0.00,-9999,0.0,60,19,27
GHCND:USC00052557,EDGEWATER CO US,19220220,-9999,-9999,-9999,-9999,0.00,-9999,0.0,55,21,27
GHCND:USC00052557,EDGEWATER CO US,19220221,-9999,-9999,-9999,-9999,0.00,-9999,0.0,57,22,28
GHCND:USC00052557,EDGEWATER CO US,19220222,-9999,-9999,-9999,-9999,-9999,-9999,0.0,30,3,5
GHCND:USC00052557,EDGEWATER CO US,19220223,-9999,-9999,-9999,-9999,0.00,-9999,0.0,16,1,4
GHCND:USC00052557,EDGEWATER CO US,19220224,-9999,-9999,-9999,-9999,0.00,-9999,0.0,44,8,21
GHCND:USC00052557,EDGEWATER CO US,19220225,-9999,-9999,-9999,-9999,0.00,-9999,0.0,48,15,24
GHCND:USC00052557,EDGEWATER CO US,19220226,-9999,-9999,-9999,-9999,0.26,-9999,3.0,29,10,15
GHCND:USC00052557,EDGEWATER CO US,19220227,-9999,-9999,-9999,-9999,0.00,-9999,0.0,18,2,4
GHCND:USC00052557,EDGEWATER CO US,19220228,-9999,-9999,-9999,-9999,0.00,-9999,0.0,9,-17,-4
GHCND:USC00052557,EDGEWATER CO US,19220301,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26,5,7
GHCND:USC00052557,EDGEWATER CO US,19220302,-9999,-9999,-9999,-9999,-9999,-9999,-9999,43,5,32
GHCND:USC00052557,EDGEWATER CO US,19220303,-9999,-9999,-9999,-9999,-9999,-9999,-9999,66,27,33
GHCND:USC00052557,EDGEWATER CO US,19220304,-9999,-9999,-9999,-9999,-9999,-9999,-9999,62,27,-9999
GHCND:USC00052557,EDGEWATER CO US,19220305,-9999,-9999,-9999,-9999,-9999,1.0,0.7,41,18,28
GHCND:USC00052557,EDGEWATER CO US,19220306,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33,14,26
GHCND:USC00052557,EDGEWATER CO US,19220307,-9999,-9999,-9999,-9999,-9999,0.0,0.0,50,21,27
GHCND:USC00052557,EDGEWATER CO US,19220308,-9999,-9999,-9999,-9999,-9999,30.0,2.5,28,0,9
GHCND:USC00052557,EDGEWATER CO US,19220309,-9999,-9999,-9999,-9999,-9999,-9999,-9999,40,6,25
GHCND:USC00052557,EDGEWATER CO US,19220310,-9999,-9999,-9999,-9999,-9999,-9999,-9999,55,23,32
GHCND:USC00052557,EDGEWATER CO US,19220311,-9999,-9999,-9999,-9999,-9999,-9999,-9999,53,26,31
GHCND:USC00052557,EDGEWATER CO US,19220312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,65,23,33
GHCND:USC00052557,EDGEWATER CO US,19220313,-9999,-9999,-9999,-9999,-9999,-9999,-9999,66,31,41
GHCND:USC00052557,EDGEWATER CO US,19220314,-9999,-9999,-9999,-9999,-9999,-9999,-9999,65,30,40
GHCND:USC00052557,EDGEWATER CO US,19220315,-9999,-9999,-9999,-9999,-9999,-9999,-9999,67,31,42
GHCND:USC00052557,EDGEWATER CO US,19220316,-9999,-9999,-9999,-9999,-9999,-9999,-9999,65,30,42
GHCND:USC00052557,EDGEWATER CO US,19220317,-9999,-9999,-9999,-9999,-9999,26.0,2.0,70,30,33
GHCND:USC00052557,EDGEWATER CO US,19220318,-9999,-9999,-9999,-9999,-9999,-9999,-9999,76,23,34
GHCND:USC00052557,EDGEWATER CO US,19220319,-9999,-9999,-9999,-9999,-9999,-9999,-9999,54,32,43
GHCND:USC00052557,EDGEWATER CO US,19220320,-9999,-9999,-9999,-9999,-9999,-9999,-9999,60,23,39
GHCND:USC00052557,EDGEWATER CO US,19220321,-9999,-9999,-9999,-9999,-9999,-9999,-9999,65,34,52
GHCND:USC00052557,EDGEWATER CO US,19220322,-9999,-9999,-9999,-9999,-9999,-9999,-9999,70,29,52
GHCND:USC00052557,EDGEWATER CO US,19220323,-9999,-9999,-9999,-9999,-9999,-9999,-9999,70,35,55
GHCND:USC00052557,EDGEWATER CO US,19220324,-9999,-9999,-9999,-9999,-9999,-9999,-9999,70,24,30
GHCND:USC00052557,EDGEWATER CO US,19220325,-9999,-9999,-9999,-9999,-9999,-9999,-9999,66,28,32
GHCND:USC00052557,EDGEWATER CO US,19220326,-9999,-9999,-9999,-9999,-9999,-9999,-9999,60,29,47
GHCND:USC00052557,EDGEWATER CO US,19220327,-9999,-9999,-9999,-9999,-9999,-9999,-9999,60,38,32
GHCND:USC00052557,EDGEWATER CO US,19220328,-9999,-9999,-9999,-9999,-9999,-9999,-9999,47,25,37
GHCND:USC00052557,EDGEWATER CO US,19220329,-9999,-9999,-9999,-9999,-9999,-9999,-9999,55,25,35
GHCND:USC00052557,EDGEWATER CO US,19220330,-9999,-9999,-9999,-9999,-9999,-9999,-9999,56,26,35
GHCND:USC00052557,EDGEWATER CO US,19220331,-9999,-9999,-9999,-9999,-9999,-9999,-9999,65,32,54
GHCND:USC00052557,EDGEWATER CO US,19220401,-9999,-9999,-9999,-9999,0.00,-9999,-9999,74,32,42
GHCND:USC00052557,EDGEWATER CO US,19220402,-9999,-9999,-9999,-9999,0.08,-9999,-9999,57,32,38
GHCND:USC00052557,EDGEWATER CO US,19220403,-9999,-9999,-9999,-9999,0.00,-9999,-9999,68,28,50
GHCND:USC00052557,EDGEWATER CO US,19220404,-9999,-9999,-9999,-9999,0.00,-9999,-9999,73,40,45
GHCND:USC00052557,EDGEWATER CO US,19220405,-9999,-9999,-9999,-9999,0.00,-9999,-9999,64,28,43
GHCND:USC00052557,EDGEWATER CO US,19220406,-9999,-9999,-9999,-9999,0.00,-9999,-9999,58,23,36
GHCND:USC00052557,EDGEWATER CO US,19220407,-9999,-9999,-9999,-9999,0.00,-9999,-9999,60,29,47
GHCND:USC00052557,EDGEWATER CO US,19220408,-9999,-9999,-9999,-9999,0.00,-9999,-9999,68,33,50
GHCND:USC00052557,EDGEWATER CO US,19220409,-9999,-9999,-9999,-9999,0.26,32.0,3.2,57,24,27
GHCND:USC00052557,EDGEWATER CO US,19220410,-9999,-9999,-9999,-9999,0.00,-9999,-9999,50,24,32
GHCND:USC00052557,EDGEWATER CO US,19220411,-9999,-9999,-9999,-9999,0.00,-9999,-9999,58,28,32
GHCND:USC00052557,EDGEWATER CO US,19220412,-9999,-9999,-9999,-9999,0.25,30.0,3.0,50,26,28
GHCND:USC00052557,EDGEWATER CO US,19220413,-9999,-9999,-9999,-9999,0.00,-9999,-9999,63,28,35
GHCND:USC00052557,EDGEWATER CO US,19220414,-9999,-9999,-9999,-9999,0.25,30.0,3.0,60,32,48
GHCND:USC00052557,EDGEWATER CO US,19220415,-9999,-9999,-9999,-9999,-9999,-9999,0.0,63,25,29
GHCND:USC00052557,EDGEWATER CO US,19220416,-9999,-9999,-9999,-9999,0.25,30.0,3.0,32,23,26
GHCND:USC00052557,EDGEWATER CO US,19220417,-9999,-9999,-9999,-9999,0.00,-9999,-9999,33,12,20
GHCND:USC00052557,EDGEWATER CO US,19220418,-9999,-9999,-9999,-9999,0.00,-9999,-9999,46,20,32
GHCND:USC00052557,EDGEWATER CO US,19220419,-9999,-9999,-9999,-9999,0.00,-9999,-9999,62,27,44
GHCND:USC00052557,EDGEWATER CO US,19220420,-9999,-9999,-9999,-9999,0.00,-9999,-9999,65,32,43
GHCND:USC00052557,EDGEWATER CO US,19220421,-9999,-9999,-9999,-9999,0.00,-9999,-9999,74,33,50
GHCND:USC00052557,EDGEWATER CO US,19220422,-9999,-9999,-9999,-9999,0.00,-9999,-9999,70,36,55
GHCND:USC00052557,EDGEWATER CO US,19220423,-9999,-9999,-9999,-9999,0.00,-9999,-9999,72,39,47
GHCND:USC00052557,EDGEWATER CO US,19220424,-9999,-9999,-9999,-9999,0.18,-9999,-9999,56,35,45
GHCND:USC00052557,EDGEWATER CO US,19220425,-9999,-9999,-9999,-9999,0.08,-9999,-9999,56,38,40
GHCND:USC00052557,EDGEWATER CO US,19220426,-9999,-9999,-9999,-9999,0.30,-9999,-9999,42,32,35
GHCND:USC00052557,EDGEWATER CO US,19220427,-9999,-9999,-9999,-9999,0.00,-9999,-9999,45,33,40
GHCND:USC00052557,EDGEWATER CO US,19220428,-9999,-9999,-9999,-9999,0.00,-9999,-9999,55,35,38
GHCND:USC00052557,EDGEWATER CO US,19220429,-9999,-9999,-9999,-9999,0.00,-9999,-9999,68,38,56
GHCND:USC00052557,EDGEWATER CO US,19220430,-9999,-9999,-9999,-9999,0.00,-9999,-9999,75,35,45
GHCND:USC00052557,EDGEWATER CO US,19220501,-9999,-9999,-9999,-9999,0.13,-9999,-9999,65,30,55
GHCND:USC00052557,EDGEWATER CO US,19220502,-9999,-9999,-9999,-9999,0.00,-9999,-9999,70,35,58
GHCND:USC00052557,EDGEWATER CO US,19220503,-9999,-9999,-9999,-9999,0.00,-9999,-9999,76,35,45
GHCND:USC00052557,EDGEWATER CO US,19220504,-9999,-9999,-9999,-9999,0.00,-9999,-9999,75,42,64
GHCND:USC00052557,EDGEWATER CO US,19220505,-9999,-9999,-9999,-9999,0.00,-9999,-9999,81,40,52
GHCND:USC00052557,EDGEWATER CO US,19220506,-9999,-9999,-9999,-9999,0.00,-9999,-9999,80,47,57
GHCND:USC00052557,EDGEWATER CO US,19220507,-9999,-9999,-9999,-9999,0.00,-9999,-9999,77,40,59
GHCND:USC00052557,EDGEWATER CO US,19220508,-9999,-9999,-9999,-9999,0.00,-9999,-9999,81,43,51
GHCND:USC00052557,EDGEWATER CO US,19220509,-9999,-9999,-9999,-9999,0.00,-9999,-9999,76,39,50
GHCND:USC00052557,EDGEWATER CO US,19220510,-9999,-9999,-9999,-9999,0.00,-9999,-9999,63,40,49
GHCND:USC00052557,EDGEWATER CO US,19220511,-9999,-9999,-9999,-9999,0.00,-9999,-9999,57,36,46
GHCND:USC00052557,EDGEWATER CO US,19220512,-9999,-9999,-9999,-9999,0.00,-9999,-9999,61,35,52
GHCND:USC00052557,EDGEWATER CO US,19220513,-9999,-9999,-9999,-9999,0.00,-9999,-9999,64,32,49
GHCND:USC00052557,EDGEWATER CO US,19220514,-9999,-9999,-9999,-9999,0.13,-9999,-9999,58,34,41
GHCND:USC00052557,EDGEWATER CO US,19220515,-9999,-9999,-9999,-9999,0.00,-9999,-9999,51,30,46
GHCND:USC00052557,EDGEWATER CO US,19220516,-9999,-9999,-9999,-9999,0.00,-9999,-9999,71,45,55
GHCND:USC00052557,EDGEWATER CO US,19220517,-9999,-9999,-9999,-9999,0.00,-9999,-9999,82,47,55
GHCND:USC00052557,EDGEWATER CO US,19220518,-9999,-9999,-9999,-9999,0.00,-9999,-9999,71,40,60
GHCND:USC00052557,EDGEWATER CO US,19220519,-9999,-9999,-9999,-9999,0.00,-9999,-9999,77,40,56
GHCND:USC00052557,EDGEWATER CO US,19220520,-9999,-9999,-9999,-9999,0.00,-9999,-9999,82,49,59
GHCND:USC00052557,EDGEWATER CO US,19220521,-9999,-9999,-9999,-9999,0.00,-9999,-9999,71,34,57
GHCND:USC00052557,EDGEWATER CO US,19220522,-9999,-9999,-9999,-9999,0.00,-9999,-9999,78,43,60
