STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TAVG,TMAX,TMIN,TOBS
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620403,0.00,0.0,0.0,-9999,61,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620404,0.00,0.0,0.0,-9999,64,53,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620405,0.00,0.0,0.0,-9999,73,51,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620406,0.00,0.0,0.0,-9999,91,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620407,0.00,0.0,0.0,-9999,88,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620408,0.00,0.0,0.0,-9999,84,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620409,0.00,0.0,0.0,-9999,66,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620410,0.00,0.0,0.0,-9999,71,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620411,0.00,0.0,0.0,-9999,78,53,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620412,0.00,0.0,0.0,-9999,85,51,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620413,0.00,0.0,0.0,-9999,84,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620414,0.00,0.0,0.0,-9999,78,52,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620415,0.00,0.0,0.0,-9999,75,52,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620416,0.00,0.0,0.0,-9999,78,53,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620417,0.00,0.0,0.0,-9999,77,53,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620418,0.00,0.0,0.0,-9999,80,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620419,0.00,0.0,0.0,-9999,69,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620420,0.00,0.0,0.0,-9999,75,52,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620421,0.00,0.0,0.0,-9999,79,53,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620422,0.00,0.0,0.0,-9999,88,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620423,0.00,0.0,0.0,-9999,85,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620424,0.00,0.0,0.0,-9999,65,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620425,0.00,0.0,0.0,-9999,62,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620426,0.00,0.0,0.0,-9999,68,51,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620427,0.00,0.0,0.0,-9999,71,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620428,0.00,0.0,0.0,-9999,62,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620429,0.00,0.0,0.0,-9999,68,53,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620430,0.00,0.0,0.0,-9999,77,51,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620501,0.00,0.0,0.0,-9999,84,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620502,0.00,0.0,0.0,-9999,85,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620503,0.00,0.0,0.0,-9999,88,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620504,0.00,0.0,0.0,-9999,78,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620505,0.00,0.0,0.0,-9999,80,59,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620506,0.00,0.0,0.0,-9999,78,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620507,0.00,0.0,0.0,-9999,73,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620508,0.00,0.0,0.0,-9999,72,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620509,0.00,0.0,0.0,-9999,73,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620510,0.00,0.0,0.0,-9999,69,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620511,0.00,0.0,0.0,-9999,71,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620512,0.00,0.0,0.0,-9999,65,52,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620513,0.00,0.0,0.0,-9999,65,52,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620514,0.00,0.0,0.0,-9999,62,52,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620515,0.00,0.0,0.0,-9999,64,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620516,0.02,0.0,0.0,-9999,61,52,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620517,0.00,0.0,0.0,-9999,70,49,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620518,0.00,0.0,0.0,-9999,72,53,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620519,0.00,0.0,0.0,-9999,70,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620520,0.00,0.0,0.0,-9999,67,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620521,0.00,0.0,0.0,-9999,71,51,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620522,0.00,0.0,0.0,-9999,82,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620523,0.00,0.0,0.0,-9999,71,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620524,0.00,0.0,0.0,-9999,66,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620525,0.00,0.0,0.0,-9999,67,52,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620526,0.00,0.0,0.0,-9999,64,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620527,0.00,0.0,0.0,-9999,64,53,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620528,0.00,0.0,0.0,-9999,66,52,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620529,0.00,0.0,0.0,-9999,68,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620530,0.00,0.0,0.0,-9999,65,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620531,0.00,0.0,0.0,-9999,73,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620601,0.00,0.0,0.0,-9999,76,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620602,0.00,0.0,0.0,-9999,74,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620603,0.00,0.0,0.0,-9999,66,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620604,0.00,0.0,0.0,-9999,68,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620605,0.00,0.0,0.0,-9999,70,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620606,0.00,0.0,0.0,-9999,70,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620607,0.00,0.0,0.0,-9999,66,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620608,0.00,0.0,0.0,-9999,69,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620609,0.00,0.0,0.0,-9999,68,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620610,0.00,0.0,0.0,-9999,67,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620611,0.00,0.0,0.0,-9999,72,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620612,0.00,0.0,0.0,-9999,70,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620613,0.00,0.0,0.0,-9999,67,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620614,0.00,0.0,0.0,-9999,65,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620615,0.00,0.0,0.0,-9999,62,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620616,0.00,0.0,0.0,-9999,67,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620617,0.00,0.0,0.0,-9999,76,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620618,0.00,0.0,0.0,-9999,82,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620619,0.00,0.0,0.0,-9999,84,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620620,0.00,0.0,0.0,-9999,83,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620621,0.00,0.0,0.0,-9999,80,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620622,0.00,0.0,0.0,-9999,81,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620623,0.00,0.0,0.0,-9999,78,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620624,0.00,0.0,0.0,-9999,85,59,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620625,0.00,0.0,0.0,-9999,84,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620626,0.00,0.0,0.0,-9999,91,63,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620627,0.00,0.0,0.0,-9999,82,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620628,0.00,0.0,0.0,-9999,77,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620629,0.00,0.0,0.0,-9999,79,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620630,0.00,0.0,0.0,-9999,76,59,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620701,0.00,0.0,0.0,-9999,81,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620702,0.00,0.0,0.0,-9999,83,59,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620703,0.00,0.0,0.0,-9999,83,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620704,0.00,0.0,0.0,-9999,81,59,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620705,0.00,0.0,0.0,-9999,79,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620706,0.00,0.0,0.0,-9999,81,59,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620707,0.00,0.0,0.0,-9999,85,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620708,0.00,0.0,0.0,-9999,86,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620709,0.00,0.0,0.0,-9999,82,62,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620710,0.00,0.0,0.0,-9999,83,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620711,0.00,0.0,0.0,-9999,85,62,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620712,0.00,0.0,0.0,-9999,76,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620713,0.00,0.0,0.0,-9999,75,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620714,0.00,0.0,0.0,-9999,77,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620715,0.00,0.0,0.0,-9999,73,63,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620716,0.00,0.0,0.0,-9999,74,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620717,0.00,0.0,0.0,-9999,73,59,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620718,0.00,0.0,0.0,-9999,78,59,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620719,0.00,0.0,0.0,-9999,79,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620720,0.00,0.0,0.0,-9999,81,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620721,0.00,0.0,0.0,-9999,82,62,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620722,0.00,0.0,0.0,-9999,83,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620723,0.00,0.0,0.0,-9999,82,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620724,0.00,0.0,0.0,-9999,82,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620725,0.00,0.0,0.0,-9999,80,59,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620726,0.00,0.0,0.0,-9999,80,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620727,0.00,0.0,0.0,-9999,82,62,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620728,0.00,0.0,0.0,-9999,79,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620729,0.00,0.0,0.0,-9999,79,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620730,0.00,0.0,0.0,-9999,77,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620731,0.00,0.0,0.0,-9999,81,59,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620801,0.00,0.0,0.0,-9999,82,59,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620802,0.00,0.0,0.0,-9999,79,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620803,0.00,0.0,0.0,-9999,79,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620804,0.00,0.0,0.0,-9999,78,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620805,0.00,0.0,0.0,-9999,80,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620806,0.00,0.0,0.0,-9999,87,63,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620807,0.00,0.0,0.0,-9999,89,65,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620808,0.00,0.0,0.0,-9999,93,68,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620809,0.00,0.0,0.0,-9999,90,67,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620810,0.00,0.0,0.0,-9999,86,62,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620811,0.00,0.0,0.0,-9999,82,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620812,0.00,0.0,0.0,-9999,86,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620813,0.00,0.0,0.0,-9999,89,59,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620814,0.00,0.0,0.0,-9999,92,66,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620815,0.00,0.0,0.0,-9999,86,64,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620816,0.00,0.0,0.0,-9999,94,70,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620817,0.00,0.0,0.0,-9999,91,68,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620818,0.00,0.0,0.0,-9999,87,68,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620819,0.00,0.0,0.0,-9999,85,63,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620820,0.00,0.0,0.0,-9999,85,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620821,0.00,0.0,0.0,-9999,84,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620822,0.00,0.0,0.0,-9999,80,59,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620823,0.00,0.0,0.0,-9999,80,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620824,0.00,0.0,0.0,-9999,85,62,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620825,0.00,0.0,0.0,-9999,90,65,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620826,0.00,0.0,0.0,-9999,83,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620827,0.00,0.0,0.0,-9999,85,64,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620828,0.00,0.0,0.0,-9999,88,63,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620829,0.00,0.0,0.0,-9999,82,64,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620830,0.00,0.0,0.0,-9999,79,64,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620831,0.00,0.0,0.0,-9999,81,63,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620901,0.00,0.0,0.0,-9999,83,62,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620902,0.00,0.0,0.0,-9999,84,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620903,0.00,0.0,0.0,-9999,85,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620904,0.00,0.0,0.0,-9999,83,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620905,0.00,0.0,0.0,-9999,88,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620906,0.00,0.0,0.0,-9999,81,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620907,0.00,0.0,0.0,-9999,79,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620908,0.00,0.0,0.0,-9999,72,62,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620909,0.00,0.0,0.0,-9999,78,62,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620910,0.00,0.0,0.0,-9999,76,62,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620911,0.00,0.0,0.0,-9999,76,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620912,0.00,0.0,0.0,-9999,77,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620913,0.00,0.0,0.0,-9999,80,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620914,0.00,0.0,0.0,-9999,77,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620915,0.00,0.0,0.0,-9999,78,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620916,0.00,0.0,0.0,-9999,79,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620917,0.00,0.0,0.0,-9999,78,62,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620918,0.00,0.0,0.0,-9999,83,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620919,0.00,0.0,0.0,-9999,90,65,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620920,0.00,0.0,0.0,-9999,83,62,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620921,0.00,0.0,0.0,-9999,81,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620922,0.00,0.0,0.0,-9999,82,59,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620923,0.00,0.0,0.0,-9999,94,71,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620924,0.00,0.0,0.0,-9999,89,66,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620925,0.00,0.0,0.0,-9999,83,63,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620926,0.00,0.0,0.0,-9999,74,62,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620927,0.00,0.0,0.0,-9999,72,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620928,0.00,0.0,0.0,-9999,72,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620929,0.00,0.0,0.0,-9999,75,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19620930,0.00,0.0,0.0,-9999,79,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621001,0.00,0.0,0.0,-9999,81,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621002,0.00,0.0,0.0,-9999,75,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621003,0.00,0.0,0.0,-9999,73,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621004,0.00,0.0,0.0,-9999,68,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621005,0.00,0.0,0.0,-9999,70,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621006,0.00,0.0,0.0,-9999,71,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621007,0.00,0.0,0.0,-9999,71,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621008,0.00,0.0,0.0,-9999,74,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621009,0.00,0.0,0.0,-9999,78,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621010,0.00,0.0,0.0,-9999,73,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621011,0.00,0.0,0.0,-9999,72,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621012,0.00,0.0,0.0,-9999,77,59,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621013,0.00,0.0,0.0,-9999,74,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621014,0.10,0.0,0.0,-9999,63,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621015,0.00,0.0,0.0,-9999,70,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621016,0.00,0.0,0.0,-9999,69,53,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621017,0.00,0.0,0.0,-9999,73,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621018,0.02,0.0,0.0,-9999,64,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621019,0.00,0.0,0.0,-9999,67,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621020,0.00,0.0,0.0,-9999,76,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621021,0.00,0.0,0.0,-9999,87,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621022,0.00,0.0,0.0,-9999,79,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621023,0.00,0.0,0.0,-9999,73,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621024,0.00,0.0,0.0,-9999,69,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621025,0.00,0.0,0.0,-9999,67,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621026,0.00,0.0,0.0,-9999,70,52,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621027,0.00,0.0,0.0,-9999,73,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621028,0.00,0.0,0.0,-9999,79,52,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621029,0.00,0.0,0.0,-9999,86,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621030,0.00,0.0,0.0,-9999,93,66,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621031,0.00,0.0,0.0,-9999,90,65,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621101,0.00,0.0,0.0,-9999,81,59,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621102,0.00,0.0,0.0,-9999,79,59,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621103,0.00,0.0,0.0,-9999,68,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621104,0.00,0.0,0.0,-9999,63,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621105,0.00,0.0,0.0,-9999,65,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621106,0.00,0.0,0.0,-9999,69,52,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621107,0.00,0.0,0.0,-9999,79,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621108,0.00,0.0,0.0,-9999,79,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621109,0.00,0.0,0.0,-9999,70,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621110,0.00,0.0,0.0,-9999,67,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621111,0.00,0.0,0.0,-9999,72,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621112,0.00,0.0,0.0,-9999,74,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621113,0.00,0.0,0.0,-9999,61,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621114,0.00,0.0,0.0,-9999,65,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621115,0.00,0.0,0.0,-9999,67,52,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19621116,0.00,0.0,0.0,-9999,66,48,-9999
