STATION,NAME,DATE,PRCP,TMAX,TMIN
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",4/4/1934,0,12.5,2.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",4/5/1934,0,11.6,3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",4/6/1934,0,12.1,2.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",4/7/1934,0,7.2,3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",4/8/1934,0,13.3,3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",4/9/1934,0,17.1,5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",4/10/1934,0,5.1,1.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",4/11/1934,0,5.9,-1
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",4/12/1934,0.2,6.1,0
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",4/13/1934,4.3,4.9,0.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",4/14/1934,0.1,7.1,0
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",4/15/1934,0,11.1,2.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",4/16/1934,0,20.1,6.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",4/17/1934,7.6,16.6,6.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",4/18/1934,0.2,15.5,9
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",4/19/1934,2.2,14.6,7.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",4/20/1934,0.2,11.3,7.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",4/21/1934,0,12.6,4.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",4/22/1934,0.2,15.1,6.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",4/23/1934,1.5,8.1,6.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",4/24/1934,0.5,11.6,3.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",4/25/1934,0.2,13.5,6.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",4/26/1934,0,15.1,5.9
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",4/27/1934,0,16.3,8.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",4/28/1934,0,19.7,7
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",4/29/1934,0.1,17.3,7.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",4/30/1934,0,21.1,9.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",5/1/1934,0,20.6,9.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",5/2/1934,0,22.3,6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",5/3/1934,0,23.7,10.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",5/4/1934,0,22.3,13.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",5/5/1934,0,21.1,14
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",5/6/1934,0,21.6,12
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",5/7/1934,0,24.6,13.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",5/8/1934,0,18.1,12.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",5/9/1934,0,18.7,10.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",5/10/1934,0,20.5,8.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",5/11/1934,0,19.6,10.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",5/12/1934,0,20.3,9.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",5/13/1934,3.1,13.5,10.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",5/14/1934,5.5,12.8,5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",5/15/1934,1.4,12.6,4.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",5/16/1934,0,14.6,5.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",5/17/1934,0,14.6,10
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",5/18/1934,0,14.3,3.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",5/19/1934,0,16.6,4.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",5/20/1934,2,14.9,8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",5/21/1934,0.2,15.3,8.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",5/22/1934,0.1,15.5,8.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",5/23/1934,0,14.1,8.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",5/24/1934,0,13.1,5.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",5/25/1934,0.3,13.6,5.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",5/26/1934,2.8,10.1,5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",5/27/1934,4.3,12.6,4.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",5/28/1934,6.5,13.1,7.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",5/29/1934,2,15.3,7
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",5/30/1934,0,16.5,6.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",5/31/1934,0,18.7,7.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",6/1/1934,0,21.6,9.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",6/2/1934,0,23.6,9.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",6/3/1934,0.1,20.5,12.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",6/4/1934,1.3,17.1,9.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",6/5/1934,0.8,13.7,8.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",6/6/1934,0.2,16.3,8.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",6/7/1934,1.8,20.6,11.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",6/8/1934,0,22.6,11.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",6/9/1934,0,23.1,13.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",6/10/1934,0,22.7,11.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",6/11/1934,7,19.1,10.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",6/12/1934,0,21.1,9.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",6/13/1934,0,18.9,9
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",6/14/1934,0,18.1,10.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",6/15/1934,0,17.3,9.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",6/16/1934,3.1,16.7,9.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",6/17/1934,0,22.6,11
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",6/18/1934,0,24.6,11.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",6/19/1934,0.1,20.9,11.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",6/20/1934,0.5,18.3,15
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",6/21/1934,0,15.6,9.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",6/22/1934,8.5,15.6,7.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",6/23/1934,0,17.6,11.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",6/24/1934,0,19.3,8.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",6/25/1934,7.4,20.7,12.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",6/26/1934,0.2,18.3,12.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",6/27/1934,0,21.1,12.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",6/28/1934,0,25.1,12.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",6/29/1934,0,27.6,14.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",6/30/1934,0,27.4,15
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",7/1/1934,0,21.7,13.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",7/2/1934,0.5,20.6,12.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",7/3/1934,0,19.5,11.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",7/4/1934,0,20.1,12
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",7/5/1934,0,23.6,11.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",7/6/1934,0,24.7,12.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",7/7/1934,0,25.1,15.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",7/8/1934,0,26.6,14
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",7/9/1934,0,26.6,13.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",7/10/1934,0,26.5,14.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",7/11/1934,5.2,24.1,14.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",7/12/1934,12.4,16.9,11.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",7/13/1934,0.5,18.1,12.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",7/14/1934,0,23.6,12.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",7/15/1934,0,25.6,13.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",7/16/1934,0,25.1,14.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",7/17/1934,0,25.3,16.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",7/18/1934,0,26.7,14
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",7/19/1934,0,27.6,14
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",7/20/1934,0,23.5,13.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",7/21/1934,0,22.6,13.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",7/22/1934,0,25.6,13
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",7/23/1934,0,25.7,17.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",7/24/1934,0.2,25.1,18.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",7/25/1934,0,25.1,16.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",7/26/1934,11.5,21.5,12.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",7/27/1934,0.6,19.5,14.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",7/28/1934,2.6,19.1,12.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",7/29/1934,2.5,19.6,12.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",7/30/1934,0.2,21.6,12.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",7/31/1934,0,24.3,12.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",8/1/1934,0,25.1,13.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",8/2/1934,0,22.3,15.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",8/3/1934,5.8,21.3,16
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",8/4/1934,3.4,19.1,16
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",8/5/1934,8,18.1,15.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",8/6/1934,1.9,20.7,15.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",8/7/1934,0,23.8,15.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",8/8/1934,0,23.7,14.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",8/9/1934,5,23.5,14.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",8/10/1934,0.8,21.2,15.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",8/11/1934,1.1,20.4,15.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",8/12/1934,1.6,19.1,13.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",8/13/1934,0,18.7,12.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",8/14/1934,0.6,20.6,11.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",8/15/1934,0,20.1,12.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",8/16/1934,2.2,19.1,12.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",8/17/1934,0.6,20.1,12.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",8/18/1934,0,19.1,12.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",8/19/1934,5.2,18.1,12
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",8/20/1934,0,19.7,12.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",8/21/1934,0,21.5,15
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",8/22/1934,0,22.1,13.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",8/23/1934,3.2,23.6,15.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",8/24/1934,0,21.1,13.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",8/25/1934,0,20.1,11.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",8/26/1934,0,19.9,10
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",8/27/1934,0,20.1,8.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",8/28/1934,3.8,21.3,13
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",8/29/1934,0.8,18.6,15.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",8/30/1934,17.5,16.3,14.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",8/31/1934,6.5,18.3,10.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",9/1/1934,50.2,15.6,11.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",9/2/1934,0,18.5,12
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",9/3/1934,0,20.1,8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",9/4/1934,0,21.6,8.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",9/5/1934,1,17.9,15.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",9/6/1934,0,18.9,15.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",9/7/1934,0,19.1,13.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",9/8/1934,0,20.6,12.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",9/9/1934,0,20.7,14.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",9/10/1934,0,23.1,15.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",9/11/1934,0,24.3,12.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",9/12/1934,0,23.6,13.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",9/13/1934,0,23.6,13.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",9/14/1934,0,21.7,14.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",9/15/1934,0,20.1,13.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",9/16/1934,0,20.6,14.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",9/17/1934,0,22.6,14.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",9/18/1934,0,22.1,13
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",9/19/1934,0.1,22.7,16
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",9/20/1934,3,17.6,15
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",9/21/1934,2.2,18.3,13.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",9/22/1934,5.2,18.5,9
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",9/23/1934,3.5,15.9,12.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",9/24/1934,6,17.1,11
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",9/25/1934,0.1,16.7,11.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",9/26/1934,0.5,16.5,8.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",9/27/1934,0,17.9,11.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",9/28/1934,0,18.1,9.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",9/29/1934,0,18.6,11.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",9/30/1934,1.4,18.1,13
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",10/1/1934,0,18.1,9
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",10/2/1934,7.2,17.3,10.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",10/3/1934,1,16.7,13.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",10/4/1934,3.8,17.1,11
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",10/5/1934,0.8,16.7,12.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",10/6/1934,0,17.1,8.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",10/7/1934,0,16.3,7.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",10/8/1934,24.5,14.3,11.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",10/9/1934,16.5,12.9,11.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",10/10/1934,1.8,14.3,7.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",10/11/1934,0.1,14.3,9
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",10/12/1934,9.8,14.6,10.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",10/13/1934,0.7,13.5,10.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",10/14/1934,20.5,11.6,8.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",10/15/1934,1.5,9.3,5.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",10/16/1934,2.5,8.3,4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",10/17/1934,0,8.1,1.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",10/18/1934,0.6,10.3,1.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",10/19/1934,0.8,11.6,4.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",10/20/1934,3.5,13.1,7.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",10/21/1934,0,14.1,9.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",10/22/1934,0,13.1,11.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",10/23/1934,4.2,11.1,9.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",10/24/1934,0.4,11.6,9
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",10/25/1934,0,14.7,9.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",10/26/1934,2.4,13.3,10
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",10/27/1934,3.8,11.9,9.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",10/28/1934,0,9.7,7
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",10/29/1934,1.5,10.5,5.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",10/30/1934,6.2,11.3,5.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",10/31/1934,7.8,7.4,4.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",11/1/1934,0,8.1,2.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",11/2/1934,0,4.7,2.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",11/3/1934,0,8.1,1.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",11/4/1934,1.8,8.6,-1.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",11/5/1934,3.4,8.7,-1
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",11/6/1934,3.5,10.1,5.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",11/7/1934,19.5,10.3,7.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",11/8/1934,0,8.9,6.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",11/9/1934,0,9.1,5.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",11/10/1934,0,8.6,0.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",11/11/1934,0.3,9.3,5.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",11/12/1934,9,8.3,7
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",11/13/1934,0,8.7,6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",11/14/1934,0,7.6,5.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",11/15/1934,0,8.9,5.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",11/16/1934,0,8.5,5.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",11/17/1934,0,7.7,5.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",11/18/1934,0,7.3,4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",11/19/1934,0,7.5,1
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",11/20/1934,0,6.6,-0.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",11/21/1934,1.8,8.1,2.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",11/22/1934,1.2,10.1,3.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",11/23/1934,0.3,7.7,4.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",11/24/1934,0,7.7,-0.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",11/25/1934,0,8.5,1.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",11/26/1934,0.1,9.6,7.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",11/27/1934,0,10.9,7.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",11/28/1934,0,10.3,7.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",11/29/1934,0,6.3,3.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",11/30/1934,0,6.6,3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",12/1/1934,0,7.1,0
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",12/2/1934,4,5.9,2.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",12/3/1934,3,5.7,3.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",12/4/1934,3.8,7.7,3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",12/5/1934,8.6,9.1,4.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",12/6/1934,0,9.3,7.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",12/7/1934,4,8.3,6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",12/8/1934,1.2,8.6,7.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",12/9/1934,0,8.1,7
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",12/10/1934,0,8.1,6.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",12/11/1934,0,7.6,5.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",12/12/1934,0.6,7.5,5.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",12/13/1934,0,7.3,5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",12/14/1934,0,7.9,5.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",12/15/1934,0,8.3,6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",12/16/1934,1.2,8.1,6.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",12/17/1934,0,7.6,5.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",12/18/1934,0,7.5,5.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",12/19/1934,0.4,7.5,5.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",12/20/1934,0,8.3,6.2
