STATION,NAME,DATE,DAPR,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00200230,"ANN ARBOR U OF MICH, MI US",6/1/1925,,,,,0,,,32.8,19.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",6/2/1925,,,,,0,,,31.7,18.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",6/3/1925,,,,,0,,,33.3,18.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",6/4/1925,,,,,0,,,33.9,21.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",6/5/1925,,,,,0,,,35,17.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",6/6/1925,,,,,0,,,34.4,20,
USC00200230,"ANN ARBOR U OF MICH, MI US",6/7/1925,,,,,2,,,31.7,20,
USC00200230,"ANN ARBOR U OF MICH, MI US",6/8/1925,,,,,0,,,31.7,17.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",6/9/1925,,,,,0,,,29.4,12.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",6/10/1925,,,,,0,,,26.7,11.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",6/11/1925,,,,,0,,,18.9,6.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",6/12/1925,,,,,0,,,33.3,12.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",6/13/1925,,,,,0.5,,,31.1,18.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",6/14/1925,,,,,4.1,,,28.9,15.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",6/15/1925,,,,,0,,,32.2,18.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",6/16/1925,,,,,0,,,29.4,17.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",6/17/1925,,,,,8.1,,,27.8,10,
USC00200230,"ANN ARBOR U OF MICH, MI US",6/18/1925,,,,,0.3,,,27.8,17.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",6/19/1925,,,,,0,,,25.6,11.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",6/20/1925,,,,,0,,,28.9,17.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",6/21/1925,,,,,0,,,30,15.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",6/22/1925,,,,,0,,,28.9,13.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",6/23/1925,,,,,5.3,,,25.6,12.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",6/24/1925,,,,,8.1,,,23.9,10.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",6/25/1925,,,,,6.9,,,17.2,13.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",6/26/1925,,,,,1,,,23.3,10,
USC00200230,"ANN ARBOR U OF MICH, MI US",6/27/1925,,,,,4.3,,,22.8,10,
USC00200230,"ANN ARBOR U OF MICH, MI US",6/28/1925,,,,,0,,,22.2,11.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",6/29/1925,,,,,0,,,23.3,11.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",6/30/1925,,,,,0,,,21.7,8.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",7/1/1925,,,,,0,,,27.8,10.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",7/2/1925,,,,,0,,,28.9,21.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",7/3/1925,,,,,0,,,29.4,15,
USC00200230,"ANN ARBOR U OF MICH, MI US",7/4/1925,,,,,9.9,,,28.9,20,
USC00200230,"ANN ARBOR U OF MICH, MI US",7/5/1925,,,,,0,,,28.9,16.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",7/6/1925,,,,,0,,,34.4,17.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",7/7/1925,,,,,13,,,32.2,21.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",7/8/1925,,,,,0,,,26.7,15,
USC00200230,"ANN ARBOR U OF MICH, MI US",7/9/1925,,,,,0,,,30,13.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",7/10/1925,,,,,0,,,29.4,20.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",7/11/1925,,,,,0,,,32.2,17.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",7/12/1925,,,,,0,,,32.2,19.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",7/13/1925,,,,,0,,,29.4,15,
USC00200230,"ANN ARBOR U OF MICH, MI US",7/14/1925,,,,,0,,,28.3,15.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",7/15/1925,,,,,22.9,,,31.1,17.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",7/16/1925,,,,,11.4,,,30.6,18.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",7/17/1925,,,,,0,,,22.8,11.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",7/18/1925,,,,,0,,,25.6,10,
USC00200230,"ANN ARBOR U OF MICH, MI US",7/19/1925,,,,,0,,,28.3,13.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",7/20/1925,,,,,3.8,,,27.8,16.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",7/21/1925,,,,,3,,,30,18.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",7/22/1925,,,,,0,,,23.3,13.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",7/23/1925,,,,,0,,,25.6,10.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",7/24/1925,,,,,0,,,27.8,11.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",7/25/1925,,,,,0.5,,,27.8,16.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",7/26/1925,,,,,0,,,23.9,15.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",7/27/1925,,,,,0,,,25.6,13.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",7/28/1925,,,,,0.8,,,25,10.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",7/29/1925,,,,,5.8,,,22.2,10,
USC00200230,"ANN ARBOR U OF MICH, MI US",7/30/1925,,,,,0,,,23.9,10.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",7/31/1925,,,,,20.6,,,18.9,11.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",8/1/1925,,,,,11.7,,,22.2,12.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",8/2/1925,,,,,1.3,,,25.6,12.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",8/3/1925,,,,,0,,,27.2,12.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",8/4/1925,,,,,0,,,28.3,14.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",8/5/1925,,,,,0,,,28.3,15,
USC00200230,"ANN ARBOR U OF MICH, MI US",8/6/1925,,,,,0,,,28.3,15,
USC00200230,"ANN ARBOR U OF MICH, MI US",8/7/1925,,,,,0,,,30.6,17.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",8/8/1925,,,,,24.6,,,25.6,18.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",8/9/1925,,,,,0,,,28.9,17.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",8/10/1925,,,,,0,,,27.8,18.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",8/11/1925,,,,,0,,,26.7,14.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",8/12/1925,,,,,24.1,,,23.9,15.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",8/13/1925,,,,,6.9,,,23.9,15.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",8/14/1925,,,,,0,,,26.1,15.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",8/15/1925,,,,,0,,,27.8,15.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",8/16/1925,,,,,0,,,29.4,17.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",8/17/1925,,,,,0,,,31.1,17.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",8/18/1925,,,,,5.6,,,28.3,18.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",8/19/1925,,,,,0,,,31.1,18.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",8/20/1925,,,,,8.9,,,26.7,16.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",8/21/1925,,,,,20.6,,,20.6,12.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",8/22/1925,,,,,0,,,23.3,8.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",8/23/1925,,,,,0,,,27.2,12.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",8/24/1925,,,,,0,,,28.3,13.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",8/25/1925,,,,,0,,,30,13.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",8/26/1925,,,,,0,,,27.2,15.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",8/27/1925,,,,,0,,,21.1,8.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",8/28/1925,,,,,0,,,24.4,10,
USC00200230,"ANN ARBOR U OF MICH, MI US",8/29/1925,,,,,0,,,30,12.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",8/30/1925,,,,,0.8,,,35,13.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",8/31/1925,,,,,5.1,,,27.8,18.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",9/1/1925,,,,,0,,,26.7,14.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",9/2/1925,,,,,0,,,26.7,15.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",9/3/1925,,,,,1,,,30.6,18.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",9/4/1925,,,,,0,,,31.1,17.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",9/5/1925,,,,,0,,,30.6,15.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",9/6/1925,,,,,20.6,,,25,17.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",9/7/1925,,,,,0,,,23.9,17.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",9/8/1925,,,,,0,,,23.3,15.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",9/9/1925,,,,,1.3,,,31.1,15.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",9/10/1925,,,,,12.7,,,28.9,17.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",9/11/1925,,,,,16.5,,,29.4,18.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",9/12/1925,,,,,26.9,,,21.1,16.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",9/13/1925,,,,,5.6,,,17.8,14.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",9/14/1925,,,,,0,,,20.6,9.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",9/15/1925,,,,,27.2,,,17.8,14.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",9/16/1925,,,,,3.3,,,19.4,13.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",9/17/1925,,,,,0,,,25,11.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",9/18/1925,,,,,1,,,28.3,19.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",9/19/1925,,,,,1.8,,,24.4,14.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",9/20/1925,,,,,0,,,28.9,18.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",9/21/1925,,,,,0,,,24.4,11.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",9/22/1925,,,,,0,,,13.3,6.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",9/23/1925,,,,,0,,,16.7,5.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",9/24/1925,,,,,0,,,20.6,10,
USC00200230,"ANN ARBOR U OF MICH, MI US",9/25/1925,,,,,0,,,15,6.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",9/26/1925,,,,,0,,,21.7,7.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",9/27/1925,,,,,33.5,,,23.9,15.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",9/28/1925,,,,,0,,,21.1,13.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",9/29/1925,,,,,0,,,18.3,10.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",9/30/1925,,,,,0,,,15.6,10.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",10/1/1925,,,,,0,0,0,21.1,6.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",10/2/1925,,,,,32.5,0,0,17.2,13.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",10/3/1925,,,,,0,0,0,17.2,12.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",10/4/1925,,,,,10.7,0,0,14.4,6.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",10/5/1925,,,,,0.3,0,0,13.9,7.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",10/6/1925,,,,,0.3,0,0,13.9,8.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",10/7/1925,,,,,0,0,0,10.6,1.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",10/8/1925,,,,,0,0,0,13.3,4.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",10/9/1925,,,,,13,0,0,11.7,1.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",10/10/1925,,,,,0,0,0,5.6,-2.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",10/11/1925,,,,,0,0,0,8.3,-1.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",10/12/1925,,,,,0,0,0,11.7,7.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",10/13/1925,,,,,0,0,0,14.4,2.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",10/14/1925,,,,,0,0,0,15.6,5.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",10/15/1925,,,,,0,0,0,14.4,5,
USC00200230,"ANN ARBOR U OF MICH, MI US",10/16/1925,,,,,2,0,0,15,3.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",10/17/1925,,,,,10.7,0,0,10,2.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",10/18/1925,,,,,0,0,0,11.1,0.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",10/19/1925,,,,,1.3,0,0,8.3,0.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",10/20/1925,,,,,0,0,0,6.1,0,
USC00200230,"ANN ARBOR U OF MICH, MI US",10/21/1925,,,,,1,0,0,3.9,-0.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",10/22/1925,,,,,0,0,0,6.1,-1.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",10/23/1925,,,,,0,0,0,8.9,-0.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",10/24/1925,,,,,8.1,0,0,5.6,1.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",10/25/1925,,,,,5.1,0,0,6.1,1.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",10/26/1925,,,,,8.4,0,0,5.6,0.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",10/27/1925,,,,,0.8,0,0,3.3,0,
USC00200230,"ANN ARBOR U OF MICH, MI US",10/28/1925,,,,,3.3,38,25,1.7,-3.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",10/29/1925,,,,,0,0,0,0,-5.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",10/30/1925,,,,,0,0,0,1.1,-4.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",10/31/1925,,,,,0,0,0,6.1,-4.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",11/1/1925,,,,,0,0,0,8.9,-3.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",11/2/1925,,,,,0,0,0,11.1,-2.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",11/3/1925,,,,,0,0,0,10,1.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",11/4/1925,,,,,0,0,0,10.6,1.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",11/5/1925,,,,,3.8,0,0,12.2,5,
USC00200230,"ANN ARBOR U OF MICH, MI US",11/6/1925,,,,,0,0,0,8.9,1.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",11/7/1925,,,,,18.5,0,0,6.1,2.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",11/8/1925,,,,,14.5,0,0,6.1,-2.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",11/9/1925,,,,,0,0,0,0.6,-6.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",11/10/1925,,,,,0,0,0,8.3,-3.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",11/11/1925,,,,,0,0,0,13.3,1.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",11/12/1925,,,,,22.1,0,0,8.9,3.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",11/13/1925,,,,,14.2,0,0,8.9,6.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",11/14/1925,,,,,0,0,0,7.8,2.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",11/15/1925,,,,,17.5,89,102,3.9,-1.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",11/16/1925,,,,,0.8,13,51,1.7,-1.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",11/17/1925,,,,,0.5,5,51,2.2,-2.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",11/18/1925,,,,,0,0,25,6.7,-2.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",11/19/1925,,,,,1,0,0,7.2,4.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",11/20/1925,,,,,0,0,0,9.4,-0.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",11/21/1925,,,,,0,0,0,13.9,0,
USC00200230,"ANN ARBOR U OF MICH, MI US",11/22/1925,,,,,0,0,0,10,-3.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",11/23/1925,,,,,0.5,8,0,-2.2,-5.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",11/24/1925,,,,,0,0,0,3.9,-5,
USC00200230,"ANN ARBOR U OF MICH, MI US",11/25/1925,,,,,0,0,0,6.7,-1.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",11/26/1925,,,,,0,0,0,2.8,-5.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",11/27/1925,,,,,2.8,0,0,2.8,-1.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",11/28/1925,,,,,0.8,0,0,-0.6,-5,
USC00200230,"ANN ARBOR U OF MICH, MI US",11/29/1925,,,,,0,0,0,-2.2,-8.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",11/30/1925,,,,,1.3,23,25,1.7,-5,
USC00200230,"ANN ARBOR U OF MICH, MI US",12/1/1925,,,,,0.8,18,0,2.2,-0.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",12/2/1925,,,,,0,0,0,3.9,-2.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",12/3/1925,,,,,0,0,0,9.4,0,
USC00200230,"ANN ARBOR U OF MICH, MI US",12/4/1925,,,,,7.4,0,0,6.7,1.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",12/5/1925,,,,,9.4,0,0,8.9,-2.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",12/6/1925,,,,,0.8,36,25,-1.7,-6.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",12/7/1925,,,,,0.5,20,25,0.6,-5.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",12/8/1925,,,,,0,0,0,3.3,-3.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",12/9/1925,,,,,0.5,0,0,2.8,-5.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",12/10/1925,,,,,0,0,0,-1.1,-9.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",12/11/1925,,,,,0,0,0,8.9,-5.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",12/12/1925,,,,,0,0,0,5,0,
USC00200230,"ANN ARBOR U OF MICH, MI US",12/13/1925,,,,,0,0,0,1.7,-7.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",12/14/1925,,,,,0,0,0,-0.6,-4.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",12/15/1925,,,,,0,0,0,-2.2,-7.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",12/16/1925,,,,,0,0,0,-2.2,-5.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",12/17/1925,,,,,0,0,0,-2.2,-7.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",12/18/1925,,,,,0,0,0,-2.8,-6.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",12/19/1925,,,,,0,0,0,5,-7.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",12/20/1925,,,,,0,0,0,4.4,-2.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",12/21/1925,,,,,0.5,3,0,2.8,-3.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",12/22/1925,,,,,0,0,0,-2.8,-7.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",12/23/1925,,,,,1.3,38,51,-6.1,-9.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",12/24/1925,,,,,0.8,20,51,-2.2,-8.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",12/25/1925,,,,,5.6,66,76,-3.3,-8.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",12/26/1925,,,,,0.3,3,76,-8.3,-15.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",12/27/1925,,,,,0.3,3,76,-11.1,-21.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",12/28/1925,,,,,0.3,3,76,-6.7,-15,
USC00200230,"ANN ARBOR U OF MICH, MI US",12/29/1925,,,,,0,0,76,-8.3,-12.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",12/30/1925,,,,,0,0,76,-5,-15,
USC00200230,"ANN ARBOR U OF MICH, MI US",12/31/1925,,,,,0,0,76,-0.6,-8.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",1/1/1926,,,,,0,0,25,2.8,-6.7,1.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1/2/1926,,,,,0,0,0,3.3,-2.2,1.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1/3/1926,,,,,0.3,3,0,1.1,-5.6,0.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1/4/1926,,,,,0.8,0,0,3.9,0,3.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1/5/1926,,,,,0.8,0,0,5.6,2.2,2.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1/6/1926,,,,,1.5,10,0,2.8,-3.3,-2.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1/7/1926,,,,,0,0,0,-2.2,-8.3,-6.7
USC00200230,"ANN ARBOR U OF MICH, MI US",1/8/1926,,,,,0,0,0,-3.9,-11.7,-4.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1/9/1926,,,,,3.8,38,25,-2.2,-6.7,-2.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1/10/1926,,,,,0,0,25,-1.1,-10,-1.7
USC00200230,"ANN ARBOR U OF MICH, MI US",1/11/1926,,,,,8.9,89,102,0,-10,-9.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1/12/1926,,,,,0,0,102,-8.9,-20.6,-12.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1/13/1926,,,,,1.3,13,127,-6.1,-16.7,-6.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1/14/1926,,,,,0,0,127,-1.7,-13.9,-1.7
USC00200230,"ANN ARBOR U OF MICH, MI US",1/15/1926,,,,,1.3,13,127,0.6,-6.7,-6.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1/16/1926,,,,,0,0,76,3.3,-11.7,1.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1/17/1926,,,,,0,0,25,5,-0.6,2.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1/18/1926,,,,,13.7,0,0,3.3,1.1,2.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1/19/1926,,,,,0,0,0,2.2,-2.2,1.1
USC00200230,"ANN ARBOR U OF MICH, MI US",1/20/1926,,,,,0.3,0,0,3.9,-1.1,0
USC00200230,"ANN ARBOR U OF MICH, MI US",1/21/1926,,,,,6.4,64,51,0,-8.9,-8.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1/22/1926,,,,,0,0,51,-8.3,-17.2,-10.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1/23/1926,,,,,0.3,3,51,-7.8,-11.7,-7.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1/24/1926,,,,,0.5,5,51,-6.1,-12.8,-8.9
USC00200230,"ANN ARBOR U OF MICH, MI US",1/25/1926,,,,,0,0,51,-4.4,-14.4,-7.2
USC00200230,"ANN ARBOR U OF MICH, MI US",1/26/1926,,,,,0.3,3,51,-0.6,-10,-0.6
USC00200230,"ANN ARBOR U OF MICH, MI US",1/27/1926,,,,,1.8,18,76,-0.6,-9.4,-7.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1/28/1926,,,,,0.5,5,76,-5.6,-18.3,-17.8
USC00200230,"ANN ARBOR U OF MICH, MI US",1/29/1926,,,,,0,0,76,-3.3,-21.1,-3.3
USC00200230,"ANN ARBOR U OF MICH, MI US",1/30/1926,,,,,0,0,0,7.2,-3.9,4.4
USC00200230,"ANN ARBOR U OF MICH, MI US",1/31/1926,,,,,0,0,0,4.4,0,2.8
USC00200230,"ANN ARBOR U OF MICH, MI US",2/1/1926,,,,,3,30,25,2.8,-3.3,0
USC00200230,"ANN ARBOR U OF MICH, MI US",2/2/1926,,,,,0,0,25,0.6,-2.8,-1.7
USC00200230,"ANN ARBOR U OF MICH, MI US",2/3/1926,,,,,0,0,25,-1.7,-6.1,-2.8
USC00200230,"ANN ARBOR U OF MICH, MI US",2/4/1926,,,,,4.1,41,51,0,-5,-3.3
USC00200230,"ANN ARBOR U OF MICH, MI US",2/5/1926,,,,,0,0,51,-2.8,-7.8,-3.3
USC00200230,"ANN ARBOR U OF MICH, MI US",2/6/1926,,,,,0,0,0,3.3,-4.4,1.7
USC00200230,"ANN ARBOR U OF MICH, MI US",2/7/1926,,,,,0,0,0,1.7,-5.6,-3.9
USC00200230,"ANN ARBOR U OF MICH, MI US",2/8/1926,,,,,5.1,51,51,-0.6,-6.1,-3.3
USC00200230,"ANN ARBOR U OF MICH, MI US",2/9/1926,,,,,4.6,46,102,-1.7,-5.6,-5
USC00200230,"ANN ARBOR U OF MICH, MI US",2/10/1926,,,,,5.3,53,152,-4.4,-11.1,-10.6
USC00200230,"ANN ARBOR U OF MICH, MI US",2/11/1926,,,,,0,0,102,-3.3,-15.6,-5.6
USC00200230,"ANN ARBOR U OF MICH, MI US",2/12/1926,,,,,5.6,56,152,-2.2,-11.7,-3.9
USC00200230,"ANN ARBOR U OF MICH, MI US",2/13/1926,,,,,6.4,64,203,0,-4.4,0
USC00200230,"ANN ARBOR U OF MICH, MI US",2/14/1926,,,,,0,0,127,2.2,-2.2,1.7
USC00200230,"ANN ARBOR U OF MICH, MI US",2/15/1926,,,,,0,0,127,1.7,-8.3,-7.2
USC00200230,"ANN ARBOR U OF MICH, MI US",2/16/1926,,,,,1.3,13,127,-3.9,-12.2,-4.4
USC00200230,"ANN ARBOR U OF MICH, MI US",2/17/1926,,,,,0,0,76,5,-6.7,3.3
USC00200230,"ANN ARBOR U OF MICH, MI US",2/18/1926,,,,,22.4,122,178,4.4,-3.9,-3.3
USC00200230,"ANN ARBOR U OF MICH, MI US",2/19/1926,,,,,1,10,152,-2.8,-11.7,-7.8
